           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    752                   1117.382277               7146.586646                1946660.3                  -4090.0         
         2.249336                    2251                  3344.907742               6219.606978                5806795.6                  -3272.6         
         3.374004                    3748                  5568.721020               2002.870832                9693307.4                  -12491.7        
         4.498672                    5271                  7833.139052               25286.138569               13622577.1                -108157.1        
         5.623340                    6742                  10019.756581             -10371.734987               17457091.8                 46530.4         
         6.748008                    8242                  12247.861016             -27132.778406               21411056.6                 159632.9        
         7.872676                    9799                  14564.068228              63048.956812               25397667.1                -474335.9        
         8.997344                   11268                  16746.783781             -40559.030812               29066535.9                 353608.4        
        10.122012                   12657                  18814.247295             -41529.590187               32665559.9                 424273.1        
        11.246680                   14328                  21298.738311             -76554.734914               37057942.6                 821237.6        
        12.371348                   15806                  23499.377963             -10121.513104               41042078.8                 111231.5        
        13.496016                   17186                  25551.424684              37717.426468               44615327.2                -464540.9        
        14.620684                   18882                  28073.868986             -19853.831545               48985845.1                 294441.1        
        15.745352                   20242                  30098.576973              23485.220767               52572104.7                -372489.1        
        16.870020                   21725                  32304.135090              -6214.889365               56355322.2                 115261.8        
        17.994688                   23358                  34735.001611             -190118.279933              60746273.5                3314394.4        
        19.119356                   24819                  36910.414462             -13626.785151               64711117.8                 254045.9        
        20.244024                   26184                  38942.416578             -103936.755826              68205013.2                2081339.0        
        21.368692                   27876                  41459.112315              71073.306917               72611477.1                -1495537.5       
        22.493360                   29351                  43654.661118              45847.866524               76267096.2                -981572.4        
        23.618028                   30741                  45722.530248              -5206.866214               79957676.1                 117622.2        
        24.742696                   32361                  48134.912706              8519.416063                83943084.3                -198873.2        
        25.867364                   33842                  50340.297290             -10245.352740               87890341.9                 248817.3        
        26.992032                   35239                  52421.304123             -57924.665662               91525505.9                1535334.7        
        28.116700                   36888                  54877.211721             -14191.439171               95710734.8                 374747.8        
        29.241368                   38266                  56930.983206             145280.984385               99153655.8                -4170978.3       
        30.366036                   39768                  59166.735700             -10616.757699              103010323.0                 323740.7        
        31.490704                   41384                  61575.188405             -113167.417431             107439450.8                3530326.9        
        32.615372                   42814                  63702.910908             -25546.069361              111300659.3                 831738.5        
        33.740040                   44404                  66067.460050             -104439.167598             115625135.5                3474121.8        
        34.864708                   45831                  68196.920604             -55822.524680              119518347.0                1884588.7        
        35.989376                   47407                  70538.662541             -42309.535861              123465231.3                1508440.6        
        37.114044                   48844                  72677.575983              77026.750346              127361790.7                -2834287.7       
        38.238712                   50455                  75080.315239             144508.206488              131401372.8                -5435783.3       
        39.363380                   51896                  77225.749261             -41096.100244              134951288.2                1616370.4        
        40.488048                   53212                  79184.967975             105137.936033              138257647.8                -4199189.3       
        41.612716                   54941                  81767.206683             -22424.349686              142682191.2                 925630.6        
        42.737384                   56392                  83923.021404             107855.423122              146377295.9                -4526100.2       
        43.862052                   57827                  86060.949858              35660.156190              150096634.9                -1549198.1       
        44.986720                   59352                  88334.164217             -106126.435172             154132390.6                4720513.2        
        46.111388                   60972                  90746.057632             -61111.952600              158639843.2                2758125.2        
        47.236056                   62346                  92793.169448             -155667.452199             162682075.3                7280840.5        
        48.360724                   63989                  95248.212443             -237486.798560             167295807.3                11363764.0       
        49.485392                   65458                  97436.503455              59848.026028              171432793.3                -2965754.6       
        50.610060                   66833                  99490.322495             179333.433997              174587868.1                -8960207.4       
        51.734728                   68483                 101953.546815              53969.730107              178792871.7                -2791428.8       
        52.859396                   69922                 104099.212529             -177418.408438             182479542.4                9264433.6        
        53.984064                   71455                 106388.777629             -244694.950053             186908817.7                13059686.8       
        55.108732                   72977                 108658.635042             -77745.600644              191210013.1                4207331.6        
        56.233400                   74505                 110932.744123             -81597.646119              195199893.1                4527156.9        
        57.358068                   75955                 113094.185268             247939.542538              198917777.3               -14091239.7       
        58.482736                   77549                 115459.507022              45448.665357              202832538.1                -2611836.3       
        59.607404                   78862                 117411.343992             110984.079757              206451622.0                -6563601.8       
        60.732072                   80472                 119803.313483             -112513.671125             210638370.2                6781160.8        
        61.856740                   82092                 122205.347516              78181.813792              214841365.5                -4793664.5       
        62.981408                   83470                 124252.401168             -76822.966042              218420717.0                4817547.5        
        64.106076                   84965                 126468.784635               65.822431                222316635.4                 11366.8         
        65.230744                   86535                 128797.089496              64560.401774              226650348.3                -4218562.5       
        66.355412                   87932                 130867.316205             -31285.990212              229972209.3                2084923.2        
        67.480080                   89376                 133009.522479             163854.943162              233522380.2               -10939413.2       
        68.604748                   90935                 135326.843095             -80198.725302              237295072.3                5461168.6        
        69.729416                   92553                 137728.043930             -77746.798052              241754734.2                5381790.8        
        70.854084                   93980                 139838.390715             -252001.084161             245715584.1                17696101.6       
        71.978752                   95333                 141846.195363             -47594.477100              249738343.0                3392872.3        
        73.103420                   97033                 144363.017193              66713.994214              254156694.1                -4810971.3       
        74.228088                   98459                 146460.429250             132673.016444              257548844.3                -9779233.6       
