           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    1520                  4500.356676               8611.387325                2722844.0                  -5037.6         
         2.249336                    4484                  13280.240123              -6619.788579               8049706.1                  13705.0         
         3.374004                    7446                  22051.288774              8614.441124                13320099.1                 -25101.0        
         4.498672                   10505                  31115.313899             -58414.785628               18779830.9                 236308.6        
         5.623340                   13469                  39901.545571             -17382.753848               24157832.9                 98036.5         
         6.748008                   16413                  48626.189471             -44661.920345               29447829.1                 269736.7        
         7.872676                   19534                  57884.412513              51253.352433               35129039.8                -385389.6        
         8.997344                   22418                  66439.925263             -70299.749737               40304367.6                 590641.1        
        10.122012                   25490                  75559.450450             -107102.445324              46049692.8                1037597.8        
        11.246680                   28436                  84305.249899             -26599.121191               51471425.5                 279503.9        
        12.371348                   31470                  93314.299954             -141359.058065              57057228.0                1688092.8        
        13.496016                   34476                 102246.156793             -78163.995954               62737910.2                1004956.1        
        14.620684                   37472                 111144.440469             -44918.806907               68153784.5                 632954.9        
        15.745352                   40513                 120178.366471             -97687.213307               73714408.2                1506270.3        
        16.870020                   43469                 128954.562674             -133546.970562              79276223.1                2202866.4        
        17.994688                   46540                 138073.962604             -10446.099665               85170715.1                 152084.7        
        19.119356                   49547                 147003.010391              75979.880150               90504054.1                -1392877.3       
        20.244024                   52541                 155885.537907              42336.054483               95971482.3                -855258.3        
        21.368692                   55491                 164640.932545              33563.132805              101403651.3                -739263.9        
        22.493360                   58484                 173510.122309              95344.333931              106689928.8                -2095207.8       
        23.618028                   61526                 182519.345265              -8186.192238              112268062.2                 206529.8        
        24.742696                   64438                 191131.827916              5800.689386               117412043.1                -157671.1        
        25.867364                   67482                 200125.809484              55417.460846              122722850.8                -1410568.3       
        26.992032                   70523                 209097.155523             -23241.322858              128213203.5                 647028.0        
        28.116700                   73240                 217081.655943              38364.791000              133074602.1                -1003391.5       
        29.241368                   76495                 226637.251715              17871.901762              139197482.8                -546686.4        
        30.366036                   79520                 235483.253565             280129.962197              144490288.9                -8322306.6       
        31.490704                   82242                 243391.124198             130301.118728              148895588.1                -4033665.2       
        32.615372                   85416                 252588.179076             267309.539778              154499581.3                -8588785.7       
        33.740040                   88317                 260899.648309             360760.818417              159261511.7               -11975045.1       
        34.864708                   91277                 269313.981091             451919.434055              163776517.1               -15509534.8       
        35.989376                   94073                 277118.219977             349176.900998              167844713.0               -12364035.1       
        37.114044                   97123                 285564.625433             538701.095122              172680615.2               -19750034.1       
        38.238712                   99841                 292952.015545             628740.067329              176520085.0               -23686671.6       
        39.363380                   102594                300323.347605             539714.703198              180106915.1               -20941013.3       
        40.488048                   105247                307349.562039             803443.492179              183504380.8               -32097829.2       
        41.612716                   107979                314588.752327             746983.466809              187011472.1               -30666041.6       
        42.737384                   110541                321286.640266             875716.441029              190596921.9               -36939456.7       
        43.862052                   112730                327093.470565             840301.186127              193375779.8               -36350737.8       
        44.986720                   115006                333276.330187             745186.131485              196319498.0               -33080011.3       
        46.111388                   117102                338978.247173             577345.107509              199687968.3               -26259360.6       
        47.236056                   119316                345004.808991             679934.059758              203112443.0               -31759904.7       
        48.360724                   121497                351023.262698             642677.536432              206485371.4               -30732160.2       
        49.485392                   123499                356370.231621             604377.436990              209504016.2               -29553197.4       
        50.610060                   125573                362009.087553             710256.125504              212771571.7               -35593962.3       
        51.734728                   127714                367486.582672             547036.983890              216169282.7               -27975856.6       
        52.859396                   130069                373426.729131             714381.374672              219718925.0               -37372380.8       
        53.984064                   131676                376994.780720             1150235.249407             221247812.4               -61486548.7       
        55.108732                   133670                381410.816555             1177849.155337             223687613.5               -64268618.7       
        56.233400                   135466                384794.938215             1455271.254832             225531312.2               -81062100.9       
        57.358068                   137100                387109.198464             1916246.251186             226314569.4               -108878635.2      
        58.482736                   138398                387999.745215             2283462.977350             225434331.7               -132299604.3      
        59.607404                   139774                388572.354694             2590876.417404             224501039.7               -152951240.4      
        60.732072                   140188                386109.149824             2719545.367921             222535362.6               -163663214.7      
        61.856740                   140275                382395.693764             3187239.450512             220024873.1               -195369261.3      
        62.981408                   139686                376280.302452             3786575.327562             215733729.3               -236380217.3      
        64.106076                   138924                369257.714815             4105421.468237             210903668.2               -260938009.4      
        65.230744                   137164                359148.618835             4814620.952629             204242484.8               -311417350.1      
        66.355412                   134745                347326.353384             5504986.000540             195607338.2               -362249467.4      
        67.480080                   131642                334100.156192             5949715.141408             186233024.9               -398169814.9      
        68.604748                   127060                317909.364973             6352416.836506             175230568.2               -432239655.4      
        69.729416                   121394                300361.120454             6176127.928513             163620176.3               -427166787.3      
        70.854084                   114583                281137.307700             5860429.275501             152461964.5               -411895068.7      
        71.978752                   107454                262249.491908             5575883.715113             141900743.2               -398187149.0      
        73.103420                   100128                243232.580702             5108400.908698             131634844.6               -370574441.4      
        74.228088                   93166                 225334.270028             4892996.676025             122272683.7               -360429014.8      
        75.352756                   86907                 208504.056328             4690227.414129             112850997.3               -350767620.6      
        76.477424                   81245                 192249.620549             4869576.127095             103305182.6               -369671063.0      
        77.602092                   75779                 175982.069869             4772730.070303              93648743.8               -367676480.3      
        78.726760                   70122                 159445.099113             4933126.985766              83762138.4               -385592838.7      
        79.851428                   64547                 143059.798226             4995386.891759              73972943.2               -396100011.6      
        80.976096                   58686                 126381.671956             4815458.666877              63763347.7               -387211506.0      
        82.100764                   52177                 109052.559199             4580147.882753              53685457.3               -373425804.2      
        83.225432                   45364                  92253.271474             4248617.943331              44201158.3               -351141614.6      
        84.350100                   38698                  76444.479631             3687587.000537              35554741.5               -308905737.7      
        85.474768                   32443                  62148.016358             3160217.645125              28093405.5               -268270240.4      
        86.599436                   26625                  49413.278566             2688537.046777              21637163.6               -231251129.2      
        87.724104                   21118                  37896.423221             2186723.987637              16008814.6               -190542506.7      
        88.848772                   16467                  28595.029340             1718324.015579              11635102.6               -151666489.4      
        89.973440                   12636                  21152.062504             1342043.035084              8237052.5                -119948838.8      
