           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    1857                  6834.894797               5640.212883                1277802.9                  -7308.0         
         2.249336                    5582                  20543.777043              2834.423743                3810973.2                  -3114.4         
         3.374004                    9311                  34261.415639             -12366.356223               6379916.2                  37201.6         
         4.498672                   13035                  47949.347969             -25024.306236               8958502.1                  94536.0         
         5.623340                   16734                  61544.036649              10761.268008               11511328.6                 -47361.9        
         6.748008                   20483                  75305.877009              1808.869157                14085659.1                 -10186.9        
         7.872676                   24208                  88967.161933              10079.047168               16669863.6                 -74888.0        
         8.997344                   27943                 102663.484569              65085.960232               19205352.8                -547930.5        
        10.122012                   31511                 115716.237644              72371.363598               21519858.5                -687596.2        
        11.246680                   35371                 129821.671089              19079.553284               24065295.0                -198876.4        
        12.371348                   38842                 142474.917512              26003.513454               26356944.1                -302563.5        
        13.496016                   42741                 156653.046415              46635.886045               29003764.7                -608434.9        
        14.620684                   46295                 169497.392824              20904.714004               31367813.4                -274438.4        
        15.745352                   50027                 182896.379808             -13756.405193               33822414.8                 204670.8        
        16.870020                   53699                 195884.507548              41865.152713               36327510.3                -678459.8        
        17.994688                   57369                 208590.903746             142049.743798               38603820.7                -2486009.9       
        19.119356                   60943                 220516.313168             146364.166250               40760841.6                -2707080.7       
        20.244024                   64571                 232024.053617             126638.207504               43001493.0                -2496494.9       
        21.368692                   68110                 242334.375198             221148.321092               45023112.8                -4616497.3       
        22.493360                   71666                 251546.380947             422192.655312               46774346.6                -9270391.6       
        23.618028                   74927                 258355.965575             539574.639086               48056997.8               -12475172.4       
        24.742696                   77888                 262506.763248             842309.442035               48625444.1               -20398007.8       
        25.867364                   80571                 264326.588624             1067969.709103              48766232.6               -27050026.4       
        26.992032                   82190                 261475.614233             1369626.339242              47964775.6               -36240236.9       
        28.116700                   83223                 255687.545600             1823992.085782              46378606.9               -50307854.6       
        29.241368                   82695                 244679.533628             2137587.355012              43683484.6               -61324019.5       
        30.366036                   80690                 229262.094515             2494051.796021              40071899.7               -74379774.6       
        31.490704                   77147                 210250.680363             2718699.608339              35763365.6               -84112026.2       
        32.615372                   71474                 186405.525972             2724154.054581              30609246.8               -87315017.9       
        33.740040                   64613                 161193.074224             2589080.020435              25617875.0               -85876772.1       
        34.864708                   56968                 135788.777839             2435621.798462              20740334.9               -83530357.8       
        35.989376                   48586                 110546.502077             2168117.210447              16177803.4               -76803539.5       
        37.114044                   40507                  87475.520814             1959509.418932              11842883.0               -71597991.1       
        38.238712                   32518                  66218.045502             1663896.786952              7971643.8                -62657690.2       
        39.363380                   24519                  46816.380967             1228827.527250              4846294.6                -47644883.2       
        40.488048                   17067                  30449.449216             765326.411807               2671284.6                -30519630.5       
        41.612716                   11354                  18709.655800             423208.081500               1356397.6                -17353311.9       
        42.737384                    7144                  10833.622589             196863.925571                606351.4                 -8287186.1       
        43.862052                    4337                  5920.638398               71500.571366                255459.7                 -3087705.1       
        44.986720                    2570                  3160.550924               18360.362408                110357.2                 -810877.3        
        46.111388                    1482                  1609.992379                281.475849                 49299.9                   -12609.9        
        47.236056                    877                    858.778115               -5640.498071                23417.3                   264042.7        
        48.360724                    510                    441.395715               -783.110306                 11781.0                   36936.9         
