           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    1169                  2720.174758              -24000.180617               4812898.6                  18314.8         
         2.249336                    3538                  8233.093494              -22480.061916               14785355.7                 28447.3         
         3.374004                    5861                  13636.487797              28162.279497               24463097.4                 -68602.9        
         4.498672                    8252                  19196.452590              -9760.076893               34522405.0                 34522.6         
         5.623340                   10573                  24591.775304             -84878.686713               44296998.1                 421104.2        
         6.748008                   12925                  30056.371470             -61167.410227               54197042.6                 386531.0        
         7.872676                   15267                  35496.992806              -7653.400685               64024701.4                 67197.3         
         8.997344                   17655                  41036.230705              60434.104007               73807516.2                -519435.5        
        10.122012                   20070                  46635.893364              37296.815720               83801793.3                -348171.0        
        11.246680                   22310                  51823.110710              96240.798786               92846196.6                -1003072.4       
        12.371348                   24669                  57280.303421              86362.851455              102587249.7                -1022140.9       
        13.496016                   26968                  62587.592925              43193.358708              111744296.7                -557299.0        
        14.620684                   29330                  68040.795977             190695.378541              121360608.9                -2655143.4       
        15.745352                   31621                  73319.718300              61278.102266              130463987.2                -932416.3        
        16.870020                   34056                  78927.388691             250024.905851              140145732.1                -4117433.0       
        17.994688                   36244                  83962.213910             187684.050193              148356114.8                -3270432.0       
        19.119356                   38626                  89425.631139             235561.880236              157471536.0                -4415325.5       
        20.244024                   40945                  94734.289972             105927.032844              166072405.4                -2085183.9       
        21.368692                   43135                  99755.608185             222177.214591              174357543.1                -4639135.6       
        22.493360                   45519                 105203.095697             112474.779614              183478124.7                -2467062.5       
        23.618028                   47878                 110582.589731             193968.078110              192335766.5                -4471279.8       
        24.742696                   50066                 115559.817971             255705.007350              200758328.3                -6182023.9       
        25.867364                   52476                 121042.433256             146962.958676              209576634.8                -3738591.7       
        26.992032                   54741                 126182.297374             235015.509431              217966984.1                -6260342.5       
        28.116700                   56956                 131216.674794             366162.139028              226127024.6               -10031051.4       
        29.241368                   59261                 136429.744264              45532.696278              234549659.8                -1302220.6       
        30.366036                   61581                 141667.398086             150473.775004              243153694.1                -4466811.4       
        31.490704                   63912                 146887.125128             356752.306972              251631899.9               -11091447.7       
        32.615372                   66140                 151837.838427             480460.773850              259851917.7               -15407672.4       
        33.740040                   68272                 156569.102638             249202.985464              267180586.7                -8235995.3       
        34.864708                   70744                 162060.303756             513652.121787              275800435.9               -17644910.9       
        35.989376                   72772                 166529.230765             432392.179984              282873689.0               -15292718.8       
        37.114044                   74909                 171284.315659             453762.583472              290803147.0               -16557705.4       
        38.238712                   77053                 176093.201533             842442.798437              298170938.7               -31742021.9       
        39.363380                   79186                 180873.432764             796554.459626              305330606.1               -30830274.6       
        40.488048                   81113                 185151.820869             510786.087709              312411654.4               -20401675.0       
        41.612716                   83379                 190222.857852             614373.303858              320883276.7               -25234522.4       
        42.737384                   85332                 194554.248076             555364.335732              328173886.0               -23444268.5       
        43.862052                   87475                 199258.939887             526446.717163              335835040.4               -22780874.6       
        44.986720                   89601                 203913.448791             443858.717214              343244339.4               -19626764.1       
        46.111388                   91666                 208402.770003             574617.136354              350762364.1               -26185090.7       
        47.236056                   93996                 213470.738100             667688.146133              358602749.8               -31124880.7       
        48.360724                   95911                 217675.812313             614067.385128              365838887.5               -29430124.2       
        49.485392                   97949                 222247.534687             583384.110594              373628537.1               -28516945.6       
        50.610060                   99960                 226720.769269             921147.851837              380924457.3               -46094373.9       
        51.734728                   101877                230948.423789             817866.907371              387362377.6               -41788712.4       
        52.859396                   103758                235137.042056             851580.221871              394145054.6               -44525143.9       
