           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    1291                  3314.564474                -47.833381                 982585.8                   5285.6         
         2.249336                    3858                  9906.599621                -70.204942                2967117.5                  21715.8         
         3.374004                    6487                  16656.493377              -190.281782                5024202.6                  75938.3         
         4.498672                    9148                  23484.820713              -211.914379                7089191.0                  120558.1        
         5.623340                   11699                  30026.697584              -264.091432                9152331.5                  191793.7        
         6.748008                   14261                  36597.787342               37.003298                 11176716.7                 -36765.0        
         7.872676                   16817                  43155.338527               155.206577                13141066.0                -168050.3        
         8.997344                   19505                  50052.508418               36.347414                 15174670.0                 -36714.8        
        10.122012                   22093                  56693.160760               92.289548                 17196261.3                -130187.1        
        11.246680                   24635                  63220.743841               115.549010                19138493.5                -184901.7        
        12.371348                   27192                  69785.550903               106.601143                21079601.7                -175549.6        
        13.496016                   29782                  76437.579568               347.516289                23070233.3                -673304.3        
        14.620684                   32416                  83199.084147               -83.960881                25045075.6                 183130.8        
        15.745352                   35036                  89932.163217              -596.288917                27163918.9                1351746.0        
        16.870020                   37599                  96511.527783              -144.743944                29232146.2                 350738.8        
        17.994688                   40232                 103278.543401              -269.521332                31326542.7                 710557.5        
        19.119356                   42747                 109741.188531               -15.724391                33285710.9                 42643.2         
        20.244024                   45419                 116610.783547              -237.435849                35424449.7                 698037.7        
        21.368692                   48060                 123402.700975              -165.458618                37556642.1                 530344.7        
        22.493360                   50725                 130258.139246               -27.650239                39714148.9                 79538.0         
        23.618028                   53235                 136709.347317              -167.943037                41614278.1                 581707.1        
        24.742696                   55783                 143257.664530               167.269535                43723255.4                -600779.4        
        25.867364                   58447                 150097.684660               208.939064                45770781.2                -794765.6        
        26.992032                   60987                 156611.902588              -224.277575                47653775.5                 903274.5        
        28.116700                   63673                 163495.488836              -430.796645                49859223.6                1776928.4        
        29.241368                   66252                 170099.522617               336.660768                51892776.4                -1463688.5       
        30.366036                   68851                 176748.940784               374.559265                53776149.1                -1683264.1       
        31.490704                   71292                 182981.759697               435.069034                55636649.5                -2033462.7       
        32.615372                   73903                 189642.107718               276.559883                57502797.3                -1319616.2       
        33.740040                   76436                 196090.379133               -68.003378                59476373.1                 320903.1        
        34.864708                   79194                 203107.731038               684.567364                61628933.3                -3527802.8       
        35.989376                   81684                 209426.181903               32.333347                 63408483.7                -178827.8        
