 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         6        92378      100000       9          46         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        466       23033      100000      3120      71572       1633      62044       342       35436       124       20562        0          0          0          0          0          0          0          0          0          0     
   0.2        652       23081      100000      3090      71542       1598      61901       318       36329       136       23743        1         652         0          0          0          0          0          0          0          0     
   0.3        610       23278      100000      3007      71176       1533      61772       320       37088       141       24776        1         610         0          0          0          0          0          0          0          0     
   0.4        776       23260      100000      2957      71179       1536      62108       326       38294       134       25123        3         2182        0          0          0          0          0          0          0          0     
   0.5        670       23191      100000      3006      71185       1519      61599       293       36709       132       25516        3         1837        0          0          0          0          0          0          0          0     
   0.6        961       23371      100000      3055      70964       1542      61317       300       35705       123       23432        2         1507        0          0          0          0          0          0          0          0     
   0.7        565       23111      100000      3001      71306       1481      61525       292       37810       130       26536        5         2744        0          0          0          0          0          0          0          0     
   0.8        849       23065      100000      3109      71519       1548      61600       279       35878       120       24849        6         4000        0          0          0          0          0          0          0          0     
   0.9        616       23324      100000      2985      71032       1468      61249       295       37494       132       26247        4         2314        0          0          0          0          0          0          0          0     
   1.0        866       22953      100000      2932      71435       1538      62433       298       37454       146       27241        2         1443        0          0          0          0          0          0          0          0     
   1.1        755       23156      100000      3050      71429       1521      61591       319       37543       124       24473        3         2086        0          0          0          0          0          0          0          0     
   1.2        920       22719      100000      3031      71829       1544      62245       313       37362       130       24508        6         3529        0          0          0          0          0          0          0          0     
   1.3        850       23354      100000      3079      71083       1497      60864       296       36950       126       24976        3         2046        0          0          0          0          0          0          0          0     
   1.4        664       23187      100000      3053      71322       1585      61823       308       36540       128       23670        4         2400        0          0          0          0          0          0          0          0     
   1.5        1025      23317      100000      3058      71106       1577      61572       296       35793       114       22995        6         4408        1         1025        0          0          0          0          0          0     
   1.6        779       23421      100000      3010      70899       1558      61564       297       36370       119       23986        2         1301        0          0          0          0          0          0          0          0     
   1.7        847       23208      100000      3008      71126       1537      61678       291       36733       123       25086        5         3186        0          0          0          0          0          0          0          0     
   1.8        717       23339      100000      3100      71208       1536      61192       283       35380       118       23570        4         2414        0          0          0          0          0          0          0          0     
   1.9        616       23471      100000      3072      70975       1555      61112       309       36484       131       24167        2         1220        0          0          0          0          0          0          0          0     
   2.0        770       23123      100000      2958      71332       1549      62276       322       38197       128       24424        3         1985        0          0          0          0          0          0          0          0     
   2.1        851       23181      100000      3088      71284       1510      61059       283       36643       123       25238        6         3819        0          0          0          0          0          0          0          0     
   2.2        720       23571      100000      3081      70775       1500      60561       290       36177       122       24511        6         3486        0          0          0          0          0          0          0          0     
   2.3        782       23405      100000      3067      70946       1539      61022       290       36227       125       24868        4         2873        0          0          0          0          0          0          0          0     
   2.4        643       23399      100000      2988      70840       1504      61224       298       37351       125       25341        4         2334        0          0          0          0          0          0          0          0     
   2.5        951       23272      100000      3026      71160       1543      61606       277       36325       117       25536        6         4250        0          0          0          0          0          0          0          0     
   2.6        980       23220      100000      3067      71212       1515      61210       275       36866       120       25965        6         4175        0          0          0          0          0          0          0          0     
   2.7        935       23062      100000      3046      71446       1562      61884       272       35626       122       25521        7         4860        0          0          0          0          0          0          0          0     
   2.8        985       23195      100000      3130      71486       1591      61506       265       34743       121       24826        7         5205        0          0          0          0          0          0          0          0     
   2.9        1206      23141      100000      3004      71240       1540      61821       277       36595       127       26333        4         3719        2         2286        0          0          0          0          0          0     
   3.0        878       23105      100000      2956      70943       1478      61385       301       38072       139       27027        6         4173        0          0          0          0          0          0          0          0     
   3.1        1351      23434      100000      3045      70950       1558      61369       304       37290       113       24119        5         3916        1         1351        0          0          0          0          0          0     
   3.2        957       23084      100000      3047      71568       1529      61832       301       37067       125       24838        5         3503        0          0          0          0          0          0          0          0     
   3.3        783       23063      100000      3074      71600       1547      61774       297       36625       123       24630        6         4135        0          0          0          0          0          0          0          0     
   3.4        1082      23169      100000      3096      71380       1579      61590       290       36114       122       24785        7         5000        1         1082        0          0          0          0          0          0     
   3.5        942       23309      100000      2965      71145       1477      61620       286       38049       130       27277        6         4171        0          0          0          0          0          0          0          0     
   3.6        945       23113      100000      3040      71323       1553      61756       306       36935       115       23732        6         3984        0          0          0          0          0          0          0          0     
   3.7        801       23007      100000      3111      71673       1547      61565       301       37142       123       25028        4         2712        0          0          0          0          0          0          0          0     
   3.8        839       23083      100000      3139      71665       1580      61697       305       36710       120       23980        2         1370        0          0          0          0          0          0          0          0     
   3.9        825       23333      100000      2939      70730       1492      61424       296       37273       129       25757        6         3654        0          0          0          0          0          0          0          0     
   4.0        838       23168      100000      2994      71217       1536      61899       305       36925       116       23647        6         3980        0          0          0          0          0          0          0          0     
   4.1        926       23297      100000      2976      71168       1488      61705       292       38420       130       27281        9         5326        0          0          0          0          0          0          0          0     
   4.2        1059      23506      100000      3087      70797       1565      61026       270       35310       118       24884        5         3756        1         1059        0          0          0          0          0          0     
   4.3        1257      23301      100000      3063      71205       1546      61428       290       36297       120       24554        4         3536        1         1257        0          0          0          0          0          0     
   4.4        1288      23426      100000      3089      71040       1530      61032       311       37042       115       23321        4         3484        2         2346        0          0          0          0          0          0     
   4.5        1460      23367      100000      3006      70854       1517      61316       278       36715       121       25759        6         5220        2         2519        0          0          0          0          0          0     
   4.6        1777      23621      100000      3144      70711       1577      60638       275       34825       106       23216        7         5653        1         1777        0          0          0          0          0          0     
   4.7        2179      23466      100000      3070      70982       1552      61294       286       35857       114       23957        4         4322        1         2179        0          0          0          0          0          0     
   4.8        2346      23342      100000      3067      70952       1512      60916       308       37066       108       23351        5         4903        1         2346        0          0          0          0          0          0     
   4.9        2617      23153      100000      3082      71234       1545      61301       292       37717       116       25574        4         5166        2         3790        0          0          0          0          0          0     
   5.0        3022      23374      100000      3067      70995       1548      61197       281       36035       111       24308        4         5249        1         3022        0          0          0          0          0          0     
   5.1        3409      23653      100000      3040      70499       1463      60327       282       37050       108       25015        7         7768        1         3409        0          0          0          0          0          0     
   5.2        3913      23353      100000      3024      70964       1523      61285       256       35836        99       25160        6         7412        1         3913        0          0          0          0          0          0     
   5.3        4430      23500      100000      3131      70989       1529      60743       277       36298       103       24442        5         6956        1         4430        0          0          0          0          0          0     
   5.4        4934      23369      100000      3028      70761       1501      60973       252       36168       107       26480        4         6603        1         4934        0          0          0          0          0          0     
   5.5        5534      23705      100000      3034      70454       1508      60561       245       35617       104       26152        3         6814        1         5534        1         5534        0          0          0          0     
   5.6        6198      23789      100000      3071      70196       1492      60055       254       36427       101       26041        3         7632        1         6198        1         6198        0          0          0          0     
   5.7        6854      23734      100000      2990      70397       1462      60640       254       36373        91       25315        5         9316        1         6854        1         6854        0          0          0          0     
   5.8        7490      23960      100000      3012      70174       1493      60311       244       35435        98       25387        3         8961        1         7490        1         7490        0          0          0          0     
   5.9        8195      24171      100000      3126      69940       1475      59339       217       34440        98       26394        2         9360        2         9360        1         8195        0          0          0          0     
   6.0        8823      23983      100000      3120      70086       1520      59787       233       34016        82       23870        2         9705        1         8823        1         8823        0          0          0          0     
   6.1        9596      24252      100000      3035      69915       1416      59582       235       36525        99       27393        3        10970        1         9596        1         9596        0          0          0          0     
   6.2       10398      24185      100000      3018      69927       1445      59807       226       36252        81       26270        5        12722        1        10398        1        10398        1        10398        0          0     
   6.3       11119      24430      100000      3088      69532       1474      59203       213       34532        75       24980        3        12345        1        11119        1        11119        1        11119        0          0     
   6.4       12104      24446      100000      3023      69387       1459      59424       222       35696        85       26459        1        12104        1        12104        1        12104        1        12104        0          0     
   6.5       13134      24206      100000      3028      69914       1453      59900       209       35662        81       26907        3        14304        1        13134        1        13134        1        13134        0          0     
   6.6       13969      24500      100000      3001      69168       1371      58763       202       35707        68       26255        1        13969        1        13969        1        13969        1        13969        0          0     
   6.7       15010      24628      100000      2984      69052       1369      58682       186       35701        69       27837        3        16522        1        15010        1        15010        1        15010        0          0     
   6.8       16008      24447      100000      2962      69272       1350      58870       185       35779        62       27129        2        16613        1        16008        1        16008        1        16008        0          0     
