 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       207035     600438    1000000      4459      231895       32       207370       1        207035       1        207035       1        207035       1        207035       1        207035       1        207035       1        207035  
   1.7       206689     288509    1000000     39565      623455     15134      465877      128       214028       2        206792       1        206689       1        206689       1        206689       1        206689       1        206689  
   3.3       206592     286533    1000000     38352      625776     14882      475047      287       224022       2        206705       1        206592       1        206592       1        206592       1        206592       1        206592  
   5.0       206174     285182    1000000     37908      628386     14757      479451      337       227281       14       207558       1        206174       1        206174       1        206174       1        206174       1        206174  
   6.7       205786     284405    1000000     37934      628797     14858      480763      360       228306       10       206801       1        205786       1        205786       1        205786       1        205786       1        205786  
   8.3       205004     285729    1000000     37876      626789     14686      477463      368       228295       7        205699       1        205004       1        205004       1        205004       1        205004       1        205004  
   10.0      204288     286222    1000000     37942      626156     14645      476333      355       226553       13       205624       1        204288       1        204288       1        204288       1        204288       1        204288  
   11.7      203558     285363    1000000     38087      627862     14807      478268      351       225547       12       204744       1        203558       1        203558       1        203558       1        203558       1        203558  
   13.3      202891     285601    1000000     37878      627516     14756      478681      373       226538       17       204717       1        202891       1        202891       1        202891       1        202891       1        202891  
   15.0      201878     284871    1000000     38093      628639     14794      478633      361       225178       19       203923       1        201878       1        201878       1        201878       1        201878       1        201878  
   16.7      200320     285935    1000000     38184      627438     14854      477609      368       224209       18       202358       1        200320       1        200320       1        200320       1        200320       1        200320  
   18.3      199722     285048    1000000     37893      628225     14747      479502      454       228978       15       201334       1        199722       1        199722       1        199722       1        199722       1        199722  
   20.0      199194     285377    1000000     37807      627248     14886      479928      389       224924       27       202558       1        199194       1        199194       1        199194       1        199194       1        199194  
   21.7      198294     286525    1000000     37979      625842     14840      477581      398       224610       17       200223       1        198294       1        198294       1        198294       1        198294       1        198294  
   23.3      197049     285066    1000000     38173      628851     14923      479177      382       222617       23       199811       1        197049       1        197049       1        197049       1        197049       1        197049  
   25.0      196356     285819    1000000     38125      626980     14841      477589      425       224332       23       199154       1        196356       1        196356       1        196356       1        196356       1        196356  
   26.7      195016     285963    1000000     38150      627303     14885      477890      412       222368       26       198226       1        195016       1        195016       1        195016       1        195016       1        195016  
   28.3      194877     286082    1000000     37759      625128     14772      477322      434       223861       29       198420       1        194877       1        194877       1        194877       1        194877       1        194877  
   30.0      192556     286378    1000000     38103      627394     15044      478821      453       223162       33       196910       1        192556       1        192556       1        192556       1        192556       1        192556  
   31.7      191633     286033    1000000     38340      626852     14993      476866      473       223282       31       195543       1        191633       1        191633       1        191633       1        191633       1        191633  
