 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       69190      100000      1471       9064        75        863         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        9156      100000      487       88623       159       86577        22       84113        11       83313        2        81418        2        81418        1        78241        1        78241        1        78241   
   0.2        9364      100000      493       88347       171       86331        26       83893        12       82985        2        80789        1        80166        1        80166        1        80166        1        80166   
   0.3        9591      100000      555       87848       179       85504        19       82619        13       82244        2        79836        1        79318        1        79318        1        79318        1        79318   
   0.4        9689      100000      565       87758       203       85468        26       82423        10       81211        4        79904        1        78060        1        78060        1        78060        1        78060   
   0.5        9801      100000      559       87615       201       85379        25       82492        10       81518        2        80302        1        79734        1        79734        1        79734        1        79734   
   0.6       10200      100000      631       87092       223       84509        32       80833        15       79747        7        78043        1        73981        1        73981        1        73981        1        73981   
   0.7       10242      100000      603       87234       215       84779        19       81214        8        80427        3        79531        1        77933        1        77933        1        77933        1        77933   
   0.8       10227      100000      613       87171       220       84701        16       80940        6        80329        2        78960        2        78960        1        75732        1        75732        1        75732   
   0.9       10523      100000      658       86749       225       84042        16       80583        7        80004        3        79122        1        77310        1        77310        1        77310        1        77310   
   1.0       10484      100000      645       86890       222       84208        16       80593        5        79816        3        79470        1        77665        1        77665        1        77665        1        77665   
   1.1       10556      100000      649       86698       196       83845        18       80842        12       80433        3        79051        2        78114        2        78114        1        72838        1        72838   
   1.2       10689      100000      642       86514       246       84011        25       80090        12       79275        5        77758        3        76238        1        71185        1        71185        1        71185   
   1.3       10740      100000      724       86539       251       83567        26       79699        10       78619        5        77350        2        75026        1        71433        1        71433        1        71433   
   1.4       10890      100000      670       86327       239       83611        25       79855        15       79199        3        76367        1        74534        1        74534        1        74534        1        74534   
   1.5       11300      100000      712       85702       254       82823        25       78956        13       78168        6        76501        6        76501        1        66512        1        66512        1        66512   
   1.6       11302      100000      715       85861       264       83020        35       79081        12       77533        5        75518        4        74709        1        65089        1        65089        1        65089   
