 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       276690     476406    1000000     11460      345361      369       280839       1        276690       1        276690       1        276690       1        276690       1        276690       1        276690       1        276690  
   1.7       276872     199681    1000000     33645      751048     16856      642119      753       324533       31       280289       1        276872       1        276872       1        276872       1        276872       1        276872  
   3.3       276538     196140    1000000     30617      753931     15233      654486      1430      377155      132       292239       1        276538       1        276538       1        276538       1        276538       1        276538  
   5.0       276039     194767    1000000     29808      754933     14625      656900      1621      398471      254       307907       1        276039       1        276039       1        276039       1        276039       1        276039  
   6.7       275841     194520    1000000     29317      754701     14442      659033      1692      407077      293       313529       1        275841       1        275841       1        275841       1        275841       1        275841  
   8.3       275709     193756    1000000     28902      754980     14172      659995      1718      412448      343       320578       1        275709       1        275709       1        275709       1        275709       1        275709  
   10.0      275567     194019    1000000     29125      755251     13956      657522      1710      414718      360       323659       1        275567       1        275567       1        275567       1        275567       1        275567  
   11.7      274963     193963    1000000     28946      755102     14074      659213      1696      415157      383       325984       1        274963       1        274963       1        274963       1        274963       1        274963  
   13.3      274533     195121    1000000     28961      754022     14032      657738      1679      414279      383       326695       1        274533       1        274533       1        274533       1        274533       1        274533  
   15.0      274332     195266    1000000     29164      753861     14060      656490      1685      412282      361       324011       1        274332       1        274332       1        274332       1        274332       1        274332  
   16.7      274323     194264    1000000     28851      754421     13903      658152      1709      416156      384       327866       1        274323       1        274323       1        274323       1        274323       1        274323  
   18.3      273657     194414    1000000     28729      754015     13938      658551      1714      416458      379       326933       1        273657       1        273657       1        273657       1        273657       1        273657  
   20.0      273524     194836    1000000     28663      753103     13956      658286      1708      416025      376       326731       1        273524       1        273524       1        273524       1        273524       1        273524  
   21.7      273008     194024    1000000     28572      754377     13814      659430      1750      420609      418       330525       1        273008       1        273008       1        273008       1        273008       1        273008  
   23.3      273174     194897    1000000     28591      752534     13863      657402      1730      418244      386       327172       1        273174       1        273174       1        273174       1        273174       1        273174  
   25.0      272958     193966    1000000     28842      755290     13966      659714      1721      418436      400       329495       1        272958       1        272958       1        272958       1        272958       1        272958  
   26.7      272857     193983    1000000     28563      754726     13862      659825      1730      419786      379       328155       1        272857       1        272857       1        272857       1        272857       1        272857  
   28.3      271668     193755    1000000     28763      755256     13888      659140      1730      418534      404       328542       1        271668       1        271668       1        271668       1        271668       1        271668  
   30.0      270949     194507    1000000     28752      753777     13907      658141      1742      419365      421       329771       1        270949       1        270949       1        270949       1        270949       1        270949  
   31.7      271209     193593    1000000     28770      755629     13907      659931      1731      418010      411       328747       1        271209       1        271209       1        271209       1        271209       1        271209  
   33.3      270111     193796    1000000     28743      755173     13991      660080      1788      420560      420       329664       1        270111       1        270111       1        270111       1        270111       1        270111  
   35.0      270802     194569    1000000     28837      754100     13933      657978      1744      418954      410       329456       1        270802       1        270802       1        270802       1        270802       1        270802  
   36.7      270042     194259    1000000     28892      754340     13739      656462      1740      418722      400       328363       1        270042       1        270042       1        270042       1        270042       1        270042  
   38.3      268476     194019    1000000     28850      754511     13898      657838      1752      419313      431       330867       3        269541       1        268476       1        268476       1        268476       1        268476  
   40.0      269599     194190    1000000     28923      754542     14002      658397      1732      416866      396       326980       1        269599       1        269599       1        269599       1        269599       1        269599  
   41.7      268553     194352    1000000     28738      754573     13939      659086      1735      419039      436       331263       1        268553       1        268553       1        268553       1        268553       1        268553  
   43.3      268471     193206    1000000     28546      755831     13735      660521      1814      426343      451       333696       2        269011       1        268471       1        268471       1        268471       1        268471  
   45.0      269461     194048    1000000     28567      755167     13683      659197      1808      425910      447       333491       1        269461       1        269461       1        269461       1        269461       1        269461  
   46.7      268125     193627    1000000     28662      755771     13815      659827      1779      421149      442       330494       1        268125       1        268125       1        268125       1        268125       1        268125  
   48.3      269125     194055    1000000     28561      754211     13775      659036      1755      422046      461       334989       1        269125       1        269125       1        269125       1        269125       1        269125  
   50.0      268228     193766    1000000     28590      755148     13741      659387      1752      422273      444       333841       2        268892       1        268228       1        268228       1        268228       1        268228  
   51.7      266352     194131    1000000     28468      754250     13696      658948      1783      423071      454       333222       2        266923       1        266352       1        266352       1        266352       1        266352  
   53.3      267256     193711    1000000     28653      755378     13780      659374      1757      421272      454       333324       1        267256       1        267256       1        267256       1        267256       1        267256  
   55.0      267753     193898    1000000     28705      754629     13849      658598      1759      419172      434       329736       1        267753       1        267753       1        267753       1        267753       1        267753  
   56.7      267188     194111    1000000     28652      754176     13887      659117      1777      420335      432       329862       1        267188       1        267188       1        267188       1        267188       1        267188  
   58.3      265917     194013    1000000     28850      754976     13933      658707      1731      417607      459       331880       1        265917       1        265917       1        265917       1        265917       1        265917  
   60.0      266258     193243    1000000     28584      755771     13970      661747      1786      421366      446       331017       1        266258       1        266258       1        266258       1        266258       1        266258  
   61.7      266435     193956    1000000     28473      753926     13860      659611      1746      420070      451       332487       1        266435       1        266435       1        266435       1        266435       1        266435  
   63.3      265596     194145    1000000     28574      754140     13751      658706      1730      418651      444       331411       2        266180       1        265596       1        265596       1        265596       1        265596  
   65.0      266130     193653    1000000     28496      754693     13749      659524      1755      423002      475       336517       2        266633       1        266130       1        266130       1        266130       1        266130  
   66.7      264849     193652    1000000     28667      755681     13924      660642      1810      423550      463       332377       1        264849       1        264849       1        264849       1        264849       1        264849  
   68.3      265422     194028    1000000     28598      754586     13730      658704      1813      424731      467       333293       1        265422       1        265422       1        265422       1        265422       1        265422  
   70.0      265215     193930    1000000     28523      754410     13807      659617      1790      425105      469       335341       2        265740       1        265215       1        265215       1        265215       1        265215  
   71.7      265851     193688    1000000     28605      755058     13767      659398      1789      423213      453       332937       1        265851       1        265851       1        265851       1        265851       1        265851  
   73.3      265710     193987    1000000     28673      754377     13825      658547      1782      419354      438       328504       1        265710       1        265710       1        265710       1        265710       1        265710  
   75.0      267027     193650    1000000     28701      755491     13814      659441      1771      420616      456       331600       1        267027       1        267027       1        267027       1        267027       1        267027  
