 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       365175     397081    1000000     12881      444556      632       372390       1        365175       1        365175       1        365175       1        365175       1        365175       1        365175       1        365175  
   1.7       364714     157587    1000000     27316      805978     14574      723118      1237      448161       80       374126       1        364714       1        364714       1        364714       1        364714       1        364714  
   3.3       364476     154739    1000000     24406      807044     12742      731686      1855      506530      278       399549       1        364476       1        364476       1        364476       1        364476       1        364476  
   5.0       363988     154246    1000000     23706      806675     12192      732538      1951      523786      416       419071       1        363988       1        363988       1        363988       1        363988       1        363988  
   6.7       363584     154506    1000000     23665      806477     11854      730341      1914      528856      495       431930       1        363584       1        363584       1        363584       1        363584       1        363584  
   8.3       363326     154496    1000000     23454      806613     11884      732153      1890      531272      533       438070       1        363326       1        363326       1        363326       1        363326       1        363326  
   10.0      363261     154480    1000000     23292      806206     11672      730986      1923      534772      541       440304       1        363261       1        363261       1        363261       1        363261       1        363261  
   11.7      363311     154295    1000000     23075      805899     11719      732829      1834      533161      575       446466       1        363311       1        363311       1        363311       1        363311       1        363311  
   13.3      362832     154569    1000000     23271      805882     11547      730439      1855      534729      574       446920       1        362832       1        362832       1        362832       1        362832       1        362832  
   15.0      362754     154859    1000000     23149      805267     11569      730668      1849      536328      580       449236       1        362754       1        362754       1        362754       1        362754       1        362754  
   16.7      362699     154905    1000000     23253      805518     11554      730057      1829      535709      561       449224       2        363217       1        362699       1        362699       1        362699       1        362699  
   18.3      361636     155590    1000000     23286      804522     11674      729499      1823      533218      572       447937       1        361636       1        361636       1        361636       1        361636       1        361636  
   20.0      361284     155576    1000000     23245      804950     11531      729433      1855      537010      574       448689       1        361284       1        361284       1        361284       1        361284       1        361284  
   21.7      361088     154521    1000000     23171      805878     11522      730827      1829      536841      581       451559       1        361088       1        361088       1        361088       1        361088       1        361088  
   23.3      361451     155391    1000000     23207      804700     11530      729249      1816      536747      567       451466       2        362004       1        361451       1        361451       1        361451       1        361451  
   25.0      360676     154940    1000000     23324      805529     11637      730375      1817      533628      564       447576       2        361194       1        360676       1        360676       1        360676       1        360676  
   26.7      360227     155148    1000000     23377      804539     11637      728786      1880      533517      547       442806       1        360227       1        360227       1        360227       1        360227       1        360227  
