 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       694641    1000000     11539      66796       224        2451        0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   1.7       324557    1000000     50615      588059     22602      406450      226       13299        1         104         0          0          0          0          0          0          0          0          0          0     
   3.3       314055    1000000     46026      600278     20987      438090      854       53416        17        1817        0          0          0          0          0          0          0          0          0          0     
   5.0       311322    1000000     44725      603525     20414      446700      1224      81208        68        7803        0          0          0          0          0          0          0          0          0          0     
   6.7       309320    1000000     43756      605970     19905      452292      1407      97545       112       13755        0          0          0          0          0          0          0          0          0          0     
   8.3       308528    1000000     43412      607241     19786      455125      1453      101348      131       15610        0          0          0          0          0          0          0          0          0          0     
   10.0      307960    1000000     43160      606359     19559      454265      1495      107588      173       21380        0          0          0          0          0          0          0          0          0          0     
   11.7      307606    1000000     43062      607282     19426      455134      1525      109854      181       22217        0          0          0          0          0          0          0          0          0          0     
   13.3      306855    1000000     42709      608343     19360      457973      1557      114767      206       25276        0          0          0          0          0          0          0          0          0          0     
   15.0      306654    1000000     42871      609218     19293      457121      1583      115051      190       23377        0          0          0          0          0          0          0          0          0          0     
   16.7      306322    1000000     42351      608980     19271      460436      1638      120595      198       25802        0          0          0          0          0          0          0          0          0          0     
   18.3      307895    1000000     42751      607055     19175      455227      1554      116208      212       27087        0          0          0          0          0          0          0          0          0          0     
   20.0      306993    1000000     42376      607366     19239      458579      1619      121899      243       30887        0          0          0          0          0          0          0          0          0          0     
   21.7      307692    1000000     42525      606924     19202      456898      1600      119114      226       28573        0          0          0          0          0          0          0          0          0          0     
   23.3      307096    1000000     42462      606790     19135      456826      1618      120783      226       29569        0          0          0          0          0          0          0          0          0          0     
   25.0      306816    1000000     42321      607920     19058      457979      1648      124903      242       31997        0          0          0          0          0          0          0          0          0          0     
   26.7      306068    1000000     42228      609086     19093      460202      1665      127214      264       34271        0          0          0          0          0          0          0          0          0          0     
