 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       340457     577576    1000000      627       343834       1        340457       1        340457       1        340457       1        340457       1        340457       1        340457       1        340457       1        340457  
   0.2       343479     209623    1000000     26392      737852     12323      647412      1181      430141      140       360608       1        343479       1        343479       1        343479       1        343479       1        343479  
   0.3       346963     208752    1000000     25501      738838     11741      650350      1281      448014      224       376779       1        346963       1        346963       1        346963       1        346963       1        346963  
   0.5       349988     208320    1000000     25114      739112     11580      651920      1257      452206      264       385898       1        349988       1        349988       1        349988       1        349988       1        349988  
   0.7       352656     208424    1000000     24857      738780     11396      651888      1259      455034      273       389327       1        352656       1        352656       1        352656       1        352656       1        352656  
   0.8       354948     208095    1000000     24847      739514     11307      652600      1256      458897      266       391847       2        355450       1        354948       1        354948       1        354948       1        354948  
   1.0       357422     208551    1000000     24601      738184     11199      652256      1198      459325      279       397876       1        357422       1        357422       1        357422       1        357422       1        357422  
   1.2       359667     208713    1000000     24617      737575     11175      651230      1153      458374      262       398119       1        359667       1        359667       1        359667       1        359667       1        359667  
   1.3       361943     208755    1000000     24456      736792     10967      649872      1199      463427      270       401116       1        361943       1        361943       1        361943       1        361943       1        361943  
   1.5       364156     208708    1000000     24285      737293     10785      650453      1211      467936      278       404350       1        364156       1        364156       1        364156       1        364156       1        364156  
   1.7       366688     209201    1000000     24132      736457     10819      650696      1149      464714      273       405502       1        366688       1        366688       1        366688       1        366688       1        366688  
   1.8       369151     209404    1000000     24236      736802     10788      650603      1127      466714      266       408625       1        369151       1        369151       1        369151       1        369151       1        369151  
   2.0       371496     208505    1000000     23963      737699     10716      652819      1147      470032      263       410087       1        371496       1        371496       1        371496       1        371496       1        371496  
   2.2       373719     208696    1000000     23838      736981     10661      652472      1181      472488      249       410716       1        373719       1        373719       1        373719       1        373719       1        373719  
   2.3       376104     209096    1000000     23979      737273     10586      650994      1107      469587      255       411966       1        376104       1        376104       1        376104       1        376104       1        376104  
   2.5       378298     208932    1000000     23680      736628     10423      651249      1093      472724      279       417971       2        378807       1        378298       1        378298       1        378298       1        378298  
   2.7       380447     209943    1000000     23904      735649     10495      649786      1079      469813      237       413921       1        380447       1        380447       1        380447       1        380447       1        380447  
   2.8       382440     208916    1000000     23500      737306     10344      652882      1084      475495      262       420399       2        383096       1        382440       1        382440       1        382440       1        382440  
   3.0       384623     209018    1000000     23772      736413     10359      650360      1047      473786      234       418441       1        384623       1        384623       1        384623       1        384623       1        384623  
   3.2       386700     208611    1000000     23532      737433     10238      651965      1102      479492      256       423236       1        386700       1        386700       1        386700       1        386700       1        386700  
   3.3       388665     208153    1000000     23479      737792     10372      653923      1029      476035      233       422654       1        388665       1        388665       1        388665       1        388665       1        388665  
   3.5       390526     208610    1000000     23234      736811     10299      653836      1029      476988      215       422458       2        391133       1        390526       1        390526       1        390526       1        390526  
   3.7       392464     208612    1000000     23237      737939     10158      654056      1040      481629      256       428637       1        392464       1        392464       1        392464       1        392464       1        392464  
   3.8       394424     209228    1000000     22975      735253      9995      651728      1022      480969      234       428215       1        394424       1        394424       1        394424       1        394424       1        394424  
   4.0       396213     208400    1000000     22988      736729     10055      653841      996       481585      238       431030       1        396213       1        396213       1        396213       1        396213       1        396213  
   4.2       398397     208248    1000000     23073      737305      9971      653086      980       483494      241       433675       1        398397       1        398397       1        398397       1        398397       1        398397  
   4.3       400523     208557    1000000     22930      736868     10037      654311      973       483497      230       433347       1        400523       1        400523       1        400523       1        400523       1        400523  
   4.5       402266     208587    1000000     22778      736531      9873      653824      954       483279      232       434760       2        402776       1        402266       1        402266       1        402266       1        402266  
   4.7       404123     209144    1000000     22717      735439      9730      652155      964       485056      211       434604       1        404123       1        404123       1        404123       1        404123       1        404123  
   4.8       405799     208853    1000000     22808      735811      9851      652920      941       483258      206       433927       1        405799       1        405799       1        405799       1        405799       1        405799  
   5.0       407635     209036    1000000     22728      736445      9779      653777      917       485671      209       438205       2        408326       1        407635       1        407635       1        407635       1        407635  
   5.2       409399     208666    1000000     22630      736411      9777      654081      933       487630      220       440045       2        409916       1        409399       1        409399       1        409399       1        409399  
