 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       85676      100000      149        800         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       12925      100000      1762      84145       910       78687       245       64969       148       58206        34       31384        12       16037        0          0          0          0          0          0     
   0.2       13017      100000      1748      84038       872       78376       237       65814       136       58908        34       36755        18       26405        0          0          0          0          0          0     
   0.3       13145      100000      1770      83720       908       78196       230       64632       126       57315        33       38177        16       26656        0          0          0          0          0          0     
   0.4       13431      100000      1836      83395       919       77517       235       64149       134       57241        30       34373        16       24934        0          0          0          0          0          0     
   0.5       13736      100000      1907      82998       988       77064       231       61686       115       53537        32       35890        15       23810        0          0          0          0          0          0     
   0.6       13879      100000      1856      82630       944       76677       222       62454       120       55299        30       36814        16       26616        0          0          0          0          0          0     
   0.7       13895      100000      1903      82754       978       76831       216       61787       121       54894        26       37752        17       31068        1         5001        0          0          0          0     
   0.8       14150      100000      1938      82477       992       76356       227       61548       116       54031        20       34161        14       30107        1         5339        0          0          0          0     
   0.9       14950      100000      2064      81196       1021      74432       215       59086       106       51576        22       34961        15       30205        0          0          0          0          0          0     
   1.0       15380      100000      2107      80799       1083      74102       186       56652        82       49551        20       36646        12       30793        0          0          0          0          0          0     
   1.1       15758      100000      2108      80144       1063      73290       183       56085        72       48675        15       37490        11       34532        1         5101        0          0          0          0     
   1.2       16570      100000      2134      78966       1012      71740       134       54841        57       49486        15       41963        8        37335        4        24645        0          0          0          0     
   1.3       17026      100000      2110      78194       935       70636       106       55258        38       50866        11       45487        9        43935        5        33365        0          0          0          0     
   1.4       17411      100000      2003      77794       813       70129        80       57052        33       53932        9        49237        8        48716        6        43065        0          0          0          0     
   1.5       17856      100000      1721      76706       613       69640        55       59551        21       57259        9        54865        8        54257        6        48371        0          0          0          0     
   1.6       17449      100000      1562      77356       510       70667        36       62554        16       61197        7        59662        7        59662        6        58559        1        20475        0          0     
   1.7       17320      100000      1306      77286       373       71331        19       65579        10       64977        7        64573        6        63765        6        63765        2        32796        0          0     
   1.8       16716      100000      1060      78100       270       73218        11       69176        7        68882        5        68645        5        68645        5        68645        3        54161        0          0     
   1.9       16086      100000      812       78820       166       74833        5        72453        5        72453        5        72453        5        72453        5        72453        3        57041        0          0     
   2.0       15281      100000      598       80025        94       76956        4        75815        4        75815        4        75815        4        75815        4        75815        3        66074        0          0     
   2.1       14365      100000      430       81221        40       78823        4        78385        4        78385        4        78385        4        78385        4        78385        4        78385        0          0     
   2.2       13674      100000      373       82638        27       80547        4        80283        4        80283        4        80283        4        80283        4        80283        4        80283        0          0     
   2.3       13040      100000      278       83348        23       81869        4        81594        4        81594        4        81594        4        81594        4        81594        4        81594        0          0     
   2.4       12648      100000      218       84039        11       82817        4        82743        4        82743        4        82743        4        82743        4        82743        4        82743        0          0     
   2.5       12135      100000      177       84835        13       83880        4        83781        4        83781        4        83781        4        83781        4        83781        4        83781        0          0     
   2.6       11587      100000      147       85469        12       84688        4        84587        4        84587        4        84587        4        84587        4        84587        4        84587        0          0     
   2.7       11312      100000      148       85925        13       85142        5        85023        5        85023        5        85023        5        85023        4        80556        4        80556        0          0     
   2.8       11139      100000      142       86109        8        85325        4        85280        4        85280        4        85280        4        85280        4        85280        4        85280        0          0     
   2.9       10940      100000      130       86427        12       85752        3        85654        3        85654        3        85654        3        85654        3        85654        3        85654        1        50795   
   3.0       11091      100000      115       86401        9        85796        4        85737        4        85737        4        85737        4        85737        4        85737        4        85737        0          0     
   3.1       10981      100000      132       86454        7        85743        4        85701        4        85701        4        85701        4        85701        4        85701        4        85701        0          0     
   3.2       11088      100000      132       86368        7        85653        4        85610        4        85610        4        85610        4        85610        4        85610        4        85610        0          0     
   3.3       11339      100000      150       86121        9        85302        4        85235        4        85235        4        85235        4        85235        4        85235        4        85235        0          0     
   3.4       11180      100000      140       86062        19       85366        5        85212        5        85212        5        85212        5        85212        4        82663        4        82663        0          0     
   3.5       11552      100000      156       85590        10       84735        5        84669        5        84669        5        84669        5        84669        4        82718        4        82718        0          0     
   3.6       11342      100000      149       85832        12       85027        5        84940        5        84940        5        84940        5        84940        4        83217        4        83217        0          0     
   3.7       11310      100000      160       85897        16       85053        5        84934        5        84934        5        84934        5        84934        4        83683        4        83683        0          0     
   3.8       11507      100000      152       85659        9        84856        5        84809        5        84809        5        84809        4        84031        4        84031        4        84031        0          0     
   3.9       11663      100000      197       85609        19       84543        4        84347        4        84347        4        84347        4        84347        4        84347        4        84347        0          0     
   4.0       11466      100000      165       85795        13       84922        4        84825        4        84825        4        84825        4        84825        4        84825        3        74916        0          0     
   4.1       11331      100000      124       85878        8        85197        4        85149        4        85149        4        85149        4        85149        4        85149        3        75357        0          0     
   4.2       11286      100000      153       86003        11       85176        4        85088        4        85088        4        85088        4        85088        4        85088        3        75532        0          0     
   4.3       11343      100000      126       85833        7        85131        4        85098        4        85098        4        85098        4        85098        4        85098        3        75710        0          0     
   4.4       11092      100000      116       86236        7        85612        4        85582        4        85582        4        85582        4        85582        4        85582        3        76311        0          0     
   4.5       10913      100000      125       86472        11       85794        4        85712        4        85712        4        85712        4        85712        4        85712        3        76540        0          0     
   4.6       11089      100000      134       86355        8        85626        4        85577        4        85577        4        85577        4        85577        4        85577        3        76591        0          0     
   4.7       11154      100000      141       86186        9        85427        4        85373        4        85373        4        85373        4        85373        4        85373        3        76622        0          0     
   4.8       11136      100000      121       86182        7        85530        4        85492        4        85492        4        85492        4        85492        4        85492        3        76867        0          0     
   4.9       11004      100000      113       86296        7        85660        4        85624        4        85624        4        85624        4        85624        4        85624        3        77159        0          0     
   5.0       11068      100000      121       86274        7        85622        4        85590        4        85590        4        85590        4        85590        4        85590        3        77365        0          0     
   5.1       11064      100000      126       86530        10       85842        4        85765        4        85765        4        85765        4        85765        4        85765        3        77745        0          0     
   5.2       10992      100000      116       86355        7        85722        4        85688        4        85688        4        85688        4        85688        4        85688        3        77863        0          0     
   5.3       11120      100000      167       86333        11       85417        4        85332        4        85332        4        85332        4        85332        4        85332        3        77676        0          0     
   5.4       11317      100000      134       86087        12       85366        4        85274        4        85274        4        85274        4        85274        4        85274        3        77749        0          0     
   5.5       11221      100000      138       85968        7        85214        4        85180        4        85180        4        85180        4        85180        4        85180        3        77893        0          0     
   5.6       11406      100000      143       85827        10       85040        4        84967        4        84967        4        84967        4        84967        4        84967        3        77922        0          0     
   5.7       11401      100000      171       85776        14       84858        4        84752        4        84752        4        84752        4        84752        4        84752        3        77975        0          0     
   5.8       11674      100000      150       85422        13       84605        4        84506        4        84506        4        84506        4        84506        4        84506        3        77991        0          0     
   5.9       11660      100000      153       85334        9        84497        4        84435        4        84435        4        84435        4        84435        4        84435        3        78039        0          0     
   6.0       11689      100000      172       85388        10       84448        4        84373        4        84373        4        84373        4        84373        4        84373        3        78194        0          0     
   6.1       11750      100000      164       85302        20       84447        4        84267        4        84267        4        84267        4        84267        4        84267        3        78408        0          0     
   6.2       11717      100000      142       85305        7        84513        4        84478        4        84478        4        84478        4        84478        4        84478        3        78935        0          0     
   6.3       11535      100000      155       85640        9        84805        4        84749        4        84749        4        84749        4        84749        4        84749        3        79495        0          0     
   6.4       11342      100000      139       85813        13       85073        4        84961        4        84961        4        84961        4        84961        3        79968        3        79968        0          0     
   6.5       11144      100000      143       86057        10       85283        4        85216        4        85216        4        85216        4        85216        3        80551        3        80551        0          0     
   6.6       11120      100000      121       86206        8        85550        4        85505        4        85505        4        85505        4        85505        3        81276        3        81276        0          0     
   6.7       11235      100000      128       86076        7        85380        4        85345        4        85345        4        85345        4        85345        3        81574        3        81574        0          0     
   6.8       11163      100000      117       86154        7        85548        4        85518        4        85518        4        85518        4        85518        3        82079        3        82079        0          0     
   6.9       11231      100000      121       86144        7        85490        4        85443        4        85443        4        85443        4        85443        3        82285        3        82285        0          0     
   7.0       11106      100000      116       86249        10       85653        4        85586        4        85586        4        85586        4        85586        3        82802        3        82802        0          0     
   7.1       11138      100000      141       86193        15       85465        4        85327        4        85327        4        85327        4        85327        3        82969        3        82969        0          0     
   7.2       11135      100000      138       86228        8        85471        4        85419        4        85419        4        85419        4        85419        3        83488        3        83488        0          0     
   7.3       11532      100000      182       85618        19       84639        5        84430        4        84369        4        84369        3        83703        3        83703        2        73717        0          0     
   7.4       11924      100000      183       85146        22       84203        3        83979        3        83979        3        83979        3        83979        3        83979        2        74166        0          0     
   7.5       11659      100000      161       85460        11       84601        3        84504        3        84504        3        84504        3        84504        3        84504        2        74791        0          0     
   7.6       11613      100000      140       85449        8        84684        3        84632        3        84632        3        84632        3        84632        3        84632        2        75180        0          0     
   7.7       11290      100000      122       85914        5        85240        3        85218        3        85218        3        85218        3        85218        3        85218        2        75849        0          0     
