 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         7        89614      100000       34        180         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        1031      18013      100000      2286      77972       1214      71167       356       53426       194       42112        5         3556        1         1031        0          0          0          0          0          0     
   0.2        1513      18199      100000      2278      77708       1134      70337       311       53568       165       43595        18       12080        2         2529        0          0          0          0          0          0     
   0.3        1917      18245      100000      2298      77584       1197      70520       292       52237       155       42867        17       12789        1         1917        0          0          0          0          0          0     
   0.4        1442      18332      100000      2264      77320       1124      69899       261       52832       140       44504        27       21523        4         4966        0          0          0          0          0          0     
   0.5        1546      18323      100000      2223      77260       1131      70191       277       52915       146       44088        18       16835        7         8893        0          0          0          0          0          0     
   0.6        1298      18373      100000      2308      77338       1166      69949       265       52054       139       43483        25       19615        5         5997        0          0          0          0          0          0     
   0.7        1375      18538      100000      2278      77058       1116      69648       275       52954       138       43647        28       22637        6         7085        0          0          0          0          0          0     
   0.8        1529      18426      100000      2219      76921       1123      69808       256       52178       141       44205        24       18953        5         6390        0          0          0          0          0          0     
   0.9        1726      18544      100000      2259      76846       1144      69734       246       52618       131       44628        32       24546        6         7125        0          0          0          0          0          0     
   1.0        1727      18398      100000      2195      76964       1083      69884       234       52956       132       45915        24       22685        9        11877        0          0          0          0          0          0     
   1.1        2566      18798      100000      2396      76704       1183      68983       230       50188       119       42861        19       22270        9        15757        0          0          0          0          0          0     
   1.2        1853      19259      100000      2295      76192       1175      68989       261       51385       118       41508        22       22233        9        12815        0          0          0          0          0          0     
   1.3        1936      18782      100000      2254      76586       1101      69211       221       51482       112       43679        28       28342        13       19118        0          0          0          0          0          0     
   1.4        3524      19125      100000      2223      75946       1111      68841       211       51104       106       43944        23       28035        12       20013        0          0          0          0          0          0     
   1.5        2641      19164      100000      2310      76211       1162      68958       218       50749       114       43683        23       25989        11       17377        0          0          0          0          0          0     
   1.6        3003      19266      100000      2348      76153       1122      68284       238       51117       107       41948        17       24622        11       20383        0          0          0          0          0          0     
   1.7        5051      19631      100000      2430      75818       1155      67743       204       49072        88       40920        17       26404        12       22694        1         5051        0          0          0          0     
   1.8        5564      19793      100000      2391      75374       1162      67531       189       48851        78       41165        17       28756        12       25259        1         5564        0          0          0          0     
   1.9        6204      20258      100000      2451      74635       1102      65968       169       47565        75       41112        16       30325        11       26809        1         6204        0          0          0          0     
   2.0        6807      20109      100000      2361      74815       1091      66615       158       48853        69       43086        15       32775        10       28901        1         6807        0          0          0          0     
   2.1        7373      20936      100000      2362      73644       1065      65303       161       48546        61       42066        13       33623        11       32481        2        12382        0          0          0          0     
   2.2        7948      20981      100000      2353      73655       1042      65286       132       48497        48       42815        11       36337        10       35755        2        13546        0          0          0          0     
   2.3       10515      21022      100000      2166      73368       954       65650       101       49310        36       44942        8        39275        8        39275        3        23654        1        10515        0          0     
   2.4       11247      21358      100000      2172      72851       876       64594        75       50027        34       47400        8        42949        8        42949        3        25532        1        11247        0          0     
   2.5       11980      21229      100000      2046      72894       761       64681        73       52524        28       49338        8        46190        8        46190        4        32356        1        11980        0          0     
   2.6       12886      21144      100000      1949      73109       715       65318        51       53701        15       51264        8        50181        8        50181        5        40148        1        12886        0          0     
   2.7       13651      20901      100000      1779      73344       621       66048        43       56021        11       53943        8        53580        8        53580        6        47747        1        13651        0          0     
   2.8       14280      20608      100000      1606      73533       507       66568        31       58497        9        57025        8        56881        8        56881        6        50536        2        24500        0          0     
   2.9       14975      20633      100000      1449      73358       428       66923        17       60338        8        59761        8        59761        8        59761        6        53133        2        25722        0          0     
   3.0       15676      20038      100000      1291      74117       369       68358        8        62620        8        62620        8        62620        8        62620        7        60797        2        26977        0          0     
   3.1       16313      19678      100000      1111      74426       258       69082        8        65428        8        65428        8        65428        8        65428        7        63627        3        38317        0          0     
   3.2       16910      19105      100000      955       75530       213       70917        9        67979        8        67927        8        67927        8        67927        7        66088        3        39804        0          0     
   3.3       17397      18573      100000      792       76043       160       72098        8        70002        8        70002        8        70002        8        70002        7        68139        3        41099        0          0     
   3.4       17928      17850      100000      728       77089       104       73286        8        72091        8        72091        8        72091        8        72091        7        70211        3        42417        0          0     
   3.5       18296      17276      100000      588       77791        86       74694        8        73703        8        73703        8        73703        8        73703        7        71713        3        43312        0          0     
