 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       343964     463062    1000000      6802      382983      110       345147       1        343964       1        343964       1        343964       1        343964       1        343964       1        343964       1        343964  
   1.7       343338     195266    1000000     31619      750987     14376      639300      577       380253       21       345572       1        343338       1        343338       1        343338       1        343338       1        343338  
   3.3       343202     194807    1000000     30384      750983     13697      643103      849       401081       58       350015       1        343202       1        343202       1        343202       1        343202       1        343202  
   5.0       343023     194944    1000000     30345      750284     13590      642208      864       403425       78       352297       1        343023       1        343023       1        343023       1        343023       1        343023  
   6.7       342107     194843    1000000     30404      750425     13701      642781      854       402091       77       351588       1        342107       1        342107       1        342107       1        342107       1        342107  
   8.3       340997     195278    1000000     30607      750798     13763      642152      826       398715       78       350464       1        340997       1        340997       1        340997       1        340997       1        340997  
   10.0      339850     196184    1000000     30436      748432     13694      640571      843       399510       81       349785       1        339850       1        339850       1        339850       1        339850       1        339850  
   11.7      338529     196053    1000000     30430      748782     13620      640292      829       398202       86       349031       1        338529       1        338529       1        338529       1        338529       1        338529  
   13.3      336819     195849    1000000     30258      748573     13528      640655      916       401708       96       348094       1        336819       1        336819       1        336819       1        336819       1        336819  
   15.0      335224     196580    1000000     30465      748498     13741      640570      893       398875      101       348092       1        335224       1        335224       1        335224       1        335224       1        335224  
   16.7      334121     197310    1000000     30427      746887     13699      639029      883       397036       98       346360       1        334121       1        334121       1        334121       1        334121       1        334121  
   18.3      332498     197051    1000000     30690      747292     13690      637486      887       396411      102       345517       1        332498       1        332498       1        332498       1        332498       1        332498  
   20.0      330021     198089    1000000     30339      745717     13797      638789      916       396452      115       344464       1        330021       1        330021       1        330021       1        330021       1        330021  
   21.7      327859     197415    1000000     30802      747804     13808      637997      850       391229      107       342272       1        327859       1        327859       1        327859       1        327859       1        327859  
   23.3      327252     197995    1000000     30665      746690     13807      637896      905       394248      117       342768       1        327252       1        327252       1        327252       1        327252       1        327252  
   25.0      325411     198109    1000000     30730      746812     13853      637895      928       393390      108       339987       1        325411       1        325411       1        325411       1        325411       1        325411  
   26.7      324786     198813    1000000     30672      745061     13890      636596      931       391879      102       337754       1        324786       1        324786       1        324786       1        324786       1        324786  
   28.3      322314     198453    1000000     30773      746140     13791      636465      983       394141      124       338232       1        322314       1        322314       1        322314       1        322314       1        322314  
   30.0      321626     198398    1000000     30639      745834     13760      636703      963       393452      137       339843       2        322165       1        321626       1        321626       1        321626       1        321626  
