 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         9        85676      100000      149        800         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        2143      12949      100000      1984      84347       1061      78421       302       63339       158       53437        26       24266        7        10463        0          0          0          0          0          0     
   0.2        1843      13239      100000      1897      83466       1007      77680       278       62477       160       54318        31       27265        7         9823        0          0          0          0          0          0     
   0.3        1503      12996      100000      2009      84077       1058      77949       288       62689       162       54179        29       26581        9        11721        0          0          0          0          0          0     
   0.4        4341      13094      100000      2003      83979       1052      77868       247       61541       129       53312        31       33702        10       18592        0          0          0          0          0          0     
   0.5        4473      13001      100000      2012      84140       1080      78140       259       61126       154       53698        26       27490        10       16586        0          0          0          0          0          0     
   0.6        2671      13211      100000      1996      83571       1084      77682       278       61690       141       52252        25       26345        8        14272        0          0          0          0          0          0     
   0.7        2558      13484      100000      2029      83486       1036      77062       267       61945       153       54022        27       26949        11       16546        0          0          0          0          0          0     
   0.8        2677      13387      100000      2100      83408       1158      77275       272       59324       148       50804        25       26825        8        15703        0          0          0          0          0          0     
   0.9        3805      13873      100000      2100      82880       1101      76357       277       59738       143       50446        20       25387        7        16419        0          0          0          0          0          0     
   1.0        4697      14305      100000      2235      82296       1174      75522       238       57216       118       48917        25       29834        6        16545        0          0          0          0          0          0     
   1.1        5726      15220      100000      2348      80960       1264      73985       255       54077       117       44527        12       24972        6        20766        2        10787        0          0          0          0     
   1.2        7322      16044      100000      2479      80073       1243      72099       194       51006        80       42985        9        29324        5        26750        3        20687        0          0          0          0     
   1.3        9018      16887      100000      2490      78638       1175      70046       167       50558        61       43210        7        34809        5        33763        4        31878        0          0          0          0     
   1.4       11256      17655      100000      2399      77595       1067      69107       107       51509        30       46218        5        42047        5        42047        4        40409        3        32783        0          0     
   1.5       13480      18321      100000      2220      76254       822       67345        49       53534        12       51179        5        50151        5        50151        4        49110        3        39454        0          0     
   1.6       15155      18251      100000      1860      75963       621       68143        16       58069        6        57395        5        57291        4        56664        4        56664        4        56664        0          0     
   1.7       17303      18004      100000      1474      76367       382       69475        5        64023        4        63969        4        63969        4        63969        4        63969        4        63969        0          0     
   1.8       37303      16885      100000      976       77498       174       72532        3        70296        3        70296        3        70296        3        70296        3        70296        3        70296        0          0     
   1.9       40052      15604      100000      536       79299        56       76371        3        75738        3        75738        3        75738        3        75738        3        75738        3        75738        0          0     
   2.0       42173      14021      100000      325       81900        27       80140        3        79860        3        79860        3        79860        3        79860        3        79860        3        79860        0          0     
   2.1       43688      12772      100000      234       83825        13       82509        3        82390        3        82390        3        82390        3        82390        3        82390        3        82390        0          0     
   2.2       44598      12227      100000      209       84646        14       83518        3        83400        3        83400        3        83400        3        83400        3        83400        3        83400        0          0     
   2.3       45435      11665      100000      149       85372        4        84519        3        84509        3        84509        3        84509        3        84509        3        84509        3        84509        0          0     
   2.4       46207      11340      100000      115       85840        6        85212        3        85182        3        85182        3        85182        3        85182        3        85182        3        85182        0          0     
   2.5       47228      10643      100000      105       86850        5        86261        3        86239        3        86239        3        86239        3        86239        3        86239        3        86239        0          0     
   2.6       47896      10512      100000      114       87009        6        86376        3        86343        3        86343        3        86343        3        86343        3        86343        3        86343        0          0     
   2.7       48269      10478      100000       96       87204        5        86699        3        86677        3        86677        3        86677        3        86677        3        86677        3        86677        0          0     
   2.8       48228      10635      100000      110       86910        7        86331        3        86286        3        86286        3        86286        3        86286        3        86286        3        86286        0          0     
   2.9       48642      10798      100000      102       86737        7        86214        3        86173        3        86173        3        86173        3        86173        3        86173        3        86173        0          0     
   3.0       48623      10849      100000      131       86630        7        85899        3        85848        3        85848        3        85848        3        85848        3        85848        3        85848        0          0     
   3.1       48991      10955      100000      115       86373        9        85752        3        85679        3        85679        3        85679        3        85679        3        85679        3        85679        0          0     
   3.2       49280      11136      100000      121       86069        5        85412        3        85386        3        85386        3        85386        3        85386        3        85386        3        85386        0          0     
   3.3       49962      11114      100000      135       86239        10       85533        3        85447        3        85447        3        85447        3        85447        3        85447        3        85447        0          0     
   3.4       50551      11071      100000      117       86290        7        85649        3        85599        3        85599        3        85599        3        85599        3        85599        3        85599        1        50551   
   3.5       51272      10608      100000       94       86848        4        86326        3        86311        3        86311        3        86311        3        86311        3        86311        3        86311        1        51272   
   3.6       51900      10424      100000       89       87198        6        86713        3        86679        3        86679        3        86679        3        86679        3        86679        3        86679        1        51900   
   3.7       52679      10323      100000       99       87472        4        86938        3        86925        3        86925        3        86925        3        86925        3        86925        3        86925        1        52679   
   3.8       53279      10294      100000       79       87368        6        86954        3        86922        3        86922        3        86922        3        86922        3        86922        3        86922        1        53279   
   3.9       53895      10330      100000       84       87256        9        86829        3        86759        3        86759        3        86759        3        86759        3        86759        3        86759        1        53895   
   4.0       54509      10632      100000      112       86896        11       86298        3        86172        3        86172        3        86172        3        86172        3        86172        3        86172        1        54509   
   4.1       55135      10684      100000      111       86703        6        86110        3        86078        3        86078        3        86078        3        86078        3        86078        3        86078        1        55135   
   4.2       56147      10477      100000      112       87209        6        86606        3        86575        3        86575        3        86575        3        86575        3        86575        3        86575        1        56147   
   4.3       56766      10689      100000      108       86809        8        86200        3        86148        3        86148        3        86148        3        86148        3        86148        3        86148        1        56766   
   4.4       57397      11116      100000      138       86291        9        85546        3        85457        3        85457        3        85457        3        85457        3        85457        3        85457        1        57397   
   4.5       58283      11394      100000      164       85713        21       84872        3        84601        3        84601        3        84601        3        84601        3        84601        2        74929        1        58283   
   4.6       59081      11653      100000      181       85481        15       84511        3        84370        3        84370        3        84370        3        84370        3        84370        2        75575        1        59081   
   4.7       76477      12148      100000      198       84817        21       83747        2        83444        2        83444        2        83444        2        83444        2        83444        1        76477        1        76477   
   4.8       77392      11877      100000      172       85060        10       84110        2        84024        2        84024        2        84024        2        84024        2        84024        1        77392        1        77392   
   4.9       78676      11411      100000      141       85690        4        84919        2        84896        2        84896        2        84896        2        84896        2        84896        1        78676        1        78676   
   5.0       63934      10879      100000      115       86467        6        85836        3        85794        3        85794        3        85794        3        85794        3        85794        2        80219        1        63934   
   5.1       65493      10565      100000      120       87036        8        86383        3        86329        3        86329        3        86329        3        86329        2        81517        2        81517        1        65493   
   5.2       66954      10709      100000      119       86863        11       86245        4        86152        4        86152        3        85976        3        85976        2        82046        2        82046        1        66954   
   5.3       68183      10936      100000      155       86408        11       85586        3        85463        3        85463        3        85463        3        85463        2        82979        2        82979        1        68183   
   5.4       83597      11337      100000      137       85860        14       85144        3        84994        2        84939        2        84939        2        84939        1        83597        1        83597        1        83597   
   5.5       84647      11563      100000      145       85510        7        84715        1        84647        1        84647        1        84647        1        84647        1        84647        1        84647        1        84647   
