 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         5        94226      100000       5          25         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        200       32163      100000      3779      59860       1786      47024       205       15241        26        3508        0          0          0          0          0          0          0          0          0          0     
   0.2        254       32005      100000      3724      59988       1738      47157       196       17073        54        7289        0          0          0          0          0          0          0          0          0          0     
   0.3        369       31773      100000      3652      60294       1742      48025       205       18434        57        8462        0          0          0          0          0          0          0          0          0          0     
   0.4        336       31762      100000      3546      60321       1629      47984       210       19732        62        9599        0          0          0          0          0          0          0          0          0          0     
   0.5        447       31672      100000      3529      60303       1646      48128       226       20411        61        8891        0          0          0          0          0          0          0          0          0          0     
   0.6        249       31789      100000      3614      60410       1664      47912       221       19536        57        8126        0          0          0          0          0          0          0          0          0          0     
   0.7        275       31466      100000      3574      60777       1695      48651       223       19871        66        9657        0          0          0          0          0          0          0          0          0          0     
   0.8        356       31477      100000      3471      60717       1620      48941       225       21704        71       11282        0          0          0          0          0          0          0          0          0          0     
   0.9        438       31861      100000      3558      60131       1685      47995       214       19794        54        9089        0          0          0          0          0          0          0          0          0          0     
   1.0        344       31728      100000      3619      60469       1681      47950       212       19718        60        9593        0          0          0          0          0          0          0          0          0          0     
   1.1        391       31665      100000      3617      60374       1666      47788       212       19760        66        9893        0          0          0          0          0          0          0          0          0          0     
   1.2        445       31778      100000      3543      60233       1653      48209       204       19832        69       10921        0          0          0          0          0          0          0          0          0          0     
   1.3        388       31954      100000      3563      60109       1623      47694       228       21318        64       10150        0          0          0          0          0          0          0          0          0          0     
   1.4        424       31641      100000      3501      60095       1576      47604       214       21682        75       12212        0          0          0          0          0          0          0          0          0          0     
   1.5        448       31890      100000      3536      60100       1659      48023       212       19945        57        9267        0          0          0          0          0          0          0          0          0          0     
   1.6        331       31732      100000      3565      60440       1610      47888       223       21035        63       10367        0          0          0          0          0          0          0          0          0          0     
   1.7        452       31872      100000      3602      60327       1607      47475       207       20257        69       10978        0          0          0          0          0          0          0          0          0          0     
   1.8        511       31578      100000      3518      60477       1620      48254       227       21268        70       10641        1         511         0          0          0          0          0          0          0          0     
   1.9        599       31661      100000      3507      60494       1649      48598       209       20282        66       10682        1         599         0          0          0          0          0          0          0          0     
   2.0        442       31614      100000      3548      60272       1649      48127       220       20264        62        9713        0          0          0          0          0          0          0          0          0          0     
   2.1        493       31907      100000      3562      59924       1627      47397       213       20176        63        9822        0          0          0          0          0          0          0          0          0          0     
   2.2        369       31744      100000      3512      60255       1649      48223       224       20444        55        9125        0          0          0          0          0          0          0          0          0          0     
   2.3        508       31575      100000      3621      60796       1666      48202       214       19610        58        9196        1         508         0          0          0          0          0          0          0          0     
   2.4        430       31336      100000      3506      60813       1624      48743       207       20480        67       11086        0          0          0          0          0          0          0          0          0          0     
   2.5        346       32017      100000      3683      60188       1681      47347       201       19026        59        9615        0          0          0          0          0          0          0          0          0          0     
   2.6        453       31917      100000      3525      60188       1647      48119       214       19908        61        9633        0          0          0          0          0          0          0          0          0          0     
   2.7        411       31706      100000      3521      60363       1623      48251       235       21105        63        9531        0          0          0          0          0          0          0          0          0          0     
   2.8        347       31878      100000      3593      59959       1664      47569       203       19263        65       10147        0          0          0          0          0          0          0          0          0          0     
   2.9        305       31947      100000      3627      60302       1701      48030       217       19778        59        9054        0          0          0          0          0          0          0          0          0          0     
   3.0        359       31312      100000      3594      61017       1673      48619       225       20274        57        8803        0          0          0          0          0          0          0          0          0          0     
   3.1        493       31511      100000      3504      60476       1659      48537       212       20031        71       10531        0          0          0          0          0          0          0          0          0          0     
   3.2        542       31825      100000      3592      59823       1678      47596       211       19274        52        8471        1         542         0          0          0          0          0          0          0          0     
   3.3        365       31752      100000      3590      60272       1704      48186       224       19461        53        8050        0          0          0          0          0          0          0          0          0          0     
   3.4        331       31728      100000      3630      60356       1693      47959       215       19725        64        9467        0          0          0          0          0          0          0          0          0          0     
   3.5        426       31844      100000      3666      60158       1676      47441       214       18706        51        7964        0          0          0          0          0          0          0          0          0          0     
   3.6        345       31811      100000      3629      60417       1705      48014       219       19479        55        8191        0          0          0          0          0          0          0          0          0          0     
   3.7        317       31918      100000      3557      60246       1642      47991       226       20158        55        8277        0          0          0          0          0          0          0          0          0          0     
   3.8        466       31186      100000      3490      60973       1653      49103       218       21305        67       10854        0          0          0          0          0          0          0          0          0          0     
   3.9        450       31849      100000      3634      60309       1692      47824       206       18846        56        8769        0          0          0          0          0          0          0          0          0          0     
   4.0        578       31876      100000      3497      60082       1645      48258       225       20671        60        9724        1         578         0          0          0          0          0          0          0          0     
   4.1        406       31859      100000      3586      60181       1651      47813       210       20268        63       10206        0          0          0          0          0          0          0          0          0          0     
   4.2        379       31771      100000      3588      60581       1590      47817       216       20933        68       10989        0          0          0          0          0          0          0          0          0          0     
   4.3        395       31480      100000      3487      60421       1646      48606       220       20892        67       10520        0          0          0          0          0          0          0          0          0          0     
   4.4        411       31676      100000      3492      60338       1587      48125       219       21038        67       10586        0          0          0          0          0          0          0          0          0          0     
   4.5        386       31453      100000      3532      60675       1614      48391       224       21355        66       10777        0          0          0          0          0          0          0          0          0          0     
   4.6        344       31791      100000      3572      60364       1633      47966       205       19528        52        9131        0          0          0          0          0          0          0          0          0          0     
   4.7        558       31683      100000      3490      60310       1612      48379       209       20979        78       11814        1         558         0          0          0          0          0          0          0          0     
   4.8        286       31440      100000      3587      60914       1602      48163       232       21378        64        9885        0          0          0          0          0          0          0          0          0          0     
   4.9        362       31940      100000      3574      60022       1681      47825       193       18694        58        9514        0          0          0          0          0          0          0          0          0          0     
   5.0        515       31689      100000      3475      60053       1646      48272       203       20351        64       10815        1         515         0          0          0          0          0          0          0          0     
   5.1        478       31681      100000      3473      60350       1671      48836       205       20242        70       11178        0          0          0          0          0          0          0          0          0          0     
   5.2        1044      31696      100000      3523      60358       1626      48143       193       19584        67       11240        1         1044        1         1044        0          0          0          0          0          0     
   5.3        544       31456      100000      3553      60709       1626      48345       209       20472        59        9876        1         544         0          0          0          0          0          0          0          0     
   5.4        798       31932      100000      3539      60199       1620      47907       205       20163        65       10656        2         1310        0          0          0          0          0          0          0          0     
   5.5        800       31864      100000      3557      60066       1687      48068       208       19231        51        8489        2         1316        0          0          0          0          0          0          0          0     
