 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       21564      54966      100000      845       26429        14       21704        1        21564        1        21564        1        21564        1        21564        1        21564        1        21564        0          0     
   8.3       23135      21379      100000      3848      72079       1706      58293        84       28658        5        23610        1        23135        1        23135        1        23135        1        23135        0          0     
   16.7      25109      21754      100000      3816      71439       1578      56926        72       29976        4        25453        1        25109        1        25109        1        25109        1        25109        0          0     
   25.0      27137      21710      100000      3681      71544       1553      57849        53       30495        3        27404        1        27137        1        27137        1        27137        1        27137        0          0     
   33.3      29016      22186      100000      3628      70673       1458      56717        48       32311        6        29610        1        29016        1        29016        1        29016        1        29016        0          0     
   41.7      31077      22145      100000      3577      70778       1358      56465        39       33507        2        31194        1        31077        1        31077        1        31077        1        31077        0          0     
   50.0      33280      22331      100000      3446      70334       1265      56399        25       34790        3        33503        1        33280        1        33280        1        33280        1        33280        0          0     
   58.3      35527      22528      100000      3313      69630       1139      55654        20       36773        4        35870        1        35527        1        35527        1        35527        1        35527        0          0     
   66.7      37829      22935      100000      3194      69018       1061      55334        15       38611        1        37829        1        37829        1        37829        1        37829        1        37829        0          0     
   75.0      40072      22715      100000      3053      69182       1001      56066        12       40718        1        40072        1        40072        1        40072        1        40072        1        40072        0          0     
   83.3      42510      22841      100000      2934      68809       848       55538        5        42730        1        42510        1        42510        1        42510        1        42510        1        42510        0          0     
   91.7      44811      22962      100000      2707      68616       757       56222        4        44984        1        44811        1        44811        1        44811        1        44811        1        44811        0          0     
  100.0      47126      22916      100000      2530      68423       663       56531        1        47126        1        47126        1        47126        1        47126        1        47126        1        47126        0          0     
  108.3      49355      22647      100000      2354      68748       578       57534        1        49355        1        49355        1        49355        1        49355        1        49355        1        49355        0          0     
  116.7      51684      22603      100000      2133      68664       452       58035        1        51684        1        51684        1        51684        1        51684        1        51684        1        51684        1        51684   
  125.0      53765      22395      100000      1964      68969       384       59056        1        53765        1        53765        1        53765        1        53765        1        53765        1        53765        1        53765   
  133.3      55949      22155      100000      1793      69372       333       60286        1        55949        1        55949        1        55949        1        55949        1        55949        1        55949        1        55949   
  141.7      57888      21859      100000      1581      69452       257       61221        1        57888        1        57888        1        57888        1        57888        1        57888        1        57888        1        57888   
  150.0      59848      21560      100000      1453      70071       189       62228        1        59848        1        59848        1        59848        1        59848        1        59848        1        59848        1        59848   
  158.3      61665      21267      100000      1290      70642       175       63817        1        61665        1        61665        1        61665        1        61665        1        61665        1        61665        1        61665   
  166.7      63484      20706      100000      1134      71197       120       64925        1        63484        1        63484        1        63484        1        63484        1        63484        1        63484        1        63484   
