 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       256537     534768    1000000      6484      293559       94       257543       1        256537       1        256537       1        256537       1        256537       1        256537       1        256537       1        256537  
   1.7       255842     239603    1000000     36413      693691     16157      562495      334       276415       7        256536       1        255842       1        255842       1        255842       1        255842       1        255842  
   3.3       255731     236797    1000000     34940      696951     15331      570610      647       297003       16       257499       1        255731       1        255731       1        255731       1        255731       1        255731  
   5.0       255456     238067    1000000     34379      694017     14811      567837      710       303377       56       261963       1        255456       1        255456       1        255456       1        255456       1        255456  
   6.7       254969     236733    1000000     34093      696127     14745      571493      813       310598       68       262832       1        254969       1        254969       1        254969       1        254969       1        254969  
   8.3       254225     236811    1000000     33869      695106     14765      571959      856       314335       85       264350       1        254225       1        254225       1        254225       1        254225       1        254225  
   10.0      254056     236181    1000000     33790      696126     14663      573089      874       316232       86       264548       1        254056       1        254056       1        254056       1        254056       1        254056  
   11.7      253331     236472    1000000     33990      695858     14825      572513      823       312124       90       264065       1        253331       1        253331       1        253331       1        253331       1        253331  
   13.3      252512     236495    1000000     34107      696781     14793      572128      852       312910       86       262729       1        252512       1        252512       1        252512       1        252512       1        252512  
   15.0      252016     236749    1000000     34180      695751     14808      570981      830       310074       70       260578       1        252016       1        252016       1        252016       1        252016       1        252016  
   16.7      250517     236818    1000000     34036      695736     14787      572010      893       313262       89       261255       1        250517       1        250517       1        250517       1        250517       1        250517  
   18.3      250163     236482    1000000     33756      695551     14871      573855      884       311646       90       261052       1        250163       1        250163       1        250163       1        250163       1        250163  
   20.0      249349     236414    1000000     34111      696496     14813      572208      908       314654       96       261889       1        249349       1        249349       1        249349       1        249349       1        249349  
   21.7      248281     236824    1000000     34136      695917     15006      572860      861       309294       80       258218       1        248281       1        248281       1        248281       1        248281       1        248281  
   23.3      247459     237549    1000000     34306      695549     14975      570773      889       310433      101       259246       1        247459       1        247459       1        247459       1        247459       1        247459  
   25.0      247285     236463    1000000     34048      696057     14970      572833      849       307452       82       257327       1        247285       1        247285       1        247285       1        247285       1        247285  
   26.7      246576     237036    1000000     34073      695589     14944      571923      888       309526       85       257067       1        246576       1        246576       1        246576       1        246576       1        246576  
   28.3      244696     237373    1000000     34132      694145     14761      569262      921       311165       98       257568       1        244696       1        244696       1        244696       1        244696       1        244696  
   30.0      245649     237415    1000000     34191      695021     14880      570804      921       311375       97       258051       1        245649       1        245649       1        245649       1        245649       1        245649  
   31.7      242304     236374    1000000     34315      696908     15055      573040      930       311269      124       258763       2        243133       1        242304       1        242304       1        242304       1        242304  
   33.3      242454     237994    1000000     34261      694423     14855      569453      921       309686      109       256428       1        242454       1        242454       1        242454       1        242454       1        242454  
   35.0      242388     236802    1000000     34130      696499     15018      573376      965       311069       94       254298       1        242388       1        242388       1        242388       1        242388       1        242388  
   36.7      241678     237230    1000000     34155      694977     14961      571022      908       307914      114       256150       1        241678       1        241678       1        241678       1        241678       1        241678  
   38.3      241176     237454    1000000     34211      695636     15056      572047      928       308084      104       254349       1        241176       1        241176       1        241176       1        241176       1        241176  
   40.0      239568     237095    1000000     34115      695379     14813      571184      949       309645      120       255057       1        239568       1        239568       1        239568       1        239568       1        239568  
   41.7      240034     237238    1000000     34077      694869     14938      571439      970       309865      105       253182       1        240034       1        240034       1        240034       1        240034       1        240034  
   43.3      237961     237752    1000000     34300      693751     14944      569171      946       308360      125       254665       1        237961       1        237961       1        237961       1        237961       1        237961  
   45.0      238718     237344    1000000     34240      695695     14977      571192      953       309425      129       255343       1        238718       1        238718       1        238718       1        238718       1        238718  
   46.7      237201     236655    1000000     34140      696328     14977      573031      978       311359      147       257119       2        237895       1        237201       1        237201       1        237201       1        237201  
   48.3      236619     237464    1000000     34223      695118     14966      571151      968       309572      144       255806       2        237315       1        236619       1        236619       1        236619       1        236619  
   50.0      236728     237389    1000000     34350      694662     15242      571692      957       305909      109       250747       1        236728       1        236728       1        236728       1        236728       1        236728  
   51.7      234805     236958    1000000     34362      695516     15101      571448      968       306515      121       251519       2        235716       1        234805       1        234805       1        234805       1        234805  
   53.3      233847     238127    1000000     34328      693672     15104      569636      968       306984      132       252158       2        234511       1        233847       1        233847       1        233847       1        233847  
   55.0      233737     236773    1000000     34212      696146     15092      573299      994       309441      136       253342       3        234989       1        233737       1        233737       1        233737       1        233737  
   56.7      233928     237985    1000000     34422      694693     15092      569807      984       307415      130       252149       1        233928       1        233928       1        233928       1        233928       1        233928  
   58.3      232313     237605    1000000     34182      694813     15048      571762      1001      308377      138       252025       2        232942       1        232313       1        232313       1        232313       1        232313  
   60.0      232387     237914    1000000     34230      694826     15032      571112      1003      308296      144       252121       2        233079       1        232387       1        232387       1        232387       1        232387  
   61.7      232192     238505    1000000     34434      693707     15008      568174      968       305233      137       251501       2        233057       1        232192       1        232192       1        232192       1        232192  
   63.3      232916     238254    1000000     34318      694043     15113      570147      989       306612      135       250680       1        232916       1        232916       1        232916       1        232916       1        232916  
   65.0      232354     237447    1000000     34508      695888     15155      571178      1010      306086      122       248336       1        232354       1        232354       1        232354       1        232354       1        232354  
   66.7      231940     236958    1000000     34341      696070     15140      572125      983       306263      134       250407       1        231940       1        231940       1        231940       1        231940       1        231940  
   68.3      232087     237715    1000000     34265      695115     15102      571521      982       307126      143       251799       1        232087       1        232087       1        232087       1        232087       1        232087  
   70.0      229193     238396    1000000     34380      693872     15019      569288      992       305974      154       251447       1        229193       1        229193       1        229193       1        229193       1        229193  
   71.7      229751     237033    1000000     34466      696169     15206      572320      1025      307585      140       250004       3        231133       1        229751       1        229751       1        229751       1        229751  
   73.3      229860     237585    1000000     34457      695811     15220      572143      988       304900      132       248428       2        230393       1        229860       1        229860       1        229860       1        229860  
   75.0      228585     238055    1000000     34310      693888     15153      570335      1036      306697      141       247844       1        228585       1        228585       1        228585       1        228585       1        228585  
   76.7      226465     238406    1000000     34288      693356     14932      568496      1037      308579      163       250825       3        229322       2        228549       1        226465       1        226465       1        226465  
   78.3      227953     237532    1000000     34139      694478     15069      571832      1039      307015      152       249315       2        228626       1        227953       1        227953       1        227953       1        227953  
   80.0      225594     236977    1000000     34457      695791     15198      571646      1052      305501      126       244430       4        227284       1        225594       1        225594       1        225594       1        225594  
   81.7      226129     238730    1000000     34671      693753     15200      568076      999       302160      124       244684       2        226935       1        226129       1        226129       1        226129       1        226129  
   83.3      224946     238126    1000000     34606      694080     15213      569127      987       302143      153       247557       3        226383       1        224946       1        224946       1        224946       1        224946  
   85.0      225375     237487    1000000     34662      695399     15397      571070      1011      302332      138       245368       2        226164       1        225375       1        225375       1        225375       1        225375  
   86.7      224015     239008    1000000     34571      693292     15302      569232      1022      301832      135       243797       2        224694       1        224015       1        224015       1        224015       1        224015  
   88.3      224977     238242    1000000     34558      695378     15267      570923      1030      302583      139       244721       1        224977       1        224977       1        224977       1        224977       1        224977  
   90.0      224270     237702    1000000     34779      695702     15198      569242      1065      305343      153       245394       1        224270       1        224270       1        224270       1        224270       1        224270  
   91.7      223272     237903    1000000     34739      694970     15349      569946      1035      302012      143       244194       3        224560       1        223272       1        223272       1        223272       1        223272  
   93.3      224159     237980    1000000     34415      694576     15243      570757      1025      304151      167       247980       1        224159       1        224159       1        224159       1        224159       1        224159  
   95.0      221192     238110    1000000     34723      695120     15328      570356      1063      304867      154       245118       2        223689       2        223689       1        221192       1        221192       1        221192  
   96.7      223637     237581    1000000     34555      695702     15449      572342      1042      304476      165       247658       2        224140       1        223637       1        223637       1        223637       1        223637  
   98.3      222009     238120    1000000     34518      694606     15111      569586      1060      305841      147       245747       3        223798       2        223277       1        222009       1        222009       1        222009  
  100.0      222485     238114    1000000     34525      694732     15272      570453      1027      302384      155       244964       2        223067       1        222485       1        222485       1        222485       1        222485  
  101.7      223100     238692    1000000     34390      693031     15044      568303      1029      304349      170       247239       1        223100       1        223100       1        223100       1        223100       1        223100  
  103.3      220217     238176    1000000     34359      694053     15188      570471      1052      305239      192       248621       3        221521       1        220217       1        220217       1        220217       1        220217  
  105.0      219168     237218    1000000     34729      695389     15260      570145      1098      306282      176       245585       2        220235       2        220235       1        219168       1        219168       1        219168  
  106.7      217883     238617    1000000     34481      693640     15150      568978      1098      304732      186       244977       2        218780       1        217883       1        217883       1        217883       1        217883  
  108.3      218291     237481    1000000     34432      695349     15323      571948      1060      303734      182       245430       2        219092       1        218291       1        218291       1        218291       1        218291  
  110.0      217763     238136    1000000     34456      694568     15167      570257      1111      305332      184       245352       3        219018       1        217763       1        217763       1        217763       1        217763  
  111.7      215407     238693    1000000     34644      693916     15254      568877      1139      304292      180       241458       3        216439       1        215407       1        215407       1        215407       1        215407  
  113.3      216369     238627    1000000     34528      694000     15334      570154      1103      302399      158       240235       3        217584       1        216369       1        216369       1        216369       1        216369  
  115.0      217742     238572    1000000     34459      693606     15182      569761      1105      303123      160       241109       2        218555       1        217742       1        217742       1        217742       1        217742  
  116.7      218549     239005    1000000     34371      693465     15187      569764      1098      304047      177       243694       1        218549       1        218549       1        218549       1        218549       1        218549  
  118.3      215036     238336    1000000     34736      694691     15445      570407      1075      300025      172       241036       2        215786       1        215036       1        215036       1        215036       1        215036  
  120.0      214727     239371    1000000     34668      692902     15337      568085      1062      299575      159       240008       4        218159       3        217186       1        214727       1        214727       1        214727  
  121.7      214689     239078    1000000     34958      694034     15435      568178      1081      300422      152       239839       2        215754       2        215754       1        214689       1        214689       1        214689  
  123.3      215052     237857    1000000     34636      695477     15446      571914      1086      303219      190       244135       2        215715       1        215052       1        215052       1        215052       1        215052  
  125.0      214147     238013    1000000     34604      695122     15321      570877      1119      302863      187       242090       3        215344       1        214147       1        214147       1        214147       1        214147  
  126.7      212131     238950    1000000     34743      694373     15443      569780      1073      300223      183       241975       2        214716       2        214716       1        212131       1        212131       1        212131  
  128.3      211444     239311    1000000     34974      693901     15413      567695      1067      298468      178       240261       4        215261       3        214667       1        211444       1        211444       1        211444  
  130.0      213079     238658    1000000     34766      692915     15342      567834      1045      297705      176       240718       5        216283       2        214520       1        213079       1        213079       1        213079  
  131.7      214267     238499    1000000     34782      694363     15332      568772      1119      302900      178       240713       3        215492       1        214267       1        214267       1        214267       1        214267  
  133.3      209514     239162    1000000     34999      693831     15501      568216      1091      297491      165       237363       4        213667       2        212434       1        209514       1        209514       1        209514  
  135.0      210794     240071    1000000     34996      692204     15463      566325      1067      296286      183       238732       4        212358       1        210794       1        210794       1        210794       1        210794  
  136.7      207720     238900    1000000     34743      693711     15516      569752      1099      298633      184       238467       5        211818       2        210111       1        207720       1        207720       1        207720  
  138.3      209833     239014    1000000     35072      694613     15545      568591      1059      296582      176       237893       3        211067       1        209833       1        209833       1        209833       1        209833  
  140.0      206850     238645    1000000     34878      694119     15473      569040      1106      299422      202       239960       5        212047       3        210800       1        206850       1        206850       1        206850  
  141.7      206338     239621    1000000     35128      693317     15447      566310      1124      298188      190       236618       5        210295       2        208506       1        206338       1        206338       1        206338  
  143.3      205948     238600    1000000     34881      694296     15640      570642      1127      297720      179       235861       4        209605       2        208510       1        205948       1        205948       1        205948  
  145.0      209819     239452    1000000     34952      693454     15538      568368      1087      295755      178       236566       2        210432       1        209819       1        209819       1        209819       1        209819  
  146.7      206045     238780    1000000     34742      693798     15520      569631      1110      297543      188       236702       3        209166       2        208453       1        206045       1        206045       1        206045  
