 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         5        94226      100000       5          25         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        291       28116      100000      4055      64771       1932      50910       206       17223        44        6136        0          0          0          0          0          0          0          0          0          0     
   0.2        270       28279      100000      4028      64595       1926      50957       206       17100        47        6536        0          0          0          0          0          0          0          0          0          0     
   0.3        196       28282      100000      4007      64454       1889      50781       228       18256        47        6133        0          0          0          0          0          0          0          0          0          0     
   0.4        378       28254      100000      3951      64640       1864      51204       214       18540        48        7382        0          0          0          0          0          0          0          0          0          0     
   0.5        450       27959      100000      3927      64942       1866      51618       224       19497        55        8236        0          0          0          0          0          0          0          0          0          0     
   0.6        205       28088      100000      3985      64753       2006      51997       201       16673        45        6038        0          0          0          0          0          0          0          0          0          0     
   0.7        244       28143      100000      3984      64448       1938      51166       210       17980        53        7229        0          0          0          0          0          0          0          0          0          0     
   0.8        245       28025      100000      3950      64873       1895      51615       217       18311        49        7087        0          0          0          0          0          0          0          0          0          0     
   0.9        226       28174      100000      3987      64678       1918      51427       226       18388        46        6273        0          0          0          0          0          0          0          0          0          0     
   1.0        291       27974      100000      4017      65221       1887      51478       230       19218        53        7393        0          0          0          0          0          0          0          0          0          0     
   1.1        340       27896      100000      3940      64803       1908      51750       225       18967        53        7422        0          0          0          0          0          0          0          0          0          0     
   1.2        308       28193      100000      3931      64276       1883      51024       230       19340        50        7357        0          0          0          0          0          0          0          0          0          0     
   1.3        470       28140      100000      3927      64480       1849      51032       212       18869        49        7836        0          0          0          0          0          0          0          0          0          0     
   1.4        302       28094      100000      4012      64702       1883      50941       215       17874        42        6143        0          0          0          0          0          0          0          0          0          0     
   1.5        283       28006      100000      3946      64926       1888      51674       228       18966        52        7196        0          0          0          0          0          0          0          0          0          0     
   1.6        275       28297      100000      3948      64439       1916      51337       228       18245        43        5764        0          0          0          0          0          0          0          0          0          0     
   1.7        278       28296      100000      4047      64653       1904      50871       206       17751        50        7153        0          0          0          0          0          0          0          0          0          0     
   1.8        332       27953      100000      4087      65039       1933      51207       216       17824        48        6676        0          0          0          0          0          0          0          0          0          0     
   1.9        377       28145      100000      4013      64840       1917      51228       214       17376        43        6049        0          0          0          0          0          0          0          0          0          0     
   2.0        331       28129      100000      3966      64703       1938      51725       227       18750        48        6660        0          0          0          0          0          0          0          0          0          0     
   2.1        383       28196      100000      3995      64624       1907      51229       213       18286        48        7192        0          0          0          0          0          0          0          0          0          0     
   2.2        342       27818      100000      3902      64940       1892      51817       232       19548        50        7171        0          0          0          0          0          0          0          0          0          0     
   2.3        294       27932      100000      3924      64885       1853      51550       213       19352        59        8819        0          0          0          0          0          0          0          0          0          0     
   2.4        374       27997      100000      3982      64711       1902      51221       226       18959        44        6566        0          0          0          0          0          0          0          0          0          0     
   2.5        475       28004      100000      3947      64834       1878      51482       216       18948        56        8027        0          0          0          0          0          0          0          0          0          0     
   2.6        402       27900      100000      4001      65206       1911      51752       215       18396        48        7297        0          0          0          0          0          0          0          0          0          0     
   2.7        303       28202      100000      4002      64602       1913      51017       214       18200        46        6800        0          0          0          0          0          0          0          0          0          0     
   2.8        411       27786      100000      3950      65372       1858      51902       223       19412        59        8577        0          0          0          0          0          0          0          0          0          0     
   2.9        271       27966      100000      3910      64566       1837      51293       227       19006        52        7461        0          0          0          0          0          0          0          0          0          0     
   3.0        428       28131      100000      3992      64771       1896      51234       217       18494        54        7591        0          0          0          0          0          0          0          0          0          0     
   3.1        358       27800      100000      4060      65353       1959      51878       218       17947        47        6577        0          0          0          0          0          0          0          0          0          0     
   3.2        297       27925      100000      4008      64745       1920      51355       227       18732        49        6934        0          0          0          0          0          0          0          0          0          0     
   3.3        294       28281      100000      3984      64348       1909      51018       220       18007        43        6133        0          0          0          0          0          0          0          0          0          0     
   3.4        330       27871      100000      3943      64967       1921      51936       223       18540        53        7328        0          0          0          0          0          0          0          0          0          0     
   3.5        219       28051      100000      4006      64925       1889      51192       232       18788        50        6507        0          0          0          0          0          0          0          0          0          0     
   3.6        324       28146      100000      3993      64725       1910      51285       230       18672        43        6340        0          0          0          0          0          0          0          0          0          0     
   3.7        241       28175      100000      3940      64533       1891      51314       230       18838        50        6957        0          0          0          0          0          0          0          0          0          0     
   3.8        289       28142      100000      3976      64607       1864      50850       213       18907        59        8518        0          0          0          0          0          0          0          0          0          0     
   3.9        264       28069      100000      3991      64708       1903      51281       211       18016        49        6991        0          0          0          0          0          0          0          0          0          0     
   4.0        278       27913      100000      4045      64976       1939      51255       216       17986        52        7134        0          0          0          0          0          0          0          0          0          0     
   4.1        265       28132      100000      4019      64816       1905      51200       218       17441        46        6071        0          0          0          0          0          0          0          0          0          0     
   4.2        231       27777      100000      4027      65462       1917      51872       229       18365        47        6359        0          0          0          0          0          0          0          0          0          0     
   4.3        237       27788      100000      3969      65177       1892      51786       226       18793        51        7080        0          0          0          0          0          0          0          0          0          0     
   4.4        377       27969      100000      3945      64889       1886      51539       216       18396        45        6713        0          0          0          0          0          0          0          0          0          0     
   4.5        305       28055      100000      3970      64484       1900      51198       222       18237        43        6221        0          0          0          0          0          0          0          0          0          0     
   4.6        290       27973      100000      4130      65386       1931      51224       211       17351        42        6053        0          0          0          0          0          0          0          0          0          0     
   4.7        334       27757      100000      3972      65229       1955      52260       227       19093        48        7044        0          0          0          0          0          0          0          0          0          0     
   4.8        288       28172      100000      3948      64422       1884      51178       221       18271        48        6742        0          0          0          0          0          0          0          0          0          0     
   4.9        268       27920      100000      3992      64915       1941      51824       212       17664        48        6458        0          0          0          0          0          0          0          0          0          0     
   5.0        224       28084      100000      4005      64905       1889      51208       244       18942        45        5869        0          0          0          0          0          0          0          0          0          0     
   5.1        265       27889      100000      4046      65404       1894      51588       217       18184        48        6852        0          0          0          0          0          0          0          0          0          0     
   5.2        440       28167      100000      3999      64870       1941      51667       219       17611        39        5567        0          0          0          0          0          0          0          0          0          0     
   5.3        228       28028      100000      4012      64776       1961      51513       217       17593        48        6218        0          0          0          0          0          0          0          0          0          0     
   5.4        323       27881      100000      3969      65201       1908      51781       228       18770        41        6086        0          0          0          0          0          0          0          0          0          0     
   5.5        293       28074      100000      4048      64765       1900      50884       217       17597        42        5709        0          0          0          0          0          0          0          0          0          0     
   5.6        247       28194      100000      4007      64503       1945      51181       218       17990        51        6863        0          0          0          0          0          0          0          0          0          0     
   5.7        341       28026      100000      3986      64907       1906      51520       223       19117        53        7373        0          0          0          0          0          0          0          0          0          0     
   5.8        427       27952      100000      3992      64917       1932      51614       206       17918        46        6966        0          0          0          0          0          0          0          0          0          0     
   5.9        304       27996      100000      4034      65098       1890      51215       213       18020        50        7208        0          0          0          0          0          0          0          0          0          0     
   6.0        320       28146      100000      3952      64619       1834      50980       217       18461        52        7519        0          0          0          0          0          0          0          0          0          0     
   6.1        332       28167      100000      3987      64584       1878      50938       220       18317        44        6422        0          0          0          0          0          0          0          0          0          0     
   6.2        230       28149      100000      3989      64646       1869      50910       206       17588        58        7550        0          0          0          0          0          0          0          0          0          0     
   6.3        322       28107      100000      3983      64503       1886      50974       216       17993        46        6840        0          0          0          0          0          0          0          0          0          0     
   6.4        241       28258      100000      3984      64460       1936      51264       213       17703        47        6531        0          0          0          0          0          0          0          0          0          0     
   6.5        323       27864      100000      4037      65254       1903      51455       222       18778        49        7134        0          0          0          0          0          0          0          0          0          0     
   6.6        268       28014      100000      3988      64721       1927      51340       202       17326        51        7090        0          0          0          0          0          0          0          0          0          0     
   6.7        261       27984      100000      4004      64766       1931      51457       213       17612        39        5468        0          0          0          0          0          0          0          0          0          0     
   6.8        332       28049      100000      3925      64735       1858      51348       227       19076        53        7562        0          0          0          0          0          0          0          0          0          0     
   6.9        281       27977      100000      3999      64814       1912      51323       233       18852        43        6230        0          0          0          0          0          0          0          0          0          0     
   7.0        280       28156      100000      4060      64762       1930      50949       207       17506        50        6895        0          0          0          0          0          0          0          0          0          0     
   7.1        233       28156      100000      3961      64549       1857      50953       233       19387        57        7442        0          0          0          0          0          0          0          0          0          0     
   7.2        538       27894      100000      3960      64990       1926      51864       227       19103        54        7403        1         538         0          0          0          0          0          0          0          0     
   7.3        376       27926      100000      3967      65014       1892      51721       238       19463        48        6979        0          0          0          0          0          0          0          0          0          0     
   7.4        266       27960      100000      3947      64843       1882      51473       219       18239        50        6818        0          0          0          0          0          0          0          0          0          0     
   7.5        281       27923      100000      4038      65140       1925      51516       229       19114        56        7724        0          0          0          0          0          0          0          0          0          0     
   7.6        378       28017      100000      3999      65010       1865      51267       220       18797        54        7722        0          0          0          0          0          0          0          0          0          0     
   7.7        277       28132      100000      4020      64667       1882      50931       224       18971        45        6485        0          0          0          0          0          0          0          0          0          0     
