 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       94226      100000       5          25         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       31368      100000      3808      60909       1840      48358       212       16413        34        4462        0          0          0          0          0          0          0          0          0          0     
   0.2       30976      100000      3698      61696       1731      49099       218       18851        55        7719        0          0          0          0          0          0          0          0          0          0     
   0.3       30878      100000      3623      61562       1720      49330       221       20028        53        8538        0          0          0          0          0          0          0          0          0          0     
   0.4       31029      100000      3582      61200       1683      48942       226       21156        69       10595        0          0          0          0          0          0          0          0          0          0     
   0.5       30975      100000      3564      61390       1679      49228       233       21306        63        9470        0          0          0          0          0          0          0          0          0          0     
   0.6       31265      100000      3603      60806       1673      48462       215       20445        63        9968        0          0          0          0          0          0          0          0          0          0     
   0.7       31143      100000      3651      61444       1677      48754       216       20634        75       11132        1         527         0          0          0          0          0          0          0          0     
   0.8       30825      100000      3586      61385       1686      49161       200       20291        59       10394        1         518         0          0          0          0          0          0          0          0     
   0.9       30961      100000      3599      61323       1711      49201       207       20298        62       10498        0          0          0          0          0          0          0          0          0          0     
   1.0       31185      100000      3541      60951       1655      48759       210       20517        71       11249        1         531         0          0          0          0          0          0          0          0     
   1.1       31017      100000      3528      61041       1641      48836       230       21638        66       10455        0          0          0          0          0          0          0          0          0          0     
   1.2       30528      100000      3589      61897       1679      49644       217       20729        63       10040        0          0          0          0          0          0          0          0          0          0     
   1.3       30726      100000      3587      61497       1695      49378       207       20244        67       10594        0          0          0          0          0          0          0          0          0          0     
   1.4       30742      100000      3607      61770       1714      49594       220       20566        65       10152        0          0          0          0          0          0          0          0          0          0     
   1.5       30740      100000      3704      61769       1736      49142       204       19293        60        9348        0          0          0          0          0          0          0          0          0          0     
   1.6       30912      100000      3577      61420       1648      49035       237       21909        68       10358        0          0          0          0          0          0          0          0          0          0     
   1.7       30828      100000      3537      61335       1644      49170       237       21520        69       10088        0          0          0          0          0          0          0          0          0          0     
   1.8       31365      100000      3574      60584       1671      48423       221       20123        63        9567        0          0          0          0          0          0          0          0          0          0     
   1.9       31109      100000      3624      61247       1664      48637       217       20572        71       10609        0          0          0          0          0          0          0          0          0          0     
   2.0       30958      100000      3581      61375       1640      48832       226       20845        60        9501        1         586         0          0          0          0          0          0          0          0     
   2.1       30888      100000      3594      61459       1660      49139       222       20938        64       10255        0          0          0          0          0          0          0          0          0          0     
   2.2       30861      100000      3572      61274       1701      49339       234       21117        59        9203        0          0          0          0          0          0          0          0          0          0     
   2.3       30822      100000      3618      61487       1656      48812       228       21488        50        9160        1         668         0          0          0          0          0          0          0          0     
   2.4       30646      100000      3477      61373       1688      49773       212       20636        66       10713        1         675         0          0          0          0          0          0          0          0     
   2.5       31001      100000      3542      61018       1719      49283       217       20013        56        9023        0          0          0          0          0          0          0          0          0          0     
   2.6       30912      100000      3617      61617       1729      49494       223       19877        61        9193        0          0          0          0          0          0          0          0          0          0     
   2.7       31004      100000      3532      60666       1672      48697       201       20179        71       11496        0          0          0          0          0          0          0          0          0          0     
   2.8       30957      100000      3597      61366       1684      49116       228       20926        64        9614        0          0          0          0          0          0          0          0          0          0     
   2.9       31098      100000      3627      61032       1688      48681       215       20404        56        9805        0          0          0          0          0          0          0          0          0          0     
   3.0       31003      100000      3575      61223       1711      49339       235       21197        63        9885        0          0          0          0          0          0          0          0          0          0     
   3.1       31096      100000      3605      61193       1731      49019       194       18352        53        8871        0          0          0          0          0          0          0          0          0          0     
   3.2       30822      100000      3624      61559       1702      49240       232       20680        65        9506        0          0          0          0          0          0          0          0          0          0     
   3.3       31132      100000      3690      61034       1704      48340       213       19579        61        9362        0          0          0          0          0          0          0          0          0          0     
   3.4       31254      100000      3583      60843       1677      48644       227       20688        67        9808        0          0          0          0          0          0          0          0          0          0     
   3.5       30747      100000      3592      61509       1652      49009       222       21224        66       10664        0          0          0          0          0          0          0          0          0          0     
   3.6       31017      100000      3514      61008       1657      49032       217       20615        61        9853        0          0          0          0          0          0          0          0          0          0     
   3.7       30734      100000      3640      61659       1729      49251       218       19723        67        9799        0          0          0          0          0          0          0          0          0          0     
   3.8       30816      100000      3632      61645       1723      49354       210       19998        62        9963        0          0          0          0          0          0          0          0          0          0     
   3.9       31139      100000      3625      61145       1705      48783       214       20019        55        9486        0          0          0          0          0          0          0          0          0          0     
   4.0       30673      100000      3586      61739       1707      49642       224       20432        62        9900        0          0          0          0          0          0          0          0          0          0     
   4.1       30899      100000      3519      61229       1662      49335       231       21675        63       10190        1         513         0          0          0          0          0          0          0          0     
   4.2       31117      100000      3580      60986       1728      49113       216       20075        53        8845        1         512         0          0          0          0          0          0          0          0     
   4.3       30876      100000      3554      61501       1637      49175       219       21843        76       12085        1         649         0          0          0          0          0          0          0          0     
   4.4       30816      100000      3601      61497       1649      48861       213       20662        66       10861        1         681         0          0          0          0          0          0          0          0     
   4.5       30907      100000      3531      61177       1623      48860       226       21636        70       11131        1         645         0          0          0          0          0          0          0          0     
   4.6       30871      100000      3507      61390       1655      49508       219       21544        70       11026        1         643         0          0          0          0          0          0          0          0     
   4.7       31020      100000      3561      61347       1659      49234       218       21449        73       11703        1         640         0          0          0          0          0          0          0          0     
   4.8       31132      100000      3584      61029       1680      48723       213       20392        58       10197        1         626         0          0          0          0          0          0          0          0     
   4.9       30804      100000      3536      61423       1614      49101       213       21673        72       12072        1         696         0          0          0          0          0          0          0          0     
   5.0       30942      100000      3585      61167       1647      48660       220       20926        63       10159        1         610         0          0          0          0          0          0          0          0     
   5.1       31165      100000      3599      61056       1678      48654       214       20820        68       10805        1         569         0          0          0          0          0          0          0          0     
   5.2       30889      100000      3638      61330       1748      49158       214       19838        56        9021        1         625         0          0          0          0          0          0          0          0     
   5.3       30939      100000      3523      60960       1677      49117       222       20328        54        8882        2         1131        0          0          0          0          0          0          0          0     
   5.4       31176      100000      3576      60988       1629      48421       217       21236        69       11315        1         584         0          0          0          0          0          0          0          0     
   5.5       31114      100000      3588      61133       1647      48532       207       20279        62       10329        2         1067        0          0          0          0          0          0          0          0     
   5.6       31106      100000      3592      61089       1653      48683       205       20180        62       10304        1         588         0          0          0          0          0          0          0          0     
   5.7       30739      100000      3619      61600       1663      49031       220       20983        63       10265        1         566         0          0          0          0          0          0          0          0     
   5.8       31004      100000      3586      61112       1682      48912       220       20506        61        9662        1         501         0          0          0          0          0          0          0          0     
   5.9       30994      100000      3607      61708       1695      49442       221       20535        61        9908        1         528         0          0          0          0          0          0          0          0     
   6.0       30974      100000      3643      61464       1705      48982       228       20895        58        9629        0          0          0          0          0          0          0          0          0          0     
   6.1       31142      100000      3538      60884       1630      48629       233       21416        61        9737        0          0          0          0          0          0          0          0          0          0     
   6.2       30764      100000      3520      61180       1669      49337       223       20895        61        9771        0          0          0          0          0          0          0          0          0          0     
   6.3       30655      100000      3629      61999       1698      49647       222       20370        65        9752        1         504         0          0          0          0          0          0          0          0     
   6.4       31331      100000      3575      60862       1707      48788       206       19128        57        9051        0          0          0          0          0          0          0          0          0          0     
   6.5       30777      100000      3495      61410       1684      49762       222       20879        69       10520        0          0          0          0          0          0          0          0          0          0     
   6.6       30942      100000      3583      61056       1641      48645       211       21168        70       11553        0          0          0          0          0          0          0          0          0          0     
   6.7       30994      100000      3619      61277       1678      48739       215       20035        64        9835        0          0          0          0          0          0          0          0          0          0     
   6.8       30892      100000      3586      61337       1663      48968       214       20795        67       10858        0          0          0          0          0          0          0          0          0          0     
   6.9       30737      100000      3501      61577       1689      50002       234       21302        61        9448        0          0          0          0          0          0          0          0          0          0     
   7.0       30911      100000      3557      61363       1640      48991       232       20667        57        8846        1         584         0          0          0          0          0          0          0          0     
   7.1       31085      100000      3617      61228       1725      48987       211       19739        58        9608        1         503         0          0          0          0          0          0          0          0     
   7.2       31035      100000      3670      61055       1695      48395       217       19884        64        9295        0          0          0          0          0          0          0          0          0          0     
   7.3       30884      100000      3610      61741       1695      49533       231       21114        60        9476        0          0          0          0          0          0          0          0          0          0     
   7.4       31108      100000      3636      61248       1674      48691       207       19834        53        9383        0          0          0          0          0          0          0          0          0          0     
   7.5       30790      100000      3608      61430       1681      49098       200       19851        63       10552        2         1120        0          0          0          0          0          0          0          0     
   7.6       31130      100000      3562      60972       1669      48741       228       20108        57        8471        0          0          0          0          0          0          0          0          0          0     
   7.7       30892      100000      3589      61243       1702      49172       204       19806        71       11028        0          0          0          0          0          0          0          0          0          0     
   7.8       31127      100000      3608      61092       1670      48706       200       19733        62       10455        0          0          0          0          0          0          0          0          0          0     
   7.9       30710      100000      3621      61657       1694      49169       220       20518        65       10054        0          0          0          0          0          0          0          0          0          0     
   8.0       30865      100000      3561      61366       1686      49265       240       21352        63        9230        0          0          0          0          0          0          0          0          0          0     
   8.1       30771      100000      3635      61696       1690      49186       224       20980        69       10210        0          0          0          0          0          0          0          0          0          0     
   8.2       30927      100000      3568      61250       1670      49069       218       20316        58        9227        0          0          0          0          0          0          0          0          0          0     
   8.3       30885      100000      3595      61577       1648      49002       226       21151        56        9523        0          0          0          0          0          0          0          0          0          0     
   8.4       31098      100000      3665      61215       1706      48593       218       19508        56        8676        0          0          0          0          0          0          0          0          0          0     
   8.5       31014      100000      3662      61368       1722      48960       229       20009        56        8181        0          0          0          0          0          0          0          0          0          0     
   8.6       31021      100000      3616      61207       1661      48633       226       20098        56        8379        0          0          0          0          0          0          0          0          0          0     
   8.7       30769      100000      3593      61347       1710      49172       218       20567        65       10290        0          0          0          0          0          0          0          0          0          0     
   8.8       30843      100000      3597      61536       1640      48866       223       21287        65       10309        0          0          0          0          0          0          0          0          0          0     
   8.9       31215      100000      3602      60930       1670      48529       219       20298        62        9952        0          0          0          0          0          0          0          0          0          0     
   9.0       31055      100000      3643      61262       1707      48857       205       19507        55        9187        1         546         0          0          0          0          0          0          0          0     
