 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       297581     624887    1000000      424       299831       1        297581       1        297581       1        297581       1        297581       1        297581       1        297581       1        297581       1        297581  
   0.2       299581     259020    1000000     29045      673412     12527      567352      637       341860       36       303469       1        299581       1        299581       1        299581       1        299581       1        299581  
   0.3       301905     256577    1000000     28033      677084     12086      574675      865       363273       97       313364       1        301905       1        301905       1        301905       1        301905       1        301905  
   0.5       303973     256091    1000000     27420      677007     11831      576953      910       370719      108       317740       1        303973       1        303973       1        303973       1        303973       1        303973  
   0.7       305742     254740    1000000     27191      678682     11683      579126      912       375198      144       324649       1        305742       1        305742       1        305742       1        305742       1        305742  
   0.8       307219     256627    1000000     27152      675743     11480      575189      930       377466      147       325956       1        307219       1        307219       1        307219       1        307219       1        307219  
   1.0       308548     255419    1000000     27286      678102     11589      577388      902       377460      142       326853       1        308548       1        308548       1        308548       1        308548       1        308548  
   1.2       309760     255385    1000000     27252      677465     11560      576905      866       375950      151       329106       1        309760       1        309760       1        309760       1        309760       1        309760  
   1.3       310825     256475    1000000     27236      676782     11607      576506      841       374981      124       326930       1        310825       1        310825       1        310825       1        310825       1        310825  
   1.5       311884     256088    1000000     27140      676816     11369      575840      884       379303      141       330264       1        311884       1        311884       1        311884       1        311884       1        311884  
   1.7       313065     256169    1000000     27017      676811     11377      576416      847       378817      156       333380       1        313065       1        313065       1        313065       1        313065       1        313065  
   1.8       314291     255978    1000000     26961      676952     11384      577118      891       382486      158       334122       1        314291       1        314291       1        314291       1        314291       1        314291  
   2.0       315345     256932    1000000     26790      675046     11268      575742      868       381990      142       333531       1        315345       1        315345       1        315345       1        315345       1        315345  
   2.2       316494     256430    1000000     26703      676119     11264      577460      861       382678      150       336053       1        316494       1        316494       1        316494       1        316494       1        316494  
   2.3       317786     255922    1000000     26548      676325     11228      577996      855       384401      134       336389       1        317786       1        317786       1        317786       1        317786       1        317786  
   2.5       319108     256015    1000000     26514      676202     11105      577597      857       385901      156       339440       1        319108       1        319108       1        319108       1        319108       1        319108  
   2.7       320186     254832    1000000     26638      678863     11224      580120      872       387158      125       336887       1        320186       1        320186       1        320186       1        320186       1        320186  
   2.8       321096     256436    1000000     26627      676502     11102      577096      855       385437      123       337353       1        321096       1        321096       1        321096       1        321096       1        321096  
   3.0       322102     256266    1000000     26436      676517     11017      577870      835       388184      145       342495       1        322102       1        322102       1        322102       1        322102       1        322102  
   3.2       323430     256530    1000000     26221      675230     11050      577989      821       389531      168       346342       1        323430       1        323430       1        323430       1        323430       1        323430  
