 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       310320     405728    1000000     18024      426862      1359      326871       4        310593       2        310430       1        310320       1        310320       1        310320       1        310320       1        310320  
   1.7       318434     159129    1000000     28506      806075     15936      724086      1450      418310      105       331068       1        318434       1        318434       1        318434       1        318434       1        318434  
   3.3       317626     156169    1000000     24728      806504     13385      733163      2297      499106      422       372762       1        317626       1        317626       1        317626       1        317626       1        317626  
   5.0       316845     155403    1000000     23836      806741     12649      734597      2363      521187      611       400895       1        316845       1        316845       1        316845       1        316845       1        316845  
   6.7       316670     154933    1000000     23184      806672     12061      735261      2388      536999      747       424129       2        317179       1        316670       1        316670       1        316670       1        316670  
   8.3       316817     154994    1000000     22832      806174     11861      735751      2348      540826      750       429288       1        316817       1        316817       1        316817       1        316817       1        316817  
   10.0      316538     154812    1000000     22875      806407     11810      735232      2314      542019      776       436252       1        316538       1        316538       1        316538       1        316538       1        316538  
   11.7      315566     154951    1000000     22627      805425     11679      734961      2268      543602      787       441134       1        315566       1        315566       1        315566       1        315566       1        315566  
   13.3      315481     154690    1000000     22637      806254     11501      734476      2246      547144      845       450754       3        316681       1        315481       1        315481       1        315481       1        315481  
   15.0      315913     154456    1000000     22508      805901     11502      734941      2269      548388      848       450717       3        317099       1        315913       1        315913       1        315913       1        315913  
   16.7      315788     155313    1000000     22475      805303     11528      734887      2251      547073      822       449237       1        315788       1        315788       1        315788       1        315788       1        315788  
   18.3      316265     155182    1000000     22491      804614     11322      732608      2175      548874      860       458404       3        317340       1        316265       1        316265       1        316265       1        316265  
   20.0      315184     154820    1000000     22842      806325     11528      733679      2173      544639      820       451797       3        316284       1        315184       1        315184       1        315184       1        315184  
   21.7      314956     155769    1000000     22644      804629     11432      732525      2236      548689      849       453779       3        316139       1        314956       1        314956       1        314956       1        314956  
   23.3      314856     154729    1000000     22621      805873     11345      733217      2170      547404      842       455105       4        316594       1        314856       1        314856       1        314856       1        314856  
   25.0      316007     155268    1000000     22434      805140     11324      733659      2124      548148      838       459645       6        319051       1        316007       1        316007       1        316007       1        316007  
   26.7      315160     155172    1000000     22306      805426     11324      734914      2183      550337      844       457957       4        317373       2        316284       1        315160       1        315160       1        315160  
   28.3      312704     155296    1000000     22605      804946     11312      732232      2172      547757      864       457172       5        314933       1        312704       1        312704       1        312704       1        312704  
   30.0      314030     154926    1000000     22441      806013     11335      734585      2191      549071      826       454859       8        318237       1        314030       1        314030       1        314030       1        314030  
   31.7      313500     154977    1000000     22403      805581     11371      734702      2199      549968      826       456134       7        316963       1        313500       1        313500       1        313500       1        313500  
   33.3      313272     155279    1000000     22404      804936     11446      734383      2177      549001      845       456483       8        317329       1        313272       1        313272       1        313272       1        313272  
   35.0      313913     155079    1000000     22492      805082     11350      733674      2210      549885      817       454327       10       319191       1        313913       1        313913       1        313913       1        313913  
   36.7      314227     155337    1000000     22546      805196     11407      733417      2252      550608      837       452775       3        315544       1        314227       1        314227       1        314227       1        314227  
   38.3      313850     155466    1000000     22442      804197     11324      732356      2187      547974      837       454550       3        314899       1        313850       1        313850       1        313850       1        313850  
   40.0      311695     155301    1000000     22424      805181     11324      733594      2175      548002      860       458116       6        314634       1        311695       1        311695       1        311695       1        311695  
   41.7      314400     155161    1000000     22245      805166     11298      734608      2176      550164      846       458418       3        315681       1        314400       1        314400       1        314400       1        314400  
   43.3      314185     154488    1000000     22405      806005     11194      733970      2191      552839      849       460126       7        317439       1        314185       1        314185       1        314185       1        314185  
   45.0      311072     154774    1000000     22335      805717     11290      734592      2204      551766      852       458140       12       317386       1        311072       1        311072       1        311072       1        311072  
   46.7      311799     155870    1000000     22330      803759     11461      733836      2189      546440      801       450505       7        315347       1        311799       1        311799       1        311799       1        311799  
   48.3      312567     155373    1000000     22469      804798     11407      733596      2100      546510      850       460958       8        316975       1        312567       1        312567       1        312567       1        312567  
   50.0      312972     154666    1000000     22360      806038     11214      733873      2142      550635      821       460068       14       320601       1        312972       1        312972       1        312972       1        312972  
   51.7      312448     155112    1000000     22480      805549     11287      733443      2130      549185      862       461038       9        317518       1        312448       1        312448       1        312448       1        312448  
   53.3      312755     154967    1000000     22320      805563     11203      733878      2182      552275      883       463345       7        316760       2        313755       1        312755       1        312755       1        312755  
   55.0      312256     155305    1000000     22314      804526     11381      734261      2144      549670      835       459854       9        317324       2        313328       1        312256       1        312256       1        312256  
   56.7      312077     155164    1000000     22321      805288     11355      734715      2184      551611      839       458472       8        316411       1        312077       1        312077       1        312077       1        312077  
   58.3      313942     155087    1000000     22373      805318     11289      733918      2152      549901      860       460410       9        318609       1        313942       1        313942       1        313942       1        313942  
   60.0      311146     155130    1000000     22435      804959     11343      733622      2220      549591      826       453298       8        315079       1        311146       1        311146       1        311146       1        311146  
   61.7      311956     154636    1000000     22271      805952     11231      734777      2177      552418      816       458519       11       318893       3        314217       1        311956       1        311956       1        311956  
   63.3      310876     154444    1000000     22244      806028     11214      735059      2194      552518      861       460769       10       315859       1        310876       1        310876       1        310876       1        310876  
   65.0      314547     154407    1000000     22145      805749     11178      734997      2162      553754      852       462448       6        317478       1        314547       1        314547       1        314547       1        314547  
   66.7      311878     154590    1000000     22255      805366     11170      734014      2178      553628      832       460754       16       321001       1        311878       1        311878       1        311878       1        311878  
   68.3      313008     154952    1000000     22187      805098     11202      734467      2162      553679      854       462315       6        315994       1        313008       1        313008       1        313008       1        313008  
   70.0      312503     154761    1000000     22241      805410     11233      734265      2129      550800      864       463598       9        317185       1        312503       1        312503       1        312503       1        312503  
   71.7      312148     154704    1000000     22374      806597     11273      735294      2196      554287      873       463192       7        315521       1        312148       1        312148       1        312148       1        312148  
   73.3      312368     154153    1000000     22079      806203     11169      735967      2212      557370      877       465551       12       319289       1        312368       1        312368       1        312368       1        312368  
   75.0      312158     153905    1000000     21941      806367     11012      736271      2194      559485      901       470892       5        315166       2        313333       1        312158       1        312158       1        312158  
   76.7      310651     154848    1000000     22225      804993     11174      733820      2178      553503      872       463527       6        313650       1        310651       1        310651       1        310651       1        310651  
   78.3      311503     154521    1000000     21976      805190     11095      735118      2221      556483      846       461653       6        315004       1        311503       1        311503       1        311503       1        311503  
   80.0      310342     154961    1000000     22297      805213     11102      733080      2132      551492      852       462981       14       317954       1        310342       1        310342       1        310342       1        310342  
   81.7      310002     154680    1000000     22175      806035     11219      735384      2192      553616      840       460388       10       315626       1        310002       1        310002       1        310002       1        310002  
   83.3      311554     155029    1000000     22175      804811     11210      734247      2157      552426      853       462668       12       318197       1        311554       1        311554       1        311554       1        311554  
   85.0      309530     154857    1000000     22088      805068     11210      735087      2194      553407      851       460673       7        313368       1        309530       1        309530       1        309530       1        309530  
   86.7      310655     154502    1000000     22356      805937     11272      734611      2182      552196      840       459643       11       316916       1        310655       1        310655       1        310655       1        310655  
   88.3      310511     154826    1000000     22321      805622     11250      734376      2187      552458      836       459342       9        314801       1        310511       1        310511       1        310511       1        310511  
   90.0      309384     154101    1000000     22250      806750     11224      735822      2223      554290      834       459465       13       316854       1        309384       1        309384       1        309384       1        309384  
   91.7      312002     154348    1000000     22122      806697     11281      736625      2212      555079      881       463405       10       316922       1        312002       1        312002       1        312002       1        312002  
   93.3      312952     154477    1000000     22127      805599     11288      735898      2149      550669      833       459814       5        315370       1        312952       1        312952       1        312952       1        312952  
   95.0      309395     154982    1000000     22442      805330     11263      733431      2157      549785      872       460749       12       315526       1        309395       1        309395       1        309395       1        309395  
   96.7      312023     155149    1000000     22592      805272     11313      732565      2143      550430      851       460522       7        315675       1        312023       1        312023       1        312023       1        312023  
   98.3      309982     155020    1000000     22460      805192     11321      733532      2162      549362      844       458363       5        312500       1        309982       1        309982       1        309982       1        309982  
  100.0      310411     155553    1000000     22161      804289     11224      733959      2222      552596      876       461028       7        313935       1        310411       1        310411       1        310411       1        310411  
  101.7      309312     154578    1000000     22101      806033     11155      735842      2237      558066      886       464866       11       316157       2        310511       1        309312       1        309312       1        309312  
  103.3      308280     154124    1000000     22325      806642     11247      735453      2121      552031      861       464886       9        313742       2        309313       1        308280       1        308280       1        308280  
  105.0      311322     154832    1000000     22288      805567     11220      734495      2182      554866      886       465167       7        314907       1        311322       1        311322       1        311322       1        311322  
  106.7      311758     154549    1000000     22085      805490     11205      735391      2136      551864      828       461765       10       317570       1        311758       1        311758       1        311758       1        311758  
  108.3      312057     153597    1000000     22106      806753     11065      735781      2136      556098      894       469346       12       318584       1        312057       1        312057       1        312057       1        312057  
  110.0      312128     154392    1000000     22422      806762     11329      735304      2157      552522      857       463168       10       317252       1        312128       1        312128       1        312128       1        312128  
  111.7      312140     154622    1000000     22081      805519     11182      735441      2166      554281      832       462327       12       318691       1        312140       1        312140       1        312140       1        312140  
  113.3      310304     155372    1000000     22254      804898     11117      732976      2109      551313      846       463666       16       319284       1        310304       1        310304       1        310304       1        310304  
  115.0      311062     155070    1000000     22070      804986     11047      734186      2179      556857      879       467193       14       318864       1        311062       1        311062       1        311062       1        311062  
  116.7      310452     154859    1000000     22152      805069     11131      733987      2155      554538      850       464789       14       318690       2        311765       1        310452       1        310452       1        310452  
  118.3      311855     154291    1000000     21998      805713     11159      735898      2127      553828      867       466492       14       320086       1        311855       1        311855       1        311855       1        311855  
  120.0      309222     154772    1000000     22500      805848     11314      733885      2130      548234      824       457940       14       317228       1        309222       1        309222       1        309222       1        309222  
  121.7      309882     154852    1000000     22180      805163     11316      735106      2136      552085      852       463736       9        314598       1        309882       1        309882       1        309882       1        309882  
  123.3      308369     154745    1000000     22200      805413     11102      733858      2143      554151      847       464545       17       318279       2        309398       1        308369       1        308369       1        308369  
  125.0      311695     154861    1000000     22075      805595     11054      734520      2182      556455      872       465818       13       319467       1        311695       1        311695       1        311695       1        311695  
  126.7      307246     154324    1000000     22072      805787     11048      734721      2201      556635      876       465964       16       316853       1        307246       1        307246       1        307246       1        307246  
  128.3      308119     153811    1000000     22179      807190     11274      736829      2185      555008      836       461888       10       313990       2        309362       1        308119       1        308119       1        308119  
  130.0      308054     154615    1000000     22174      805389     11227      735085      2172      553414      835       461155       17       318179       1        308054       1        308054       1        308054       1        308054  
  131.7      307763     154287    1000000     22274      806347     11202      735134      2101      550478      804       460854       17       318950       1        307763       1        307763       1        307763       1        307763  
  133.3      311180     154607    1000000     22134      804764     11110      733869      2092      551141      857       466436       12       317603       1        311180       1        311180       1        311180       1        311180  
  135.0      309464     154607    1000000     22038      805374     11080      734687      2146      555880      852       466482       14       317023       1        309464       1        309464       1        309464       1        309464  
