 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       236607     692225    1000000      245       237886       1        236607       1        236607       1        236607       1        236607       1        236607       1        236607       1        236607       1        236607  
   0.2       243203     286937    1000000     35649      626541     13196      482634      254       259343       7        243863       1        243203       1        243203       1        243203       1        243203       1        243203  
   0.3       250289     286847    1000000     35131      626712     13010      485011      284       268097       7        250982       1        250289       1        250289       1        250289       1        250289       1        250289  
   0.5       257165     287172    1000000     34428      625515     12720      486464      256       273715       15       258721       1        257165       1        257165       1        257165       1        257165       1        257165  
   0.7       263795     286843    1000000     34018      625654     12460      487542      264       280556       6        264335       1        263795       1        263795       1        263795       1        263795       1        263795  
   0.8       270523     286720    1000000     33387      625708     12183      489897      249       286595       13       271944       1        270523       1        270523       1        270523       1        270523       1        270523  
   1.0       277387     286974    1000000     33278      626341     11916      489663      231       291719       6        277996       1        277387       1        277387       1        277387       1        277387       1        277387  
   1.2       284245     286948    1000000     32722      625088     11608      489946      212       297553       4        284566       1        284245       1        284245       1        284245       1        284245       1        284245  
   1.3       290880     285653    1000000     32404      626540     11442      492465      197       303282       9        291783       1        290880       1        290880       1        290880       1        290880       1        290880  
   1.5       297427     287103    1000000     31591      623394     11146      492423      206       310290       6        298054       1        297427       1        297427       1        297427       1        297427       1        297427  
   1.7       303872     286319    1000000     31354      624863     10813      493519      190       315565       7        304594       1        303872       1        303872       1        303872       1        303872       1        303872  
   1.8       310459     286236    1000000     30864      624726     10583      495547      198       322833       7        311151       1        310459       1        310459       1        310459       1        310459       1        310459  
   2.0       317168     285377    1000000     30465      625921     10385      497361      179       328050       3        317409       1        317168       1        317168       1        317168       1        317168       1        317168  
   2.2       323847     285567    1000000     30121      624740     10120      497234      155       333600       4        324175       1        323847       1        323847       1        323847       1        323847       1        323847  
   2.3       330437     284359    1000000     29561      626326      9809      500197      167       341277       7        331201       1        330437       1        330437       1        330437       1        330437       1        330437  
   2.5       336905     284936    1000000     29402      625736      9593      499761      139       345629       7        337573       1        336905       1        336905       1        336905       1        336905       1        336905  
   2.7       343468     284387    1000000     28622      625320      9375      502460      127       351045       2        343568       1        343468       1        343468       1        343468       1        343468       1        343468  
   2.8       350011     284323    1000000     28524      626280      9191      503192       93       355715       5        350445       1        350011       1        350011       1        350011       1        350011       1        350011  
