 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       69190      100000      1471       9064        75        863         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        7265      100000      463       90877       159       88981        20       86546        7        85629        1        84296        1        84296        1        84296        1        84296        1        84296   
   0.2        7742      100000      546       90243       219       88185        25       84655        11       83704        1        81182        1        81182        1        81182        1        81182        1        81182   
   0.3        8155      100000      601       89692       246       87468        25       83301        10       82233        3        80975        1        79498        1        79498        1        79498        1        79498   
   0.4        8751      100000      740       88922       298       86093        40       81554        24       80507        9        77784        7        76545        1        62288        1        62288        1        62288   
   0.5        9244      100000      775       88307       300       85263        39       80516        20       79163        5        76384        5        76384        1        66400        1        66400        1        66400   
   0.6        9232      100000      810       88270       309       85127        46       80233        17       78332        5        75941        4        75430        1        70874        1        70874        1        70874   
   0.7        9624      100000      894       87950       374       84644        59       78765        24       76428        12       73508        12       73508        4        57450        2        45839        0          0     
   0.8       10221      100000      925       87056       364       83459        45       77604        23       76075        13       73824        10       71626        5        55320        3        40532        0          0     
   0.9       10444      100000      943       86805       399       83342        52       77070        32       75738        23       74072        19       71254        3        31723        1        18267        0          0     
   1.0       10871      100000      990       86168       394       82406        46       76511        25       75170        19       74035        17       72571        3        38284        2        30322        0          0     
   1.1       11432      100000      964       85398       345       81399        36       76024        26       75318        20       74002        15       69883        4        40335        2        29763        0          0     
   1.2       11427      100000      857       85407       304       81816        33       77126        21       76391        16       75296        14       73666        6        56476        1        23284        0          0     
   1.3       11468      100000      861       85292       284       81626        40       77602        25       76699        20       75617        17       73420        5        45854        1        20903        0          0     
   1.4       11701      100000      849       85088       295       81592        35       77488        24       76785        22       76340        19       73997        6        43428        1        14856        0          0     
   1.5       11616      100000      782       85088       239       81685        26       78057        21       77758        17       76716        14       74189        6        52888        2        22873        0          0     
   1.6       11707      100000      744       85060       214       81677        23       78798        21       78658        19       78069        16       75749        5        45882        2        27604        0          0     
   1.7       11431      100000      650       85337       188       82463        21       79835        19       79721        16       79117        12       75998        7        62313        2        26157        0          0     
   1.8       11419      100000      623       85289       154       82376        18       80392        18       80392        17       80117        14       77912        6        53457        2        26946        0          0     
   1.9       11444      100000      547       85179       129       82613        18       80964        16       80827        15       80419        13       79099        7        60569        2        22165        0          0     
   2.0       11247      100000      517       85586       105       83069        15       81818        15       81818        14       81535        14       81535        8        62869        2        22409        0          0     
   2.1       10957      100000      458       85908       100       83692        17       82551        14       82376        13       82255        12       81682        6        62751        3        42263        0          0     
   2.2       10875      100000      442       86124        93       83981        12       82838        12       82838        11       82530        11       82530        6        66971        3        46319        0          0     
   2.3       10682      100000      423       86406       102       84444        13       83217        13       83217        13       83217        13       83217        7        64405        3        37993        0          0     
   2.4       10713      100000      390       86303        75       84378        13       83533        13       83533        13       83533        13       83533        7        64963        3        38487        0          0     
   2.5       10367      100000      347       86745        59       84996        11       84309        11       84309        11       84309        11       84309        5        65888        3        52555        0          0     
   2.6       10361      100000      305       86797        51       85233        12       84720        12       84720        12       84720        12       84720        6        66363        3        45272        0          0     
   2.7       10182      100000      314       87059        53       85477        12       84916        11       84862        11       84862        11       84862        4        63145        3        54989        0          0     
   2.8       10079      100000      353       87248        56       85460        11       84865        11       84865        11       84865        11       84865        6        71743        3        53463        0          0     
   2.9       10193      100000      324       87143        43       85427        10       85002        10       85002        10       85002        9        84094        5        72016        3        58795        0          0     
   3.0       10120      100000      314       87195        49       85602        10       85090        10       85090        10       85090        9        84297        4        67481        3        59208        0          0     
   3.1       10197      100000      292       86937        46       85400        10       84933        10       84933        10       84933        9        84240        4        67588        3        59130        0          0     
   3.2       10243      100000      358       86924        57       85063        10       84344        10       84344        9        84101        8        83503        4        71898        4        71898        0          0     
   3.3       10427      100000      380       86807        63       84836        10       84109        9        84031        8        83613        8        83613        4        72133        4        72133        0          0     
   3.4       10524      100000      382       86578        65       84624        9        83854        9        83854        8        83733        8        83733        4        72307        4        72307        0          0     
   3.5       10582      100000      384       86422        59       84460        9        83778        9        83778        9        83778        9        83778        4        69857        4        69857        0          0     
   3.6       10578      100000      374       86492        49       84531        10       84016        10       84016        10       84016        10       84016        5        68547        3        53991        0          0     
   3.7       10341      100000      344       86943        60       85215        9        84587        9        84587        9        84587        9        84587        4        71535        4        71535        0          0     
   3.8       10234      100000      339       87031        58       85334        9        84739        9        84739        9        84739        8        83843        6        78832        4        66115        0          0     
   3.9       10206      100000      324       87085        55       85454        9        84855        9        84855        9        84855        8        84217        4        72250        4        72250        0          0     
   4.0       10377      100000      314       86710        54       85113        10       84546        10       84546        9        84102        9        84102        5        72247        4        66510        0          0     
   4.1       10363      100000      349       86914        64       85152        9        84486        9        84486        8        84151        8        84151        4        72425        4        72425        0          0     
   4.2       10478      100000      334       86551        44       84777        10       84333        10       84333        9        84216        9        84216        5        72581        4        66848        0          0     
   4.3       10387      100000      318       86796        45       85153        8        84686        8        84686        8        84686        8        84686        4        73009        4        73009        0          0     
   4.4       10269      100000      323       87005        44       85322        10       84893        10       84893        10       84893        10       84893        6        73251        4        62064        0          0     
   4.5       10169      100000      309       87027        54       85470        9        84930        9        84930        9        84930        9        84930        5        73374        4        67631        0          0     
   4.6       10195      100000      316       87106        46       85468        10       85005        10       85005        10       85005        10       85005        6        73600        4        62400        0          0     
