 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       252732     580880    1000000      3073      269640       10       252827       1        252732       1        252732       1        252732       1        252732       1        252732       1        252732       1        252732  
   1.7       252678     282552    1000000     37742      623947     12949      464806       95       258091       1        252678       1        252678       1        252678       1        252678       1        252678       1        252678  
   3.3       251866     283052    1000000     37617      623422     12925      464902      116       258722       2        251967       1        251866       1        251866       1        251866       1        251866       1        251866  
   5.0       250223     282546    1000000     37522      624290     13019      467019      116       257261       5        250651       1        250223       1        250223       1        250223       1        250223       1        250223  
   6.7       248505     283217    1000000     37636      623825     13043      466239      120       255597       1        248505       1        248505       1        248505       1        248505       1        248505       1        248505  
   8.3       245945     284328    1000000     37609      621288     12940      463084      106       252440       3        246157       1        245945       1        245945       1        245945       1        245945       1        245945  
   10.0      243209     283200    1000000     37874      623239     13317      465808      138       251839       6        243838       1        243209       1        243209       1        243209       1        243209       1        243209  
   11.7      240218     284988    1000000     37985      621504     13246      462634      160       249929       3        240482       1        240218       1        240218       1        240218       1        240218       1        240218  
   13.3      237047     285575    1000000     37876      620068     13290      462490      142       245808       5        237538       1        237047       1        237047       1        237047       1        237047       1        237047  
   15.0      230576     286116    1000000     38311      620804     13471      461359      156       243216       4        234009       2        233788       2        233788       1        230576       1        230576       1        230576  
   16.7      232894     286442    1000000     38094      619252     13365      460149      173       243667       4        233247       1        232894       1        232894       1        232894       1        232894       1        232894  
   18.3      230569     286546    1000000     38494      619799     13514      459305      152       240167       8        231570       1        230569       1        230569       1        230569       1        230569       1        230569  
   20.0      224045     287474    1000000     38396      618266     13548      458396      169       239491       9        229491       3        228690       3        228690       1        224045       1        224045       1        224045  
   21.7      208751     287814    1000000     38567      617572     13538      457038      183       238378       13       227972       4        226624       4        226624       3        225150       1        208751       1        208751  
   23.3      210337     287513    1000000     38719      619102     13626      458246      165       236450       6        227006       3        226700       3        226700       3        226700       1        210337       1        210337  
   25.0      157971     288111    1000000     38697      617483     13636      457138      173       236603       7        226572       7        226572       6        226026       4        222225       2        208446       2        208446  
   26.7      207914     288596    1000000     38943      616983     13540      454289      152       235652       9        227173       6        226553       6        226553       3        221773       1        207914       1        207914  
   28.3      168902     289575    1000000     38625      615240     13440      453606      168       236224       13       226759       5        225775       5        225775       4        224649       2        211063       1        168902  
   30.0      207772     289458    1000000     38706      615966     13598      454772      166       236263       12       226964       8        226211       7        225619       3        218247       1        207772       1        207772  
   31.7      202504     290334    1000000     38448      613808     13297      452540      170       237870       10       228191       8        227978       7        227380       3        217719       2        212530       1        202504  
   33.3      147916     289763    1000000     38448      614094     13334      453184      147       237292       10       229039       7        228700       6        227791       3        219098       2        213879       2        213879  
   35.0      136431     290037    1000000     38327      614137     13398      454223      142       237440       9        229575       7        229345       6        228476       3        219885       2        214818       2        214818  
   36.7      215372     289602    1000000     38386      614892     13419      454868      141       237615       7        229719       6        229609       5        228810       2        220457       1        215372       1        215372  
   38.3      174924     290148    1000000     38331      613978     13435      453815      145       238145       6        229949       6        229949       5        229169       3        224262       2        219068       1        174924  
   40.0      171706     289907    1000000     38279      615078     13425      456071      159       239588       9        230656       9        230656       7        229472       4        221207       3        215953       1        171706  
   41.7      172327     290561    1000000     38373      613475     13165      451745      136       238483       7        230655       7        230655       6        230132       3        221919       2        216698       1        172327  
   43.3      216968     289768    1000000     38571      616015     13335      454355      146       239118       6        230925       5        230626       5        230626       2        222322       1        216968       1        216968  
   45.0      163997     290192    1000000     38436      614630     13250      452985      148       239604       9        231522       7        231275       7        231275       3        220525       3        220525       1        163997  
   46.7      134588     289753    1000000     38140      614374     13390      456029      130       239540       7        232075       7        232075       7        232075       4        222960       3        216248       1        134588  
   48.3      155433     290295    1000000     38013      613156     13147      453675      153       241607       10       232937       9        232832       8        232055       4        221646       3        216154       1        155433  
   50.0      140154     290514    1000000     38047      613166     13088      452753      147       242527       10       234368       7        234039       7        234039       5        228495       4        222930       1        140154  
   51.7      154915     289906    1000000     37927      613501     13047      453810      142       243087       8        234969       7        234853       6        234226       4        228605       4        228605       1        154915  
   53.3      163368     290347    1000000     37800      612917     13077      454313      135       243864       9        236303       7        236046       6        235517       3        226475       3        226475       1        163368  
   55.0      205760     290222    1000000     37728      613409     12981      454794      145       245194       8        237064       6        236538       6        236538       3        227408       2        220849       1        205760  
   56.7      149040     290470    1000000     37962      613731     12887      453530      124       244929       9        238031       7        237681       7        237681       4        228495       4        228495       1        149040  
   58.3      197245     290112    1000000     37924      613493     12850      453201      126       245644       10       238733       7        238368       7        238368       3        224935       3        224935       1        197245  
   60.0      152895     290735    1000000     37629      612900     12786      453804      139       247302       9        239552       7        239340       7        239340       4        230329       4        230329       1        152895  
   61.7      198540     289950    1000000     37471      613340     13009      456449      124       247324       11       240405       7        239964       7        239964       3        226823       3        226823       1        198540  
   63.3      203647     290439    1000000     37580      613304     12927      455620      123       248337       7        241288       6        241168       6        241168       3        232312       3        232312       1        203647  
   65.0      199989     290484    1000000     37467      613397     12824      455506      131       249250       7        242134       7        242134       7        242134       3        228955       3        228955       1        199989  
   66.7      204268     289759    1000000     37413      614030     12847      456367      135       250221       9        242401       6        242070       6        242070       3        233400       3        233400       1        204268  
   68.3      204267     290303    1000000     37710      613244     12812      454079      112       248289       8        242233       6        242002       6        242002       3        233581       3        233581       1        204267  
   70.0      204627     290888    1000000     37398      611753     12675      453740      133       250264       5        242529       5        242529       5        242529       3        236837       3        236837       1        204627  
   71.7      224296     291645    1000000     37368      611335     12638      453165      114       249883       6        243517       4        243296       4        243296       2        237627       2        237627       1        224296  
   73.3      182057     290129    1000000     37522      613599     12693      454652      130       251791       9        244600       8        244483       8        244483       4        231692       4        231692       1        182057  
   75.0      184810     290257    1000000     37332      612785     12709      455139      115       252292       9        245916       6        245578       6        245578       4        239313       4        239313       1        184810  
   76.7      183430     290863    1000000     37264      611898     12470      452972      116       253040       10       246520       7        246213       7        246213       4        238123       4        238123       1        183430  
   78.3      200731     289904    1000000     37376      613841     12624      455448      131       254496       7        247011       6        246869       6        246869       3        238917       3        238917       1        200731  
   80.0      201121     289686    1000000     37106      612987     12525      455893      125       254729       9        247852       6        247546       6        247546       3        239574       3        239574       1        201121  
   81.7      204005     290606    1000000     37271      612934     12533      454372      116       254506       6        247841       6        247841       6        247841       3        238226       3        238226       1        204005  
   83.3      201954     290231    1000000     37161      613321     12426      454804      134       256062       8        248525       6        248316       6        248316       3        240643       3        240643       1        201954  
   85.0      200670     290727    1000000     37021      611664     12535      454627      121       256126       9        249376       7        249163       7        249163       3        235170       3        235170       1        200670  
   86.7      205789     289935    1000000     36772      612032     12461      456688      110       255907       5        249452       5        249452       5        249452       3        244980       3        244980       1        205789  
   88.3      206527     290423    1000000     36870      612604     12455      456332      119       256943       6        250246       6        250246       6        250246       3        241563       3        241563       1        206527  
   90.0      204064     290231    1000000     36923      612660     12423      456029      116       257083       10       250927       7        250588       7        250588       3        239496       3        239496       1        204064  
   91.7      199432     290103    1000000     36845      612754     12505      456639      120       257753       9        251074       8        250971       8        250971       3        235156       3        235156       1        199432  
   93.3      214625     290360    1000000     36886      612301     12372      455317      122       258353       8        251633       7        251516       6        250571       2        235860       2        235860       1        214625  
   95.0      217218     291041    1000000     36854      612178     12478      456579      102       258514       8        252775       6        252546       5        251746       2        243122       2        243122       1        217218  
   96.7      212978     290565    1000000     36830      612020     12180      454442      105       258832       10       253170       8        252906       7        252315       3        239551       2        234478       1        212978  
