 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       244061     685572    1000000      227       245233       1        244061       1        244061       1        244061       1        244061       1        244061       1        244061       1        244061       1        244061  
   0.2       248868     288852    1000000     34799      626124     13096      486926      284       266661       5        249324       1        248868       1        248868       1        248868       1        248868       1        248868  
   0.3       254068     288440    1000000     34033      626322     12816      489950      288       272960       16       255881       1        254068       1        254068       1        254068       1        254068       1        254068  
   0.5       258971     287509    1000000     33572      626876     12655      493067      304       278425       7        259649       1        258971       1        258971       1        258971       1        258971       1        258971  
   0.7       263945     288236    1000000     33355      626690     12486      492890      300       283004       10       264965       1        263945       1        263945       1        263945       1        263945       1        263945  
   0.8       268723     288153    1000000     33083      626499     12252      493012      283       287152       18       270685       1        268723       1        268723       1        268723       1        268723       1        268723  
   1.0       273418     286997    1000000     33005      628242     12165      494779      280       291596       12       274658       1        273418       1        273418       1        273418       1        273418       1        273418  
   1.2       278369     288049    1000000     32591      625598     11890      493104      256       294371       7        279032       1        278369       1        278369       1        278369       1        278369       1        278369  
   1.3       283126     287601    1000000     32188      626275     11663      495015      265       300473       11       284258       1        283126       1        283126       1        283126       1        283126       1        283126  
   1.5       287864     287830    1000000     31933      626950     11543      496550      233       303061       12       289280       1        287864       1        287864       1        287864       1        287864       1        287864  
   1.7       292811     286044    1000000     31531      628214     11490      499796      257       309432       14       294248       1        292811       1        292811       1        292811       1        292811       1        292811  
   1.8       297437     287376    1000000     31241      626944     11365      500081      241       312975       11       298554       1        297437       1        297437       1        297437       1        297437       1        297437  
   2.0       302085     286960    1000000     30961      626200     11015      498997      213       315875       12       303275       1        302085       1        302085       1        302085       1        302085       1        302085  
   2.2       306786     286881    1000000     30454      626946     10874      502181      233       321804       15       308389       1        306786       1        306786       1        306786       1        306786       1        306786  
   2.3       311565     286210    1000000     30330      626828     10660      501304      209       325170       8        312400       1        311565       1        311565       1        311565       1        311565       1        311565  
   2.5       316310     285437    1000000     29988      627714     10391      502913      234       331517       12       317590       1        316310       1        316310       1        316310       1        316310       1        316310  
   2.7       320977     285091    1000000     29706      628280     10249      504165      206       334761       14       322510       1        320977       1        320977       1        320977       1        320977       1        320977  
   2.8       325611     285143    1000000     29512      627990     10198      505052      203       338468       5        326068       1        325611       1        325611       1        325611       1        325611       1        325611  
   3.0       330187     284299    1000000     29162      629200      9943      506290      185       342488       9        331153       1        330187       1        330187       1        330187       1        330187       1        330187  
   3.2       334608     285364    1000000     28805      627714      9796      506736      177       346201       12       335904       1        334608       1        334608       1        334608       1        334608       1        334608  
   3.3       339278     283893    1000000     28570      629779      9690      509505      177       350623       8        340161       1        339278       1        339278       1        339278       1        339278       1        339278  
   3.5       343956     284128    1000000     28580      629526      9411      507625      162       354418       6        344502       1        343956       1        343956       1        343956       1        343956       1        343956  
   3.7       348550     283232    1000000     28020      630127      9400      511341      150       357856       5        348978       1        348550       1        348550       1        348550       1        348550       1        348550  
   3.8       353118     283201    1000000     27705      629473      9093      511156      154       362598       3        353341       1        353118       1        353118       1        353118       1        353118       1        353118  
   4.0       357789     283655    1000000     27625      629581      8894      510288      136       366159       2        357902       1        357789       1        357789       1        357789       1        357789       1        357789  
   4.2       362237     282405    1000000     27307      631332      8952      514631      119       369622       6        362799       1        362237       1        362237       1        362237       1        362237       1        362237  
   4.3       366746     281976    1000000     26936      631237      8741      515432      119       374178       6        367336       1        366746       1        366746       1        366746       1        366746       1        366746  
   4.5       371256     282270    1000000     26531      629914      8471      515248      124       378860       1        371256       1        371256       1        371256       1        371256       1        371256       1        371256  
   4.7       375765     281264    1000000     26608      632424      8310      516191      115       382893       4        376129       1        375765       1        375765       1        375765       1        375765       1        375765  
