 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         6        92378      100000       9          46         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        412       22603      100000      3361      72125       1718      61416       332       33399       117       18639        0          0          0          0          0          0          0          0          0          0     
   0.2        542       22051      100000      3233      72543       1677      62543       329       34748       118       20297        2         1052        0          0          0          0          0          0          0          0     
   0.3        544       22014      100000      3234      72534       1665      62314       311       35073       128       22166        1         544         0          0          0          0          0          0          0          0     
   0.4        601       22369      100000      3354      72222       1713      61608       324       33563       109       18964        1         601         0          0          0          0          0          0          0          0     
   0.5        629       22188      100000      3190      72524       1662      62662       333       36104       118       21134        3         1684        0          0          0          0          0          0          0          0     
   0.6        665       22185      100000      3279      72603       1692      62287       318       35183       122       21619        2         1326        0          0          0          0          0          0          0          0     
   0.7        1008      22057      100000      3364      72538       1737      62045       291       33126       117       21494        3         2319        1         1008        0          0          0          0          0          0     
   0.8        683       22079      100000      3320      72695       1682      62239       305       35096       121       22467        1         683         0          0          0          0          0          0          0          0     
   0.9        690       22210      100000      3265      72391       1677      62157       306       34077       116       20648        3         1816        0          0          0          0          0          0          0          0     
   1.0        546       22113      100000      3295      72623       1660      62089       327       34965       120       20893        2         1071        0          0          0          0          0          0          0          0     
   1.1        563       22122      100000      3261      72698       1704      62675       317       34397       123       20778        2         1120        0          0          0          0          0          0          0          0     
   1.2        697       22364      100000      3200      72053       1616      61906       311       35542       113       21644        4         2391        0          0          0          0          0          0          0          0     
   1.3        941       22150      100000      3181      72490       1638      62512       315       35716       114       21820        2         1761        0          0          0          0          0          0          0          0     
   1.4        889       22122      100000      3252      72608       1689      62498       315       34811       121       21592        1         889         0          0          0          0          0          0          0          0     
   1.5        504       21999      100000      3263      72675       1699      62619       325       35710       119       21277        1         504         0          0          0          0          0          0          0          0     
   1.6        552       22027      100000      3254      72641       1667      62364       320       34916       124       21475        1         552         0          0          0          0          0          0          0          0     
   1.7        521       22251      100000      3396      72606       1720      61767       320       33928       104       19019        1         521         0          0          0          0          0          0          0          0     
   1.8        543       22316      100000      3314      72556       1700      62110       312       34561       124       21686        1         543         0          0          0          0          0          0          0          0     
   1.9        467       22260      100000      3319      72379       1661      61688       318       33988       119       20114        0          0          0          0          0          0          0          0          0          0     
   2.0        561       22014      100000      3222      72591       1699      62775       326       34656       124       20375        1         561         0          0          0          0          0          0          0          0     
   2.1        470       22200      100000      3321      72483       1682      61882       298       34037       121       21805        0          0          0          0          0          0          0          0          0          0     
   2.2        749       22399      100000      3209      72220       1640      61962       319       35424       130       22359        2         1282        0          0          0          0          0          0          0          0     
