 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       251557     666156    1000000      406       253708       3        251577       1        251557       1        251557       1        251557       1        251557       1        251557       1        251557       1        251557  
   0.2       262924     245064    1000000     35213      682936     14374      548831      546       299446       42       267741       1        262924       1        262924       1        262924       1        262924       1        262924  
   0.3       275009     244802    1000000     34371      682542     13908      550867      557       312454       47       280400       1        275009       1        275009       1        275009       1        275009       1        275009  
   0.5       286896     245523    1000000     33460      680657     13509      552309      483       319338       30       290519       1        286896       1        286896       1        286896       1        286896       1        286896  
   0.7       298837     245783    1000000     32853      679856     12946      551948      452       329378       34       302867       1        298837       1        298837       1        298837       1        298837       1        298837  
   0.8       310961     247227    1000000     32360      678075     12538      550565      423       338705       24       313668       1        310961       1        310961       1        310961       1        310961       1        310961  
   1.0       323279     247935    1000000     31721      676573     12041      550200      343       346023       21       325680       1        323279       1        323279       1        323279       1        323279       1        323279  
   1.2       336024     248059    1000000     31156      675183     11394      548487      308       356380       18       338016       1        336024       1        336024       1        336024       1        336024       1        336024  
   1.3       348995     249580    1000000     30268      671518     10797      547102      275       366539       12       350222       1        348995       1        348995       1        348995       1        348995       1        348995  
   1.5       361658     249451    1000000     29552      671853     10428      549236      233       376705       9        362558       1        361658       1        361658       1        361658       1        361658       1        361658  
   1.7       374480     249653    1000000     28723      669984     10000      550338      187       386609       10       375615       1        374480       1        374480       1        374480       1        374480       1        374480  
   1.8       387757     249756    1000000     28235      669679      9502      550323      127       396122       9        388748       1        387757       1        387757       1        387757       1        387757       1        387757  
   2.0       400762     249662    1000000     27496      669284      8889      550475      131       409047       5        401274       1        400762       1        400762       1        400762       1        400762       1        400762  
   2.2       413963     250204    1000000     26691      668394      8325      551487      102       420147       1        413963       1        413963       1        413963       1        413963       1        413963       1        413963  
   2.3       427144     249695    1000000     25805      668197      7786      553645       80       432235       3        427410       1        427144       1        427144       1        427144       1        427144       1        427144  
   2.5       440487     249254    1000000     24711      667058      7304      556933       65       444368       3        440712       1        440487       1        440487       1        440487       1        440487       1        440487  
   2.7       454005     248293    1000000     23870      668627      6756      560247       42       456421       1        454005       1        454005       1        454005       1        454005       1        454005       1        454005  
   2.8       467481     247604    1000000     22924      668178      6176      562228       37       469714       1        467481       1        467481       1        467481       1        467481       1        467481       1        467481  
   3.0       480885     246548    1000000     21886      669994      5836      568857       19       481950       1        480885       1        480885       1        480885       1        480885       1        480885       1        480885  
   3.2       494212     245850    1000000     21038      670538      5051      569726       20       495374       1        494212       1        494212       1        494212       1        494212       1        494212       1        494212  
   3.3       507501     243875    1000000     19885      672073      4812      577171       11       508050       1        507501       1        507501       1        507501       1        507501       1        507501       1        507501  
   3.5       520551     243131    1000000     18682      672633      4302      582413       9        521023       1        520551       1        520551       1        520551       1        520551       1        520551       1        520551  
   3.7       533352     241275    1000000     17806      675206      3838      587790       5        533616       1        533352       1        533352       1        533352       1        533352       1        533352       1        533352  
