 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       25081      45332      100000      1759      36125       109       26338        1        25081        1        25081        1        25081        1        25081        1        25081        1        25081        0          0     
   8.3       27957      16127      100000      3268      79551       1627      68869       161       40275        28       31367        1        27957        1        27957        1        27957        1        27957        0          0     
   16.7      31287      16530      100000      3238      78992       1525      67862       130       40818        18       33434        1        31287        1        31287        1        31287        1        31287        0          0     
   25.0      34870      17288      100000      3216      77686       1407      65954        92       41693        13       36344        1        34870        1        34870        1        34870        1        34870        0          0     
   33.3      38616      17594      100000      3201      77123       1334      65099        52       42070        3        38940        1        38616        1        38616        1        38616        1        38616        0          0     
   41.7      42577      18042      100000      3065      76140       1169      63864        25       44397        4        43015        1        42577        1        42577        1        42577        1        42577        0          0     
   50.0      46595      18557      100000      2804      75025       1028      63612        7        46964        1        46595        1        46595        1        46595        1        46595        1        46595        0          0     
   58.3      50508      18696      100000      2585      74451       782       62884        4        50676        1        50508        1        50508        1        50508        1        50508        1        50508        1        50508   
   66.7      54263      18857      100000      2292      74071       616       63382        2        54325        1        54263        1        54263        1        54263        1        54263        1        54263        1        54263   
   75.0      57970      18540      100000      2030      74436       469       64599        3        58100        1        57970        1        57970        1        57970        1        57970        1        57970        1        57970   
   83.3      61489      18265      100000      1699      74661       351       66254        1        61489        1        61489        1        61489        1        61489        1        61489        1        61489        1        61489   
   91.7      64548      17784      100000      1446      75228       261       67874        1        64548        1        64548        1        64548        1        64548        1        64548        1        64548        1        64548   
  100.0      67740      17456      100000      1126      75634       155       69690        1        67740        1        67740        1        67740        1        67740        1        67740        1        67740        1        67740   
  108.3      70566      16872      100000      901       76661        95       71736        1        70566        1        70566        1        70566        1        70566        1        70566        1        70566        1        70566   
  116.7      73060      16241      100000      695       77560        57       73717        1        73060        1        73060        1        73060        1        73060        1        73060        1        73060        1        73060   
  125.0      75413      15397      100000      551       78847        26       75712        1        75413        1        75413        1        75413        1        75413        1        75413        1        75413        1        75413   
  133.3      77575      14653      100000      423       80199        23       77823        1        77575        1        77575        1        77575        1        77575        1        77575        1        77575        1        77575   
  141.7      79573      14040      100000      284       81255        9        79659        1        79573        1        79573        1        79573        1        79573        1        79573        1        79573        1        79573   
  150.0      81172      13131      100000      240       82610        10       81269        1        81172        1        81172        1        81172        1        81172        1        81172        1        81172        1        81172   
  158.3      82803      12509      100000      175       83796        4        82833        1        82803        1        82803        1        82803        1        82803        1        82803        1        82803        1        82803   
  166.7      84027      11880      100000      137       84798        2        84037        1        84027        1        84027        1        84027        1        84027        1        84027        1        84027        1        84027   
  175.0      85254      11206      100000      107       85849        4        85290        1        85254        1        85254        1        85254        1        85254        1        85254        1        85254        1        85254   
  183.3      86118      10749      100000       83       86577        1        86118        1        86118        1        86118        1        86118        1        86118        1        86118        1        86118        1        86118   
  191.7      87006      10199      100000       63       87353        1        87006        1        87006        1        87006        1        87006        1        87006        1        87006        1        87006        1        87006   
  200.0      87707       9775      100000       53       87989        1        87707        1        87707        1        87707        1        87707        1        87707        1        87707        1        87707        1        87707   
  208.3      88153       9417      100000       46       88406        2        88165        1        88153        1        88153        1        88153        1        88153        1        88153        1        88153        1        88153   
  216.7      88340       9350      100000       40       88563        3        88361        1        88340        1        88340        1        88340        1        88340        1        88340        1        88340        1        88340   
  225.0      88319       9281      100000       50       88592        1        88319        1        88319        1        88319        1        88319        1        88319        1        88319        1        88319        1        88319   
  233.3      88308       9343      100000       54       88612        2        88318        1        88308        1        88308        1        88308        1        88308        1        88308        1        88308        1        88308   
  241.7      88232       9432      100000       44       88479        2        88242        1        88232        1        88232        1        88232        1        88232        1        88232        1        88232        1        88232   
  250.0      88335       9343      100000       51       88609        1        88335        1        88335        1        88335        1        88335        1        88335        1        88335        1        88335        1        88335   
  258.3      87863       9513      100000       69       88256        3        87885        1        87863        1        87863        1        87863        1        87863        1        87863        1        87863        1        87863   
  266.7      87024      10088      100000       65       87404        3        87050        1        87024        1        87024        1        87024        1        87024        1        87024        1        87024        1        87024   
  275.0      86301      10458      100000      105       86925        5        86344        1        86301        1        86301        1        86301        1        86301        1        86301        1        86301        1        86301   
  283.3      85748      10746      100000      126       86471        4        85787        1        85748        1        85748        1        85748        1        85748        1        85748        1        85748        1        85748   
  291.7      84983      11311      100000      113       85636        4        85018        1        84983        1        84983        1        84983        1        84983        1        84983        1        84983        1        84983   
  300.0      84529      11452      100000      133       85296        4        84560        1        84529        1        84529        1        84529        1        84529        1        84529        1        84529        1        84529   
  308.3      84180      11702      100000      130       84962        7        84252        1        84180        1        84180        1        84180        1        84180        1        84180        1        84180        1        84180   
  316.7      83883      11832      100000      151       84776        10       83982        1        83883        1        83883        1        83883        1        83883        1        83883        1        83883        1        83883   
  325.0      83641      11840      100000      161       84626        12       83790        1        83641        1        83641        1        83641        1        83641        1        83641        1        83641        1        83641   
  333.3      83247      12156      100000      186       84339        7        83322        1        83247        1        83247        1        83247        1        83247        1        83247        1        83247        1        83247   
  341.7      83328      12096      100000      178       84342        3        83357        1        83328        1        83328        1        83328        1        83328        1        83328        1        83328        1        83328   
  350.0      83260      12109      100000      174       84293        5        83311        1        83260        1        83260        1        83260        1        83260        1        83260        1        83260        1        83260   
  358.3      83588      11940      100000      171       84596        7        83656        1        83588        1        83588        1        83588        1        83588        1        83588        1        83588        1        83588   
  366.7      83744      11926      100000      152       84626        5        83785        1        83744        1        83744        1        83744        1        83744        1        83744        1        83744        1        83744   
  375.0      84175      11696      100000      153       85053        5        84222        1        84175        1        84175        1        84175        1        84175        1        84175        1        84175        1        84175   
  383.3      84280      11639      100000      152       85173        4        84318        1        84280        1        84280        1        84280        1        84280        1        84280        1        84280        1        84280   
  391.7      84458      11580      100000      139       85247        4        84489        1        84458        1        84458        1        84458        1        84458        1        84458        1        84458        1        84458   
  400.0      84761      11270      100000      134       85523        2        84774        1        84761        1        84761        1        84761        1        84761        1        84761        1        84761        1        84761   
  408.3      84759      11437      100000      105       85373        7        84825        1        84759        1        84759        1        84759        1        84759        1        84759        1        84759        1        84759   
  416.7      84881      11290      100000      124       85588        4        84912        1        84881        1        84881        1        84881        1        84881        1        84881        1        84881        1        84881   
  425.0      85109      11151      100000      116       85771        2        85119        1        85109        1        85109        1        85109        1        85109        1        85109        1        85109        1        85109   
  433.3      85391      10999      100000      117       86032        1        85391        1        85391        1        85391        1        85391        1        85391        1        85391        1        85391        1        85391   
  441.7      85817      10823      100000      104       86401        1        85817        1        85817        1        85817        1        85817        1        85817        1        85817        1        85817        1        85817   
  450.0      85998      10710      100000      107       86614        2        86008        1        85998        1        85998        1        85998        1        85998        1        85998        1        85998        1        85998   
  458.3      86474      10461      100000       73       86885        1        86474        1        86474        1        86474        1        86474        1        86474        1        86474        1        86474        1        86474   
  466.7      86876      10267      100000       67       87244        1        86876        1        86876        1        86876        1        86876        1        86876        1        86876        1        86876        1        86876   
  475.0      86828      10226      100000       85       87303        1        86828        1        86828        1        86828        1        86828        1        86828        1        86828        1        86828        1        86828   
  483.3      86672      10255      100000       78       87105        1        86672        1        86672        1        86672        1        86672        1        86672        1        86672        1        86672        1        86672   
  491.7      86612      10330      100000       86       87093        2        86622        1        86612        1        86612        1        86612        1        86612        1        86612        1        86612        1        86612   
  500.0      86470      10412      100000       72       86874        2        86482        1        86470        1        86470        1        86470        1        86470        1        86470        1        86470        1        86470   
  508.3      86448      10449      100000       82       86915        3        86468        1        86448        1        86448        1        86448        1        86448        1        86448        1        86448        1        86448   
  516.7      86059      10685      100000       83       86517        2        86069        1        86059        1        86059        1        86059        1        86059        1        86059        1        86059        1        86059   
  525.0      85547      10854      100000      119       86234        4        85578        1        85547        1        85547        1        85547        1        85547        1        85547        1        85547        1        85547   
  533.3      85006      11222      100000      111       85633        3        85026        1        85006        1        85006        1        85006        1        85006        1        85006        1        85006        1        85006   
  541.7      84619      11556      100000      110       85259        3        84649        1        84619        1        84619        1        84619        1        84619        1        84619        1        84619        1        84619   
  550.0      84912      11224      100000      136       85702        6        84968        1        84912        1        84912        1        84912        1        84912        1        84912        1        84912        1        84912   
  558.3      85149      11109      100000      119       85860        5        85193        1        85149        1        85149        1        85149        1        85149        1        85149        1        85149        1        85149   
  566.7      85481      10949      100000       99       86050        3        85502        1        85481        1        85481        1        85481        1        85481        1        85481        1        85481        1        85481   
  575.0      85579      10855      100000      107       86212        4        85613        1        85579        1        85579        1        85579        1        85579        1        85579        1        85579        1        85579   
  583.3      85432      10952      100000      110       86082        5        85475        1        85432        1        85432        1        85432        1        85432        1        85432        1        85432        1        85432   
  591.7      85159      11153      100000      121       85867        6        85223        1        85159        1        85159        1        85159        1        85159        1        85159        1        85159        1        85159   
  600.0      84963      11248      100000      113       85621        5        85006        1        84963        1        84963        1        84963        1        84963        1        84963        1        84963        1        84963   
  608.3      84845      11279      100000      116       85561        9        84943        1        84845        1        84845        1        84845        1        84845        1        84845        1        84845        1        84845   
  616.7      84629      11387      100000      127       85359        4        84662        1        84629        1        84629        1        84629        1        84629        1        84629        1        84629        1        84629   
  625.0      84483      11486      100000      126       85229        6        84538        1        84483        1        84483        1        84483        1        84483        1        84483        1        84483        1        84483   
  633.3      84202      11684      100000      142       85029        4        84236        1        84202        1        84202        1        84202        1        84202        1        84202        1        84202        1        84202   
  641.7      84138      11739      100000      156       85060        4        84179        1        84138        1        84138        1        84138        1        84138        1        84138        1        84138        1        84138   
  650.0      84091      11646      100000      152       84979        4        84121        1        84091        1        84091        1        84091        1        84091        1        84091        1        84091        1        84091   
  658.3      84384      11544      100000      127       85111        6        84442        1        84384        1        84384        1        84384        1        84384        1        84384        1        84384        1        84384   
  666.7      84520      11459      100000      135       85308        5        84570        1        84520        1        84520        1        84520        1        84520        1        84520        1        84520        1        84520   
  675.0      84283      11608      100000      131       85096        8        84376        1        84283        1        84283        1        84283        1        84283        1        84283        1        84283        1        84283   
  683.3      84052      11697      100000      147       84964        10       84160        1        84052        1        84052        1        84052        1        84052        1        84052        1        84052        1        84052   
  691.7      83950      11824      100000      146       84803        3        83988        1        83950        1        83950        1        83950        1        83950        1        83950        1        83950        1        83950   
  700.0      84075      11748      100000      141       84912        6        84133        1        84075        1        84075        1        84075        1        84075        1        84075        1        84075        1        84075   
  708.3      84431      11594      100000      144       85276        5        84482        1        84431        1        84431        1        84431        1        84431        1        84431        1        84431        1        84431   
  716.7      84789      11271      100000      138       85593        4        84820        1        84789        1        84789        1        84789        1        84789        1        84789        1        84789        1        84789   
  725.0      85516      10960      100000      100       86099        3        85540        1        85516        1        85516        1        85516        1        85516        1        85516        1        85516        1        85516   
  733.3      86012      10721      100000       97       86563        1        86012        1        86012        1        86012        1        86012        1        86012        1        86012        1        86012        1        86012   
  741.7      86478      10387      100000       78       86930        2        86489        1        86478        1        86478        1        86478        1        86478        1        86478        1        86478        1        86478   
  750.0      86671      10234      100000       74       87087        1        86671        1        86671        1        86671        1        86671        1        86671        1        86671        1        86671        1        86671   
  758.3      86797      10279      100000       86       87291        2        86807        1        86797        1        86797        1        86797        1        86797        1        86797        1        86797        1        86797   
  766.7      86776      10253      100000       81       87230        1        86776        1        86776        1        86776        1        86776        1        86776        1        86776        1        86776        1        86776   
  775.0      86438      10305      100000       94       86960        2        86450        1        86438        1        86438        1        86438        1        86438        1        86438        1        86438        1        86438   
  783.3      86156      10530      100000      104       86756        4        86189        1        86156        1        86156        1        86156        1        86156        1        86156        1        86156        1        86156   
  791.7      85845      10723      100000       95       86406        6        85906        1        85845        1        85845        1        85845        1        85845        1        85845        1        85845        1        85845   
  800.0      85555      10862      100000      132       86317        2        85565        1        85555        1        85555        1        85555        1        85555        1        85555        1        85555        1        85555   
  808.3      85088      11164      100000      112       85735        5        85128        1        85088        1        85088        1        85088        1        85088        1        85088        1        85088        1        85088   
  816.7      85112      11153      100000      107       85748        4        85152        1        85112        1        85112        1        85112        1        85112        1        85112        1        85112        1        85112   
  825.0      83805      11683      100000      175       84903        14       83980        1        83805        1        83805        1        83805        1        83805        1        83805        1        83805        1        83805   
  833.3      82459      12347      100000      219       83868        26       82770        1        82459        1        82459        1        82459        1        82459        1        82459        1        82459        1        82459   
  841.7      82187      12554      100000      249       83659        7        82259        1        82187        1        82187        1        82187        1        82187        1        82187        1        82187        1        82187   
  850.0      82058      12613      100000      224       83430        10       82161        1        82058        1        82058        1        82058        1        82058        1        82058        1        82058        1        82058   
  858.3      81890      12770      100000      220       83242        12       82021        1        81890        1        81890        1        81890        1        81890        1        81890        1        81890        1        81890   
  866.7      81655      12798      100000      234       83081        12       81781        1        81655        1        81655        1        81655        1        81655        1        81655        1        81655        1        81655   
  875.0      81513      12880      100000      241       82962        15       81664        1        81513        1        81513        1        81513        1        81513        1        81513        1        81513        1        81513   
  883.3      80878      13228      100000      275       82562        14       81034        1        80878        1        80878        1        80878        1        80878        1        80878        1        80878        1        80878   
  891.7      80258      13418      100000      300       82151        18       80471        1        80258        1        80258        1        80258        1        80258        1        80258        1        80258        1        80258   
  900.0      80172      13374      100000      319       82130        17       80392        1        80172        1        80172        1        80172        1        80172        1        80172        1        80172        1        80172   
  908.3      80545      13388      100000      267       82193        17       80721        1        80545        1        80545        1        80545        1        80545        1        80545        1        80545        1        80545   
  916.7      81160      13097      100000      243       82608        7        81232        1        81160        1        81160        1        81160        1        81160        1        81160        1        81160        1        81160   
  925.0      81638      12898      100000      224       82983        12       81774        1        81638        1        81638        1        81638        1        81638        1        81638        1        81638        1        81638   
  933.3      82153      12731      100000      214       83405        4        82183        1        82153        1        82153        1        82153        1        82153        1        82153        1        82153        1        82153   
  941.7      82727      12353      100000      194       83858        7        82793        1        82727        1        82727        1        82727        1        82727        1        82727        1        82727        1        82727   
  950.0      82964      12306      100000      201       84133        5        83010        1        82964        1        82964        1        82964        1        82964        1        82964        1        82964        1        82964   
  958.3      82922      12258      100000      165       83954        13       83057        1        82922        1        82922        1        82922        1        82922        1        82922        1        82922        1        82922   
  966.7      82958      12286      100000      183       84032        8        83031        1        82958        1        82958        1        82958        1        82958        1        82958        1        82958        1        82958   
  975.0      83096      12179      100000      175       84107        7        83164        1        83096        1        83096        1        83096        1        83096        1        83096        1        83096        1        83096   
  983.3      83425      12119      100000      155       84338        4        83461        1        83425        1        83425        1        83425        1        83425        1        83425        1        83425        1        83425   
  991.7      83468      11977      100000      187       84594        13       83599        1        83468        1        83468        1        83468        1        83468        1        83468        1        83468        1        83468   
  1000.0     83683      11774      100000      186       84778        12       83803        1        83683        1        83683        1        83683        1        83683        1        83683        1        83683        1        83683   
  1008.3     83586      11859      100000      181       84679        9        83673        1        83586        1        83586        1        83586        1        83586        1        83586        1        83586        1        83586   
  1016.7     83297      12093      100000      186       84391        7        83361        1        83297        1        83297        1        83297        1        83297        1        83297        1        83297        1        83297   
  1025.0     83177      12178      100000      177       84233        9        83266        1        83177        1        83177        1        83177        1        83177        1        83177        1        83177        1        83177   
  1033.3     83420      12072      100000      171       84424        3        83445        1        83420        1        83420        1        83420        1        83420        1        83420        1        83420        1        83420   
  1041.7     83241      12222      100000      164       84226        7        83306        1        83241        1        83241        1        83241        1        83241        1        83241        1        83241        1        83241   
  1050.0     83339      12190      100000      153       84227        7        83403        1        83339        1        83339        1        83339        1        83339        1        83339        1        83339        1        83339   
  1058.3     83553      12082      100000      169       84552        6        83606        1        83553        1        83553        1        83553        1        83553        1        83553        1        83553        1        83553   
  1066.7     83779      11959      100000      141       84609        4        83815        1        83779        1        83779        1        83779        1        83779        1        83779        1        83779        1        83779   
  1075.0     84318      11631      100000      134       85083        4        84348        1        84318        1        84318        1        84318        1        84318        1        84318        1        84318        1        84318   
  1083.3     84798      11374      100000      123       85499        4        84834        1        84798        1        84798        1        84798        1        84798        1        84798        1        84798        1        84798   
  1091.7     85298      11137      100000      111       85931        4        85330        1        85298        1        85298        1        85298        1        85298        1        85298        1        85298        1        85298   
  1100.0     85845      10774      100000       90       86352        3        85866        1        85845        1        85845        1        85845        1        85845        1        85845        1        85845        1        85845   
  1108.3     86235      10613      100000       82       86687        1        86235        1        86235        1        86235        1        86235        1        86235        1        86235        1        86235        1        86235   
  1116.7     86433      10433      100000       74       86858        1        86433        1        86433        1        86433        1        86433        1        86433        1        86433        1        86433        1        86433   
  1125.0     86597      10409      100000       69       87006        2        86608        1        86597        1        86597        1        86597        1        86597        1        86597        1        86597        1        86597   
  1133.3     86814      10165      100000       70       87221        4        86847        1        86814        1        86814        1        86814        1        86814        1        86814        1        86814        1        86814   
  1141.7     86902      10233      100000       69       87314        5        86947        1        86902        1        86902        1        86902        1        86902        1        86902        1        86902        1        86902   
