 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       228317     699269    1000000      245       229600       1        228317       1        228317       1        228317       1        228317       1        228317       1        228317       1        228317       1        228317  
   0.2       236861     286252    1000000     36473      625430     13650      479203      240       251421       5        237295       1        236861       1        236861       1        236861       1        236861       1        236861  
   0.3       245709     287470    1000000     35971      623537     13204      478081      215       259323       4        246093       1        245709       1        245709       1        245709       1        245709       1        245709  
   0.5       254478     286315    1000000     35312      625269     12737      480742      255       270422       6        255058       1        254478       1        254478       1        254478       1        254478       1        254478  
   0.7       263196     286819    1000000     34591      623128     12330      480791      212       276705       8        264011       1        263196       1        263196       1        263196       1        263196       1        263196  
   0.8       271987     286678    1000000     34010      623092     12053      482907      217       285685       9        272899       1        271987       1        271987       1        271987       1        271987       1        271987  
   1.0       280949     285708    1000000     33433      624963     11777      486402      172       291972       10       281952       1        280949       1        280949       1        280949       1        280949       1        280949  
   1.2       290036     286523    1000000     32981      623265     11276      484642      173       300736       7        290681       1        290036       1        290036       1        290036       1        290036       1        290036  
   1.3       299328     286630    1000000     32239      622627     10908      486511      165       309787       7        299994       1        299328       1        299328       1        299328       1        299328       1        299328  
   1.5       308445     287105    1000000     31582      620898     10469      486253      139       317021       3        308685       1        308445       1        308445       1        308445       1        308445       1        308445  
   1.7       317566     285969    1000000     31029      621817     10129      488591      137       325731       1        317566       1        317566       1        317566       1        317566       1        317566       1        317566  
   1.8       326740     286167    1000000     30363      621369      9838      490424      106       333293       6        327283       1        326740       1        326740       1        326740       1        326740       1        326740  
   2.0       335922     286158    1000000     29741      621042      9523      492333      114       342980       6        336469       1        335922       1        335922       1        335922       1        335922       1        335922  
   2.2       345089     285864    1000000     29277      621787      8922      492585       86       350176       1        345089       1        345089       1        345089       1        345089       1        345089       1        345089  
   2.3       354314     285459    1000000     28612      621743      8609      494803       91       359847       2        354419       1        354314       1        354314       1        354314       1        354314       1        354314  
   2.5       363813     284933    1000000     27824      621142      8315      497160       68       368055       4        364154       1        363813       1        363813       1        363813       1        363813       1        363813  
   2.7       373320     284389    1000000     27094      620854      7889      499004       58       376677       1        373320       1        373320       1        373320       1        373320       1        373320       1        373320  
