 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       250874     581586    1000000      3133      268198       16       251033       1        250874       1        250874       1        250874       1        250874       1        250874       1        250874       1        250874  
   1.7       250921     281344    1000000     37811      626801     13128      468455       95       256582       3        251184       1        250921       1        250921       1        250921       1        250921       1        250921  
   3.3       250255     282462    1000000     37539      625017     13039      467892      125       257577       2        250363       1        250255       1        250255       1        250255       1        250255       1        250255  
   5.0       248708     282432    1000000     37552      625523     13080      468227      132       256564       1        248708       1        248708       1        248708       1        248708       1        248708       1        248708  
   6.7       246484     282810    1000000     37249      624608     13168      470122      138       254889       4        246812       1        246484       1        246484       1        246484       1        246484       1        246484  
   8.3       244296     283109    1000000     37704      624661     13189      467589      162       254271       3        244593       1        244296       1        244296       1        244296       1        244296       1        244296  
   10.0      241654     283603    1000000     37812      624359     13235      466396      161       251310       3        241863       1        241654       1        241654       1        241654       1        241654       1        241654  
   11.7      239319     284278    1000000     37642      622433     13237      465621      183       250477       4        239663       1        239319       1        239319       1        239319       1        239319       1        239319  
   13.3      237074     284158    1000000     37961      623143     13422      465544      159       246953       6        237606       1        237074       1        237074       1        237074       1        237074       1        237074  
   15.0      235184     285006    1000000     37966      622287     13431      465128      185       246555       5        235696       1        235184       1        235184       1        235184       1        235184       1        235184  
   16.7      231812     285535    1000000     38310      622087     13569      463035      181       243073       5        232307       1        231812       1        231812       1        231812       1        231812       1        231812  
   18.3      229404     285805    1000000     38392      621227     13627      462081      171       240225       7        230485       1        229404       1        229404       1        229404       1        229404       1        229404  
   20.0      228084     286048    1000000     38234      621637     13774      465012      193       240197       11       229235       1        228084       1        228084       1        228084       1        228084       1        228084  
   21.7      222357     286954    1000000     38371      620220     13616      461110      195       238575       6        227044       3        226203       3        226203       1        222357       1        222357       1        222357  
   23.3      213224     287541    1000000     38192      619035     13708      461908      215       238502       10       225848       4        225059       3        224393       2        222058       1        213224       1        213224  
   25.0      217577     286518    1000000     38385      619809     13767      461888      195       236200       9        224940       3        224147       3        224147       1        217577       1        217577       1        217577  
   26.7      211271     287417    1000000     38622      619508     13706      460090      173       234491       10       224589       3        223738       3        223738       2        219451       1        211271       1        211271  
   28.3      214184     288740    1000000     38507      618321     13748      459596      210       236772       7        224382       4        224033       4        224033       1        214184       1        214184       1        214184  
   30.0      211144     288658    1000000     38524      616426     13615      456743      182       234629       10       224014       3        223177       3        223177       2        219079       1        211144       1        211144  
   31.7      203922     288814    1000000     38603      617167     13768      457806      188       233813       11       223116       6        222232       6        222232       2        209402       1        203922       1        203922  
   33.3      223299     288911    1000000     38668      616829     13617      456308      174       234107       7        224123       1        223299       1        223299       1        223299       1        223299       1        223299  
   35.0      215862     289043    1000000     38259      616227     13773      459158      191       235345       8        224072       3        223484       3        223484       2        221449       1        215862       1        215862  
   36.7      215495     288997    1000000     38656      617825     13627      457234      173       234678       7        224546       5        224291       4        223666       1        215495       1        215495       1        215495  
   38.3      217734     289658    1000000     38376      615831     13739      457886      170       235018       7        224929       5        224700       4        224151       1        217734       1        217734       1        217734  
   40.0      208579     288282    1000000     38339      617722     13661      458773      168       235067       10       225698       6        225264       6        225264       2        214491       1        208579       1        208579  
   41.7      157800     289642    1000000     38372      616408     13620      457351      167       234846       9        225575       6        225224       6        225224       3        216453       2        210476       2        210476  
   43.3      157340     289854    1000000     38322      615089     13588      456505      176       235473       15       225880       8        225119       8        225119       2        208452       2        208452       2        208452  
   45.0      205800     289062    1000000     38384      617034     13532      457728      207       238461       15       226827       7        225920       7        225920       2        211783       1        205800       1        205800  
   46.7      152886     289255    1000000     38264      616435     13575      457909      171       236162       9        226659       7        226397       7        226397       3        214553       3        214553       1        152886  
   48.3      202382     289231    1000000     38509      616687     13510      456194      165       236205       10       226928       7        226619       7        226619       3        214945       1        202382       1        202382  
   50.0      167262     289778    1000000     38525      616158     13610      456740      156       236017       9        227134       9        227134       8        226387       5        217290       3        204727       1        167262  
   51.7      172204     288874    1000000     38326      616537     13459      456616      176       237512       13       227672       11       227459       8        225574       3        209832       3        209832       1        172204  
   53.3      176408     289948    1000000     38456      616061     13420      455768      156       237029       11       228306       6        227065       6        227065       3        217638       2        211649       1        176408  
   55.0      212440     289187    1000000     38234      615897     13450      456960      153       237502       9        228767       5        227930       5        227930       2        218468       1        212440       1        212440  
   56.7      206815     290076    1000000     38424      615536     13352      455080      168       238949       10       229370       7        228973       7        228973       2        212832       1        206815       1        206815  
   58.3      178341     290313    1000000     38018      614983     13388      457148      169       239274       9        229660       7        229439       7        229439       2        213655       2        213655       1        178341  
   60.0      180971     290073    1000000     38249      615399     13330      455576      151       239355       11       231062       5        230402       5        230402       3        222772       2        216193       1        180971  
   61.7      138414     289761    1000000     38019      615689     13447      457881      154       239778       9        231157       7        230923       7        230923       4        221754       3        214963       1        138414  
   63.3      185590     290485    1000000     38200      614716     13145      453859      154       240678       11       232037       7        231568       7        231568       3        220765       2        213041       1        185590  
   65.0      190970     289857    1000000     38058      615767     13357      457548      151       240708       10       232262       7        231950       7        231950       4        226225       2        211128       1        190970  
   66.7      175988     290275    1000000     38078      615083     13325      456400      135       239877       9        232417       8        232294       8        232294       4        221875       3        214270       1        175988  
   68.3      171101     290452    1000000     38045      614570     13228      455235      160       241521       11       232753       9        232535       9        232535       5        222357       4        217147       1        171101  
   70.0      142455     290082    1000000     37907      614648     13279      456787      157       242715       13       233887       9        233452       9        233452       5        223544       4        218210       1        142455  
   71.7      168606     290031    1000000     37911      615264     13086      456348      149       242421       15       234189       10       233657       10       233657       5        220466       3        207686       1        168606  
   73.3      141073     290408    1000000     37872      614245     13149      456169      160       242918       12       234105       10       233682       10       233682       7        222841       4        200990       1        141073  
   75.0      159964     289942    1000000     37664      615327     13406      459939      157       243481       11       234690       9        234442       8        233495       5        222614       2        200749       1        159964  
   76.7      144639     291015    1000000     37864      613932     13055      454856      147       243884       13       235618       10       235294       8        233435       6        226254       3        205267       1        144639  
   78.3      161065     290783    1000000     37733      614146     13127      456235      135       243256       10       235797       10       235797       9        234920       7        229217       3        202217       1        161065  
   80.0      161544     290758    1000000     37635      613821     13032      456168      159       245548       14       236842       10       236401       9        235644       7        229970       3        202704       1        161544  
   81.7      165559     290721    1000000     37545      613063     13025      456233      159       245415       10       236648       9        236546       8        236010       7        233964       3        206778       1        165559  
   83.3      169781     290328    1000000     37779      614961     13169      456797      142       244556       10       236620       8        236414       8        236414       6        230930       3        211039       1        169781  
   85.0      170389     289938    1000000     37683      615106     12945      456581      149       245590       9        237285       8        237184       8        237184       6        231637       3        211628       1        170389  
   86.7      179930     290953    1000000     37605      613371     13033      456449      142       246065       7        238074       6        237969       6        237969       4        232426       2        221303       1        179930  
   88.3      171934     291010    1000000     37796      613042     12729      452221      167       247832       10       238518       7        237927       7        237927       4        227531       2        213239       1        171934  
   90.0      172366     291163    1000000     37401      613287     13142      457999      146       247127       13       238940       7        238208       7        238208       4        228041       2        213692       1        172366  
   91.7      173145     291160    1000000     37706      613832     13001      455519      140       246757       8        238827       7        238702       7        238702       4        228772       2        214502       1        173145  
   93.3      173666     291368    1000000     37182      612596     12850      456184      139       247491       7        239554       7        239554       7        239554       4        229622       2        215190       1        173666  
