 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         6        92378      100000       9          46         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        363       21847      100000      3410      72839       1767      62131       346       33478       117       17659        0          0          0          0          0          0          0          0          0          0     
   0.2        473       21739      100000      3462      73153       1766      62177       307       32734       111       19043        0          0          0          0          0          0          0          0          0          0     
   0.3        589       22130      100000      3549      72634       1847      61731       320       30948        91       15327        3         1683        0          0          0          0          0          0          0          0     
   0.4        422       21745      100000      3478      73190       1781      62194       312       32627       125       19777        0          0          0          0          0          0          0          0          0          0     
   0.5        558       21656      100000      3424      73134       1739      62307       327       33670       118       19499        2         1071        0          0          0          0          0          0          0          0     
   0.6        555       21816      100000      3475      72979       1793      62078       317       32227       108       17856        3         1571        0          0          0          0          0          0          0          0     
   0.7        471       22091      100000      3337      72254       1717      61737       325       33262       116       18903        0          0          0          0          0          0          0          0          0          0     
   0.8        485       21732      100000      3464      73175       1790      62292       325       32790       104       17696        0          0          0          0          0          0          0          0          0          0     
   0.9        633       21933      100000      3366      72583       1747      62105       319       33845       119       20355        2         1163        0          0          0          0          0          0          0          0     
   1.0        727       21848      100000      3495      73020       1803      62158       307       31877       109       18273        1         727         0          0          0          0          0          0          0          0     
   1.1        463       22023      100000      3467      72666       1732      61466       330       32765       111       18096        0          0          0          0          0          0          0          0          0          0     
   1.2        488       21887      100000      3436      72983       1807      62461       317       31773       106       17494        0          0          0          0          0          0          0          0          0          0     
   1.3        562       21862      100000      3463      72688       1772      61690       316       32929       113       19243        2         1088        0          0          0          0          0          0          0          0     
   1.4        481       21787      100000      3455      72897       1794      62133       314       31834       109       18000        0          0          0          0          0          0          0          0          0          0     
   1.5        563       22010      100000      3471      72649       1788      61763       307       32014       111       18945        1         563         0          0          0          0          0          0          0          0     
   1.6        690       21790      100000      3370      73027       1771      62685       308       32706       110       18887        1         690         0          0          0          0          0          0          0          0     
   1.7        467       21980      100000      3410      72694       1754      61931       324       32799       113       18636        0          0          0          0          0          0          0          0          0          0     
   1.8        634       21760      100000      3429      73118       1793      62527       326       32872       105       17312        1         634         0          0          0          0          0          0          0          0     
   1.9        463       21626      100000      3415      73135       1794      62792       323       33831       128       20468        0          0          0          0          0          0          0          0          0          0     
   2.0        574       21779      100000      3472      73334       1849      62809       301       31267       103       17590        1         574         0          0          0          0          0          0          0          0     
   2.1        503       22006      100000      3457      72774       1763      61967       315       32461        95       17351        1         503         0          0          0          0          0          0          0          0     
   2.2        481       21747      100000      3410      73079       1760      62403       330       34048       116       19592        0          0          0          0          0          0          0          0          0          0     
   2.3        615       22040      100000      3438      72645       1776      61870       297       32256       112       19252        2         1226        0          0          0          0          0          0          0          0     
   2.4        615       21916      100000      3411      72766       1767      62100       330       32999       103       17489        2         1128        0          0          0          0          0          0          0          0     
   2.5        489       21990      100000      3419      72722       1791      62248       322       32653       117       18667        0          0          0          0          0          0          0          0          0          0     
   2.6        399       22029      100000      3366      72537       1769      62144       325       32551       106       17249        0          0          0          0          0          0          0          0          0          0     
   2.7        985       21714      100000      3474      73178       1802      62364       286       31963       114       20287        2         1486        0          0          0          0          0          0          0          0     
   2.8        438       22025      100000      3435      72469       1779      61831       319       32389       106       17490        0          0          0          0          0          0          0          0          0          0     
   2.9        443       21875      100000      3431      72715       1751      61775       295       32173       118       19871        0          0          0          0          0          0          0          0          0          0     
   3.0        608       21799      100000      3471      72838       1767      61831       318       32531       119       19198        1         608         0          0          0          0          0          0          0          0     
   3.1        529       21604      100000      3429      73321       1812      62785       315       32230       105       18029        1         529         0          0          0          0          0          0          0          0     
   3.2        677       21874      100000      3439      72901       1692      61606       313       33666       104       19088        3         1801        0          0          0          0          0          0          0          0     
   3.3        685       21999      100000      3430      72693       1739      61783       312       32511       117       18987        1         685         0          0          0          0          0          0          0          0     
   3.4        566       21877      100000      3405      72640       1758      62098       312       33044       114       19645        1         566         0          0          0          0          0          0          0          0     
   3.5        616       21803      100000      3406      72970       1737      62127       334       33731       115       18696        1         616         0          0          0          0          0          0          0          0     
   3.6        546       21958      100000      3447      72656       1778      61780       304       31646       112       18631        1         546         0          0          0          0          0          0          0          0     
   3.7        557       21644      100000      3520      73361       1849      62431       322       31970        94       16547        1         557         0          0          0          0          0          0          0          0     
   3.8        551       21991      100000      3481      72575       1739      61290       330       33286       113       18397        1         551         0          0          0          0          0          0          0          0     
   3.9        523       21930      100000      3437      72896       1777      62100       309       33119       114       19755        2         1032        0          0          0          0          0          0          0          0     
   4.0        737       22017      100000      3466      72712       1799      61997       304       31680       101       17894        1         737         0          0          0          0          0          0          0          0     
   4.1        731       21744      100000      3462      73297       1759      62283       325       33707       112       19252        3         1907        0          0          0          0          0          0          0          0     
   4.2        774       21644      100000      3427      73110       1700      62010       300       33110       117       20586        3         1818        0          0          0          0          0          0          0          0     
   4.3        718       21990      100000      3413      72710       1753      62073       295       32696       113       19917        2         1382        0          0          0          0          0          0          0          0     
   4.4        510       21770      100000      3450      73023       1773      62112       327       33504       110       18567        1         510         0          0          0          0          0          0          0          0     
   4.5        395       21601      100000      3352      73138       1718      62605       342       35267       117       19623        0          0          0          0          0          0          0          0          0          0     
   4.6        407       21892      100000      3434      72787       1780      62186       315       32332       120       18839        0          0          0          0          0          0          0          0          0          0     
   4.7        966       21934      100000      3408      72628       1712      61630       333       33895       115       19415        3         2144        0          0          0          0          0          0          0          0     
   4.8        583       21696      100000      3360      73059       1734      62557       329       34224       110       18919        1         583         0          0          0          0          0          0          0          0     
   4.9        387       21956      100000      3427      72743       1793      62159       331       33063       102       17353        0          0          0          0          0          0          0          0          0          0     
   5.0        542       21733      100000      3441      73207       1779      62503       306       31962       102       18088        1         542         0          0          0          0          0          0          0          0     
   5.1        480       21927      100000      3443      72837       1779      62098       295       31879       105       18807        0          0          0          0          0          0          0          0          0          0     
   5.2        585       21683      100000      3433      73311       1774      62593       317       34186       121       20822        2         1114        0          0          0          0          0          0          0          0     
   5.3        563       22154      100000      3547      72715       1825      61631       301       31503       106       17812        2         1117        0          0          0          0          0          0          0          0     
   5.4        602       22013      100000      3440      72719       1773      61926       308       32137       110       18590        1         602         0          0          0          0          0          0          0          0     
   5.5        777       21744      100000      3429      73087       1787      62532       292       32145       115       20163        1         777         0          0          0          0          0          0          0          0     
   5.6        479       21983      100000      3346      72464       1695      61943       321       33753       122       19955        0          0          0          0          0          0          0          0          0          0     
   5.7        548       21814      100000      3408      72939       1785      62436       306       32562       111       19141        2         1074        0          0          0          0          0          0          0          0     
   5.8        538       21768      100000      3447      72997       1799      62270       303       32432       101       18424        1         538         0          0          0          0          0          0          0          0     
   5.9        385       21759      100000      3426      72932       1782      62343       294       31999       120       20037        0          0          0          0          0          0          0          0          0          0     
   6.0        626       21632      100000      3392      73046       1735      62393       320       34166       119       20301        1         626         0          0          0          0          0          0          0          0     
   6.1        613       21884      100000      3373      72750       1724      62050       314       33122       123       20068        1         613         0          0          0          0          0          0          0          0     
   6.2        390       21923      100000      3417      72644       1822      62362       314       31244       114       17654        0          0          0          0          0          0          0          0          0          0     
