 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       244762     583151    1000000      3369      263370       29       245056       1        244762       1        244762       1        244762       1        244762       1        244762       1        244762       1        244762  
   1.7       244824     283183    1000000     37633      625855     13578      471716      102       250792       2        244924       1        244824       1        244824       1        244824       1        244824       1        244824  
   3.3       244257     281444    1000000     37661      628770     13641      474499      137       252580       2        244358       1        244257       1        244257       1        244257       1        244257       1        244257  
   5.0       243416     282609    1000000     37215      626090     13382      473263      179       254617       3        243641       1        243416       1        243416       1        243416       1        243416       1        243416  
   6.7       242078     282813    1000000     37370      627147     13328      472850      168       252274       4        242392       1        242078       1        242078       1        242078       1        242078       1        242078  
   8.3       240523     281900    1000000     37526      628505     13602      474891      181       251447       4        240862       1        240523       1        240523       1        240523       1        240523       1        240523  
   10.0      238252     282068    1000000     37410      627411     13554      474116      209       251008       6        238799       1        238252       1        238252       1        238252       1        238252       1        238252  
   11.7      236216     282735    1000000     37333      626536     13639      474767      223       249891       5        236651       1        236216       1        236216       1        236216       1        236216       1        236216  
   13.3      234323     283597    1000000     37649      626139     13585      471410      231       248349       6        234883       1        234323       1        234323       1        234323       1        234323       1        234323  
   15.0      231582     284201    1000000     37779      625056     13582      470084      215       245041       10       232642       1        231582       1        231582       1        231582       1        231582       1        231582  
   16.7      230555     283219    1000000     37849      626466     13767      472007      225       244834       8        231293       1        230555       1        230555       1        230555       1        230555       1        230555  
   18.3      227811     284901    1000000     37571      623937     13739      470927      225       241839       7        228491       1        227811       1        227811       1        227811       1        227811       1        227811  
   20.0      224969     284338    1000000     37959      624754     13977      470605      241       240440       10       226040       1        224969       1        224969       1        224969       1        224969       1        224969  
   21.7      222348     284903    1000000     37920      624074     14005      470403      244       238687       11       224303       2        223126       1        222348       1        222348       1        222348       1        222348  
   23.3      219327     285885    1000000     38217      623154     13959      467198      275       237653       11       221484       2        220121       1        219327       1        219327       1        219327       1        219327  
   25.0      215539     285298    1000000     38255      623477     13980      467854      267       236381       15       220859       3        219230       2        218577       1        215539       1        215539       1        215539  
   26.7      211674     286516    1000000     38241      622382     14114      467603      246       234089       17       219933       4        218465       4        218465       1        211674       1        211674       1        211674  
   28.3      211022     286197    1000000     38242      622370     14087      467190      252       233307       11       218576       4        217783       4        217783       1        211022       1        211022       1        211022  
   30.0      206287     286802    1000000     38381      622700     14314      468637      250       231651       17       217607       5        216169       4        215318       1        206287       1        206287       1        206287  
   31.7      197513     287087    1000000     38547      621597     14181      465169      257       231060       12       216152       6        215446       5        214739       2        205997       1        197513       1        197513  
   33.3      214667     288545    1000000     38578      619848     13849      461269      259       231704       11       216145       1        214667       1        214667       1        214667       1        214667       1        214667  
   35.0      210081     287868    1000000     38422      620939     14240      465914      237       230215       19       216725       2        214292       2        214292       1        210081       1        210081       1        210081  
   36.7      200587     287212    1000000     38603      622021     14130      464748      275       231043       12       214750       3        213433       3        213433       2        209129       1        200587       1        200587  
   38.3      200957     288832    1000000     38702      619020     14084      461054      253       229684       15       215051       4        213624       4        213624       2        206958       1        200957       1        200957  
   40.0      202200     288564    1000000     38776      620322     14192      462313      252       228828       14       214089       5        212915       5        212915       1        202200       1        202200       1        202200  
   41.7      180277     289115    1000000     38469      618313     14147      462415      248       228924       18       214769       7        213032       7        213032       3        202025       2        193282       1        180277  
   43.3      173497     288437    1000000     38456      619264     14210      463498      234       227558       14       213833       7        212971       7        212971       2        198144       2        198144       1        173497  
   45.0      180748     289096    1000000     38659      619099     14172      461417      233       227526       14       214036       6        212869       6        212869       2        202679       2        202679       1        180748  
   46.7      152954     289364    1000000     38595      618221     14114      461117      233       228160       13       214742       6        213525       6        213525       4        208129       3        201787       1        152954  
   48.3      92917      289218    1000000     38490      618292     14127      461792      250       228483       20       214341       13       213289       13       213289       6        196982       3        175083       2        147988  
   50.0      111923     288935    1000000     38536      618319     14149      462037      230       227289       18       214232       11       213211       10       212710       5        200160       3        188537       2        167145  
   51.7      139083     288778    1000000     38708      619277     14083      461113      248       228398       16       214085       11       213421       11       213421       5        197001       2        175936       1        139083  
   53.3      128848     288898    1000000     38713      619233     14094      461162      224       227621       21       215042       13       213644       13       213644       8        201997       4        172295       1        128848  
   55.0      79591      289357    1000000     38348      617673     14089      461786      242       228682       16       214922       11       213933       10       212988       7        205286       4        185107       1        79591   
   56.7      95904      290097    1000000     38675      617670     14079      460221      246       228836       18       214938       9        213749       9        213749       7        210409       5        199192       2        150986  
   58.3      106552     289324    1000000     38576      618272     14001      460596      247       230245       15       215848       7        214976       7        214976       6        212674       4        197531       2        162354  
   60.0      81224      288880    1000000     38724      619724     14167      462222      221       227887       17       215593       11       214889       11       214889       8        205710       5        185650       2        132888  
   61.7      125186     289563    1000000     38591      619099     14039      461650      233       229158       20       216183       13       215178       12       214381       8        204653       5        184544       1        125186  
   63.3      76663      289448    1000000     38598      617750     13945      459438      242       229875       22       216419       11       215107       9        213395       7        208865       5        193693       2        137373  
   65.0      105145     289941    1000000     38431      617412     14088      461048      223       228698       16       216037       12       215598       10       214053       7        204547       5        189451       1        105145  
   66.7      154629     289511    1000000     38513      618140     14034      460988      239       229590       12       215669       10       215421       9        214897       5        201008       4        195191       1        154629  
   68.3      171930     289779    1000000     38616      617761     13989      460023      225       229246       16       216539       8        215349       7        214452       4        202875       3        196861       1        171930  
   70.0      80039      290462    1000000     38611      616378     13890      457965      222       229082       21       216528       10       215098       9        214373       6        204866       5        198843       2        145391  
   71.7      80145      290022    1000000     38463      616712     13934      459044      219       227921       14       215592       9        214976       8        214323       5        204974       4        199035       2        145782  
   73.3      175241     289636    1000000     38478      617009     14079      460264      211       227976       11       215610       6        215054       5        214399       4        212165       3        206200       1        175241  
   75.0      61834      289261    1000000     38584      618468     14091      461381      228       228111       12       215056       9        214715       8        214197       7        212017       6        203161       1        61834   
   76.7      135706     290754    1000000     38644      616191     13994      458360      219       228646       13       216067       7        215310       6        214798       4        210826       3        204811       1        135706  
   78.3      151921     289854    1000000     38566      617420     13978      459519      232       229476       10       216317       6        215619       6        215619       4        211739       3        205632       1        151921  
   80.0      71543      290076    1000000     38587      617153     13944      458953      223       228699       13       215927       8        215202       8        215202       6        211361       5        205244       1        71543   
   81.7      67318      290283    1000000     38842      617592     13919      457454      224       229159       16       216289       8        215324       8        215324       6        208881       5        202709       2        133481  
   83.3      91287      291107    1000000     38507      615392     14032      458197      209       228326       10       216233       7        215882       7        215882       6        213860       4        202154       2        179725  
   85.0      66254      289776    1000000     38399      617753     13940      460717      250       230780       13       216368       9        215928       9        215928       6        204895       5        198664       2        129186  
   86.7      125427     290196    1000000     38674      617253     13838      457519      237       230564       14       217015       6        216121       6        216121       4        210118       3        203868       2        191918  
   88.3      79705      290034    1000000     38368      616906     13928      459887      223       230333       16       217475       9        216718       9        216718       6        206061       4        194327       2        146404  
   90.0      90097      290033    1000000     38249      616736     14115      462011      221       229989       17       217803       9        216824       9        216824       6        209700       5        203327       1        90097   
   91.7      68262      289998    1000000     38600      617231     13970      459359      240       230715       15       217312       10       216770       10       216770       7        209630       6        203278       2        133746  
   93.3      68381      290361    1000000     38464      616540     14023      460067      208       228635       13       217006       8        216387       8        216387       7        212329       6        205994       1        68381   
   95.0      68688      290265    1000000     38436      616469     13914      459321      211       229734       15       217759       11       217335       10       216501       8        210736       7        204401       1        68688   
   96.7      68706      290566    1000000     38488      616463     13781      457743      226       230162       13       217164       12       217050       11       216394       8        207569       7        201296       1        68706   
   98.3      68856      290670    1000000     38481      616692     13844      458868      231       231075       18       218145       11       216995       11       216995       9        211411       7        199646       1        68856   
  100.0      69023      290966    1000000     38354      615567     13936      459129      200       229331       17       218198       10       217200       10       217200       8        211693       7        205367       1        69023   
  101.7      69122      290488    1000000     38554      616786     13827      458569      222       230754       14       217989       10       217503       10       217503       8        211998       7        205662       1        69122   
  103.3      69017      291223    1000000     38241      614766     13842      457909      188       228758       20       218515       10       217373       10       217373       8        211909       6        200354       2        128649  
  105.0      69042      290564    1000000     38407      617153     13900      459639      207       229883       11       217849       8        217531       8        217531       6        212073       5        205857       2        122567  
  106.7      64930      290749    1000000     38494      616076     13825      457782      210       230347       13       218232       9        217753       9        217753       6        208283       5        201967       2        125076  
  108.3      118839     290589    1000000     38154      615178     13916      459560      193       229706       10       218530       7        218225       7        218225       4        208778       3        202454       2        179130  
  110.0      123321     291367    1000000     38362      615333     13739      457591      187       229898       8        219017       6        218805       6        218805       4        213621       3        207378       2        183826  
  111.7      65291      290459    1000000     38483      616188     13760      457267      203       231192       14       219606       8        218945       8        218945       5        209746       4        203434       3        179989  
  113.3      119841     290247    1000000     38456      617168     13846      459365      203       231341       10       219489       7        219177       7        219177       4        210132       3        203821       2        180398  
  115.0      66016      290240    1000000     38359      616888     13691      458946      222       232738       13       220189       8        219630       8        219630       5        210668       4        204286       3        180861  
  116.7      91937      290111    1000000     38500      618008     13967      460515      197       231429       10       220092       7        219780       7        219780       5        214826       4        208428       2        152783  
  118.3      70115      290612    1000000     38146      616120     13725      459389      223       233493       11       220665       8        220323       7        219389       6        215453       5        209037       2        131209  
  120.0      66629      290425    1000000     38138      616552     13668      459478      208       233105       15       221508       9        220853       8        219973       6        212321       5        205870       2        127846  
  121.7      70332      290534    1000000     38487      616403     13732      457724      184       231882       14       221719       7        220913       6        220196       5        216146       4        209710       3        186362  
  123.3      66933      290007    1000000     38214      616607     13793      460003      213       233568       13       221351       9        220923       8        220294       6        212687       5        206169       2        128158  
  125.0      104121     290261    1000000     38055      616922     13870      461762      201       233494       13       222147       8        221597       7        221019       6        216960       5        210328       1        104121  
  126.7      71207      290423    1000000     38061      615930     13812      460745      189       232829       14       222406       8        221761       7        221200       6        217146       5        210521       2        126050  
  128.3      71237      291839    1000000     38102      614551     13732      458342      192       232831       13       222129       7        221107       7        221107       6        217094       5        210484       2        125985  
  130.0      71653      290761    1000000     38112      615763     13682      459324      184       233230       11       222507       7        221723       7        221723       6        217801       5        211245       2        126511  
  131.7      64323      290655    1000000     38035      615889     13710      459993      206       234358       13       222703       8        221785       8        221785       7        217844       5        203747       2        125353  
  133.3      71593      290934    1000000     38325      615806     13685      457637      185       232538       10       221985       6        221285       6        221285       5        217383       4        210816       3        187179  
  135.0      71619      290315    1000000     38323      617051     13752      459453      206       234160       10       222218       7        221753       7        221753       6        217796       5        211125       2        132421  
  136.7      64443      291672    1000000     38064      614669     13631      457845      211       234479       12       222284       9        221859       9        221859       8        217879       6        203831       1        64443   
  138.3      64645      291757    1000000     38303      615281     13673      457547      186       233131       14       222689       8        222048       8        222048       7        218170       5        204085       2        125012  
  140.0      84371      291168    1000000     38159      615438     13657      458069      205       234638       6        222455       6        222455       6        222455       5        218512       4        211666       2        156439  
  141.7      72356      291224    1000000     38067      615452     13638      458537      188       233978       12       223289       7        222716       7        222716       6        218774       5        211992       2        132504  
  143.3      72606      291459    1000000     37947      614802     13702      459216      199       235246       13       223973       8        223423       8        223423       7        219503       6        212707       1        72606   
