 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         9        85676      100000      149        800         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        3269      12971      100000      1925      84073       986       78050       266       63946       151       55861        31       29762        9        14562        0          0          0          0          0          0     
   0.2        2431      12949      100000      1858      83984       987       78299       257       63251       128       54215        37       35420        11       17859        0          0          0          0          0          0     
   0.3        2461      13099      100000      1905      83882       990       78037       265       63591       150       55970        32       30990        9        14746        0          0          0          0          0          0     
   0.4        2027      13278      100000      1936      83578       1029      77721       255       62285       146       54659        34       31776        12       17096        0          0          0          0          0          0     
   0.5        4078      13154      100000      1928      83681       987       77605       241       62804       135       55762        31       34689        13       22304        0          0          0          0          0          0     
   0.6        3670      13409      100000      1889      83199       977       77322       231       62834       143       56696        28       32192        9        18868        0          0          0          0          0          0     
   0.7        3838      13619      100000      2010      83160       1043      76945       248       60467       143       53363        28       31693        10       19176        0          0          0          0          0          0     
   0.8        4200      13828      100000      2010      83007       1053      76822       238       60324       118       52129        23       32091        9        22366        0          0          0          0          0          0     
   0.9        3938      14461      100000      2145      81947       1121      75331       233       58247       110       49633        23       33196        9        24431        0          0          0          0          0          0     
   1.0        5026      15366      100000      2277      80876       1125      73502       213       55296       101       47458        14       30967        9        27614        1         5026        0          0          0          0     
   1.1        8648      16067      100000      2340      79680       1137      71914       190       53604        74       45377        11       34526        6        31446        2        14591        0          0          0          0     
   1.2       10550      17014      100000      2374      78470       1131      70507       130       51048        44       45215        8        39035        6        37692        5        33487        1        10550        0          0     
   1.3       12708      17824      100000      2308      77051       990       68570        70       51830        24       48701        6        45516        6        45516        6        45516        1        12708        0          0     
   1.4       14779      18332      100000      2164      76054       777       67232        29       54726        7        53215        6        53007        6        53007        6        53007        1        14779        0          0     
   1.5       16951      18080      100000      1652      76125       488       68708        8        61112        5        60907        5        60907        5        60907        5        60907        4        53391        0          0     
   1.6       18758      17647      100000      1210      76591       259       70598        6        67004        6        67004        6        67004        6        67004        6        67004        4        53618        0          0     
   1.7       20339      16498      100000      785       78098       117       73951        6        72464        6        72464        6        72464        6        72464        6        72464        4        58408        0          0     
   1.8       21617      14979      100000      471       80345        67       77879        5        77103        5        77103        5        77103        5        77103        5        77103        4        67802        0          0     
   1.9       22571      13710      100000      327       82257        23       80487        5        80284        5        80284        5        80284        5        80284        5        80284        4        70698        0          0     
   2.0       23389      12935      100000      259       83583        21       82177        5        81993        5        81993        5        81993        5        81993        5        81993        4        72635        0          0     
   2.1       24326      12304      100000      198       84477        16       83400        5        83274        5        83274        5        83274        5        83274        5        83274        4        73886        0          0     
   2.2       25030      11907      100000      203       85086        15       84005        6        83900        6        83900        6        83900        6        83900        5        80972        4        71496        0          0     
   2.3       25778      11794      100000      168       85235        16       84345        6        84211        6        84211        6        84211        6        84211        5        82417        4        72968        0          0     
   2.4       26477      11506      100000      170       85651        14       84734        6        84632        6        84632        6        84632        6        84632        5        83513        4        74335        0          0     
   2.5       27205      11651      100000      176       85449        16       84491        5        84334        5        84334        5        84334        5        84334        5        84334        4        75408        0          0     
   2.6       27855      11251      100000      132       86041        12       85336        5        85255        5        85255        5        85255        5        85255        5        85255        4        76561        0          0     
