 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       89614      100000       34        180         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       17818      100000      2379      77959       1240      70678       335       52131       189       42038        9         5886        0          0          0          0          0          0          0          0     
   0.2       17572      100000      2326      78414       1157      70880       326       54049       170       43150        17       11103        0          0          0          0          0          0          0          0     
   0.3       17621      100000      2289      78145       1153      70839       285       53406       151       44270        23       17094        2         2969        0          0          0          0          0          0     
   0.4       17852      100000      2357      78111       1239      70872       319       52537       149       40761        23       15497        1         1561        0          0          0          0          0          0     
   0.5       17926      100000      2323      77997       1153      70470       287       53114       149       43276        24       17509        2         3016        0          0          0          0          0          0     
   0.6       17685      100000      2354      78190       1169      70629       261       52067       139       43731        22       18919        6         7197        0          0          0          0          0          0     
   0.7       17886      100000      2335      77756       1206      70557       260       51883       136       43367        26       21286        5         6411        0          0          0          0          0          0     
   0.8       17831      100000      2342      77736       1173      70113       262       51745       135       43088        25       20351        3         4157        0          0          0          0          0          0     
   0.9       17750      100000      2353      78192       1171      70626       282       52827       137       42891        27       21012        5         5816        0          0          0          0          0          0     
   1.0       17766      100000      2261      77945       1160      70904       280       53611       133       43410        25       21957        4         7002        0          0          0          0          0          0     
   1.1       17912      100000      2367      77787       1202      70358       271       51574       127       41423        20       19335        6        10431        0          0          0          0          0          0     
   1.2       17954      100000      2298      77803       1207      70751       254       52233       136       44416        22       20388        7        10785        0          0          0          0          0          0     
   1.3       17931      100000      2360      77848       1160      70120       258       52306       125       43389        19       21806        8        13733        0          0          0          0          0          0     
   1.4       18358      100000      2401      77280       1217      69634       240       49995       113       40911        21       23266        9        14874        0          0          0          0          0          0     
   1.5       18487      100000      2436      76990       1208      69066       257       49867       113       39868        17       20487        9        15644        0          0          0          0          0          0     
   1.6       18679      100000      2511      77052       1238      68889       244       49011       108       39667        18       23414        10       18455        0          0          0          0          0          0     
   1.7       19078      100000      2425      76047       1213      68213       226       48528       105       40144        13       20826        7        16376        0          0          0          0          0          0     
   1.8       19143      100000      2462      76098       1187      67911       212       48957        96       41094        16       25470        8        20105        0          0          0          0          0          0     
   1.9       19182      100000      2443      75838       1179      67632       196       48277        85       40528        16       26377        8        21412        0          0          0          0          0          0     
   2.0       19722      100000      2438      75269       1134      66890       190       48567        85       41390        15       28487        8        23941        2        10735        0          0          0          0     
   2.1       19861      100000      2380      74893       1088      66613       171       48715        72       41613        12       30404        8        27243        2        12149        0          0          0          0     
   2.2       19890      100000      2373      74876       1018      66200       157       49855        72       44069        13       33212        7        29220        2        13452        0          0          0          0     
   2.3       20077      100000      2327      74526       990       65978       142       49914        62       44299        10       34677        7        32548        2        14695        0          0          0          0     
   2.4       20245      100000      2280      74340       998       66094       136       50342        56       45134        9        36988        7        35849        3        21478        0          0          0          0     
   2.5       20510      100000      2258      73943       914       65348       114       50266        33       44760        9        40989        7        39740        4        28450        0          0          0          0     
   2.6       20990      100000      2143      73188       837       64843        83       51128        30       47720        7        44098        6        43368        5        40294        0          0          0          0     
   2.7       20831      100000      2014      73116       751       65036        70       52944        18       49530        7        47777        6        47077        5        43603        2        20731        0          0     
   2.8       20849      100000      1926      73288       683       65371        46       54600        14       52526        7        51569        6        50850        5        46872        3        32522        0          0     
   2.9       20633      100000      1725      73359       571       66093        29       56952        11       55806        6        54746        6        54746        5        50264        3        34758        0          0     
   3.0       20664      100000      1465      73092       479       66927        17       59084        7        58464        6        58302        6        58302        5        53362        3        36666        0          0     
