 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       25677      45152      100000      1733      36555        92       26735        1        25677        1        25677        1        25677        1        25677        1        25677        1        25677        0          0     
   8.3       27942      15727      100000      3184      80063       1592      69731       169       41381        32       31907        1        27942        1        27942        1        27942        1        27942        0          0     
   16.7      30702      16195      100000      3248      79520       1541      68485       134       41133        26       33897        1        30702        1        30702        1        30702        1        30702        0          0     
   25.0      33754      16591      100000      3106      78731       1435      67866       111       42313        15       35884        1        33754        1        33754        1        33754        1        33754        0          0     
   33.3      36891      17275      100000      3132      77672       1391      66434        72       42169        13       38314        1        36891        1        36891        1        36891        1        36891        0          0     
   41.7      40196      17614      100000      2981      76821       1297      65919        50       43706        7        40892        1        40196        1        40196        1        40196        1        40196        0          0     
   50.0      43629      18086      100000      2876      75911       1123      64557        32       45651        3        43871        1        43629        1        43629        1        43629        1        43629        0          0     
   58.3      47166      18224      100000      2749      75338       988       63964        18       48221        2        47272        1        47166        1        47166        1        47166        1        47166        0          0     
   66.7      50565      18346      100000      2549      75023       871       64260        8        50974        1        50565        1        50565        1        50565        1        50565        1        50565        1        50565   
   75.0      53953      18543      100000      2376      74619       662       63619        2        54019        1        53953        1        53953        1        53953        1        53953        1        53953        1        53953   
   83.3      57222      18712      100000      2082      74430       509       64486        2        57272        1        57222        1        57222        1        57222        1        57222        1        57222        1        57222   
   91.7      60371      18059      100000      1843      75046       404       65966        1        60371        1        60371        1        60371        1        60371        1        60371        1        60371        1        60371   
  100.0      63239      18068      100000      1544      74814       290       66994        1        63239        1        63239        1        63239        1        63239        1        63239        1        63239        1        63239   
  108.3      65980      17594      100000      1285      75428       214       68802        1        65980        1        65980        1        65980        1        65980        1        65980        1        65980        1        65980   
  116.7      68577      17184      100000      1131      76472       146       70378        1        68577        1        68577        1        68577        1        68577        1        68577        1        68577        1        68577   
  125.0      70983      16862      100000      840       76617        91       72069        1        70983        1        70983        1        70983        1        70983        1        70983        1        70983        1        70983   
  133.3      73132      16130      100000      703       77767        63       73890        1        73132        1        73132        1        73132        1        73132        1        73132        1        73132        1        73132   
  141.7      75116      15546      100000      578       78819        49       75666        1        75116        1        75116        1        75116        1        75116        1        75116        1        75116        1        75116   
  150.0      76958      14839      100000      466       79891        31       77298        1        76958        1        76958        1        76958        1        76958        1        76958        1        76958        1        76958   
  158.3      78762      14157      100000      351       80929        25       79032        1        78762        1        78762        1        78762        1        78762        1        78762        1        78762        1        78762   
  166.7      80330      13501      100000      300       82164        18       80529        1        80330        1        80330        1        80330        1        80330        1        80330        1        80330        1        80330   
  175.0      81728      12878      100000      221       83065        9        81813        1        81728        1        81728        1        81728        1        81728        1        81728        1        81728        1        81728   
  183.3      82978      12334      100000      169       83955        7        83045        1        82978        1        82978        1        82978        1        82978        1        82978        1        82978        1        82978   
  191.7      84006      11805      100000      144       84830        5        84055        1        84006        1        84006        1        84006        1        84006        1        84006        1        84006        1        84006   
  200.0      84986      11323      100000      117       85644        3        85006        1        84986        1        84986        1        84986        1        84986        1        84986        1        84986        1        84986   
  208.3      85764      10828      100000       87       86248        1        85764        1        85764        1        85764        1        85764        1        85764        1        85764        1        85764        1        85764   
  216.7      86450      10496      100000       92       86961        2        86461        1        86450        1        86450        1        86450        1        86450        1        86450        1        86450        1        86450   
  225.0      86912      10254      100000       65       87258        2        86922        1        86912        1        86912        1        86912        1        86912        1        86912        1        86912        1        86912   
  233.3      87250       9979      100000       59       87579        2        87261        1        87250        1        87250        1        87250        1        87250        1        87250        1        87250        1        87250   
  241.7      87393       9841      100000       73       87816        4        87434        1        87393        1        87393        1        87393        1        87393        1        87393        1        87393        1        87393   
  250.0      87405       9794      100000       67       87793        3        87432        1        87405        1        87405        1        87405        1        87405        1        87405        1        87405        1        87405   
  258.3      87199      10000      100000       70       87584        3        87219        1        87199        1        87199        1        87199        1        87199        1        87199        1        87199        1        87199   
  266.7      86567      10319      100000       89       87085        4        86600        1        86567        1        86567        1        86567        1        86567        1        86567        1        86567        1        86567   
