 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       23905      49991      100000      1233      31310        55       24506        1        23905        1        23905        1        23905        1        23905        1        23905        1        23905        0          0     
   8.3       25630      18374      100000      3564      76563       1718      64575       113       33822        15       27392        1        25630        1        25630        1        25630        1        25630        0          0     
   16.7      27819      18610      100000      3440      75993       1585      63978       119       36375        17       29854        1        27819        1        27819        1        27819        1        27819        0          0     
   25.0      29903      18996      100000      3423      75542       1527      63347        94       36723        13       31386        1        29903        1        29903        1        29903        1        29903        0          0     
   33.3      32420      19092      100000      3338      75087       1466      63072        84       38181        6        33062        1        32420        1        32420        1        32420        1        32420        0          0     
   41.7      34569      19276      100000      3334      74915       1391      62394        61       38778        9        35529        1        34569        1        34569        1        34569        1        34569        0          0     
   50.0      37004      19657      100000      3198      73892       1320      61737        42       39565        1        37004        1        37004        1        37004        1        37004        1        37004        0          0     
   58.3      39448      19941      100000      3154      73623       1209      61065        19       40676        2        39613        1        39448        1        39448        1        39448        1        39448        0          0     
   66.7      42036      20205      100000      3018      73171       1075      60704        20       43258        2        42157        1        42036        1        42036        1        42036        1        42036        0          0     
   75.0      44542      20438      100000      2835      72372       972       60399        9        45004        1        44542        1        44542        1        44542        1        44542        1        44542        0          0     
   83.3      47130      20479      100000      2779      72498       839       60217        7        47484        1        47130        1        47130        1        47130        1        47130        1        47130        0          0     
   91.7      49650      20291      100000      2525      72205       748       60905        1        49650        1        49650        1        49650        1        49650        1        49650        1        49650        0          0     
  100.0      52053      20472      100000      2346      71830       576       60501        3        52169        1        52053        1        52053        1        52053        1        52053        1        52053        1        52053   
  108.3      54393      20388      100000      2152      71870       524       61583        1        54393        1        54393        1        54393        1        54393        1        54393        1        54393        1        54393   
  116.7      56830      20112      100000      1953      72249       437       62717        1        56830        1        56830        1        56830        1        56830        1        56830        1        56830        1        56830   
  125.0      59084      20137      100000      1697      72136       349       63792        1        59084        1        59084        1        59084        1        59084        1        59084        1        59084        1        59084   
  133.3      61383      19589      100000      1556      72928       277       64959        1        61383        1        61383        1        61383        1        61383        1        61383        1        61383        1        61383   
  141.7      63566      19383      100000      1328      73120       210       66200        1        63566        1        63566        1        63566        1        63566        1        63566        1        63566        1        63566   
  150.0      65628      18960      100000      1182      74009       168       67805        1        65628        1        65628        1        65628        1        65628        1        65628        1        65628        1        65628   
  158.3      67624      18320      100000      1042      74707       120       69063        1        67624        1        67624        1        67624        1        67624        1        67624        1        67624        1        67624   
  166.7      69501      18034      100000      857       75215        85       70531        1        69501        1        69501        1        69501        1        69501        1        69501        1        69501        1        69501   
  175.0      71267      17546      100000      732       75961        57       71922        1        71267        1        71267        1        71267        1        71267        1        71267        1        71267        1        71267   
  183.3      72798      17061      100000      618       76753        53       73396        1        72798        1        72798        1        72798        1        72798        1        72798        1        72798        1        72798   
  191.7      74334      16601      100000      516       77540        32       74675        1        74334        1        74334        1        74334        1        74334        1        74334        1        74334        1        74334   
  200.0      75816      15931      100000      432       78477        27       76111        1        75816        1        75816        1        75816        1        75816        1        75816        1        75816        1        75816   
  208.3      77151      15318      100000      384       79539        22       77397        1        77151        1        77151        1        77151        1        77151        1        77151        1        77151        1        77151   
  216.7      78344      14979      100000      300       80121        7        78404        1        78344        1        78344        1        78344        1        78344        1        78344        1        78344        1        78344   
  225.0      79451      14479      100000      253       80952        6        79504        1        79451        1        79451        1        79451        1        79451        1        79451        1        79451        1        79451   
  233.3      80563      13801      100000      227       81908        8        80644        1        80563        1        80563        1        80563        1        80563        1        80563        1        80563        1        80563   
  241.7      81497      13471      100000      169       82493        7        81568        1        81497        1        81497        1        81497        1        81497        1        81497        1        81497        1        81497   
  250.0      82206      13157      100000      147       83039        1        82206        1        82206        1        82206        1        82206        1        82206        1        82206        1        82206        1        82206   
  258.3      82875      12778      100000      129       83599        2        82885        1        82875        1        82875        1        82875        1        82875        1        82875        1        82875        1        82875   
  266.7      83489      12504      100000      102       84095        4        83522        1        83489        1        83489        1        83489        1        83489        1        83489        1        83489        1        83489   
  275.0      83826      12321      100000      109       84432        4        83861        1        83826        1        83826        1        83826        1        83826        1        83826        1        83826        1        83826   
  283.3      84133      12094      100000      119       84802        3        84156        1        84133        1        84133        1        84133        1        84133        1        84133        1        84133        1        84133   
  291.7      84404      11840      100000      121       85087        2        84417        1        84404        1        84404        1        84404        1        84404        1        84404        1        84404        1        84404   
  300.0      84425      11787      100000      118       85107        2        84440        1        84425        1        84425        1        84425        1        84425        1        84425        1        84425        1        84425   
  308.3      84188      12006      100000      114       84832        2        84198        1        84188        1        84188        1        84188        1        84188        1        84188        1        84188        1        84188   
  316.7      84250      11880      100000      127       84989        6        84317        1        84250        1        84250        1        84250        1        84250        1        84250        1        84250        1        84250   
  325.0      84171      11976      100000      116       84853        5        84215        1        84171        1        84171        1        84171        1        84171        1        84171        1        84171        1        84171   
  333.3      83952      12056      100000      111       84603        4        83986        1        83952        1        83952        1        83952        1        83952        1        83952        1        83952        1        83952   
  341.7      83758      12282      100000      126       84485        4        83790        1        83758        1        83758        1        83758        1        83758        1        83758        1        83758        1        83758   
  350.0      83434      12300      100000      152       84302        1        83434        1        83434        1        83434        1        83434        1        83434        1        83434        1        83434        1        83434   
  358.3      83017      12576      100000      151       83930        8        83098        1        83017        1        83017        1        83017        1        83017        1        83017        1        83017        1        83017   
  366.7      82682      12762      100000      160       83609        6        82751        1        82682        1        82682        1        82682        1        82682        1        82682        1        82682        1        82682   
  375.0      82463      12872      100000      169       83446        4        82495        1        82463        1        82463        1        82463        1        82463        1        82463        1        82463        1        82463   
  383.3      82345      12816      100000      178       83395        9        82434        1        82345        1        82345        1        82345        1        82345        1        82345        1        82345        1        82345   
  391.7      82095      13059      100000      165       83098        8        82181        1        82095        1        82095        1        82095        1        82095        1        82095        1        82095        1        82095   
  400.0      82104      13115      100000      189       83221        10       82204        1        82104        1        82104        1        82104        1        82104        1        82104        1        82104        1        82104   
  408.3      82030      13154      100000      178       83085        8        82113        1        82030        1        82030        1        82030        1        82030        1        82030        1        82030        1        82030   
  416.7      81969      13250      100000      174       82983        5        82015        1        81969        1        81969        1        81969        1        81969        1        81969        1        81969        1        81969   
  425.0      81883      13191      100000      174       82922        7        81956        1        81883        1        81883        1        81883        1        81883        1        81883        1        81883        1        81883   
  433.3      82025      13184      100000      175       83052        8        82105        1        82025        1        82025        1        82025        1        82025        1        82025        1        82025        1        82025   
  441.7      81616      13339      100000      199       82830        7        81690        1        81616        1        81616        1        81616        1        81616        1        81616        1        81616        1        81616   
  450.0      81601      13325      100000      205       82798        11       81712        1        81601        1        81601        1        81601        1        81601        1        81601        1        81601        1        81601   
  458.3      81726      13259      100000      193       82875        3        81750        1        81726        1        81726        1        81726        1        81726        1        81726        1        81726        1        81726   
  466.7      81921      13180      100000      178       82950        5        81966        1        81921        1        81921        1        81921        1        81921        1        81921        1        81921        1        81921   
  475.0      81818      13205      100000      205       83023        10       81916        1        81818        1        81818        1        81818        1        81818        1        81818        1        81818        1        81818   
  483.3      81886      13207      100000      172       82899        6        81941        1        81886        1        81886        1        81886        1        81886        1        81886        1        81886        1        81886   
  491.7      81649      13255      100000      206       82879        7        81715        1        81649        1        81649        1        81649        1        81649        1        81649        1        81649        1        81649   
  500.0      81602      13308      100000      193       82738        6        81654        1        81602        1        81602        1        81602        1        81602        1        81602        1        81602        1        81602   
  508.3      81467      13371      100000      206       82712        11       81580        1        81467        1        81467        1        81467        1        81467        1        81467        1        81467        1        81467   
  516.7      81342      13406      100000      200       82532        11       81457        1        81342        1        81342        1        81342        1        81342        1        81342        1        81342        1        81342   
  525.0      81568      13355      100000      191       82684        7        81637        1        81568        1        81568        1        81568        1        81568        1        81568        1        81568        1        81568   
  533.3      81462      13425      100000      195       82636        6        81513        1        81462        1        81462        1        81462        1        81462        1        81462        1        81462        1        81462   
  541.7      81470      13411      100000      185       82569        8        81552        1        81470        1        81470        1        81470        1        81470        1        81470        1        81470        1        81470   
  550.0      81317      13490      100000      191       82483        10       81450        1        81317        1        81317        1        81317        1        81317        1        81317        1        81317        1        81317   
  558.3      81090      13555      100000      210       82333        6        81143        1        81090        1        81090        1        81090        1        81090        1        81090        1        81090        1        81090   
  566.7      80855      13706      100000      206       82064        5        80900        1        80855        1        80855        1        80855        1        80855        1        80855        1        80855        1        80855   
  575.0      80812      13732      100000      200       82027        12       80935        1        80812        1        80812        1        80812        1        80812        1        80812        1        80812        1        80812   
  583.3      80853      13675      100000      208       82077        10       80953        1        80853        1        80853        1        80853        1        80853        1        80853        1        80853        1        80853   
  591.7      81105      13497      100000      218       82411        12       81223        1        81105        1        81105        1        81105        1        81105        1        81105        1        81105        1        81105   
  600.0      81213      13644      100000      193       82321        6        81263        1        81213        1        81213        1        81213        1        81213        1        81213        1        81213        1        81213   
  608.3      81245      13414      100000      212       82525        6        81300        1        81245        1        81245        1        81245        1        81245        1        81245        1        81245        1        81245   
  616.7      81366      13504      100000      174       82377        7        81433        1        81366        1        81366        1        81366        1        81366        1        81366        1        81366        1        81366   
  625.0      81579      13378      100000      174       82571        4        81610        1        81579        1        81579        1        81579        1        81579        1        81579        1        81579        1        81579   
  633.3      81574      13404      100000      194       82699        6        81638        1        81574        1        81574        1        81574        1        81574        1        81574        1        81574        1        81574   
  641.7      81425      13440      100000      174       82458        9        81510        1        81425        1        81425        1        81425        1        81425        1        81425        1        81425        1        81425   
  650.0      81310      13504      100000      196       82486        7        81378        1        81310        1        81310        1        81310        1        81310        1        81310        1        81310        1        81310   
  658.3      81255      13548      100000      197       82439        9        81350        1        81255        1        81255        1        81255        1        81255        1        81255        1        81255        1        81255   
  666.7      81253      13502      100000      202       82445        8        81329        1        81253        1        81253        1        81253        1        81253        1        81253        1        81253        1        81253   
  675.0      81099      13599      100000      209       82326        6        81153        1        81099        1        81099        1        81099        1        81099        1        81099        1        81099        1        81099   
  683.3      81237      13651      100000      192       82371        5        81279        1        81237        1        81237        1        81237        1        81237        1        81237        1        81237        1        81237   
  691.7      81466      13544      100000      208       82674        5        81507        1        81466        1        81466        1        81466        1        81466        1        81466        1        81466        1        81466   
  700.0      81728      13320      100000      182       82815        6        81781        1        81728        1        81728        1        81728        1        81728        1        81728        1        81728        1        81728   
  708.3      81860      13230      100000      171       82838        4        81892        1        81860        1        81860        1        81860        1        81860        1        81860        1        81860        1        81860   
  716.7      82063      13092      100000      184       83132        5        82110        1        82063        1        82063        1        82063        1        82063        1        82063        1        82063        1        82063   
  725.0      82331      12976      100000      152       83224        7        82401        1        82331        1        82331        1        82331        1        82331        1        82331        1        82331        1        82331   
  733.3      82559      12859      100000      147       83424        6        82618        1        82559        1        82559        1        82559        1        82559        1        82559        1        82559        1        82559   
  741.7      82555      12855      100000      165       83528        6        82607        1        82555        1        82555        1        82555        1        82555        1        82555        1        82555        1        82555   
  750.0      82686      12740      100000      167       83673        5        82732        1        82686        1        82686        1        82686        1        82686        1        82686        1        82686        1        82686   
  758.3      82798      12690      100000      154       83696        6        82860        1        82798        1        82798        1        82798        1        82798        1        82798        1        82798        1        82798   
  766.7      82744      12771      100000      151       83608        4        82775        1        82744        1        82744        1        82744        1        82744        1        82744        1        82744        1        82744   
  775.0      82682      12854      100000      149       83535        4        82712        1        82682        1        82682        1        82682        1        82682        1        82682        1        82682        1        82682   
  783.3      82767      12777      100000      148       83600        1        82767        1        82767        1        82767        1        82767        1        82767        1        82767        1        82767        1        82767   
  791.7      82600      12916      100000      148       83496        8        82679        1        82600        1        82600        1        82600        1        82600        1        82600        1        82600        1        82600   
  800.0      82334      12942      100000      186       83401        5        82375        1        82334        1        82334        1        82334        1        82334        1        82334        1        82334        1        82334   
  808.3      82058      13049      100000      200       83270        8        82139        1        82058        1        82058        1        82058        1        82058        1        82058        1        82058        1        82058   
  816.7      81604      13225      100000      216       82831        4        81636        1        81604        1        81604        1        81604        1        81604        1        81604        1        81604        1        81604   
  825.0      81111      13563      100000      207       82330        8        81196        1        81111        1        81111        1        81111        1        81111        1        81111        1        81111        1        81111   
  833.3      81019      13549      100000      221       82307        8        81093        1        81019        1        81019        1        81019        1        81019        1        81019        1        81019        1        81019   
  841.7      80857      13771      100000      202       82032        8        80939        1        80857        1        80857        1        80857        1        80857        1        80857        1        80857        1        80857   
  850.0      80884      13768      100000      213       82144        7        80950        1        80884        1        80884        1        80884        1        80884        1        80884        1        80884        1        80884   
  858.3      80821      13718      100000      231       82225        10       80929        1        80821        1        80821        1        80821        1        80821        1        80821        1        80821        1        80821   
  866.7      80936      13674      100000      220       82239        9        81024        1        80936        1        80936        1        80936        1        80936        1        80936        1        80936        1        80936   
  875.0      80950      13661      100000      205       82192        11       81064        1        80950        1        80950        1        80950        1        80950        1        80950        1        80950        1        80950   
  883.3      80992      13580      100000      241       82426        10       81099        1        80992        1        80992        1        80992        1        80992        1        80992        1        80992        1        80992   
  891.7      81096      13636      100000      198       82256        4        81138        1        81096        1        81096        1        81096        1        81096        1        81096        1        81096        1        81096   
  900.0      81055      13496      100000      220       82367        8        81142        1        81055        1        81055        1        81055        1        81055        1        81055        1        81055        1        81055   
  908.3      81178      13525      100000      209       82400        7        81246        1        81178        1        81178        1        81178        1        81178        1        81178        1        81178        1        81178   
  916.7      81160      13504      100000      236       82548        10       81259        1        81160        1        81160        1        81160        1        81160        1        81160        1        81160        1        81160   
  925.0      81238      13519      100000      195       82350        2        81248        1        81238        1        81238        1        81238        1        81238        1        81238        1        81238        1        81238   
  933.3      81335      13419      100000      203       82536        7        81407        1        81335        1        81335        1        81335        1        81335        1        81335        1        81335        1        81335   
  941.7      81118      13481      100000      234       82494        8        81201        1        81118        1        81118        1        81118        1        81118        1        81118        1        81118        1        81118   
  950.0      80955      13628      100000      223       82296        10       81052        1        80955        1        80955        1        80955        1        80955        1        80955        1        80955        1        80955   
  958.3      80952      13600      100000      215       82237        4        80987        1        80952        1        80952        1        80952        1        80952        1        80952        1        80952        1        80952   
  966.7      80910      13699      100000      213       82139        7        80974        1        80910        1        80910        1        80910        1        80910        1        80910        1        80910        1        80910   
  975.0      80965      13638      100000      219       82253        7        81036        1        80965        1        80965        1        80965        1        80965        1        80965        1        80965        1        80965   
  983.3      81045      13560      100000      211       82282        7        81117        1        81045        1        81045        1        81045        1        81045        1        81045        1        81045        1        81045   
  991.7      80919      13671      100000      214       82184        6        80980        1        80919        1        80919        1        80919        1        80919        1        80919        1        80919        1        80919   
  1000.0     80994      13653      100000      199       82149        4        81025        1        80994        1        80994        1        80994        1        80994        1        80994        1        80994        1        80994   
  1008.3     81156      13572      100000      187       82290        11       81261        1        81156        1        81156        1        81156        1        81156        1        81156        1        81156        1        81156   
  1016.7     81498      13473      100000      195       82661        11       81606        1        81498        1        81498        1        81498        1        81498        1        81498        1        81498        1        81498   
  1025.0     81531      13435      100000      195       82679        7        81601        1        81531        1        81531        1        81531        1        81531        1        81531        1        81531        1        81531   
  1033.3     81688      13294      100000      168       82680        5        81733        1        81688        1        81688        1        81688        1        81688        1        81688        1        81688        1        81688   
  1041.7     81538      13429      100000      179       82605        7        81604        1        81538        1        81538        1        81538        1        81538        1        81538        1        81538        1        81538   
  1050.0     81066      13662      100000      199       82272        12       81191        1        81066        1        81066        1        81066        1        81066        1        81066        1        81066        1        81066   
  1058.3     80995      13630      100000      211       82249        8        81070        1        80995        1        80995        1        80995        1        80995        1        80995        1        80995        1        80995   
  1066.7     80931      13670      100000      208       82173        11       81047        1        80931        1        80931        1        80931        1        80931        1        80931        1        80931        1        80931   
  1075.0     80500      13914      100000      235       81938        13       80641        1        80500        1        80500        1        80500        1        80500        1        80500        1        80500        1        80500   
  1083.3     80479      13780      100000      272       82139        16       80660        1        80479        1        80479        1        80479        1        80479        1        80479        1        80479        1        80479   
  1091.7     80747      13763      100000      227       82092        9        80840        1        80747        1        80747        1        80747        1        80747        1        80747        1        80747        1        80747   
  1100.0     81000      13682      100000      201       82200        8        81085        1        81000        1        81000        1        81000        1        81000        1        81000        1        81000        1        81000   
  1108.3     81239      13582      100000      202       82409        9        81321        1        81239        1        81239        1        81239        1        81239        1        81239        1        81239        1        81239   
  1116.7     81441      13388      100000      190       82520        1        81441        1        81441        1        81441        1        81441        1        81441        1        81441        1        81441        1        81441   
  1125.0     81692      13350      100000      187       82787        6        81748        1        81692        1        81692        1        81692        1        81692        1        81692        1        81692        1        81692   
