 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         6        92378      100000       9          46         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        423       22246      100000      3322      72535       1731      62281       335       34167       113       18597        0          0          0          0          0          0          0          0          0          0     
   0.2        728       22350      100000      3186      72228       1644      62400       302       34652       125       22329        1         728         0          0          0          0          0          0          0          0     
   0.3        525       22300      100000      3308      72517       1702      62190       313       35181       129       22479        1         525         0          0          0          0          0          0          0          0     
   0.4        549       22419      100000      3215      72263       1621      62027       321       35948       114       21578        3         1603        0          0          0          0          0          0          0          0     
   0.5        563       22157      100000      3232      72429       1599      61827       324       36158       128       22573        3         1632        0          0          0          0          0          0          0          0     
   0.6        639       22425      100000      3216      72072       1639      61893       305       35483       119       22819        3         1875        0          0          0          0          0          0          0          0     
   0.7        1329      22373      100000      3238      72294       1633      61923       320       35989       115       21742        2         1955        1         1329        0          0          0          0          0          0     
   0.8        783       22300      100000      3235      72279       1650      62085       295       34765       119       22608        2         1332        0          0          0          0          0          0          0          0     
   0.9        757       22346      100000      3243      72388       1639      61988       292       34521       115       22693        5         3140        0          0          0          0          0          0          0          0     
   1.0        797       22395      100000      3214      72157       1685      62270       292       33469       111       20988        4         2505        0          0          0          0          0          0          0          0     
   1.1        822       22214      100000      3265      72632       1677      62307       298       34316       108       21335        5         3483        0          0          0          0          0          0          0          0     
   1.2        738       22281      100000      3223      72334       1664      62269       299       34706       136       23530        5         2961        0          0          0          0          0          0          0          0     
   1.3        1051      22240      100000      3239      72349       1657      62148       322       35170       109       20458        2         1576        1         1051        0          0          0          0          0          0     
   1.4        780       22297      100000      3269      72430       1704      62354       313       35225       127       22321        1         780         0          0          0          0          0          0          0          0     
   1.5        1065      22332      100000      3163      72135       1654      62375       315       35435        94       19716        6         4255        1         1065        0          0          0          0          0          0     
   1.6        1266      22400      100000      3282      72197       1669      61773       288       33818       115       21667        4         2876        1         1266        0          0          0          0          0          0     
   1.7        1831      22349      100000      3246      72290       1648      61902       295       34577       104       21341        3         2983        1         1831        0          0          0          0          0          0     
   1.8        2038      22292      100000      3262      72361       1665      62108       330       35430       112       20336        2         2748        1         2038        0          0          0          0          0          0     
   1.9        2458      22392      100000      3216      72005       1599      61576       300       35351       115       22710        1         2458        1         2458        0          0          0          0          0          0     
   2.0        2416      22324      100000      3240      72270       1666      62146       292       34832       115       22593        2         3087        1         2416        0          0          0          0          0          0     
   2.1        2981      22432      100000      3363      72404       1711      61702       296       33619       109       20918        1         2981        1         2981        0          0          0          0          0          0     
   2.2        3836      22571      100000      3129      71956       1618      62184       296       35684       108       22511        2         4375        1         3836        0          0          0          0          0          0     
   2.3        4370      22712      100000      3326      71958       1686      61295       291       33571       101       20597        1         4370        1         4370        0          0          0          0          0          0     
   2.4        5371      22978      100000      3223      71347       1593      60738       279       34556        97       22071        2         5992        1         5371        1         5371        0          0          0          0     
   2.5        6235      22712      100000      3223      71504       1638      61208       269       34688        99       23183        1         6235        1         6235        1         6235        0          0          0          0     
   2.6        7140      22891      100000      3207      71251       1566      60774       263       35218        95       23646        2         7763        1         7140        1         7140        0          0          0          0     
   2.7        8505      23261      100000      3235      71036       1593      60489       245       34140        84       23135        2         9099        1         8505        1         8505        0          0          0          0     
   2.8        9636      23237      100000      3231      71024       1602      60542       246       34635        78       23323        2        10597        1         9636        1         9636        0          0          0          0     
   2.9       10872      23305      100000      3314      70918       1558      59734       238       34238        80       23891        1        10872        1        10872        1        10872        1        10872        0          0     
   3.0       12283      23668      100000      3187      70178       1526      59477       218       34231        68       24183        2        12918        1        12283        1        12283        1        12283        0          0     
   3.1       13819      23507      100000      3189      70556       1460      59523       212       35385        69       25498        2        14335        1        13819        1        13819        1        13819        0          0     
   3.2       15282      23765      100000      3228      70015       1486      58762       202       33815        62       24188        1        15282        1        15282        1        15282        1        15282        0          0     
   3.3       16932      23829      100000      3127      69827       1464      59151       195       35031        54       25519        1        16932        1        16932        1        16932        1        16932        0          0     
   3.4       18683      24248      100000      3174      69449       1433      58203       159       33746        41       25754        1        18683        1        18683        1        18683        1        18683        0          0     
   3.5       20351      24200      100000      3126      69326       1414      58324       164       34872        37       26309        1        20351        1        20351        1        20351        1        20351        0          0     
   3.6       22183      24557      100000      3135      68842       1392      57657       137       34113        35       27470        1        22183        1        22183        1        22183        1        22183        0          0     
   3.7       23957      24511      100000      3064      68758       1337      57676       126       34876        31       28699        1        23957        1        23957        1        23957        1        23957        0          0     
   3.8       25990      24690      100000      3049      68537       1275      57085       122       35905        24       29392        1        25990        1        25990        1        25990        1        25990        0          0     
   3.9       28040      24858      100000      3004      68280       1226      56820       106       36655        21       31086        1        28040        1        28040        1        28040        1        28040        0          0     
   4.0       30154      24875      100000      2989      68205       1223      56928        67       35768        16       32348        1        30154        1        30154        1        30154        1        30154        0          0     
   4.1       32333      25189      100000      2857      67581       1187      56907        58       37027        12       33798        1        32333        1        32333        1        32333        1        32333        0          0     
   4.2       34452      25280      100000      2862      67537       1087      56179        46       37714        7        35249        1        34452        1        34452        1        34452        1        34452        0          0     
   4.3       36684      25291      100000      2708      67382       998       56517        45       39690        4        37069        1        36684        1        36684        1        36684        1        36684        0          0     
   4.4       38837      25249      100000      2674      67438       949       56436        32       40683        1        38837        1        38837        1        38837        1        38837        1        38837        0          0     
   4.5       41035      25550      100000      2481      66509       828       55951        22       42435        1        41035        1        41035        1        41035        1        41035        1        41035        0          0     
   4.6       43337      25402      100000      2402      66968       761       56553        14       44180        1        43337        1        43337        1        43337        1        43337        1        43337        0          0     
   4.7       45825      25180      100000      2251      67084       664       56958        10       46369        1        45825        1        45825        1        45825        1        45825        1        45825        0          0     
   4.8       48104      24718      100000      2033      67341       621       58451        11       48715        1        48104        1        48104        1        48104        1        48104        1        48104        0          0     
   4.9       50317      24843      100000      1971      67249       505       57970        2        50374        1        50317        1        50317        1        50317        1        50317        1        50317        1        50317   
   5.0       52753      24667      100000      1795      67515       415       58830        1        52753        1        52753        1        52753        1        52753        1        52753        1        52753        1        52753   
   5.1       54961      24071      100000      1600      68333       387       60656        2        55013        1        54961        1        54961        1        54961        1        54961        1        54961        1        54961   
   5.2       57099      23671      100000      1489      68764       307       61446        2        57152        1        57099        1        57099        1        57099        1        57099        1        57099        1        57099   
   5.3       59310      23441      100000      1301      69086       232       62484        1        59310        1        59310        1        59310        1        59310        1        59310        1        59310        1        59310   
   5.4       61356      22944      100000      1154      69965       178       63882        2        61417        1        61356        1        61356        1        61356        1        61356        1        61356        1        61356   
   5.5       63386      22383      100000      982       70506       158       65398        1        63386        1        63386        1        63386        1        63386        1        63386        1        63386        1        63386   
   5.6       65369      21708      100000      861       71509       129       67072        1        65369        1        65369        1        65369        1        65369        1        65369        1        65369        1        65369   
   5.7       67194      21228      100000      730       72188        86       68307        1        67194        1        67194        1        67194        1        67194        1        67194        1        67194        1        67194   
   5.8       68945      20361      100000      673       73587        83       69985        1        68945        1        68945        1        68945        1        68945        1        68945        1        68945        1        68945   
   5.9       70650      19752      100000      579       74505        60       71379        1        70650        1        70650        1        70650        1        70650        1        70650        1        70650        1        70650   
   6.0       72305      19226      100000      479       75286        31       72654        1        72305        1        72305        1        72305        1        72305        1        72305        1        72305        1        72305   
   6.1       73870      18435      100000      396       76365        24       74146        1        73870        1        73870        1        73870        1        73870        1        73870        1        73870        1        73870   
   6.2       75348      17765      100000      323       77363        15       75506        1        75348        1        75348        1        75348        1        75348        1        75348        1        75348        1        75348   
   6.3       76638      17161      100000      274       78285        11       76749        1        76638        1        76638        1        76638        1        76638        1        76638        1        76638        1        76638   
   6.4       77996      16414      100000      235       79434        14       78147        1        77996        1        77996        1        77996        1        77996        1        77996        1        77996        1        77996   
   6.5       79148      15751      100000      189       80282        8        79219        1        79148        1        79148        1        79148        1        79148        1        79148        1        79148        1        79148   
   6.6       80249      15243      100000      147       81093        3        80271        1        80249        1        80249        1        80249        1        80249        1        80249        1        80249        1        80249   
   6.7       81173      14651      100000      124       81893        7        81235        1        81173        1        81173        1        81173        1        81173        1        81173        1        81173        1        81173   
   6.8       81875      14177      100000      107       82488        2        81888        1        81875        1        81875        1        81875        1        81875        1        81875        1        81875        1        81875   
   6.9       82483      13972      100000       91       83015        3        82505        1        82483        1        82483        1        82483        1        82483        1        82483        1        82483        1        82483   
   7.0       82953      13608      100000      110       83585        2        82963        1        82953        1        82953        1        82953        1        82953        1        82953        1        82953        1        82953   
   7.1       83490      13249      100000       92       84013        1        83490        1        83490        1        83490        1        83490        1        83490        1        83490        1        83490        1        83490   
   7.2       83976      12987      100000       73       84377        2        83987        1        83976        1        83976        1        83976        1        83976        1        83976        1        83976        1        83976   
   7.3       84210      12826      100000       67       84579        3        84231        1        84210        1        84210        1        84210        1        84210        1        84210        1        84210        1        84210   
   7.4       84458      12612      100000       81       84907        1        84458        1        84458        1        84458        1        84458        1        84458        1        84458        1        84458        1        84458   
   7.5       84580      12561      100000       62       84927        1        84580        1        84580        1        84580        1        84580        1        84580        1        84580        1        84580        1        84580   
   7.6       84431      12580      100000       75       84849        2        84441        1        84431        1        84431        1        84431        1        84431        1        84431        1        84431        1        84431   
   7.7       84291      12685      100000       67       84687        3        84315        1        84291        1        84291        1        84291        1        84291        1        84291        1        84291        1        84291   
   7.8       84266      12751      100000       69       84663        3        84291        1        84266        1        84266        1        84266        1        84266        1        84266        1        84266        1        84266   
   7.9       84127      12868      100000       69       84508        2        84137        1        84127        1        84127        1        84127        1        84127        1        84127        1        84127        1        84127   
   8.0       83923      12921      100000       94       84460        3        83943        1        83923        1        83923        1        83923        1        83923        1        83923        1        83923        1        83923   
   8.1       83693      13127      100000       91       84201        3        83713        1        83693        1        83693        1        83693        1        83693        1        83693        1        83693        1        83693   
