 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       271416     649501    1000000      403       273529       1        271416       1        271416       1        271416       1        271416       1        271416       1        271416       1        271416       1        271416  
   0.2       278323     243464    1000000     33247      688117     13957      563763      609       320767       57       285198       1        278323       1        278323       1        278323       1        278323       1        278323  
   0.3       285643     242693    1000000     32536      688722     13556      566703      673       331966       62       292996       1        285643       1        285643       1        285643       1        285643       1        285643  
   0.5       292755     243587    1000000     32232      686817     13325      565353      597       333806       57       299626       1        292755       1        292755       1        292755       1        292755       1        292755  
   0.7       299641     243941    1000000     31834      687133     13128      567066      569       338659       51       305626       1        299641       1        299641       1        299641       1        299641       1        299641  
   0.8       306583     244137    1000000     31517      685480     12854      565854      578       345977       47       312338       1        306583       1        306583       1        306583       1        306583       1        306583  
   1.0       313607     244213    1000000     30925      685477     12500      567236      556       352044       54       319964       1        313607       1        313607       1        313607       1        313607       1        313607  
   1.2       320561     244979    1000000     30681      683846     12207      565362      528       356485       42       325568       1        320561       1        320561       1        320561       1        320561       1        320561  
   1.3       327397     244880    1000000     30349      683538     12025      565868      487       360502       37       331722       1        327397       1        327397       1        327397       1        327397       1        327397  
   1.5       334397     245546    1000000     29934      682600     11684      565444      445       364379       30       337748       1        334397       1        334397       1        334397       1        334397       1        334397  
   1.7       341237     245622    1000000     29471      681952     11469      566451      464       372671       31       344986       1        341237       1        341237       1        341237       1        341237       1        341237  
   1.8       348013     244860    1000000     29254      683733     11349      569160      406       375519       28       351192       1        348013       1        348013       1        348013       1        348013       1        348013  
   2.0       354677     245774    1000000     28844      681198     10860      566144      393       381305       29       358062       1        354677       1        354677       1        354677       1        354677       1        354677  
   2.2       361448     245179    1000000     28460      681615     10813      568485      359       385388       20       363759       1        361448       1        361448       1        361448       1        361448       1        361448  
   2.3       368181     245533    1000000     27851      680492     10423      568888      360       392567       27       371501       1        368181       1        368181       1        368181       1        368181       1        368181  
   2.5       374953     245663    1000000     27518      680617     10216      570007      321       396219       14       376520       1        374953       1        374953       1        374953       1        374953       1        374953  
   2.7       381695     245187    1000000     27286      680719      9893      569726      311       402706       27       384743       1        381695       1        381695       1        381695       1        381695       1        381695  
   2.8       388171     245679    1000000     26953      679583      9708      569782      284       407622       28       391569       1        388171       1        388171       1        388171       1        388171       1        388171  
   3.0       394910     245417    1000000     26578      679350      9489      570775      240       411171       14       396506       1        394910       1        394910       1        394910       1        394910       1        394910  
   3.2       401521     244964    1000000     26360      681109      9316      572660      243       417616       14       403164       1        401521       1        401521       1        401521       1        401521       1        401521  
   3.3       408282     245134    1000000     25685      679342      8998      572981      228       423124       11       409559       1        408282       1        408282       1        408282       1        408282       1        408282  
