 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       286792     524900    1000000      5223      316416       59       287412       1        286792       1        286792       1        286792       1        286792       1        286792       1        286792       1        286792  
   1.7       286496     237030    1000000     35352      693167     14705      559865      305       304799       4        286847       1        286496       1        286496       1        286496       1        286496       1        286496  
   3.3       286217     235737    1000000     34394      694694     14313      565204      503       317774       9        287137       1        286217       1        286217       1        286217       1        286217       1        286217  
   5.0       285689     236295    1000000     34080      693150     14150      564607      507       318498       21       288000       1        285689       1        285689       1        285689       1        285689       1        285689  
   6.7       284959     235764    1000000     34145      694678     14203      565755      509       318722       28       288119       1        284959       1        284959       1        284959       1        284959       1        284959  
   8.3       283921     236341    1000000     34382      693678     14182      563525      526       318108       27       287002       1        283921       1        283921       1        283921       1        283921       1        283921  
   10.0      283031     236217    1000000     34165      694412     14233      565826      540       318485       33       286639       1        283031       1        283031       1        283031       1        283031       1        283031  
   11.7      282131     236281    1000000     34143      693671     14264      565585      547       318109       34       285889       1        282131       1        282131       1        282131       1        282131       1        282131  
   13.3      280375     236877    1000000     34275      693019     14270      564146      523       315543       31       283952       1        280375       1        280375       1        280375       1        280375       1        280375  
   15.0      278594     237378    1000000     34625      692972     14412      562824      535       314347       25       281745       1        278594       1        278594       1        278594       1        278594       1        278594  
   16.7      277061     236982    1000000     34297      692836     14276      563591      580       315890       36       281234       1        277061       1        277061       1        277061       1        277061       1        277061  
   18.3      274615     237154    1000000     34559      693197     14409      563251      597       314574       35       278872       1        274615       1        274615       1        274615       1        274615       1        274615  
   20.0      272805     237588    1000000     34674      692765     14498      562612      524       308699       37       277341       1        272805       1        272805       1        272805       1        272805       1        272805  
   21.7      271592     237738    1000000     34370      691852     14299      562659      621       313690       44       276744       1        271592       1        271592       1        271592       1        271592       1        271592  
   23.3      271451     237611    1000000     34658      692654     14637      563681      591       310814       33       275229       1        271451       1        271451       1        271451       1        271451       1        271451  
   25.0      268616     238239    1000000     34571      691232     14387      561537      624       311356       51       274512       1        268616       1        268616       1        268616       1        268616       1        268616  
   26.7      267331     239161    1000000     34589      689854     14444      560152      586       307764       54       273730       1        267331       1        267331       1        267331       1        267331       1        267331  
   28.3      266336     238036    1000000     34624      691583     14635      562841      612       308593       53       272940       1        266336       1        266336       1        266336       1        266336       1        266336  
   30.0      263301     238486    1000000     34859      690809     14622      560385      650       308384       57       270557       1        263301       1        263301       1        263301       1        263301       1        263301  
   31.7      261881     238868    1000000     34642      690181     14660      561139      649       306507       58       268895       1        261881       1        261881       1        261881       1        261881       1        261881  
   33.3      260178     239756    1000000     34889      689588     14710      559223      620       302752       47       266259       1        260178       1        260178       1        260178       1        260178       1        260178  
   35.0      259183     239157    1000000     34949      689999     14678      559333      634       302868       42       264507       1        259183       1        259183       1        259183       1        259183       1        259183  
   36.7      253005     239492    1000000     35187      690653     14946      560193      613       300038       65       265444       2        257393       2        257393       1        253005       1        253005       1        253005  
   38.3      256206     239819    1000000     35111      689269     14696      557638      644       301900       59       264412       2        257412       2        257412       1        256206       1        256206       1        256206  
   40.0      256044     240861    1000000     35076      687783     14785      556781      645       301373       71       264886       1        256044       1        256044       1        256044       1        256044       1        256044  
   41.7      249949     241264    1000000     35216      688043     14710      555667      678       301655       64       262301       4        254927       3        254324       1        249949       1        249949       1        249949  
   43.3      249047     241342    1000000     35155      687124     14756      555510      645       299139       70       262276       4        253694       4        253694       1        249047       1        249047       1        249047  
   45.0      247712     241683    1000000     35261      687470     14648      554823      674       300250       67       261303       3        251860       2        251024       1        247712       1        247712       1        247712  
   46.7      249782     240794    1000000     35349      688994     14839      556852      702       299816       72       259716       2        250475       1        249782       1        249782       1        249782       1        249782  
   48.3      240411     240944    1000000     35383      688975     14858      556543      707       298505       73       258166       3        248902       3        248902       2        247303       1        240411       1        240411  
   50.0      227311     241892    1000000     35568      687578     14937      554246      634       293472       62       256983       7        249370       6        248864       3        240531       1        227311       1        227311  
   51.7      242249     241891    1000000     35327      687054     14962      555823      689       296374       59       256539       5        249828       4        249072       1        242249       1        242249       1        242249  
   53.3      240143     241999    1000000     35417      686608     14872      554022      695       296027       58       255674       5        249174       4        248444       1        240143       1        240143       1        240143  
   55.0      234391     241917    1000000     35458      687036     14880      554392      666       294424       53       254919       6        249035       5        248249       2        241028       1        234391       1        234391  
   56.7      232975     241984    1000000     35751      687297     14960      553385      666       293149       68       254921       5        247166       4        246407       2        239835       1        232975       1        232975  
   58.3      228679     242976    1000000     35701      685763     15170      553494      626       289102       49       252349       5        246445       5        246445       2        238146       1        228679       1        228679  
   60.0      208641     242747    1000000     35716      685857     14941      551946      641       291029       56       253712       7        247342       7        247342       4        239970       2        223695       1        208641  
   61.7      236490     242460    1000000     35665      686817     14938      553518      656       291885       68       254238       6        246161       5        245652       1        236490       1        236490       1        236490  
