 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       94226      100000       5          25         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       31524      100000      3749      60697       1808      48225       214       15794        28        3446        0          0          0          0          0          0          0          0          0          0     
   0.2       31537      100000      3656      60416       1712      47924       219       18852        48        6822        0          0          0          0          0          0          0          0          0          0     
   0.3       31339      100000      3644      60975       1696      48346       223       18941        52        7452        0          0          0          0          0          0          0          0          0          0     
   0.4       31252      100000      3609      60866       1643      48210       201       19263        55        9256        0          0          0          0          0          0          0          0          0          0     
   0.5       31483      100000      3635      60824       1641      48022       233       20467        57        8381        0          0          0          0          0          0          0          0          0          0     
   0.6       31526      100000      3547      60295       1680      48394       222       20206        61        9357        0          0          0          0          0          0          0          0          0          0     
   0.7       31212      100000      3622      61085       1729      48976       215       19755        55        8633        0          0          0          0          0          0          0          0          0          0     
   0.8       31288      100000      3582      60951       1643      48532       204       20395        67       11088        0          0          0          0          0          0          0          0          0          0     
   0.9       31329      100000      3516      60707       1601      48423       231       22075        71       11456        1         572         0          0          0          0          0          0          0          0     
   1.0       30952      100000      3563      61214       1666      48983       215       20951        65       10746        0          0          0          0          0          0          0          0          0          0     
   1.1       30942      100000      3607      61375       1642      48739       226       21524        66       10589        0          0          0          0          0          0          0          0          0          0     
   1.2       31308      100000      3553      60575       1577      47843       218       21405        69       11256        1         530         0          0          0          0          0          0          0          0     
   1.3       31123      100000      3579      61005       1646      48591       214       20085        57        9434        1         531         0          0          0          0          0          0          0          0     
   1.4       31160      100000      3559      61313       1658      49122       221       21041        64       10094        0          0          0          0          0          0          0          0          0          0     
   1.5       31325      100000      3545      60648       1633      48374       223       21367        61       10228        0          0          0          0          0          0          0          0          0          0     
   1.6       31269      100000      3572      61049       1646      48647       203       20991        75       12370        0          0          0          0          0          0          0          0          0          0     
   1.7       31417      100000      3443      60418       1542      48201       220       21793        79       12311        0          0          0          0          0          0          0          0          0          0     
   1.8       31210      100000      3561      60942       1644      48694       212       20258        64       10101        0          0          0          0          0          0          0          0          0          0     
   1.9       31299      100000      3531      60841       1619      48655       212       20988        63       11157        1         569         0          0          0          0          0          0          0          0     
   2.0       31296      100000      3605      60983       1655      48515       237       21195        64        9671        0          0          0          0          0          0          0          0          0          0     
   2.1       31331      100000      3567      60940       1709      48970       197       18998        67       10128        0          0          0          0          0          0          0          0          0          0     
   2.2       31269      100000      3600      60961       1681      48640       220       19951        67        9773        0          0          0          0          0          0          0          0          0          0     
   2.3       31414      100000      3649      60915       1659      48012       200       19178        60        9540        0          0          0          0          0          0          0          0          0          0     
   2.4       31034      100000      3564      61351       1660      49010       225       21400        54        9673        0          0          0          0          0          0          0          0          0          0     
   2.5       31469      100000      3581      60654       1690      48571       198       19537        68       10826        0          0          0          0          0          0          0          0          0          0     
   2.6       31290      100000      3521      60901       1609      48653       234       21602        65       10208        0          0          0          0          0          0          0          0          0          0     
   2.7       30765      100000      3552      61620       1628      49324       219       21392        65       10762        0          0          0          0          0          0          0          0          0          0     
   2.8       31388      100000      3584      60660       1697      48585       232       20499        65        9168        0          0          0          0          0          0          0          0          0          0     
   2.9       31365      100000      3547      60862       1681      48925       230       20665        53        8487        0          0          0          0          0          0          0          0          0          0     
   3.0       31471      100000      3633      60651       1647      47957       204       19665        68       10592        1         524         0          0          0          0          0          0          0          0     
   3.1       31193      100000      3575      60906       1653      48543       214       20542        62       10478        0          0          0          0          0          0          0          0          0          0     
   3.2       31399      100000      3625      60726       1630      47980       223       20660        58        9347        1         576         0          0          0          0          0          0          0          0     
   3.3       31232      100000      3598      60966       1713      48930       212       19611        60        9451        0          0          0          0          0          0          0          0          0          0     
   3.4       31387      100000      3598      60627       1710      48500       212       19734        58        9412        0          0          0          0          0          0          0          0          0          0     
   3.5       31460      100000      3631      60645       1744      48551       226       19282        59        8026        0          0          0          0          0          0          0          0          0          0     
   3.6       31010      100000      3528      61165       1640      49060       229       21308        76       10865        0          0          0          0          0          0          0          0          0          0     
   3.7       31415      100000      3665      60943       1687      48121       219       19346        57        8286        0          0          0          0          0          0          0          0          0          0     
   3.8       31250      100000      3487      60831       1637      48795       240       21552        61        9323        0          0          0          0          0          0          0          0          0          0     
   3.9       31340      100000      3620      60888       1689      48490       218       19592        62        9072        0          0          0          0          0          0          0          0          0          0     
   4.0       31511      100000      3638      60777       1698      48383       219       19199        57        8452        0          0          0          0          0          0          0          0          0          0     
   4.1       31334      100000      3591      60624       1730      48716       209       19093        67        9414        0          0          0          0          0          0          0          0          0          0     
   4.2       31108      100000      3549      61211       1631      48833       240       21642        65        9968        0          0          0          0          0          0          0          0          0          0     
   4.3       31193      100000      3646      61104       1712      48673       213       19410        59        8902        0          0          0          0          0          0          0          0          0          0     
   4.4       31362      100000      3597      60892       1723      48798       227       19515        56        8245        0          0          0          0          0          0          0          0          0          0     
   4.5       31183      100000      3596      61120       1675      48707       213       19823        58        9491        0          0          0          0          0          0          0          0          0          0     
   4.6       31361      100000      3629      60983       1696      48515       214       19343        61        9105        0          0          0          0          0          0          0          0          0          0     
