 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       229601     589564    1000000      3740      250328       28       229893       1        229601       1        229601       1        229601       1        229601       1        229601       1        229601       1        229601  
   1.7       229506     284539    1000000     38243      626832     14301      472919      125       236726       1        229506       1        229506       1        229506       1        229506       1        229506       1        229506  
   3.3       229317     283243    1000000     37617      628468     14010      476820      231       243294       4        229657       1        229317       1        229317       1        229317       1        229317       1        229317  
   5.0       228914     283164    1000000     37786      629049     14060      476915      239       243698       7        229596       1        228914       1        228914       1        228914       1        228914       1        228914  
   6.7       227882     283364    1000000     37363      628145     14100      478624      260       243719       6        228490       1        227882       1        227882       1        227882       1        227882       1        227882  
   8.3       226516     283109    1000000     37789      628738     14001      476146      265       242671       5        226958       1        226516       1        226516       1        226516       1        226516       1        226516  
   10.0      225245     284660    1000000     37368      625856     13997      475798      258       240987       2        225351       1        225245       1        225245       1        225245       1        225245       1        225245  
   11.7      224247     283269    1000000     37529      628077     14051      477115      277       241282       5        224695       1        224247       1        224247       1        224247       1        224247       1        224247  
   13.3      223808     284123    1000000     37764      628306     14101      476428      276       240709       6        224397       1        223808       1        223808       1        223808       1        223808       1        223808  
   15.0      221920     284606    1000000     37859      627378     14167      475674      275       239579       7        222681       1        221920       1        221920       1        221920       1        221920       1        221920  
   16.7      220658     283559    1000000     37657      627968     14111      476661      318       240921       17       222538       1        220658       1        220658       1        220658       1        220658       1        220658  
   18.3      218185     283820    1000000     37639      627678     14326      477960      299       237622       16       220286       1        218185       1        218185       1        218185       1        218185       1        218185  
   20.0      217657     283978    1000000     37660      627234     14222      476532      308       237192       12       218921       1        217657       1        217657       1        217657       1        217657       1        217657  
   21.7      215672     284944    1000000     37734      625782     14167      474342      306       235703       18       217856       1        215672       1        215672       1        215672       1        215672       1        215672  
   23.3      213509     285094    1000000     37933      626880     14396      476052      309       233518       11       214753       1        213509       1        213509       1        213509       1        213509       1        213509  
   25.0      213072     284446    1000000     37877      627135     14371      476161      344       234851       14       214670       1        213072       1        213072       1        213072       1        213072       1        213072  
