 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         6        92378      100000       9          46         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        335       21959      100000      3511      72740       1831      61940       320       31308       104       16690        0          0          0          0          0          0          0          0          0          0     
   0.2        677       21905      100000      3570      72870       1859      61701       281       29677       100       17207        1         677         0          0          0          0          0          0          0          0     
   0.3        569       21631      100000      3422      73253       1776      62626       321       32744       116       18789        1         569         0          0          0          0          0          0          0          0     
   0.4        443       21656      100000      3519      73343       1846      62498       312       31721       108       18039        0          0          0          0          0          0          0          0          0          0     
   0.5        679       21751      100000      3451      72953       1758      62035       315       32247        97       17218        1         679         0          0          0          0          0          0          0          0     
   0.6        749       22077      100000      3470      72722       1778      61736       306       32129       107       18618        1         749         0          0          0          0          0          0          0          0     
   0.7        453       21547      100000      3505      73190       1794      62103       315       32765       120       19436        0          0          0          0          0          0          0          0          0          0     
   0.8        573       21483      100000      3429      73212       1760      62444       316       33248       117       19676        1         573         0          0          0          0          0          0          0          0     
   0.9        628       21527      100000      3396      73259       1762      62658       318       33545       110       19577        1         628         0          0          0          0          0          0          0          0     
   1.0        377       21937      100000      3421      72516       1800      62005       316       31873       122       18537        0          0          0          0          0          0          0          0          0          0     
   1.1        568       21924      100000      3551      72787       1842      61824       297       30482       106       17508        2         1111        0          0          0          0          0          0          0          0     
   1.2        490       21881      100000      3518      72710       1792      61581       295       31210       109       18340        0          0          0          0          0          0          0          0          0          0     
   1.3        698       21868      100000      3554      73003       1803      61691       293       30352       106       17875        1         698         0          0          0          0          0          0          0          0     
   1.4        322       21719      100000      3446      73203       1792      62480       320       32484       115       18231        0          0          0          0          0          0          0          0          0          0     
   1.5        469       21967      100000      3477      72813       1844      62212       300       30741       105       17342        0          0          0          0          0          0          0          0          0          0     
   1.6        476       21886      100000      3533      72866       1835      61940       307       30834       110       17554        0          0          0          0          0          0          0          0          0          0     
   1.7        451       21630      100000      3483      73211       1822      62443       319       31757       108       16863        0          0          0          0          0          0          0          0          0          0     
   1.8        378       21857      100000      3477      72877       1774      61935       306       32045       110       18487        0          0          0          0          0          0          0          0          0          0     
   1.9        414       21905      100000      3521      72925       1764      61598       313       32548       114       18951        0          0          0          0          0          0          0          0          0          0     
   2.0        437       21858      100000      3515      73028       1808      61967       314       31767        93       16412        0          0          0          0          0          0          0          0          0          0     
   2.1        487       21747      100000      3538      73170       1773      61802       317       32835       115       18818        0          0          0          0          0          0          0          0          0          0     
   2.2        515       21690      100000      3556      73249       1813      61979       314       31869        99       16979        1         515         0          0          0          0          0          0          0          0     
   2.3        507       21732      100000      3483      73106       1796      62281       312       32195       104       17895        1         507         0          0          0          0          0          0          0          0     
   2.4        450       21538      100000      3492      73273       1799      62382       312       32384       110       18335        0          0          0          0          0          0          0          0          0          0     
