 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       253402     677238    1000000      268       254808       1        253402       1        253402       1        253402       1        253402       1        253402       1        253402       1        253402       1        253402  
   0.2       256281     294485    1000000     32313      622048     12520      494549      382       280899       17       258081       1        256281       1        256281       1        256281       1        256281       1        256281  
   0.3       259508     294464    1000000     32152      622760     12400      496107      377       284123       17       261268       1        259508       1        259508       1        259508       1        259508       1        259508  
   0.5       262407     293729    1000000     31757      623674     12252      498863      401       289237       27       265572       1        262407       1        262407       1        262407       1        262407       1        262407  
   0.7       265001     293843    1000000     31625      623917     12075      498597      391       291145       27       267975       1        265001       1        265001       1        265001       1        265001       1        265001  
   0.8       267479     293008    1000000     31680      624599     12056      498739      398       294097       28       270586       1        267479       1        267479       1        267479       1        267479       1        267479  
   1.0       269872     294354    1000000     31229      622168     11922      498605      401       297097       31       273575       1        269872       1        269872       1        269872       1        269872       1        269872  
   1.2       272105     292795    1000000     31349      625185     11912      500432      386       297872       26       275112       1        272105       1        272105       1        272105       1        272105       1        272105  
   1.3       274319     293772    1000000     31216      623429     11866      499547      375       299041       16       276098       1        274319       1        274319       1        274319       1        274319       1        274319  
   1.5       276552     293981    1000000     30946      622884     11725      500177      390       302037       19       278757       1        276552       1        276552       1        276552       1        276552       1        276552  
   1.7       278760     293415    1000000     30894      623745     11592      500407      381       303830       25       281481       1        278760       1        278760       1        278760       1        278760       1        278760  
   1.8       280816     293823    1000000     30622      623092     11632      501882      384       305782       21       283164       1        280816       1        280816       1        280816       1        280816       1        280816  
   2.0       283149     293142    1000000     30409      623593     11376      501464      391       308569       23       285608       1        283149       1        283149       1        283149       1        283149       1        283149  
   2.2       285657     292830    1000000     30488      624115     11477      502445      324       307529       21       288233       1        285657       1        285657       1        285657       1        285657       1        285657  
   2.3       287938     292692    1000000     30193      624717     11311      503952      354       311407       17       289855       1        287938       1        287938       1        287938       1        287938       1        287938  
   2.5       290104     293359    1000000     30205      623336     11195      501360      350       313881       27       293050       1        290104       1        290104       1        290104       1        290104       1        290104  
   2.7       292071     291118    1000000     30033      626929     11300      506872      363       316163       31       295536       1        292071       1        292071       1        292071       1        292071       1        292071  
   2.8       294170     292058    1000000     29946      624913     11103      504167      318       314825       15       295861       1        294170       1        294170       1        294170       1        294170       1        294170  
   3.0       296406     291973    1000000     29840      624801     11106      505059      322       317072       14       297856       1        296406       1        296406       1        296406       1        296406       1        296406  
   3.2       298428     292191    1000000     29896      624859     10964      504136      317       318734       9        299405       1        298428       1        298428       1        298428       1        298428       1        298428  
   3.3       300539     291594    1000000     29582      624958     10839      505018      326       322061       23       303253       1        300539       1        300539       1        300539       1        300539       1        300539  
   3.5       302604     291142    1000000     29426      625862     10809      506669      303       322504       12       304002       1        302604       1        302604       1        302604       1        302604       1        302604  
   3.7       304565     291562    1000000     29436      625991     10760      506646      325       325854       21       306918       1        304565       1        304565       1        304565       1        304565       1        304565  
   3.8       306399     290440    1000000     29336      626587     10742      508279      323       327603       20       308554       1        306399       1        306399       1        306399       1        306399       1        306399  
   4.0       308349     291004    1000000     29166      626061     10525      507001      339       330107       10       309342       1        308349       1        308349       1        308349       1        308349       1        308349  
   4.2       310297     290457    1000000     28748      625947     10493      509425      317       331486       20       312640       1        310297       1        310297       1        310297       1        310297       1        310297  
   4.3       312150     290063    1000000     28772      626350     10436      508912      334       333952       19       314331       1        312150       1        312150       1        312150       1        312150       1        312150  
   4.5       314004     289705    1000000     28814      627385     10401      509551      307       334705       21       316375       1        314004       1        314004       1        314004       1        314004       1        314004  
   4.7       315885     289565    1000000     28769      627706     10394      510147      302       335728       15       317638       1        315885       1        315885       1        315885       1        315885       1        315885  
   4.8       317642     289830    1000000     28547      627660     10336      511239      310       338555       21       320136       1        317642       1        317642       1        317642       1        317642       1        317642  
   5.0       319538     289751    1000000     28336      627091     10232      511433      309       339985       16       321451       1        319538       1        319538       1        319538       1        319538       1        319538  
   5.2       321320     289391    1000000     28378      628034     10279      512565      287       340511       26       324337       1        321320       1        321320       1        321320       1        321320       1        321320  
   5.3       323345     289048    1000000     28202      628147     10243      513311      273       340986       14       324878       1        323345       1        323345       1        323345       1        323345       1        323345  
   5.5       325108     289703    1000000     28084      627588      9996      512145      274       343214       18       327052       1        325108       1        325108       1        325108       1        325108       1        325108  
   5.7       327118     289479    1000000     28059      627613      9985      512319      279       345781       18       329053       1        327118       1        327118       1        327118       1        327118       1        327118  
   5.8       328636     289861    1000000     27942      626921      9910      511863      279       346730       16       330354       1        328636       1        328636       1        328636       1        328636       1        328636  
   6.0       330418     288611    1000000     27715      627888      9971      514656      266       347740       9        331327       1        330418       1        330418       1        330418       1        330418       1        330418  
   6.2       332434     288234    1000000     27799      629109      9861      514395      261       349661       18       334389       1        332434       1        332434       1        332434       1        332434       1        332434  
   6.3       334305     289019    1000000     27490      627245      9824      514736      249       350584       15       335944       1        334305       1        334305       1        334305       1        334305       1        334305  
   6.5       336009     287778    1000000     27506      629176      9778      516441      272       353466       12       337257       1        336009       1        336009       1        336009       1        336009       1        336009  
   6.7       337634     288486    1000000     27320      627874      9610      515250      262       354449       9        338522       1        337634       1        337634       1        337634       1        337634       1        337634  
   6.8       339498     288353    1000000     27429      628570      9669      515690      227       354436       22       341840       1        339498       1        339498       1        339498       1        339498       1        339498  
   7.0       341289     287944    1000000     27173      628552      9504      516079      242       357070       11       342490       1        341289       1        341289       1        341289       1        341289       1        341289  
   7.2       343194     287839    1000000     27034      629298      9491      517697      241       359482       15       344817       1        343194       1        343194       1        343194       1        343194       1        343194  
   7.3       344921     287968    1000000     26756      627910      9461      517552      253       361343       12       346294       1        344921       1        344921       1        344921       1        344921       1        344921  
   7.5       346582     287562    1000000     26947      630214      9384      518443      249       363252       9        347590       1        346582       1        346582       1        346582       1        346582       1        346582  
   7.7       348261     286989    1000000     26831      630050      9293      518347      233       363535       12       349554       1        348261       1        348261       1        348261       1        348261       1        348261  
   7.8       349678     287124    1000000     26733      630005      9277      519032      244       365519       10       350786       1        349678       1        349678       1        349678       1        349678       1        349678  
   8.0       351474     286846    1000000     26376      629577      9194      519884      225       366149       12       352752       1        351474       1        351474       1        351474       1        351474       1        351474  
   8.2       353434     286891    1000000     26656      630801      9212      519407      193       365857       7        354166       1        353434       1        353434       1        353434       1        353434       1        353434  
   8.3       354918     285512    1000000     26410      631973      9107      521669      228       369986       12       356237       1        354918       1        354918       1        354918       1        354918       1        354918  
   8.5       356463     285803    1000000     26382      631663      9104      521491      220       371206       16       358227       1        356463       1        356463       1        356463       1        356463       1        356463  
   8.7       358031     286586    1000000     26254      630551      9078      521033      219       372085       11       359145       1        358031       1        358031       1        358031       1        358031       1        358031  
   8.8       359919     285958    1000000     26197      630834      8916      520902      233       375258       20       362208       1        359919       1        359919       1        359919       1        359919       1        359919  
   9.0       361447     285903    1000000     25898      630001      8814      521131      211       375124       11       362536       1        361447       1        361447       1        361447       1        361447       1        361447  
   9.2       362984     285886    1000000     26012      630535      8806      521238      200       376039       11       364119       1        362984       1        362984       1        362984       1        362984       1        362984  
   9.3       364574     285889    1000000     25952      631635      8700      521978      210       378501       12       365809       1        364574       1        364574       1        364574       1        364574       1        364574  
   9.5       366060     285340    1000000     25751      631520      8770      523458      194       378475       11       367176       1        366060       1        366060       1        366060       1        366060       1        366060  
   9.7       367617     285989    1000000     25676      632629      8756      525068      191       380186       14       369131       1        367617       1        367617       1        367617       1        367617       1        367617  
   9.8       369177     286059    1000000     25457      629975      8618      522551      183       380919       9        370096       1        369177       1        369177       1        369177       1        369177       1        369177  
   10.0      370766     284585    1000000     25496      632614      8662      525522      198       383955       10       371800       1        370766       1        370766       1        370766       1        370766       1        370766  
   10.2      372327     285236    1000000     25472      631245      8574      523854      168       383030       8        373308       1        372327       1        372327       1        372327       1        372327       1        372327  
   10.3      374071     284972    1000000     25196      631922      8526      525850      181       385692       10       375118       1        374071       1        374071       1        374071       1        374071       1        374071  
   10.5      375798     285055    1000000     25316      631714      8421      524277      170       386532       7        376518       1        375798       1        375798       1        375798       1        375798       1        375798  
   10.7      377211     284999    1000000     25034      631946      8273      525291      186       389218       7        377907       1        377211       1        377211       1        377211       1        377211       1        377211  
   10.8      378755     283991    1000000     24889      633079      8389      528309      184       390768       11       379883       1        378755       1        378755       1        378755       1        378755       1        378755  
   11.0      380317     284854    1000000     24824      630441      8269      525225      148       389386       3        380552       1        380317       1        380317       1        380317       1        380317       1        380317  
   11.2      381758     284243    1000000     24948      632888      8188      526208      173       393188       16       383607       1        381758       1        381758       1        381758       1        381758       1        381758  
   11.3      383228     284039    1000000     24780      632275      8146      526664      172       394516       10       384317       1        383228       1        383228       1        383228       1        383228       1        383228  
   11.5      384926     283773    1000000     24766      633352      8177      527770      160       395789       11       386159       1        384926       1        384926       1        384926       1        384926       1        384926  
   11.7      386538     282776    1000000     24696      634741      8069      529423      162       397092       9        387525       1        386538       1        386538       1        386538       1        386538       1        386538  
   11.8      388089     282611    1000000     24384      634289      8074      530790      157       397899       6        388650       1        388089       1        388089       1        388089       1        388089       1        388089  
   12.0      389476     283270    1000000     24409      633037      8013      528971      142       398706       8        390288       1        389476       1        389476       1        389476       1        389476       1        389476  
   12.2      391136     283051    1000000     24396      633964      7921      529622      154       400827       8        391964       1        391136       1        391136       1        391136       1        391136       1        391136  
   12.3      392821     282754    1000000     24036      633906      7918      531743      158       402986       8        393565       1        392821       1        392821       1        392821       1        392821       1        392821  
   12.5      394370     282767    1000000     24062      633474      7753      529644      148       404213       10       395426       1        394370       1        394370       1        394370       1        394370       1        394370  
   12.7      396021     283055    1000000     23875      632886      7711      530582      159       406706       13       397388       1        396021       1        396021       1        396021       1        396021       1        396021  
   12.8      397416     282331    1000000     23911      634877      7795      532738      135       406453       10       398549       1        397416       1        397416       1        397416       1        397416       1        397416  
   13.0      398870     282797    1000000     23813      633451      7648      531118      137       407316       4        399192       1        398870       1        398870       1        398870       1        398870       1        398870  
   13.2      400689     281860    1000000     23533      634688      7620      533444      141       409604       4        401011       1        400689       1        400689       1        400689       1        400689       1        400689  
   13.3      402082     282964    1000000     23799      633930      7477      530045      127       410035       4        402429       1        402082       1        402082       1        402082       1        402082       1        402082  
   13.5      403610     282678    1000000     23632      634559      7576      532668      126       411502       5        404066       1        403610       1        403610       1        403610       1        403610       1        403610  
   13.7      405226     281168    1000000     23547      635878      7447      533674      114       412695       8        406047       1        405226       1        405226       1        405226       1        405226       1        405226  
   13.8      406738     281208    1000000     23514      635631      7448      533556      114       413946       3        406960       1        406738       1        406738       1        406738       1        406738       1        406738  
   14.0      408189     281527    1000000     23088      634480      7346      534455      114       415521       7        408945       1        408189       1        408189       1        408189       1        408189       1        408189  
   14.2      409460     280769    1000000     23181      635906      7337      535529      127       417747       7        410211       1        409460       1        409460       1        409460       1        409460       1        409460  
   14.3      410993     281445    1000000     23100      635417      7272      535270      130       419131       5        411413       1        410993       1        410993       1        410993       1        410993       1        410993  
   14.5      412530     280479    1000000     23158      636899      7228      536051      128       420412       2        412667       1        412530       1        412530       1        412530       1        412530       1        412530  
   14.7      414122     281049    1000000     22899      635260      7111      535206      119       421521       2        414227       1        414122       1        414122       1        414122       1        414122       1        414122  
   14.8      415565     280830    1000000     22821      635320      7123      535833       96       421608       2        415668       1        415565       1        415565       1        415565       1        415565       1        415565  
   15.0      416986     280844    1000000     22651      635373      7026      536462      115       424321       7        417729       1        416986       1        416986       1        416986       1        416986       1        416986  
   15.2      418323     280001    1000000     22755      637094      7017      537316      106       425189       5        418780       1        418323       1        418323       1        418323       1        418323       1        418323  
   15.3      419896     279704    1000000     22455      636980      6972      538679      106       426603       5        420360       1        419896       1        419896       1        419896       1        419896       1        419896  
   15.5      421169     280827    1000000     22593      636363      6810      536399       92       427066       5        421662       1        421169       1        421169       1        421169       1        421169       1        421169  
   15.7      422905     280624    1000000     22411      636601      6873      538191       99       429105       2        423010       1        422905       1        422905       1        422905       1        422905       1        422905  
   15.8      424393     279498    1000000     22396      637627      6869      539327      107       430946       1        424393       1        424393       1        424393       1        424393       1        424393       1        424393  
   16.0      425947     279591    1000000     22419      638068      6744      538703       88       431237       3        426156       1        425947       1        425947       1        425947       1        425947       1        425947  
   16.2      427486     280120    1000000     22011      635860      6649      538623       82       432524       3        427690       1        427486       1        427486       1        427486       1        427486       1        427486  
   16.3      428907     279316    1000000     22147      637782      6652      539526       84       433994       2        429045       1        428907       1        428907       1        428907       1        428907       1        428907  
   16.5      430293     278447    1000000     22021      639733      6688      542800      102       436770       6        430857       1        430293       1        430293       1        430293       1        430293       1        430293  
   16.7      431476     278812    1000000     21779      637835      6538      541449       88       437134       5        432023       1        431476       1        431476       1        431476       1        431476       1        431476  
   16.8      432758     278560    1000000     21795      638690      6572      542247       81       437668       2        432860       1        432758       1        432758       1        432758       1        432758       1        432758  
   17.0      434071     278413    1000000     21660      638701      6508      542660       94       440080       7        434748       1        434071       1        434071       1        434071       1        434071       1        434071  
   17.2      435309     278760    1000000     21485      637457      6429      542200       75       440056       5        435749       1        435309       1        435309       1        435309       1        435309       1        435309  
   17.3      436447     278517    1000000     21541      638305      6395      542332       78       441010       1        436447       1        436447       1        436447       1        436447       1        436447       1        436447  
   17.5      437587     277900    1000000     21404      639019      6410      543910       86       442960       4        437979       1        437587       1        437587       1        437587       1        437587       1        437587  
