 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       226505     700747    1000000      248       227786       1        226505       1        226505       1        226505       1        226505       1        226505       1        226505       1        226505       1        226505  
   0.2       235652     287070    1000000     36838      624172     13607      475249      238       250141       6        236199       1        235652       1        235652       1        235652       1        235652       1        235652  
   0.3       245275     286700    1000000     36116      625021     13160      477912      246       260393       6        245828       1        245275       1        245275       1        245275       1        245275       1        245275  
   0.5       254791     286513    1000000     35217      624708     12782      480838      238       269720       6        255400       1        254791       1        254791       1        254791       1        254791       1        254791  
   0.7       264110     286602    1000000     34849      623634     12319      479478      202       276387       2        264219       1        264110       1        264110       1        264110       1        264110       1        264110  
   0.8       273282     286770    1000000     34267      623140     11990      480470      186       284416       3        273494       1        273282       1        273282       1        273282       1        273282       1        273282  
   1.0       282781     287628    1000000     33280      620422     11504      481175      188       294466       3        282988       1        282781       1        282781       1        282781       1        282781       1        282781  
   1.2       292552     287698    1000000     32697      621510     11153      483977      155       302283       6        293194       1        292552       1        292552       1        292552       1        292552       1        292552  
   1.3       302366     287440    1000000     32135      620211     10636      483214      127       310237       3        302635       1        302366       1        302366       1        302366       1        302366       1        302366  
   1.5       312239     286338    1000000     31365      621728     10413      487857      142       320888       4        312585       1        312239       1        312239       1        312239       1        312239       1        312239  
   1.7       321942     286442    1000000     30701      621097     10040      489343      116       328919       1        321942       1        321942       1        321942       1        321942       1        321942       1        321942  
   1.8       331930     286497    1000000     30178      620476      9551      489034       99       338032       2        332031       1        331930       1        331930       1        331930       1        331930       1        331930  
   2.0       341957     286253    1000000     29324      619582      9276      492139       74       346522       2        342074       1        341957       1        341957       1        341957       1        341957       1        341957  
   2.2       351764     285665    1000000     28765      619681      8731      492708       67       355930       4        352116       1        351764       1        351764       1        351764       1        351764       1        351764  
   2.3       361767     284887    1000000     28171      621278      8353      495537       56       365218       2        361884       1        361767       1        361767       1        361767       1        361767       1        361767  
   2.5       371749     284976    1000000     27377      620027      7849      495983       57       375130       2        371861       1        371749       1        371749       1        371749       1        371749       1        371749  
   2.7       382095     284562    1000000     26658      620919      7492      499454       50       385021       1        382095       1        382095       1        382095       1        382095       1        382095       1        382095  
   2.8       392199     283713    1000000     25983      620666      7059      500955       37       394290       1        392199       1        392199       1        392199       1        392199       1        392199       1        392199  
   3.0       402296     283228    1000000     25332      621617      6693      503855       20       403444       1        402296       1        402296       1        402296       1        402296       1        402296       1        402296  
   3.2       412701     281709    1000000     24263      622313      6393      509437       24       414115       2        412805       1        412701       1        412701       1        412701       1        412701       1        412701  
   3.3       423359     281294    1000000     23696      623602      5982      511926       12       424009       2        423462       1        423359       1        423359       1        423359       1        423359       1        423359  
   3.5       433539     279654    1000000     22866      625010      5573      516123       18       434508       1        433539       1        433539       1        433539       1        433539       1        433539       1        433539  
