 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         9        85676      100000      149        800         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        2740      12925      100000      1762      84145       910       78687       245       64969       148       58206        34       31384        12       16037        0          0          0          0          0          0     
   0.2        2311      13017      100000      1748      84038       872       78376       237       65814       136       58908        34       36755        18       26405        0          0          0          0          0          0     
   0.3        4557      13145      100000      1770      83720       908       78196       230       64632       126       57315        33       38177        16       26656        0          0          0          0          0          0     
   0.4        3114      13431      100000      1836      83395       919       77517       235       64149       134       57241        30       34373        16       24934        0          0          0          0          0          0     
   0.5        2398      13736      100000      1907      82998       988       77064       231       61686       115       53537        32       35890        15       23810        0          0          0          0          0          0     
   0.6        2290      13879      100000      1856      82630       944       76677       222       62454       120       55299        30       36814        16       26616        0          0          0          0          0          0     
   0.7        5001      13895      100000      1903      82754       978       76831       216       61787       121       54894        26       37752        17       31068        1         5001        0          0          0          0     
   0.8        5339      14150      100000      1938      82477       992       76356       227       61548       116       54031        20       34161        14       30107        1         5339        0          0          0          0     
   0.9        3809      14950      100000      2064      81196       1021      74432       215       59086       106       51576        22       34961        15       30205        0          0          0          0          0          0     
   1.0        4202      15380      100000      2107      80799       1083      74102       186       56652        82       49551        20       36646        12       30793        0          0          0          0          0          0     
   1.1        5101      15758      100000      2108      80144       1063      73290       183       56085        72       48675        15       37490        11       34532        1         5101        0          0          0          0     
   1.2        7067      16570      100000      2134      78966       1012      71740       134       54841        57       49486        15       41963        8        37335        4        24645        0          0          0          0     
   1.3        8162      17026      100000      2110      78194       935       70636       106       55258        38       50866        11       45487        9        43935        5        33365        0          0          0          0     
   1.4        8859      17411      100000      2003      77794       813       70129        80       57052        33       53932        9        49237        8        48716        6        43065        0          0          0          0     
   1.5        9804      17856      100000      1721      76706       613       69640        55       59551        21       57259        9        54865        8        54257        6        48371        0          0          0          0     
   1.6       20475      17449      100000      1562      77356       510       70667        36       62554        16       61197        7        59662        7        59662        6        58559        1        20475        0          0     
   1.7       22222      17320      100000      1306      77286       373       71331        19       65579        10       64977        7        64573        6        63765        6        63765        2        32796        0          0     
   1.8       24107      16716      100000      1060      78100       270       73218        11       69176        7        68882        5        68645        5        68645        5        68645        3        54161        0          0     
   1.9       25638      16086      100000      812       78820       166       74833        5        72453        5        72453        5        72453        5        72453        5        72453        3        57041        0          0     
   2.0       27033      15281      100000      598       80025        94       76956        4        75815        4        75815        4        75815        4        75815        4        75815        3        66074        0          0     
   2.1       28129      14365      100000      430       81221        40       78823        4        78385        4        78385        4        78385        4        78385        4        78385        4        78385        0          0     
   2.2       28870      13674      100000      373       82638        27       80547        4        80283        4        80283        4        80283        4        80283        4        80283        4        80283        0          0     
   2.3       29567      13040      100000      278       83348        23       81869        4        81594        4        81594        4        81594        4        81594        4        81594        4        81594        0          0     
   2.4       30168      12648      100000      218       84039        11       82817        4        82743        4        82743        4        82743        4        82743        4        82743        4        82743        0          0     
   2.5       30799      12135      100000      177       84835        13       83880        4        83781        4        83781        4        83781        4        83781        4        83781        4        83781        0          0     
   2.6       31324      11587      100000      147       85469        12       84688        4        84587        4        84587        4        84587        4        84587        4        84587        4        84587        0          0     
   2.7       31749      11312      100000      148       85925        13       85142        5        85023        5        85023        5        85023        5        85023        4        80556        4        80556        0          0     
   2.8       31935      11139      100000      142       86109        8        85325        4        85280        4        85280        4        85280        4        85280        4        85280        4        85280        0          0     
   2.9       50795      10940      100000      130       86427        12       85752        3        85654        3        85654        3        85654        3        85654        3        85654        3        85654        1        50795   
   3.0       36453      11091      100000      115       86401        9        85796        4        85737        4        85737        4        85737        4        85737        4        85737        4        85737        0          0     
   3.1       36595      10981      100000      132       86454        7        85743        4        85701        4        85701        4        85701        4        85701        4        85701        4        85701        0          0     
