 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       335306     462259    1000000      7459      378686      159       337051       1        335306       1        335306       1        335306       1        335306       1        335306       1        335306       1        335306  
   1.7       334534     195247    1000000     31575      752336     14819      643792      605       372688       11       335607       1        334534       1        334534       1        334534       1        334534       1        334534  
   3.3       334358     194302    1000000     30273      753114     14025      648258      914       396130       62       341365       1        334358       1        334358       1        334358       1        334358       1        334358  
   5.0       334001     194475    1000000     29937      752708     13815      648538      971       401878       94       345039       1        334001       1        334001       1        334001       1        334001       1        334001  
   6.7       333312     194101    1000000     29666      753225     13517      649234      1055      409830      124       348933       1        333312       1        333312       1        333312       1        333312       1        333312  
   8.3       333113     194095    1000000     29629      752471     13616      648909      1023      407524      129       349216       1        333113       1        333113       1        333113       1        333113       1        333113  
   10.0      332792     193899    1000000     29573      752666     13588      649652      1045      409749      150       351580       1        332792       1        332792       1        332792       1        332792       1        332792  
   11.7      331364     194176    1000000     29667      753216     13609      649701      1029      408410      147       350250       1        331364       1        331364       1        331364       1        331364       1        331364  
   13.3      330873     194395    1000000     29731      751720     13614      647817      1074      409487      142       348795       1        330873       1        330873       1        330873       1        330873       1        330873  
   15.0      330372     194796    1000000     29631      751009     13718      648318      1027      405720      122       346133       1        330372       1        330372       1        330372       1        330372       1        330372  
   16.7      329601     194373    1000000     29738      752553     13795      649667      1027      406387      131       347201       1        329601       1        329601       1        329601       1        329601       1        329601  
   18.3      328197     194800    1000000     29967      752428     13565      646885      1081      408902      160       348308       1        328197       1        328197       1        328197       1        328197       1        328197  
   20.0      327876     194255    1000000     29547      752059     13728      649875      1087      408256      144       346514       1        327876       1        327876       1        327876       1        327876       1        327876  
   21.7      326712     194758    1000000     29586      751240     13637      648388      1078      407397      158       347204       1        326712       1        326712       1        326712       1        326712       1        326712  
   23.3      325304     195328    1000000     29592      750334     13600      647452      1123      410111      168       347164       1        325304       1        325304       1        325304       1        325304       1        325304  
   25.0      324715     194476    1000000     29835      752630     13838      649379      1072      406398      159       345950       1        324715       1        324715       1        324715       1        324715       1        324715  
   26.7      323166     194844    1000000     29817      752003     13770      648682      1121      407461      173       344927       1        323166       1        323166       1        323166       1        323166       1        323166  
   28.3      323433     194705    1000000     29647      751666     13538      647643      1081      406047      183       346879       1        323433       1        323433       1        323433       1        323433       1        323433  
   30.0      321188     194524    1000000     29772      751914     13585      647440      1141      407504      156       341703       1        321188       1        321188       1        321188       1        321188       1        321188  
   31.7      320622     196044    1000000     29876      749407     13631      644749      1097      403969      164       342318       1        320622       1        320622       1        320622       1        320622       1        320622  
   33.3      320198     195856    1000000     29775      750374     13681      646344      1122      407260      187       344903       1        320198       1        320198       1        320198       1        320198       1        320198  
