 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       296384     527509    1000000      4380      320787       33       296729       1        296384       1        296384       1        296384       1        296384       1        296384       1        296384       1        296384  
   1.7       296584     238924    1000000     35952      685897     13783      543123      239       310943       4        296892       1        296584       1        296584       1        296584       1        296584       1        296584  
   3.3       295409     239666    1000000     35871      685449     13940      544080      275       312350       6        296010       1        295409       1        295409       1        295409       1        295409       1        295409  
   5.0       293656     240440    1000000     35924      683688     13809      541245      265       309800       4        293996       1        293656       1        293656       1        293656       1        293656       1        293656  
   6.7       291191     241139    1000000     35773      682084     13685      540030      304       310073       8        291981       1        291191       1        291191       1        291191       1        291191       1        291191  
   8.3       287395     242221    1000000     36209      681610     13946      538220      284       305313       9        288322       1        287395       1        287395       1        287395       1        287395       1        287395  
   10.0      284904     241722    1000000     36219      682936     14124      540500      294       303372       9        285857       1        284904       1        284904       1        284904       1        284904       1        284904  
   11.7      281440     242866    1000000     36367      681170     14015      537336      312       301324       13       282909       1        281440       1        281440       1        281440       1        281440       1        281440  
   13.3      277655     243878    1000000     36279      678783     14131      536456      349       300330       15       279532       1        277655       1        277655       1        277655       1        277655       1        277655  
   15.0      269023     244606    1000000     36448      678806     14223      535727      304       295739       14       277775       2        275938       2        275938       2        275938       1        269023       1        269023  
   16.7      275236     244413    1000000     36746      678401     14104      532107      317       295868       14       276929       1        275236       1        275236       1        275236       1        275236       1        275236  
   18.3      270138     245766    1000000     36362      675942     14095      532238      314       295041       7        276002       2        275438       2        275438       2        275438       1        270138       1        270138  
   20.0      262266     246676    1000000     36785      675797     14045      529364      315       294960       12       275904       3        274903       3        274903       3        274903       1        262266       1        262266  
   21.7      256803     246460    1000000     36657      676003     14116      530938      291       293368       14       276401       4        275242       4        275242       4        275242       1        256803       1        256803  
   23.3      262836     247117    1000000     36471      674759     14131      531200      313       294865       17       276489       4        274820       3        274281       3        274281       1        262836       1        262836  
   25.0      261678     247634    1000000     36445      674148     13985      529308      306       293946       15       276139       3        274362       3        274362       3        274362       1        261678       1        261678  
   26.7      269718     247517    1000000     36563      674601     13867      528194      297       295303       13       277552       2        275618       2        275618       2        275618       1        269718       1        269718  
   28.3      210500     247866    1000000     36306      673318     13948      529572      266       293722       19       278615       6        276857       6        276857       6        276857       3        255818       1        210500  
   30.0      130533     247745    1000000     36545      674240     13976      529160      269       294417       19       278915       8        277483       8        277483       8        277483       5        253774       2        188213  
   31.7      68872      248762    1000000     36297      672194     13902      528202      292       297203       22       280783       11       279488       10       278676       10       278676       6        247758       3        188356  
   33.3      147833     248571    1000000     36018      671520     13554      526752      289       299153       17       282300       10       281538       9        280930       9        280930       5        249290       1        147833  
   35.0      177110     248399    1000000     36061      672749     13734      529190      240       297852       14       284002       7        282983       7        282983       7        282983       3        251026       2        239314  
   36.7      188357     247991    1000000     35731      673379     13520      530570      306       303890       12       285671       8        285244       8        285244       8        285244       4        256608       1        188357  
   38.3      189100     248015    1000000     35849      673432     13547      530554      279       303612       12       287232       7        286685       7        286685       7        286685       3        257800       2        246162  
   40.0      190062     249004    1000000     35733      670318     13392      526638      224       301949       17       289031       7        287921       7        287921       7        287921       3        258967       2        247274  
