 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         9        85676      100000      149        800         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        1630      12992      100000      2016      84115       1065      77917       292       62175       160       52827        34       27542        8        10386        0          0          0          0          0          0     
   0.2        3493      12945      100000      1994      83957       1064      77928       286       61800       158       53043        26       25292        6        10539        0          0          0          0          0          0     
   0.3        2239      13209      100000      2022      83703       1070      77542       272       61346       154       53285        30       27247        7         9995        0          0          0          0          0          0     
   0.4        2047      13224      100000      2113      83833       1099      77224       277       60395       167       52631        23       21100        6         8784        0          0          0          0          0          0     
   0.5        2025      13066      100000      2070      83921       1084      77544       282       61756       149       52462        26       27377        11       16253        0          0          0          0          0          0     
   0.6        3009      13340      100000      2068      83410       1122      77416       283       60478       149       51209        28       26306        6        12200        0          0          0          0          0          0     
   0.7        3003      13501      100000      2093      83326       1131      77143       305       60216       163       50503        25       23591        4         9584        0          0          0          0          0          0     
   0.8        4144      14016      100000      2184      82630       1160      75991       273       57792       134       48291        23       25984        7        14754        0          0          0          0          0          0     
   0.9        5878      14407      100000      2215      82004       1142      75036       264       57730       128       48186        16       25356        5        17294        1         5878        0          0          0          0     
   1.0       11824      14993      100000      2433      81550       1250      73835       245       54421       115       45612        8        23939        3        20815        2        19274        1        11824        0          0     
   1.1       14977      15949      100000      2413      79899       1210      72125       241       52509        95       42760        7        27864        2        24207        2        24207        1        14977        0          0     
   1.2       18651      16844      100000      2544      78872       1244      70502       173       50033        67       42812        4        32064        2        30898        2        30898        2        30898        0          0     
   1.3       23259      17614      100000      2569      77682       1129      68485       123       49874        40       44324        3        38898        2        38386        2        38386        2        38386        0          0     
   1.4       27807      18529      100000      2380      75839       929       66507        55       50203        12       47437        2        45760        2        45760        2        45760        2        45760        0          0     
