 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         13       79367      100000      461        2578        4          44         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        7320       9699      100000      1312      87963       645       83703       154       74565        95       70357        29       55556        20       48769        2        13346        0          0          0          0     
   0.2        5055      10347      100000      1410      87155       722       82756       196       72680       108       66473        39       52067        17       37412        1         5055        0          0          0          0     
   0.3        6063      10294      100000      1434      87347       724       82835       169       72051       102       67404        34       53567        17       42745        2        11284        0          0          0          0     
   0.4        7699      10640      100000      1505      86846       780       82160       170       70505        98       65747        28       51310        19       45064        1         7699        0          0          0          0     
   0.5        4578      11389      100000      1628      85753       805       80510       190       68022        92       60983        22       48946        17       45074        0          0          0          0          0          0     
   0.6        7113      12163      100000      1723      84725       875       79282       186       65808        91       59532        25       47467        15       40369        1         7113        0          0          0          0     
   0.7        5937      13264      100000      1837      83230       880       77047       144       62820        64       57340        21       49454        16       45902        1         5937        0          0          0          0     
   0.8        7418      14204      100000      1847      82018       801       75324        98       61946        35       57641        15       54630        13       53054        5        29025        0          0          0          0     
   0.9        8703      15077      100000      1789      80448       741       73834        58       61433        19       58866        11       57049        11       57049        7        46953        0          0          0          0     
   1.0       12655      15247      100000      1515      80018       526       73761        25       65008        13       64259        11       64022        10       63053        7        57451        2        22875        0          0     
   1.1       15004      14873      100000      1163      80279       314       74948        12       70344        10       70192        9        69994        9        69994        7        65960        2        26550        0          0     
   1.2       15082      14174      100000      852       81255       187       77128        10       74643        9        74580        9        74580        8        73927        7        71110        2        27904        0          0     
   1.3       15300      14094      100000      739       81435       163       77886        9        75733        9        75733        8        75533        8        75533        7        73804        3        39254        0          0     
   1.4       22208      13582      100000      625       82030       120       78922        8        77429        7        77364        7        77364        6        76662        6        76662        3        48933        0          0     
   1.5       47735      13391      100000      553       82328        86       79476        4        78416        4        78416        4        78416        4        78416        4        78416        2        59274        0          0     
   1.6       47920      12977      100000      520       83100        80       80448        3        79452        3        79452        3        79452        3        79452        3        79452        3        79452        0          0     
   1.7       48927      12507      100000      371       83744        53       81847        3        81168        3        81168        3        81168        3        81168        3        81168        3        81168        0          0     
   1.8       49708      12122      100000      314       84272        19       82490        3        82300        3        82300        3        82300        3        82300        3        82300        3        82300        0          0     
   1.9       50470      11645      100000      258       85136        24       83752        2        83501        2        83501        2        83501        2        83501        2        83501        2        83501        1        50470   
   2.0       51246      10955      100000      206       86238        13       85104        2        84974        2        84974        2        84974        2        84974        2        84974        2        84974        1        51246   
   2.1       51417      10681      100000      164       86544        12       85650        2        85509        2        85509        2        85509        2        85509        2        85509        2        85509        1        51417   
   2.2       51602      10409      100000      149       86869        8        86051        2        85988        2        85988        2        85988        2        85988        2        85988        2        85988        1        51602   
   2.3       50981      10537      100000      197       86511        15       85429        2        85263        2        85263        2        85263        2        85263        2        85263        2        85263        1        50981   
   2.4       50552      10800      100000      196       86381        18       85350        2        85162        2        85162        2        85162        2        85162        2        85162        2        85162        1        50552   
   2.5       50348      10906      100000      184       86198        13       85167        2        85038        2        85038        2        85038        2        85038        2        85038        2        85038        1        50348   
   2.6       50238      10663      100000      174       86603        16       85665        2        85488        2        85488        2        85488        2        85488        2        85488        2        85488        1        50238   
   2.7       50206      10547      100000      171       86804        6        85848        2        85797        2        85797        2        85797        2        85797        2        85797        2        85797        1        50206   
   2.8       50560      10135      100000      153       87350        7        86507        2        86451        2        86451        2        86451        2        86451        2        86451        2        86451        1        50560   
   2.9       50551      10027      100000      126       87514        7        86817        2        86763        2        86763        2        86763        2        86763        2        86763        2        86763        1        50551   
   3.0       50263       9961      100000      137       87619        8        86862        2        86799        2        86799        2        86799        2        86799        2        86799        2        86799        1        50263   
   3.1       50600       9596      100000       98       88133        6        87583        2        87539        2        87539        2        87539        2        87539        2        87539        2        87539        1        50600   
   3.2       50967       9207      100000      101       88685        6        88136        2        88093        2        88093        2        88093        2        88093        2        88093        2        88093        1        50967   
   3.3       51299       9296      100000      111       88648        5        88024        2        87991        2        87991        2        87991        2        87991        2        87991        2        87991        1        51299   
   3.4       51185       9850      100000      123       87761        12       87093        2        86951        2        86951        2        86951        2        86951        2        86951        2        86951        1        51185   
   3.5       51487       9799      100000      112       87845        4        87211        2        87187        2        87187        2        87187        2        87187        2        87187        2        87187        1        51487   
   3.6       51483       9996      100000      141       87516        11       86775        2        86661        2        86661        2        86661        2        86661        2        86661        2        86661        1        51483   
   3.7       51811       9825      100000      126       87827        10       87135        2        87040        2        87040        2        87040        2        87040        2        87040        2        87040        1        51811   
   3.8       52637       9477      100000       88       88370        4        87889        2        87863        2        87863        2        87863        2        87863        2        87863        2        87863        1        52637   
   3.9       53362       8906      100000       68       89111        3        88731        2        88719        2        88719        2        88719        2        88719        2        88719        2        88719        1        53362   
   4.0       53903       8553      100000       51       89661        5        89405        2        89374        2        89374        2        89374        2        89374        2        89374        2        89374        1        53903   
   4.1       53921       8479      100000       52       89680        6        89410        2        89360        2        89360        2        89360        2        89360        2        89360        2        89360        1        53921   
   4.2       54282       8130      100000       53       90198        3        89909        2        89899        2        89899        2        89899        2        89899        2        89899        2        89899        1        54282   
   4.3       54210       8209      100000       59       90077        2        89758        2        89758        2        89758        2        89758        2        89758        2        89758        2        89758        1        54210   
   4.4       54243       8392      100000       55       89811        4        89521        2        89499        2        89499        2        89499        2        89499        2        89499        2        89499        1        54243   
   4.5       54377       8500      100000       55       89671        4        89396        2        89372        2        89372        2        89372        2        89372        2        89372        2        89372        1        54377   
   4.6       54572       8713      100000       56       89395        5        89098        2        89062        2        89062        2        89062        2        89062        2        89062        2        89062        1        54572   
   4.7       54659       8719      100000       69       89446        3        89071        2        89059        2        89059        2        89059        2        89059        2        89059        2        89059        1        54659   
   4.8       55068       8544      100000       65       89732        5        89408        2        89373        2        89373        2        89373        2        89373        2        89373        2        89373        1        55068   
   4.9       55403       8311      100000       60       89988        6        89682        2        89641        2        89641        2        89641        2        89641        2        89641        2        89641        1        55403   
   5.0       55370       8654      100000       70       89558        4        89186        2        89163        2        89163        2        89163        2        89163        2        89163        2        89163        1        55370   
   5.1       55623       8605      100000       62       89638        4        89305        2        89285        2        89285        2        89285        2        89285        2        89285        2        89285        1        55623   
   5.2       55556       8672      100000       59       89508        4        89196        2        89176        2        89176        2        89176        2        89176        2        89176        2        89176        1        55556   
   5.3       89062       8693      100000       65       89431        1        89062        1        89062        1        89062        1        89062        1        89062        1        89062        1        89062        1        89062   
   5.4       56006       8793      100000       62       89239        4        88906        2        88886        2        88886        2        88886        2        88886        2        88886        2        88886        1        56006   
   5.5       56183       8924      100000       73       89061        2        88654        2        88654        2        88654        2        88654        2        88654        2        88654        2        88654        1        56183   
   5.6       56131       9109      100000       85       88764        4        88293        2        88269        2        88269        2        88269        2        88269        2        88269        2        88269        1        56131   
   5.7       56349       9416      100000      129       88374        6        87673        2        87627        2        87627        2        87627        2        87627        2        87627        2        87627        1        56349   
   5.8       87188       9734      100000      125       87940        7        87261        1        87188        1        87188        1        87188        1        87188        1        87188        1        87188        1        87188   
   5.9       87317       9725      100000      110       87972        5        87369        1        87317        1        87317        1        87317        1        87317        1        87317        1        87317        1        87317   
   6.0       58168       9425      100000       97       88347        2        87786        2        87786        2        87786        2        87786        2        87786        2        87786        2        87786        1        58168   
   6.1       87982       9307      100000       87       88506        4        88014        1        87982        1        87982        1        87982        1        87982        1        87982        1        87982        1        87982   
   6.2       88218       9169      100000       77       88683        5        88264        1        88218        1        88218        1        88218        1        88218        1        88218        1        88218        1        88218   
   6.3       88427       9023      100000       82       88894        3        88456        1        88427        1        88427        1        88427        1        88427        1        88427        1        88427        1        88427   
   6.4       86256       9214      100000       92       88650        9        88158        2        88064        2        88064        2        88064        2        88064        1        86256        1        86256        1        86256   
   6.5       86864       9441      100000      119       88357        12       87714        2        87570        2        87570        2        87570        1        86864        1        86864        1        86864        1        86864   
   6.6       88049       9329      100000       72       88457        1        88049        1        88049        1        88049        1        88049        1        88049        1        88049        1        88049        1        88049   
   6.7       63000       9031      100000       57       88959        4        88652        2        88632        2        88632        2        88632        2        88632        2        88632        2        88632        1        63000   
   6.8       63627       8697      100000       66       89367        4        89022        2        89001        2        89001        2        89001        2        89001        2        89001        2        89001        1        63627   
   6.9       64308       8544      100000       54       89750        4        89469        2        89446        2        89446        2        89446        2        89446        2        89446        2        89446        1        64308   
   7.0       64864       8218      100000       44       90078        2        89831        2        89831        2        89831        2        89831        2        89831        2        89831        2        89831        1        64864   
   7.1       65230       8062      100000       42       90316        2        90091        2        90091        2        90091        2        90091        2        90091        2        90091        2        90091        1        65230   
   7.2       65106       8247      100000       49       90085        4        89837        2        89813        2        89813        2        89813        2        89813        2        89813        2        89813        1        65106   
   7.3       64922       8582      100000       58       89628        4        89329        2        89304        2        89304        2        89304        2        89304        2        89304        2        89304        1        64922   
   7.4       64590       8853      100000       70       89260        3        88879        2        88866        2        88866        2        88866        2        88866        2        88866        2        88866        1        64590   
   7.5       64271       8963      100000       75       88938        3        88532        2        88522        2        88522        2        88522        2        88522        2        88522        2        88522        1        64271   
   7.6       64577       9079      100000       69       88969        3        88593        2        88583        2        88583        2        88583        2        88583        2        88583        2        88583        1        64577   
   7.7       64807       9173      100000       75       88719        8        88332        2        88265        2        88265        2        88265        2        88265        2        88265        2        88265        1        64807   
   7.8       64767       9353      100000       85       88487        2        88019        2        88019        2        88019        2        88019        2        88019        2        88019        2        88019        1        64767   
   7.9       65014       9297      100000       91       88565        5        88077        2        88045        2        88045        2        88045        2        88045        2        88045        2        88045        1        65014   
   8.0       65303       9294      100000       80       88468        4        88020        2        88000        2        88000        2        88000        2        88000        2        88000        2        88000        1        65303   
   8.1       88408       9063      100000       76       88863        5        88452        1        88408        1        88408        1        88408        1        88408        1        88408        1        88408        1        88408   
   8.2       66327       8929      100000       70       89087        3        88695        2        88685        2        88685        2        88685        2        88685        2        88685        2        88685        1        66327   
   8.3       66706       8869      100000       84       89138        3        88677        2        88667        2        88667        2        88667        2        88667        2        88667        2        88667        1        66706   
   8.4       66916       8962      100000       65       89035        6        88700        2        88650        2        88650        2        88650        2        88650        2        88650        2        88650        1        66916   
   8.5       67425       8809      100000       88       89192        6        88705        2        88663        2        88663        2        88663        2        88663        2        88663        2        88663        1        67425   
   8.6       88796       8949      100000       55       89112        4        88827        1        88796        1        88796        1        88796        1        88796        1        88796        1        88796        1        88796   
   8.7       88878       8895      100000       66       89253        3        88900        1        88878        1        88878        1        88878        1        88878        1        88878        1        88878        1        88878   
   8.8       88877       8834      100000       69       89269        3        88898        1        88877        1        88877        1        88877        1        88877        1        88877        1        88877        1        88877   
   8.9       88620       9039      100000       59       88965        3        88641        1        88620        1        88620        1        88620        1        88620        1        88620        1        88620        1        88620   
   9.0       88706       8889      100000       80       89164        3        88727        1        88706        1        88706        1        88706        1        88706        1        88706        1        88706        1        88706   
   9.1       88180       9101      100000       90       88740        5        88246        1        88180        1        88180        1        88180        1        88180        1        88180        1        88180        1        88180   
   9.2       88138       9300      100000       79       88634        8        88222        1        88138        1        88138        1        88138        1        88138        1        88138        1        88138        1        88138   
   9.3       88151       9182      100000       85       88660        5        88197        1        88151        1        88151        1        88151        1        88151        1        88151        1        88151        1        88151   
   9.4       88267       9193      100000       76       88697        2        88277        1        88267        1        88267        1        88267        1        88267        1        88267        1        88267        1        88267   
   9.5       88171       9206      100000       89       88684        4        88203        1        88171        1        88171        1        88171        1        88171        1        88171        1        88171        1        88171   
   9.6       88276       9166      100000       80       88755        5        88324        1        88276        1        88276        1        88276        1        88276        1        88276        1        88276        1        88276   
   9.7       88406       9115      100000       74       88830        2        88418        1        88406        1        88406        1        88406        1        88406        1        88406        1        88406        1        88406   
   9.8       88687       8920      100000       79       89154        3        88707        1        88687        1        88687        1        88687        1        88687        1        88687        1        88687        1        88687   
   9.9       89094       8601      100000       63       89458        2        89104        1        89094        1        89094        1        89094        1        89094        1        89094        1        89094        1        89094   
   10.0      77157       8692      100000       83       89488        4        89030        2        89010        2        89010        2        89010        2        89010        2        89010        2        89010        1        77157   
   10.1      77576       8897      100000       74       89190        5        88801        2        88771        2        88771        2        88771        2        88771        2        88771        2        88771        1        77576   
   10.2      77971       8926      100000       54       89102        2        88806        2        88806        2        88806        2        88806        2        88806        2        88806        2        88806        1        77971   
   10.3      89030       8755      100000       60       89407        7        89096        1        89030        1        89030        1        89030        1        89030        1        89030        1        89030        1        89030   
   10.4      89261       8582      100000       60       89594        1        89261        1        89261        1        89261        1        89261        1        89261        1        89261        1        89261        1        89261   
   10.5      89260       8541      100000       60       89600        2        89270        1        89260        1        89260        1        89260        1        89260        1        89260        1        89260        1        89260   
   10.6      80379       8638      100000       63       89523        5        89195        2        89160        2        89160        2        89160        2        89160        2        89160        1        80379        1        80379   
   10.7      80658       8747      100000       67       89350        4        88985        2        88964        2        88964        2        88964        2        88964        2        88964        1        80658        1        80658   
   10.8      81059       9005      100000       59       89002        3        88680        2        88668        2        88668        2        88668        2        88668        2        88668        1        81059        1        81059   
   10.9      81556       8997      100000       67       89009        2        88630        2        88630        2        88630        2        88630        2        88630        2        88630        1        81556        1        81556   
   11.0      82131       9000      100000       90       89107        4        88618        2        88596        2        88596        2        88596        2        88596        2        88596        1        82131        1        82131   
   11.1      82604       9010      100000       59       88984        5        88682        2        88647        2        88647        2        88647        2        88647        2        88647        1        82604        1        82604   
   11.2      83251       8878      100000       69       89190        4        88800        2        88777        2        88777        2        88777        2        88777        2        88777        1        83251        1        83251   
   11.3      83977       8712      100000       53       89367        5        89108        2        89076        2        89076        2        89076        2        89076        2        89076        1        83977        1        83977   
   11.4      84282       8910      100000       61       89120        3        88786        2        88770        2        88770        2        88770        2        88770        1        84282        1        84282        1        84282   
   11.5      84973       8928      100000       61       89062        6        88725        2        88682        2        88682        2        88682        2        88682        1        84973        1        84973        1        84973   
