 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       343761     470496    1000000      5918      377594       87       344715       1        343761       1        343761       1        343761       1        343761       1        343761       1        343761       1        343761  
   1.7       343889     199655    1000000     32271      742172     13987      623870      501       376612       25       346698       1        343889       1        343889       1        343889       1        343889       1        343889  
   3.3       343140     200090    1000000     32041      741054     13880      623913      562       380822       34       347080       1        343140       1        343140       1        343140       1        343140       1        343140  
   5.0       342417     200413    1000000     32043      740618     13824      623045      570       381330       40       347173       1        342417       1        342417       1        342417       1        342417       1        342417  
   6.7       340180     201147    1000000     32180      739924     13840      620941      576       378761       32       343990       1        340180       1        340180       1        340180       1        340180       1        340180  
   8.3       337234     201477    1000000     32179      739187     13811      620464      602       377813       37       341780       1        337234       1        337234       1        337234       1        337234       1        337234  
   10.0      334477     202873    1000000     32308      737302     13921      618662      614       376042       45       339892       1        334477       1        334477       1        334477       1        334477       1        334477  
   11.7      331267     203126    1000000     32366      738059     14067      619746      622       373631       46       336649       1        331267       1        331267       1        331267       1        331267       1        331267  
   13.3      328306     203766    1000000     32621      736461     14032      616351      626       370737       46       333721       1        328306       1        328306       1        328306       1        328306       1        328306  
   15.0      324149     205057    1000000     32585      734806     14086      615168      654       369379       52       330231       1        324149       1        324149       1        324149       1        324149       1        324149  
   16.7      323254     205839    1000000     33009      733618     14019      610772      618       365193       47       328683       1        323254       1        323254       1        323254       1        323254       1        323254  
   18.3      321386     205981    1000000     32931      733737     13958      611210      670       366975       48       327027       1        321386       1        321386       1        321386       1        321386       1        321386  
   20.0      320631     206878    1000000     32846      731709     14079      610585      640       364179       51       326622       1        320631       1        320631       1        320631       1        320631       1        320631  
   21.7      311201     207911    1000000     32978      730902     14031      608378      624       362205       56       325766       2        319063       2        319063       2        319063       1        311201       1        311201  
   23.3      301328     208355    1000000     33050      730679     14228      609313      646       362107       48       324512       5        319158       5        319158       3        316335       1        301328       1        301328  
   25.0      304139     208722    1000000     33063      730003     13921      606332      646       362662       37       324007       5        320152       5        320152       2        315600       2        315600       1        304139  
   26.7      305485     208442    1000000     32900      729568     14138      608338      629       362937       46       325929       6        320841       6        320841       2        312606       1        305485       1        305485  
   28.3      299844     208617    1000000     33117      730485     14021      607290      647       364462       40       325928       7        321901       6        321375       2        315515       2        315515       1        299844  
   30.0      316602     209019    1000000     32837      728703     13976      607087      648       365490       54       327543       5        321446       4        320691       1        316602       1        316602       1        316602  
   31.7      318206     209881    1000000     32569      727520     13966      607602      612       364199       47       327963       4        322411       3        321431       1        318206       1        318206       1        318206  
   33.3      312960     210215    1000000     32837      727362     13853      604948      613       364489       46       328260       6        323198       4        321827       2        318697       1        312960       1        312960  
   35.0      208541     210433    1000000     32568      726251     13784      605165      597       365575       55       330430       5        324420       5        324420       3        321297       2        315795       2        315795  
   36.7      318327     211281    1000000     32668      725597     13630      602853      581       364412       44       330293       3        325020       3        325020       2        323726       1        318327       1        318327  
   38.3      300689     210890    1000000     32875      726464     13804      603378      583       364275       41       329917       5        325274       5        325274       3        322241       2        316977       1        300689  
   40.0      317616     210421    1000000     32807      727785     13794      605156      596       366117       35       330401       5        326789       4        325793       2        323028       1        317616       1        317616  
   41.7      304780     211513    1000000     32461      725605     13674      603951      571       366485       39       332811       5        328502       4        327698       3        326669       2        321230       1        304780  
   43.3      305281     210988    1000000     32886      726777     13724      603406      544       365608       43       333880       6        329441       3        327320       3        327320       2        321813       1        305281  
   45.0      302745     211503    1000000     32638      724945     13637      602495      553       366869       41       334675       4        329705       3        328901       3        328901       2        323359       1        302745  
   46.7      299843     211376    1000000     32348      724532     13491      602870      557       369339       45       336459       4        331425       3        330766       3        330766       2        325251       1        299843  
   48.3      275201     210812    1000000     32494      726447     13507      604422      555       370114       43       337477       5        333066       4        332496       4        332496       3        326900       1        275201  
   50.0      246665     211545    1000000     32253      725372     13358      603675      575       372077       40       337883       5        333423       5        333423       5        333423       4        327832       1        246665  
   51.7      256602     211200    1000000     32380      725748     13429      603749      545       370583       40       338881       6        334748       6        334748       6        334748       4        320238       1        256602  
   53.3      203195     212346    1000000     32081      723255     13394      602685      538       370821       34       339179       5        335672       5        335672       5        335672       4        329957       2        283652  
   55.0      186926     211401    1000000     32221      725403     13392      603973      528       371994       31       339993       5        336946       5        336946       5        336946       4        331187       2        288246  
   56.7      83493      211630    1000000     31952      724684     13355      604979      531       373921       46       342909       8        338554       7        337781       7        337781       6        331904       3        234566  
   58.3      123575     211658    1000000     31836      723976     13220      604167      531       375005       49       344631       7        339616       7        339616       6        334999       6        334999       2        212432  
   60.0      160421     212331    1000000     31935      723269     13271      603211      555       377060       34       343950       6        340576       6        340576       5        335984       4        330087       2        286932  
   61.7      285193     211780    1000000     31919      724158     13222      603812      506       375458       37       345529       5        341742       5        341742       4        337662       3        331659       1        285193  
   63.3      296278     212517    1000000     31957      723337     13062      601877      503       377325       50       348315       2        342654       2        342654       2        342654       2        342654       1        296278  
   65.0      296891     212986    1000000     31838      721717     13038      600690      496       376121       38       347151       3        342926       3        342926       3        342926       3        342926       1        296891  
   66.7      344783     212671    1000000     31627      722135     12899      601741      511       378600       32       348535       1        344783       1        344783       1        344783       1        344783       1        344783  
   68.3      304545     212303    1000000     31701      723329     12904      602340      519       380625       35       349656       2        345631       2        345631       2        345631       2        345631       1        304545  
   70.0      305819     212337    1000000     31292      722696     12956      604432      529       382930       37       351319       2        347200       2        347200       2        347200       2        347200       1        305819  
   71.7      168971     212257    1000000     31516      723155     12902      603372      486       380359       37       351926       4        348056       4        348056       4        348056       4        348056       2        260861  
   73.3      124259     213279    1000000     31519      722339     12770      601923      473       381779       43       354578       4        349741       4        349741       4        349741       4        349741       3        307812  
   75.0      170262     212415    1000000     31376      722835     12744      602719      511       384525       27       353878       3        350965       3        350965       3        350965       3        350965       2        308852  
   76.7      166893     212336    1000000     31543      723129     12690      602081      488       384475       34       355461       4        351925       4        351925       3        348026       3        348026       2        302329  
   78.3      93402      213032    1000000     31269      721231     12616      601252      475       385116       43       357498       6        353074       6        353074       5        349310       5        349310       3        261089  
