 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       342752     471326    1000000      5941      376613       98       343815       1        342752       1        342752       1        342752       1        342752       1        342752       1        342752       1        342752  
   1.7       342832     200077    1000000     32746      742093     14007      620667      511       375589       21       345162       1        342832       1        342832       1        342832       1        342832       1        342832  
   3.3       342450     200936    1000000     32238      739428     13730      619636      565       379689       33       346028       1        342450       1        342450       1        342450       1        342450       1        342450  
   5.0       340926     201318    1000000     32473      739778     13822      619518      557       377850       32       344544       1        340926       1        340926       1        340926       1        340926       1        340926  
   6.7       338929     202174    1000000     32300      738689     13747      618743      581       377796       36       343084       1        338929       1        338929       1        338929       1        338929       1        338929  
   8.3       336198     202355    1000000     32619      738199     13877      617173      594       375247       34       340053       1        336198       1        336198       1        336198       1        336198       1        336198  
   10.0      333169     202960    1000000     32574      736746     14022      616851      593       371869       34       337242       1        333169       1        333169       1        333169       1        333169       1        333169  
   11.7      330344     204028    1000000     32907      735679     13943      613008      596       370386       39       334747       1        330344       1        330344       1        330344       1        330344       1        330344  
   13.3      327904     205448    1000000     32808      734054     13986      612258      600       368163       40       332718       1        327904       1        327904       1        327904       1        327904       1        327904  
   15.0      325147     205554    1000000     33016      734233     14084      611826      597       364800       40       329747       1        325147       1        325147       1        325147       1        325147       1        325147  
   16.7      323757     206883    1000000     32829      731618     14095      610719      600       364484       49       329351       1        323757       1        323757       1        323757       1        323757       1        323757  
   18.3      321522     207776    1000000     33233      731405     14082      607879      560       360358       43       327195       2        322233       1        321522       1        321522       1        321522       1        321522  
   20.0      320706     207044    1000000     33152      731993     14185      609651      630       363570       41       325811       2        321289       1        320706       1        320706       1        320706       1        320706  
   21.7      320501     207887    1000000     33233      731187     14218      608123      598       360628       35       325045       1        320501       1        320501       1        320501       1        320501       1        320501  
   23.3      321574     208565    1000000     33106      729894     14116      607154      597       362231       42       327019       1        321574       1        321574       1        321574       1        321574       1        321574  
   25.0      276228     209158    1000000     32967      728721     13996      606402      599       362765       48       327804       4        322348       3        321478       3        321478       3        321478       1        276228  
   26.7      231818     210035    1000000     33316      728150     14001      603803      560       359239       33       325931       4        322307       3        321524       2        318296       2        318296       2        318296  
   28.3      315771     209691    1000000     33137      728040     13991      604540      583       360747       36       326108       4        322337       3        321706       1        315771       1        315771       1        315771  
   30.0      235253     210891    1000000     33175      726341     13891      601789      529       358656       42       327408       6        323049       6        323049       4        319389       3        311967       2        292265  
   31.7      286073     210661    1000000     33088      727034     13947      603326      549       361507       39       329109       4        324579       4        324579       3        320355       3        320355       1        286073  
   33.3      225661     209691    1000000     33054      728329     13790      603951      593       365138       54       330820       10       325231       9        324514       5        311437       4        303814       1        225661  
   35.0      249866     210917    1000000     32841      725906     13929      604313      534       361937       40       330582       8        326901       7        326180       4        316546       3        308946       1        249866  
   36.7      265832     210829    1000000     32636      726633     13797      604713      546       364796       58       333817       8        327807       6        326690       3        315930       3        315930       1        265832  
   38.3      255954     211366    1000000     32973      725417     13711      601359      524       364405       51       334058       8        328195       8        328195       4        314408       3        306603       1        255954  
   40.0      257349     211373    1000000     32892      725769     13687      602023      538       365794       38       333253       7        329730       7        329730       5        322612       3        308580       1        257349  
   41.7      221841     211826    1000000     32591      724115     13590      601546      534       366641       37       335015       9        331627       9        331627       6        321585       5        313859       1        221841  
   43.3      218737     211766    1000000     32527      724061     13438      601433      533       367811       38       336426       12       333411       11       332653       6        314519       5        306793       1        218737  
   45.0      278808     211422    1000000     32591      724760     13446      601385      530       368279       36       336679       7        333071       7        333071       3        318030       3        318030       1        278808  
   46.7      265367     211574    1000000     32471      724822     13388      601696      515       368418       36       338117       10       334910       10       334910       5        316746       2        294359       1        265367  
   48.3      278261     211113    1000000     32319      725097     13429      603242      552       372130       38       339613       8        335946       8        335946       4        322165       2        307728       1        278261  
   50.0      258590     212597    1000000     32367      722732     13302      599896      494       369586       41       340810       9        336924       9        336924       7        331045       3        303311       1        258590  
