 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       395577     395708    1000000      9978      455415      347       399465       1        395577       1        395577       1        395577       1        395577       1        395577       1        395577       1        395577  
   1.7       393883     156839    1000000     26848      805112     13715      719940      1039      463376       58       400725       1        393883       1        393883       1        393883       1        393883       1        393883  
   3.3       393673     156410    1000000     25118      804144     12448      721848      1402      499080      203       418936       1        393673       1        393673       1        393673       1        393673       1        393673  
   5.0       393201     156621    1000000     24620      802797     12159      722741      1464      509009      270       428058       1        393201       1        393201       1        393201       1        393201       1        393201  
   6.7       392446     156968    1000000     24699      801848     12043      720056      1524      513872      293       431181       1        392446       1        392446       1        392446       1        392446       1        392446  
   8.3       392175     156422    1000000     24541      803179     11997      722161      1470      512877      328       436212       1        392175       1        392175       1        392175       1        392175       1        392175  
   10.0      391398     156492    1000000     24410      802732     11945      722079      1518      515525      334       435990       1        391398       1        391398       1        391398       1        391398       1        391398  
   11.7      390856     157044    1000000     24632      801628     12044      720232      1434      509315      319       434484       1        390856       1        390856       1        390856       1        390856       1        390856  
   13.3      390310     156926    1000000     24409      801440     12018      721357      1473      512027      327       434955       1        390310       1        390310       1        390310       1        390310       1        390310  
   15.0      389139     157247    1000000     24508      801390     11948      720088      1506      514443      331       434905       1        389139       1        389139       1        389139       1        389139       1        389139  
   16.7      388282     157534    1000000     24409      800843     11803      719358      1460      513861      359       439443       1        388282       1        388282       1        388282       1        388282       1        388282  
   18.3      388093     157959    1000000     24799      801048     12006      718253      1465      510455      310       432391       1        388093       1        388093       1        388093       1        388093       1        388093  
   20.0      386860     157482    1000000     24556      801634     11861      719409      1548      514969      345       434089       1        386860       1        386860       1        386860       1        386860       1        386860  
   21.7      386007     157276    1000000     24662      801809     11967      720209      1481      512702      374       437830       1        386007       1        386007       1        386007       1        386007       1        386007  
   23.3      385283     157988    1000000     24710      801077     12017      719197      1451      510155      352       435935       1        385283       1        385283       1        385283       1        385283       1        385283  
   25.0      384371     157942    1000000     24711      800730     11911      717915      1515      512276      363       434304       1        384371       1        384371       1        384371       1        384371       1        384371  
   26.7      384744     158212    1000000     24550      800253     12037      719587      1484      510055      354       433924       1        384744       1        384744       1        384744       1        384744       1        384744  
   28.3      384662     157983    1000000     24594      800741     11979      719592      1542      515004      351       434893       1        384662       1        384662       1        384662       1        384662       1        384662  
   30.0      384191     157955    1000000     24603      800513     11964      719131      1510      510457      334       430744       1        384191       1        384191       1        384191       1        384191       1        384191  
   31.7      381382     158291    1000000     24603      800425     11993      719158      1525      511954      374       433752       1        381382       1        381382       1        381382       1        381382       1        381382  
   33.3      381571     158163    1000000     24523      800736     12087      720362      1505      511104      350       432602       1        381571       1        381571       1        381571       1        381571       1        381571  
   35.0      381327     157312    1000000     24602      801726     12012      720332      1553      514346      384       434973       1        381327       1        381327       1        381327       1        381327       1        381327  
   36.7      380902     157472    1000000     24341      801350     11896      721023      1578      516461      397       436714       1        380902       1        380902       1        380902       1        380902       1        380902  
   38.3      381556     157713    1000000     24329      801698     11961      722198      1556      516130      389       436953       1        381556       1        381556       1        381556       1        381556       1        381556  
   40.0      380113     157869    1000000     24491      800848     11953      719851      1547      514193      369       433910       2        380645       1        380113       1        380113       1        380113       1        380113  
   41.7      379007     157377    1000000     24552      801169     11926      719566      1546      513985      390       435770       2        379557       1        379007       1        379007       1        379007       1        379007  
   43.3      378299     158359    1000000     24573      799614     12035      718675      1488      509450      384       434666       1        378299       1        378299       1        378299       1        378299       1        378299  
   45.0      376586     158111    1000000     24821      800992     12062      718438      1508      509303      381       432274       2        377185       1        376586       1        376586       1        376586       1        376586  
   46.7      376189     157943    1000000     24755      801578     12154      720215      1550      511914      398       433373       1        376189       1        376189       1        376189       1        376189       1        376189  
   48.3      376177     158365    1000000     24765      800112     12111      718395      1550      508611      354       427512       2        376707       1        376177       1        376177       1        376177       1        376177  
   50.0      374860     158856    1000000     24887      800459     12267      718874      1545      506115      368       427382       2        375385       1        374860       1        374860       1        374860       1        374860  
   51.7      376104     158848    1000000     24670      799490     12136      718755      1526      507489      373       429094       2        376782       1        376104       1        376104       1        376104       1        376104  
   53.3      374377     158155    1000000     24730      800894     12139      719440      1589      510481      370       427914       1        374377       1        374377       1        374377       1        374377       1        374377  
   55.0      373267     158717    1000000     24774      799117     12088      716902      1542      508275      376       429236       2        373778       1        373267       1        373267       1        373267       1        373267  
   56.7      373802     158785    1000000     24711      800217     12114      718866      1514      508250      378       431368       2        375084       2        375084       1        373802       1        373802       1        373802  
   58.3      373755     158648    1000000     24638      799626     12046      718621      1563      509047      374       428730       1        373755       1        373755       1        373755       1        373755       1        373755  
   60.0      371690     158231    1000000     24735      800360     12051      718522      1588      511226      384       429153       1        371690       1        371690       1        371690       1        371690       1        371690  
   61.7      371612     158734    1000000     24650      800195     11981      718421      1594      512517      404       432045       1        371612       1        371612       1        371612       1        371612       1        371612  
   63.3      370792     158846    1000000     24834      799481     12042      716769      1547      511116      438       435489       2        371468       1        370792       1        370792       1        370792       1        370792  
   65.0      371338     158741    1000000     24572      799503     12081      718634      1622      511750      400       428651       1        371338       1        371338       1        371338       1        371338       1        371338  
   66.7      371928     159174    1000000     24487      798873     11963      718296      1623      515093      413       433064       1        371928       1        371928       1        371928       1        371928       1        371928  
   68.3      370438     159629    1000000     24803      798106     12045      715907      1551      508771      399       431350       1        370438       1        370438       1        370438       1        370438       1        370438  
   70.0      369749     158712    1000000     24678      799962     12128      719011      1581      510589      396       430147       3        370989       1        369749       1        369749       1        369749       1        369749  
   71.7      367447     158944    1000000     24665      800003     12023      718229      1606      511959      416       431612       2        369279       2        369279       1        367447       1        367447       1        367447  
   73.3      366000     158809    1000000     24685      799414     12081      718013      1624      510098      418       428546       4        368117       1        366000       1        366000       1        366000       1        366000  
   75.0      367151     158809    1000000     24935      799329     12157      716946      1568      508520      391       428337       2        367827       1        367151       1        367151       1        367151       1        367151  
   76.7      367723     159451    1000000     24714      799165     12190      718364      1613      508990      414       428944       1        367723       1        367723       1        367723       1        367723       1        367723  
   78.3      366299     160059    1000000     25052      798563     12203      715328      1568      504848      415       427342       1        366299       1        366299       1        366299       1        366299       1        366299  
   80.0      363983     158789    1000000     24933      799903     12178      717592      1600      508259      430       429665       3        365600       1        363983       1        363983       1        363983       1        363983  
   81.7      363410     159535    1000000     24839      798918     12126      716749      1621      508751      424       428264       4        365590       1        363410       1        363410       1        363410       1        363410  
   83.3      362335     159682    1000000     25078      798602     12295      716005      1582      503961      414       425702       3        363834       1        362335       1        362335       1        362335       1        362335  
   85.0      362154     160051    1000000     24797      797781     12197      716572      1629      507640      449       428069       1        362154       1        362154       1        362154       1        362154       1        362154  
   86.7      361673     160088    1000000     25084      798639     12224      715611      1595      505390      433       426704       4        364304       2        363173       1        361673       1        361673       1        361673  
   88.3      359484     159568    1000000     24980      798743     12193      716096      1625      508296      437       426807       3        360981       1        359484       1        359484       1        359484       1        359484  
   90.0      357142     159323    1000000     24629      798266     12080      717107      1678      510236      445       426933       5        360217       2        358337       1        357142       1        357142       1        357142  
   91.7      358174     159926    1000000     25264      798983     12433      716474      1609      503530      406       422041       4        360453       2        359445       1        358174       1        358174       1        358174  
   93.3      359885     160156    1000000     24839      797553     12210      716404      1678      509478      425       424624       3        361769       2        361113       1        359885       1        359885       1        359885  
   95.0      359567     159521    1000000     24943      798958     12093      716242      1647      509649      467       429747       3        361465       2        360750       1        359567       1        359567       1        359567  
   96.7      357495     160411    1000000     25105      797962     12188      714868      1645      506868      447       425884       4        359719       1        357495       1        357495       1        357495       1        357495  
   98.3      357091     159728    1000000     24844      798927     12210      717239      1663      509995      461       428092       4        359845       2        358565       1        357091       1        357091       1        357091  
  100.0      356268     160578    1000000     25009      797356     12361      715510      1639      503373      419       421027       4        359079       2        357810       1        356268       1        356268       1        356268  
  101.7      357017     159989    1000000     25093      798215     12384      715904      1598      502438      408       421166       5        359670       1        357017       1        357017       1        357017       1        357017  
  103.3      354756     160272    1000000     25205      798328     12333      715163      1616      502907      431       422497       3        357303       3        357303       1        354756       1        354756       1        354756  
  105.0      356175     160014    1000000     24999      798170     12298      715900      1634      504149      436       422949       6        359060       1        356175       1        356175       1        356175       1        356175  
  106.7      355404     159697    1000000     24786      798830     12239      717693      1652      507817      469       427783       3        356884       1        355404       1        355404       1        355404       1        355404  
  108.3      356587     160808    1000000     25095      797333     12237      714446      1626      505289      448       425798       4        359182       2        358119       1        356587       1        356587       1        356587  
  110.0      354789     159567    1000000     24905      798404     12313      717169      1679      506283      440       421947       3        355813       1        354789       1        354789       1        354789       1        354789  
