 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       297015     626918    1000000      416       299221       1        297015       1        297015       1        297015       1        297015       1        297015       1        297015       1        297015       1        297015  
   0.2       299790     251649    1000000     29547      682468     12727      574168      735       349543       46       305060       1        299790       1        299790       1        299790       1        299790       1        299790  
   0.3       302999     249741    1000000     28884      684710     12553      579551      811       361439       91       314209       1        302999       1        302999       1        302999       1        302999       1        302999  
   0.5       305626     249062    1000000     28442      684985     12283      581356      819       366216      119       320790       1        305626       1        305626       1        305626       1        305626       1        305626  
   0.7       307942     249532    1000000     28381      684433     12044      579117      832       369142      115       322280       1        307942       1        307942       1        307942       1        307942       1        307942  
   0.8       309792     249320    1000000     28088      684503     11957      581066      865       374077      115       324218       1        309792       1        309792       1        309792       1        309792       1        309792  
   1.0       311794     250242    1000000     28029      683009     11894      579470      805       372514      122       327239       1        311794       1        311794       1        311794       1        311794       1        311794  
   1.2       313849     250703    1000000     27769      682312     11802      579771      812       373952      118       328801       1        313849       1        313849       1        313849       1        313849       1        313849  
   1.3       315779     249293    1000000     27966      685234     11807      581650      834       378049      123       331828       1        315779       1        315779       1        315779       1        315779       1        315779  
   1.5       317839     250750    1000000     27666      682281     11661      579620      777       377176      123       334337       1        317839       1        317839       1        317839       1        317839       1        317839  
   1.7       319868     249570    1000000     27683      683952     11633      581313      791       378019      106       333616       1        319868       1        319868       1        319868       1        319868       1        319868  
   1.8       321881     249323    1000000     27480      683933     11630      582363      810       382319      104       335363       1        321881       1        321881       1        321881       1        321881       1        321881  
   2.0       323524     249173    1000000     27525      684343     11579      581922      779       381991      118       338810       1        323524       1        323524       1        323524       1        323524       1        323524  
   2.2       325552     249426    1000000     27470      683843     11462      580955      799       384865      100       338722       1        325552       1        325552       1        325552       1        325552       1        325552  
   2.3       327298     250309    1000000     27202      683275     11283      581239      777       385584      109       341208       1        327298       1        327298       1        327298       1        327298       1        327298  
   2.5       329172     249083    1000000     27005      683704     11219      582540      771       388378      124       345702       1        329172       1        329172       1        329172       1        329172       1        329172  
   2.7       330967     248823    1000000     27392      684914     11256      581436      770       388232      107       345354       1        330967       1        330967       1        330967       1        330967       1        330967  
   2.8       332869     250083    1000000     26758      682197     11203      582457      730       388087      119       348300       1        332869       1        332869       1        332869       1        332869       1        332869  
   3.0       334564     249429    1000000     26994      684268     11265      583385      715       388323      108       348257       1        334564       1        334564       1        334564       1        334564       1        334564  
   3.2       336361     249613    1000000     26746      682992     11158      583155      689       389026       97       349836       1        336361       1        336361       1        336361       1        336361       1        336361  
   3.3       338192     249649    1000000     26672      682630     11020      582266      739       393095       97       350669       1        338192       1        338192       1        338192       1        338192       1        338192  
   3.5       339808     248302    1000000     26758      684535     11015      583793      731       395209      108       354088       1        339808       1        339808       1        339808       1        339808       1        339808  
   3.7       341478     249190    1000000     26407      683303     10906      584047      714       395912      103       355489       1        341478       1        341478       1        341478       1        341478       1        341478  
   3.8       343020     248570    1000000     26448      684408     10923      585154      726       396815       98       355517       1        343020       1        343020       1        343020       1        343020       1        343020  
   4.0       344667     248471    1000000     26458      684193     10859      584180      724       398005       94       357072       1        344667       1        344667       1        344667       1        344667       1        344667  
   4.2       346326     248090    1000000     26206      684918     10820      586547      700       398323       84       357500       1        346326       1        346326       1        346326       1        346326       1        346326  
   4.3       348074     248684    1000000     26281      684278     10741      584844      687       399156      103       361173       1        348074       1        348074       1        348074       1        348074       1        348074  
   4.5       349950     248785    1000000     26246      683582     10549      582780      693       401810       99       362624       1        349950       1        349950       1        349950       1        349950       1        349950  
   4.7       351500     248097    1000000     26115      684991     10603      585519      701       403998      101       364360       1        351500       1        351500       1        351500       1        351500       1        351500  
   4.8       352994     248869    1000000     26190      683921     10664      584541      650       401451       93       365091       1        352994       1        352994       1        352994       1        352994       1        352994  
