 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       85676      100000      149        800         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       12983      100000      1742      83898       928       78732       248       65702       146       58602        41       37321        11       15708        0          0          0          0          0          0     
   0.2       13267      100000      1807      83550       926       77832       233       64448       136       57926        31       34623        9        18869        0          0          0          0          0          0     
   0.3       13195      100000      1851      83892       959       78173       244       63750       118       54927        34       34835        13       20035        0          0          0          0          0          0     
   0.4       13270      100000      1849      83783       936       77932       243       64235       136       56727        36       33711        12       17031        0          0          0          0          0          0     
   0.5       13322      100000      1740      83286       858       77616       217       64628       110       57425        36       41514        16       27653        0          0          0          0          0          0     
   0.6       13878      100000      1923      82966       984       76927       234       62610       133       55531        25       31507        12       22392        0          0          0          0          0          0     
   0.7       14085      100000      1942      82528       986       76340       201       60529       100       53431        27       37846        13       27572        0          0          0          0          0          0     
   0.8       14530      100000      2060      81957       1051      75540       235       59670       130       52527        20       31475        13       26640        0          0          0          0          0          0     
   0.9       15045      100000      2055      81255       1047      74775       213       58379       105       50841        18       34629        11       29832        1         5423        0          0          0          0     
   1.0       15663      100000      2159      80406       1059      73307       200       56149        96       48740        17       33261        9        27800        2        11774        0          0          0          0     
   1.1       16267      100000      2265      79725       1083      72125       178       54684        74       47666        12       35946        8        33329        3        20023        0          0          0          0     
   1.2       16744      100000      2236      78794       1034      71007       146       54433        57       48314        9        39500        7        38104        4        29743        0          0          0          0     
   1.3       17604      100000      2226      77491       993       69599       112       53080        28       47385        7        43393        6        42428        4        34425        1        10650        0          0     
   1.4       18075      100000      2112      76779       822       68545        62       55083        22       52404        7        49871        6        49227        5        45697        2        23202        0          0     
   1.5       18257      100000      1888      76310       648       68488        40       58138        10       56159        6        55353        6        55353        5        51980        3        37139        0          0     
   1.6       17888      100000      1545      76789       497       70115        16       62216        8        61716        6        61471        6        61471        5        58311        3        41690        0          0     
   1.7       17467      100000      1252      77163       310       71278        10       66832        6        66593        6        66593        6        66593        5        64494        4        56718        0          0     
   1.8       16703      100000      897       77927       149       73234        6        71225        6        71225        6        71225        6        71225        5        69373        4        60969        0          0     
   1.9       15537      100000      630       79573       109       76386        6        75034        6        75034        6        75034        6        75034        5        73710        4        64823        0          0     
   2.0       14611      100000      425       81048        43       78748        6        78250        6        78250        6        78250        5        77619        5        77619        4        68331        0          0     
   2.1       13447      100000      293       82788        30       81236        5        80907        5        80907        5        80907        5        80907        5        80907        4        71307        0          0     
   2.2       12216      100000      192       84786        16       83757        5        83613        5        83613        5        83613        5        83613        5        83613        4        73846        0          0     
   2.3       11336      100000      140       86066        8        85314        5        85277        5        85277        5        85277        5        85277        5        85277        4        75308        0          0     
   2.4       10636      100000       94       86897        10       86425        5        86363        5        86363        5        86363        5        86363        5        86363        4        76391        0          0     
   2.5       10305      100000      101       87541        10       87025        4        86963        4        86963        4        86963        4        86963        4        86963        4        86963        0          0     
   2.6       10067      100000       93       87753        9        87275        4        87213        4        87213        4        87213        4        87213        4        87213        4        87213        0          0     
   2.7       10447      100000       74       87249        8        86863        4        86818        4        86818        4        86818        4        86818        4        86818        4        86818        0          0     
   2.8       10572      100000      120       86934        10       86313        4        86237        4        86237        4        86237        4        86237        4        86237        4        86237        0          0     
   2.9       10925      100000      122       86617        5        85924        4        85913        4        85913        4        85913        4        85913        4        85913        4        85913        0          0     
   3.0       10975      100000      123       86396        8        85747        4        85700        4        85700        4        85700        4        85700        4        85700        4        85700        0          0     
   3.1       10778      100000      135       86763        10       86041        4        85975        4        85975        4        85975        4        85975        4        85975        4        85975        0          0     
   3.2       10805      100000      115       86695        6        86037        4        86016        4        86016        4        86016        4        86016        4        86016        4        86016        0          0     
   3.3       11019      100000      144       86324        10       85528        4        85459        4        85459        4        85459        4        85459        4        85459        4        85459        0          0     
   3.4       11195      100000      165       86128        11       85225        4        85146        4        85146        4        85146        4        85146        4        85146        4        85146        0          0     
   3.5       11277      100000      149       86041        11       85228        4        85138        4        85138        4        85138        4        85138        4        85138        4        85138        0          0     
   3.6       11223      100000      115       86079        7        85462        4        85427        4        85427        4        85427        4        85427        4        85427        4        85427        0          0     
   3.7       11201      100000      145       86113        9        85350        4        85285        4        85285        4        85285        4        85285        4        85285        4        85285        0          0     
   3.8       10875      100000      132       86500        9        85772        4        85720        4        85720        4        85720        4        85720        4        85720        4        85720        0          0     
   3.9       10923      100000      121       86559        9        85907        4        85844        4        85844        4        85844        4        85844        4        85844        4        85844        0          0     
   4.0       10909      100000      121       86460        7        85822        4        85789        4        85789        4        85789        4        85789        4        85789        4        85789        0          0     
   4.1       11070      100000      117       86244        10       85602        4        85521        4        85521        4        85521        4        85521        4        85521        4        85521        0          0     
   4.2       11102      100000      119       86126        8        85496        4        85450        4        85450        4        85450        4        85450        4        85450        4        85450        0          0     
   4.3       11035      100000      125       86360        10       85689        4        85625        4        85625        4        85625        4        85625        4        85625        4        85625        0          0     
   4.4       11014      100000      128       86488        9        85777        4        85701        4        85701        4        85701        4        85701        4        85701        4        85701        0          0     
   4.5       11309      100000      141       85957        13       85216        4        85102        4        85102        4        85102        4        85102        4        85102        4        85102        0          0     
   4.6       11356      100000      150       85980        10       85187        4        85110        4        85110        4        85110        4        85110        4        85110        4        85110        0          0     
   4.7       11450      100000      157       85784        10       84924        4        84841        4        84841        4        84841        4        84841        4        84841        4        84841        0          0     
   4.8       11432      100000      140       85790        11       85058        4        84983        4        84983        4        84983        4        84983        4        84983        4        84983        0          0     
   4.9       11389      100000      124       85816        6        85142        4        85121        4        85121        4        85121        4        85121        4        85121        4        85121        0          0     
   5.0       11072      100000      126       86303        8        85608        4        85566        4        85566        4        85566        4        85566        4        85566        4        85566        0          0     
   5.1       10987      100000      118       86375        12       85748        4        85660        4        85660        4        85660        4        85660        4        85660        4        85660        0          0     
   5.2       10892      100000      119       86441        13       85830        4        85723        4        85723        4        85723        4        85723        4        85723        4        85723        0          0     
   5.3       11128      100000      121       86213        10       85562        4        85498        4        85498        4        85498        4        85498        4        85498        4        85498        0          0     
   5.4       11057      100000      119       86307        5        85652        4        85637        4        85637        4        85637        4        85637        4        85637        4        85637        0          0     
   5.5       11017      100000      134       86383        8        85652        4        85603        4        85603        4        85603        4        85603        4        85603        4        85603        0          0     
   5.6       11144      100000      136       86186        12       85482        4        85397        4        85397        4        85397        4        85397        4        85397        4        85397        0          0     
   5.7       11354      100000      158       85850        10       84973        4        84902        4        84902        4        84902        4        84902        4        84902        4        84902        0          0     
   5.8       11799      100000      183       85266        14       84285        4        84167        4        84167        4        84167        4        84167        4        84167        3        74399        0          0     
   5.9       11931      100000      173       85060        11       84127        4        84053        4        84053        4        84053        4        84053        4        84053        3        74537        0          0     
   6.0       11869      100000      156       85215        16       84406        4        84262        4        84262        4        84262        4        84262        4        84262        3        75064        0          0     
   6.1       11603      100000      160       85369        9        84485        4        84431        4        84431        4        84431        4        84431        4        84431        3        75378        0          0     
   6.2       11811      100000      151       85116        21       84358        4        84152        4        84152        4        84152        4        84152        4        84152        3        75368        0          0     
