 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       296678     613907    1000000      645       300165       3        296698       1        296678       1        296678       1        296678       1        296678       1        296678       1        296678       1        296678  
   0.2       305599     205772    1000000     30709      738834     13844      630155      1094      387459      164       326393       1        305599       1        305599       1        305599       1        305599       1        305599  
   0.3       315178     205705    1000000     30086      737824     13630      632007      1065      392856      131       331642       1        315178       1        315178       1        315178       1        315178       1        315178  
   0.5       324476     207476    1000000     29337      734266     13161      630001      1035      402007      143       343126       1        324476       1        324476       1        324476       1        324476       1        324476  
   0.7       333802     206845    1000000     29482      736313     12824      629013      986       407856      146       352743       1        333802       1        333802       1        333802       1        333802       1        333802  
   0.8       342984     208382    1000000     28839      732975     12613      628511      914       410048      121       358154       1        342984       1        342984       1        342984       1        342984       1        342984  
   1.0       352207     209067    1000000     28518      732019     12243      627151      821       413496      115       366645       1        352207       1        352207       1        352207       1        352207       1        352207  
   1.2       361625     210651    1000000     27914      728854     11778      625227      829       422680      115       376055       1        361625       1        361625       1        361625       1        361625       1        361625  
   1.3       371132     211195    1000000     27413      727147     11452      624424      773       428146       95       383520       1        371132       1        371132       1        371132       1        371132       1        371132  
   1.5       380226     211757    1000000     27483      727654     11300      623610      684       430487       94       392284       1        380226       1        380226       1        380226       1        380226       1        380226  
   1.7       389443     211327    1000000     26983      727396     10959      624594      658       436166       70       397903       1        389443       1        389443       1        389443       1        389443       1        389443  
   1.8       398710     212371    1000000     26352      725275     10644      624864      573       440875       78       408652       1        398710       1        398710       1        398710       1        398710       1        398710  
   2.0       407834     212612    1000000     26074      724707     10313      623808      552       447870       70       416717       1        407834       1        407834       1        407834       1        407834       1        407834  
   2.2       417040     213801    1000000     25638      722391     10049      622559      494       452318       56       423835       1        417040       1        417040       1        417040       1        417040       1        417040  
   2.3       426244     213192    1000000     25367      722623      9804      622901      410       455249       44       431842       1        426244       1        426244       1        426244       1        426244       1        426244  
   2.5       435505     214228    1000000     25000      721849      9396      622083      410       464281       43       440613       1        435505       1        435505       1        435505       1        435505       1        435505  
   2.7       444766     214673    1000000     24518      720610      8961      621195      378       471775       50       450802       1        444766       1        444766       1        444766       1        444766       1        444766  
   2.8       454101     214800    1000000     24179      719565      8796      621183      306       475547       28       457592       1        454101       1        454101       1        454101       1        454101       1        454101  
   3.0       463171     214550    1000000     23767      719566      8604      622575      250       480037       15       465061       1        463171       1        463171       1        463171       1        463171       1        463171  
   3.2       472428     214842    1000000     23255      718802      8145      622343      231       488284       21       474963       1        472428       1        472428       1        472428       1        472428       1        472428  
   3.3       481703     214526    1000000     22634      718667      7780      624035      213       496265       16       483499       1        481703       1        481703       1        481703       1        481703       1        481703  
   3.5       490958     214381    1000000     22145      718255      7470      624795      176       502951       11       492347       1        490958       1        490958       1        490958       1        490958       1        490958  
   3.7       500145     214405    1000000     21585      717776      7133      625880      159       510737       12       501469       1        500145       1        500145       1        500145       1        500145       1        500145  
   3.8       509524     214115    1000000     21079      717619      6723      626195      128       517861       7        510300       1        509524       1        509524       1        509524       1        509524       1        509524  
   4.0       518761     213201    1000000     20574      718571      6507      629174      110       526310       9        519744       1        518761       1        518761       1        518761       1        518761       1        518761  
   4.2       527990     213737    1000000     19880      717368      6092      629957       92       533961       6        528576       1        527990       1        527990       1        527990       1        527990       1        527990  
