 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       293603     616534    1000000      659       297164       3        293623       1        293603       1        293603       1        293603       1        293603       1        293603       1        293603       1        293603  
   0.2       302895     205478    1000000     31296      739515     14182      629342      1090      382847      138       320245       1        302895       1        302895       1        302895       1        302895       1        302895  
   0.3       313317     206702    1000000     30302      736697     13658      629277      1031      390249      146       331997       1        313317       1        313317       1        313317       1        313317       1        313317  
   0.5       323237     207056    1000000     29874      735988     13211      628521      980       396643      132       340409       1        323237       1        323237       1        323237       1        323237       1        323237  
   0.7       332970     208318    1000000     29731      734194     12934      626146      905       400504      122       349008       1        332970       1        332970       1        332970       1        332970       1        332970  
   0.8       343130     209754    1000000     29142      731383     12623      625125      835       404829      107       356842       1        343130       1        343130       1        343130       1        343130       1        343130  
   1.0       353067     210031    1000000     28750      729847     12151      623386      822       413196       97       365544       1        353067       1        353067       1        353067       1        353067       1        353067  
   1.2       363090     211556    1000000     28268      727981     11742      621473      759       418807       99       375434       1        363090       1        363090       1        363090       1        363090       1        363090  
   1.3       373212     211787    1000000     27695      726914     11476      622781      704       425763      103       386149       1        373212       1        373212       1        373212       1        373212       1        373212  
   1.5       383169     212918    1000000     27552      724824     11178      619810      619       428131       79       392856       1        383169       1        383169       1        383169       1        383169       1        383169  
   1.7       393053     213275    1000000     26818      723429     10814      620457      598       436042       72       401994       1        393053       1        393053       1        393053       1        393053       1        393053  
   1.8       403304     213700    1000000     26358      722184     10479      620388      543       442195       58       410632       1        403304       1        403304       1        403304       1        403304       1        403304  
   2.0       413231     213895    1000000     26158      722204     10126      619446      473       446166       43       418792       1        413231       1        413231       1        413231       1        413231       1        413231  
   2.2       423440     213981    1000000     25837      721187      9791      618700      410       452130       41       428513       1        423440       1        423440       1        423440       1        423440       1        423440  
   2.3       433129     215527    1000000     25319      718914      9436      617280      356       457351       28       436354       1        433129       1        433129       1        433129       1        433129       1        433129  
   2.5       443311     215501    1000000     24683      717262      9074      617430      318       465690       38       447813       1        443311       1        443311       1        443311       1        443311       1        443311  
   2.7       453190     215446    1000000     24348      718173      8776      618896      262       471565       20       455879       1        453190       1        453190       1        453190       1        453190       1        453190  
   2.8       463401     215786    1000000     23807      716260      8389      617905      236       479281       17       465270       1        463401       1        463401       1        463401       1        463401       1        463401  
   3.0       473699     216131    1000000     23296      715734      8089      618924      199       487170       15       475350       1        473699       1        473699       1        473699       1        473699       1        473699  
   3.2       483958     215966    1000000     22713      716178      7663      620469      182       496357       20       486209       1        483958       1        483958       1        483958       1        483958       1        483958  
   3.3       494119     215903    1000000     22194      714835      7183      619289      144       503839       10       495221       1        494119       1        494119       1        494119       1        494119       1        494119  
   3.5       504348     215991    1000000     21568      714326      6742      620163      111       511404       4        504740       1        504348       1        504348       1        504348       1        504348       1        504348  
   3.7       514739     214786    1000000     20931      716439      6590      625518      100       521052       5        515205       1        514739       1        514739       1        514739       1        514739       1        514739  
   3.8       524905     214488    1000000     20347      716365      6172      626433       83       530061       4        525235       1        524905       1        524905       1        524905       1        524905       1        524905  
   4.0       534832     214143    1000000     19674      716403      5770      628355       59       538336       1        534832       1        534832       1        534832       1        534832       1        534832       1        534832  
