 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         13       79367      100000      461        2578        4          44         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        4407       9750      100000      1180      87768       582       83925       148       75452       102       72152        36       58973        21       48309        0          0          0          0          0          0     
   0.2        8375       9850      100000      1228      87776       604       83800       130       74226        79       70738        24       60954        16       55008        3        24000        0          0          0          0     
   0.3        5706      10357      100000      1364      87189       652       82587       168       73356       100       68638        37       54941        19       42354        1         5706        0          0          0          0     
   0.4        5792      10797      100000      1434      86473       723       81877       141       70125        88       66483        29       54624        19       47462        3        16579        0          0          0          0     
   0.5        4560      11388      100000      1517      85750       755       80780       189       69678        91       62837        31       50318        19       42221        0          0          0          0          0          0     
   0.6        5242      11969      100000      1660      85131       845       79878       181       66616        93       60655        30       47879        17       38643        1         5242        0          0          0          0     
   0.7        7493      13177      100000      1836      83357       913       77461       144       61867        68       56550        20       48358        15       44657        2        14191        0          0          0          0     
   0.8        7615      14192      100000      1904      81978       885       75428       110       60638        30       55147        18       53021        14       49917        4        25508        0          0          0          0     
   0.9       17540      14809      100000      1765      80980       739       74425        50       62130        18       60207        11       59037        7        56087        5        53063        3        38216        0          0     
   1.0       19471      15111      100000      1596      80454       557       73780        18       64603        10       64037        8        63705        8        63705        5        59335        3        42561        0          0     
   1.1       23759      15054      100000      1348      80253       408       74302        15       68304        8        67804        7        67542        6        66867        5        65825        3        47641        0          0     
   1.2       24430      14885      100000      1229      80354       319       74610        15       70129        10       69758        7        68788        6        68083        5        66855        2        37948        0          0     
   1.3       26290      14896      100000      1017      80435       249       75641        10       72205        5        71845        5        71845        4        71273        4        71273        3        61842        0          0     
   1.4       27980      14126      100000      775       81400       167       77619        6        75183        4        75023        4        75023        4        75023        4        75023        3        65333        0          0     
   1.5       29138      13487      100000      570       82136        79       79105        4        78152        4        78152        4        78152        4        78152        4        78152        3        68301        0          0     
   1.6       29799      13033      100000      508       83047        62       80318        5        79523        5        79523        5        79523        5        79523        5        79523        5        79523        0          0     
   1.7       30421      12436      100000      384       83953        48       81906        4        81396        4        81396        4        81396        4        81396        4        81396        4        81396        0          0     
   1.8       31378      11754      100000      274       84994        23       83494        6        83290        5        83238        5        83238        5        83238        5        83238        4        73257        0          0     
   1.9       32468      11385      100000      237       85539        23       84282        5        84081        5        84081        5        84081        5        84081        5        84081        4        74750        0          0     
   2.0       33244      10835      100000      200       86197        17       85131        5        84984        5        84984        5        84984        5        84984        5        84984        4        75753        0          0     
   2.1       33764      10490      100000      171       86748        15       85833        5        85726        5        85726        5        85726        5        85726        5        85726        3        66581        0          0     
   2.2       34135      10275      100000      150       87206        15       86441        5        86333        5        86333        5        86333        5        86333        5        86333        3        67342        0          0     
   2.3       34519      10141      100000      129       87315        11       86632        5        86571        5        86571        5        86571        5        86571        5        86571        3        67908        0          0     
   2.4       34874       9991      100000      134       87476        15       86786        5        86666        5        86666        5        86666        5        86666        5        86666        3        68134        0          0     
   2.5       35175      10153      100000      136       87315        14       86598        5        86481        5        86481        5        86481        5        86481        5        86481        3        68385        0          0     
   2.6       35619      10194      100000      161       87273        11       86386        5        86313        5        86313        5        86313        5        86313        5        86313        3        68701        0          0     
   2.7       36114      10135      100000      128       87392        10       86706        5        86653        5        86653        5        86653        5        86653        5        86653        3        69627        0          0     
   2.8       36559      10011      100000      129       87576        10       86890        5        86836        5        86836        5        86836        5        86836        5        86836        3        70073        0          0     
   2.9       37198       9752      100000      128       87945        13       87266        5        87178        5        87178        5        87178        5        87178        5        87178        3        70951        0          0     
