 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       85676      100000      149        800         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       13007      100000      1678      83867       846       78556       249       66546       154       59998        42       36186        13       16851        0          0          0          0          0          0     
   0.2       13089      100000      1669      83675       860       78494       222       65445       134       59310        29       35404        16       26610        0          0          0          0          0          0     
   0.3       13330      100000      1733      83402       865       77902       206       64652       124       58791        30       38509        16       28185        0          0          0          0          0          0     
   0.4       13602      100000      1802      83095       949       77624       231       63588       115       55247        34       38583        15       25925        0          0          0          0          0          0     
   0.5       13603      100000      1824      83230       953       77590       221       63099       117       55667        32       39145        19       30474        0          0          0          0          0          0     
   0.6       14103      100000      1921      82419       971       76358       244       62104       129       54289        27       31313        16       23094        0          0          0          0          0          0     
   0.7       14454      100000      1901      82108       949       76017       220       61615       117       54561        27       36746        16       29669        0          0          0          0          0          0     
   0.8       14615      100000      1959      81808       966       75367       200       60004       105       53495        29       39079        16       30558        0          0          0          0          0          0     
   0.9       15007      100000      1990      81440       1035      75243       199       58662        95       51574        25       38121        14       30339        0          0          0          0          0          0     
   1.0       15520      100000      1988      80457       929       73578       139       58210        72       53483        18       42919        16       41787        1         5698        0          0          0          0     
   1.1       16437      100000      2163      79293       999       71745       144       55281        55       48994        15       42093        13       40468        2        11786        0          0          0          0     
   1.2       16855      100000      2095      78715       925       71226       101       55825        45       51847        14       45956        14       45956        2        13451        0          0          0          0     
   1.3       17261      100000      1926      78017       807       70849        85       57813        41       54937        11       49922        11       49922        3        26407        1        13172        0          0     
   1.4       17645      100000      1856      77255       653       69640        49       59097        22       57213        12       55417        12       55417        4        33172        1        14669        0          0     
   1.5       17548      100000      1663      77156       527       69956        27       61662        13       60765        10       60401        10       60401        5        48601        2        26580        0          0     
   1.6       17395      100000      1360      77332       358       70968        13       65600        10       65419        10       65419        10       65419        4        49806        3        40204        0          0     
   1.7       16704      100000      1061      78059       259       72982        10       69382        9        69332        9        69332        9        69332        5        61301        4        53806        0          0     
   1.8       16262      100000      844       78615       166       74441        9        72136        9        72136        9        72136        9        72136        5        64849        4        57284        0          0     
   1.9       15537      100000      740       79640       131       75819        10       74226        9        74164        9        74164        8        73425        5        68002        4        60232        0          0     
   2.0       15308      100000      634       79934       107       76745        9        75439        9        75439        8        74982        7        74441        5        70658        4        62685        0          0     
   2.1       14980      100000      581       80676        90       77685        9        76613        7        76483        7        76483        7        76483        5        73222        4        65122        0          0     
   2.2       14387      100000      469       81361        70       78927        8        78088        7        78009        7        78009        6        77031        5        75370        4        67527        0          0     
   2.3       14068      100000      449       82002        60       79650        5        78930        5        78930        5        78930        4        78418        3        77191        3        77191        0          0     
