 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       69190      100000      1471       9064        75        863         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        7448      100000      403       90666       134       89000        17       87026        7        86439        1        85162        1        85162        1        85162        1        85162        1        85162   
   0.2        7819      100000      518       90285       189       88243        22       85401        9        84586        2        83102        2        83102        1        81345        1        81345        1        81345   
   0.3        8307      100000      562       89610       208       87348        17       83786        7        83098        1        81606        1        81606        1        81606        1        81606        1        81606   
   0.4        8764      100000      611       89001       238       86643        29       82789        8        81365        2        79821        1        79278        1        79278        1        79278        1        79278   
   0.5        9224      100000      733       88417       274       85486        28       80999        13       79940        5        78553        5        78553        1        69701        1        69701        1        69701   
   0.6        9183      100000      728       88525       264       85560        27       81254        13       80243        7        78816        7        78816        2        67903        1        60163        1        60163   
   0.7        9617      100000      766       87934       294       84965        36       80327        21       79358        10       76901        9        75909        2        63855        1        57900        1        57900   
   0.8        9928      100000      763       87558       297       84603        35       79857        13       78319        8        77575        5        75843        2        71427        2        71427        0          0     
   0.9       10104      100000      816       87223       316       84020        39       78894        22       77770        9        74823        8        74063        2        58850        2        58850        0          0     
   1.0       10290      100000      812       86930       329       83844        35       78292        20       77265        10       75049        9        74287        4        63212        3        57400        0          0     
   1.1       10488      100000      872       86739       355       83438        54       77951        28       76300        14       73889        13       73139        5        55942        1        30233        0          0     
   1.2       10886      100000      895       86242       365       82861        46       77106        26       75667        14       73627        13       72780        5        59847        2        42359        0          0     
   1.3       11220      100000      901       85890       322       82250        38       77238        23       76134        13       74645        12       73747        4        55631        2        44946        0          0     
   1.4       11203      100000      891       85829       350       82425        35       76960        24       76152        17       74733        16       73788        5        49236        2        29356        0          0     
   1.5       11527      100000      856       85216       315       81832        37       77095        27       76416        20       74830        20       74830        3        35627        2        26437        0          0     
   1.6       11422      100000      814       85533       274       82092        30       78052        22       77549        19       76812        18       75822        5        39252        1        13096        0          0     
   1.7       11500      100000      749       85365       250       82263        33       78674        21       77853        19       77548        18       76936        6        41452        1        10607        0          0     
   1.8       11473      100000      807       85548       245       81990        29       78554        19       77850        18       77746        15       75240        4        46804        2        32058        0          0     
   1.9       11694      100000      724       85067       211       81838        24       78733        20       78447        20       78447        17       75987        6        48152        2        24106        0          0     
   2.0       11477      100000      639       85225       198       82399        18       79477        16       79362        15       79220        14       78360        5        52946        3        37021        0          0     
   2.1       11284      100000      613       85606       173       82840        25       80538        19       80136        19       80136        18       79292        4        43128        3        35763        0          0     
   2.2       11317      100000      594       85560       156       82776        20       80748        19       80683        19       80683        18       79896        3        38033        3        38033        0          0     
   2.3       11223      100000      577       85679       143       82940        16       81083        16       81083        16       81083        14       79804        4        55537        3        48307        0          0     
   2.4       11312      100000      545       85614       130       83041        17       81433        16       81379        15       80938        14       80271        3        55360        2        48011        0          0     
   2.5       11082      100000      484       85853       102       83570        17       82315        17       82315        16       81967        15       81289        4        53215        3        45787        0          0     
   2.6       11032      100000      498       85862       128       83557        14       81983        14       81983        13       81657        12       81140        5        66406        3        51659        0          0     
   2.7       10996      100000      495       85912       123       83576        17       82055        15       81926        14       81815        12       80405        4        62838        4        62838        0          0     
   2.8       11013      100000      492       85912       121       83637        14       82111        14       82111        12       81615        10       80257        5        68848        3        52952        0          0     
   2.9       11116      100000      470       85699       113       83451        16       82069        13       81842        12       81566        10       79879        5        68562        4        60484        0          0     
   3.0       11059      100000      502       85858       130       83558        14       81934        13       81875        12       81699        10       80254        6        72330        4        56350        0          0     
   3.1       11114      100000      493       85644       103       83223        11       81809        10       81725        9        81533        8        80869        5        74257        4        64778        0          0     
   3.2       11238      100000      532       85544       112       82947        10       81487        10       81487        9        81372        7        80261        4        74327        3        65762        0          0     
   3.3       11330      100000      475       85406       106       83097        13       81759        12       81707        10       80874        9        80205        6        74253        4        56109        0          0     
   3.4       11229      100000      475       85692       110       83379        13       82003        13       82003        11       81351        11       81351        6        69831        3        43149        0          0     
   3.5       11069      100000      520       85869       113       83327        12       81892        9        81698        8        81490        8        81490        4        73984        4        73984        0          0     
   3.6       11141      100000      509       85764       109       83308        9        81838        9        81838        8        81563        8        81563        4        70776        3        63328        0          0     
   3.7       11145      100000      471       85868        91       83497        6        82338        6        82338        5        82072        5        82072        4        79034        3        71539        0          0     
   3.8       10996      100000      446       85987        82       83728        9        82730        8        82656        8        82656        8        82656        5        73817        3        56987        0          0     
   3.9       10960      100000      426       85986        77       83836        9        82932        8        82870        8        82870        8        82870        5        74016        3        57061        0          0     
   4.0       10984      100000      385       86041        77       84163        7        83182        7        83182        7        83182        7        83182        4        74331        2        57450        0          0     
   4.1       10752      100000      342       86237        76       84621        7        83655        7        83655        7        83655        7        83655        5        76107        3        59119        0          0     
   4.2       10622      100000      362       86564        73       84805        6        83941        6        83941        6        83941        6        83941        4        76436        3        67251        0          0     
   4.3       10694      100000      322       86258        61       84655        6        83984        6        83984        6        83984        6        83984        4        76527        3        67443        0          0     
   4.4       10472      100000      369       86625        66       84804        7        84066        7        84066        7        84066        7        84066        4        74999        3        66045        0          0     
   4.5       10689      100000      354       86458        54       84614        8        83958        8        83958        7        83593        7        83593        4        74555        4        74555        0          0     
   4.6       10610      100000      377       86420        63       84493        7        83703        7        83703        6        83596        6        83596        4        76056        4        76056        0          0     
   4.7       10417      100000      387       86851        60       84846        6        84000        6        84000        6        84000        6        84000        4        76413        3        67741        0          0     
   4.8       10644      100000      357       86356        63       84551        7        83786        7        83786        7        83786        7        83786        5        76224        2        49820        0          0     
   4.9       10827      100000      376       86276        55       84293        8        83668        8        83668        8        83668        8        83668        4        67675        2        49642        0          0     
