 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       232339     695727    1000000      269       233754       1        232339       1        232339       1        232339       1        232339       1        232339       1        232339       1        232339       1        232339  
   0.2       239847     287404    1000000     36028      625351     13366      480235      280       257089       3        240093       1        239847       1        239847       1        239847       1        239847       1        239847  
   0.3       247830     287252    1000000     35678      625765     13099      481222      267       264838       7        248489       1        247830       1        247830       1        247830       1        247830       1        247830  
   0.5       255706     287307    1000000     35101      624566     12680      481204      249       271798       13       257045       1        255706       1        255706       1        255706       1        255706       1        255706  
   0.7       263374     287495    1000000     34432      624178     12543      484040      209       276532       7        264153       1        263374       1        263374       1        263374       1        263374       1        263374  
   0.8       271097     287024    1000000     33807      624607     12072      485304      226       284992       5        271575       1        271097       1        271097       1        271097       1        271097       1        271097  
   1.0       278852     287069    1000000     33439      623559     11722      484943      209       291926       6        279431       1        278852       1        278852       1        278852       1        278852       1        278852  
   1.2       286743     286664    1000000     32665      623360     11488      488274      200       299241       6        287330       1        286743       1        286743       1        286743       1        286743       1        286743  
   1.3       294523     285937    1000000     32418      624687     11266      489885      189       306190       4        294873       1        294523       1        294523       1        294523       1        294523       1        294523  
   1.5       302498     285998    1000000     31874      624356     10827      490101      158       312713       9        303468       1        302498       1        302498       1        302498       1        302498       1        302498  
   1.7       310414     286357    1000000     31105      622529     10443      490773      154       319893       3        310626       1        310414       1        310414       1        310414       1        310414       1        310414  
   1.8       318192     285731    1000000     31045      624782     10191      491953      147       327216       4        318532       1        318192       1        318192       1        318192       1        318192       1        318192  
   2.0       325835     286359    1000000     30357      623294      9913      493262      130       334073       6        326412       1        325835       1        325835       1        325835       1        325835       1        325835  
   2.2       333498     286137    1000000     29667      622263      9547      494314      122       341066       3        333743       1        333498       1        333498       1        333498       1        333498       1        333498  
   2.3       341234     285335    1000000     29309      623146      9253      495433      109       347926       4        341561       1        341234       1        341234       1        341234       1        341234       1        341234  
   2.5       349163     285759    1000000     28700      621915      8945      496610       94       354970       5        349608       1        349163       1        349163       1        349163       1        349163       1        349163  
   2.7       357327     284737    1000000     28334      623963      8611      498469       85       362365       1        357327       1        357327       1        357327       1        357327       1        357327       1        357327  
