             tauB                            r                             g(r)             
           100.000                         1.549                          3.136             
           100.000                         1.554                          3.605             
           100.000                         1.560                          4.097             
           100.000                         1.565                          4.582             
           100.000                         1.570                          5.084             
           100.000                         1.575                          5.544             
           100.000                         1.581                          5.943             
           100.000                         1.586                          6.176             
           100.000                         1.591                          6.309             
           100.000                         1.596                          6.732             
           100.000                         1.602                          7.019             
           100.000                         1.607                          7.453             
           100.000                         1.612                          7.944             
           100.000                         1.617                          8.419             
           100.000                         1.622                          8.710             
           100.000                         1.628                          9.201             
           100.000                         1.633                          9.530             
           100.000                         1.638                          9.633             
           100.000                         1.643                          9.457             
           100.000                         1.649                          9.169             
           100.000                         1.654                          8.868             
           100.000                         1.659                          8.282             
           100.000                         1.664                          7.644             
           100.000                         1.670                          6.952             
           100.000                         1.675                          6.363             
           100.000                         1.680                          5.631             
           100.000                         1.685                          5.095             
           100.000                         1.691                          4.475             
           100.000                         1.696                          3.984             
           100.000                         1.701                          3.527             
           100.000                         1.706                          3.224             
           100.000                         1.712                          2.826             
           100.000                         1.717                          2.533             
           100.000                         1.722                          2.276             
           100.000                         1.727                          2.083             
           100.000                         1.733                          1.969             
           100.000                         1.738                          1.831             
           100.000                         1.743                          1.760             
           100.000                         1.748                          1.766             
           100.000                         1.753                          1.733             
           100.000                         1.759                          1.746             
           100.000                         1.764                          1.836             
           100.000                         1.769                          1.982             
           100.000                         1.774                          2.156             
           100.000                         1.780                          2.327             
           100.000                         1.785                          2.509             
           100.000                         1.790                          2.880             
           100.000                         1.795                          3.148             
           100.000                         1.801                          3.502             
           100.000                         1.806                          3.728             
           100.000                         1.811                          3.892             
           100.000                         1.816                          3.927             
           100.000                         1.822                          3.841             
           100.000                         1.827                          3.912             
           100.000                         1.832                          3.733             
           100.000                         1.837                          3.562             
           100.000                         1.843                          3.393             
           100.000                         1.848                          3.208             
           100.000                         1.853                          2.954             
           100.000                         1.858                          2.777             
           100.000                         1.864                          2.598             
           100.000                         1.869                          2.383             
           100.000                         1.874                          2.276             
           100.000                         1.879                          2.092             
           100.000                         1.885                          2.004             
           100.000                         1.890                          2.001             
           100.000                         1.895                          1.889             
           100.000                         1.900                          1.911             
           100.000                         1.905                          2.041             
           100.000                         1.911                          1.976             
           100.000                         1.916                          2.145             
           100.000                         1.921                          2.188             
           100.000                         1.926                          2.407             
           100.000                         1.932                          2.626             
           100.000                         1.937                          2.875             
           100.000                         1.942                          3.219             
           100.000                         1.947                          3.620             
           100.000                         1.953                          3.999             
           100.000                         1.958                          4.457             
           100.000                         1.963                          4.846             
           100.000                         1.968                          5.337             
           100.000                         1.974                          5.705             
           100.000                         1.979                          6.056             
           100.000                         1.984                          6.247             
           100.000                         1.989                          6.259             
           100.000                         1.995                          6.318             
           100.000                         2.000                          6.215             
           100.000                         2.005                          6.128             
           100.000                         2.010                          5.942             
           100.000                         2.016                          5.850             
           100.000                         2.021                          5.682             
           100.000                         2.026                          5.641             
           100.000                         2.031                          5.512             
           100.000                         2.037                          5.447             
           100.000                         2.042                          5.559             
           100.000                         2.047                          5.718             
           100.000                         2.052                          5.868             
           100.000                         2.057                          6.070             
           100.000                         2.063                          6.078             
           100.000                         2.068                          6.251             
           100.000                         2.073                          6.399             
           100.000                         2.078                          6.410             
           100.000                         2.084                          6.396             
           100.000                         2.089                          6.348             
           100.000                         2.094                          6.154             
           100.000                         2.099                          5.945             
           100.000                         2.105                          5.727             
           100.000                         2.110                          5.474             
           100.000                         2.115                          5.007             
           100.000                         2.120                          4.751             
           100.000                         2.126                          4.439             
           100.000                         2.131                          4.011             
           100.000                         2.136                          3.690             
           100.000                         2.141                          3.404             
           100.000                         2.147                          3.181             
           100.000                         2.152                          2.891             
           100.000                         2.157                          2.693             
           100.000                         2.162                          2.492             
           100.000                         2.168                          2.348             
           100.000                         2.173                          2.147             
           100.000                         2.178                          2.038             
           100.000                         2.183                          1.891             
           100.000                         2.188                          1.848             
           100.000                         2.194                          1.767             
           100.000                         2.199                          1.723             
           100.000                         2.204                          1.763             
           100.000                         2.209                          1.774             
           100.000                         2.215                          1.813             
           100.000                         2.220                          1.840             
           100.000                         2.225                          1.938             
           100.000                         2.230                          2.032             
           100.000                         2.236                          2.209             
           100.000                         2.241                          2.319             
           100.000                         2.246                          2.463             
           100.000                         2.251                          2.697             
           100.000                         2.257                          2.911             
           100.000                         2.262                          3.005             
           100.000                         2.267                          3.086             
           100.000                         2.272                          3.174             
           100.000                         2.278                          3.226             
           100.000                         2.283                          3.227             
           100.000                         2.288                          3.304             
           100.000                         2.293                          3.332             
           100.000                         2.299                          3.367             
           100.000                         2.304                          3.311             
           100.000                         2.309                          3.363             
           100.000                         2.314                          3.359             
           100.000                         2.320                          3.461             
           100.000                         2.325                          3.582             
           100.000                         2.330                          3.703             
           100.000                         2.335                          3.838             
           100.000                         2.340                          3.937             
           100.000                         2.346                          4.275             
           100.000                         2.351                          4.385             
           100.000                         2.356                          4.695             
           100.000                         2.361                          4.880             
           100.000                         2.367                          5.115             
           100.000                         2.372                          5.252             
           100.000                         2.377                          5.464             
           100.000                         2.382                          5.676             
           100.000                         2.388                          5.865             
           100.000                         2.393                          6.000             
           100.000                         2.398                          6.100             
           100.000                         2.403                          6.154             
           100.000                         2.409                          6.072             
           100.000                         2.414                          5.940             
           100.000                         2.419                          5.830             
           100.000                         2.424                          5.723             
           100.000                         2.430                          5.521             
           100.000                         2.435                          5.393             
           100.000                         2.440                          5.210             
           100.000                         2.445                          5.049             
           100.000                         2.451                          4.838             
           100.000                         2.456                          4.571             
           100.000                         2.461                          4.502             
           100.000                         2.466                          4.325             
           100.000                         2.472                          4.293             
           100.000                         2.477                          4.248             
           100.000                         2.482                          4.245             
           100.000                         2.487                          4.263             
           100.000                         2.492                          4.387             
           100.000                         2.498                          4.404             
           100.000                         2.503                          4.439             
           100.000                         2.508                          4.592             
           100.000                         2.513                          4.589             
           100.000                         2.519                          4.626             
           100.000                         2.524                          4.629             
           100.000                         2.529                          4.694             
           100.000                         2.534                          4.667             
           100.000                         2.540                          4.641             
           100.000                         2.545                          4.531             
           100.000                         2.550                          4.421             
           100.000                         2.555                          4.244             
           100.000                         2.561                          4.055             
           100.000                         2.566                          3.824             
           100.000                         2.571                          3.721             
           100.000                         2.576                          3.481             
           100.000                         2.582                          3.236             
           100.000                         2.587                          3.109             
           100.000                         2.592                          2.869             
           100.000                         2.597                          2.733             
           100.000                         2.603                          2.610             
           100.000                         2.608                          2.433             
           100.000                         2.613                          2.332             
           100.000                         2.618                          2.271             
           100.000                         2.623                          2.156             
           100.000                         2.629                          2.085             
           100.000                         2.634                          2.020             
           100.000                         2.639                          1.963             
           100.000                         2.644                          1.932             
           100.000                         2.650                          1.991             
           100.000                         2.655                          1.988             
           100.000                         2.660                          2.107             
           100.000                         2.665                          2.132             
           100.000                         2.671                          2.216             
           100.000                         2.676                          2.307             
           100.000                         2.681                          2.428             
           100.000                         2.686                          2.547             
           100.000                         2.692                          2.749             
           100.000                         2.697                          2.885             
           100.000                         2.702                          3.100             
           100.000                         2.707                          3.397             
           100.000                         2.713                          3.552             
           100.000                         2.718                          3.848             
           100.000                         2.723                          4.010             
           100.000                         2.728                          4.218             
           100.000                         2.734                          4.409             
           100.000                         2.739                          4.638             
           100.000                         2.744                          4.847             
           100.000                         2.749                          5.015             
           100.000                         2.755                          5.247             
           100.000                         2.760                          5.402             
           100.000                         2.765                          5.479             
           100.000                         2.770                          5.427             
           100.000                         2.775                          5.461             
           100.000                         2.781                          5.508             
           100.000                         2.786                          5.561             
           100.000                         2.791                          5.601             
           100.000                         2.796                          5.642             
           100.000                         2.802                          5.667             
           100.000                         2.807                          5.604             
           100.000                         2.812                          5.630             
           100.000                         2.817                          5.611             
           100.000                         2.823                          5.671             
           100.000                         2.828                          5.619             
           100.000                         2.833                          5.481             
           100.000                         2.838                          5.333             
           100.000                         2.844                          5.252             
           100.000                         2.849                          5.164             
           100.000                         2.854                          4.995             
           100.000                         2.859                          4.977             
           100.000                         2.865                          4.739             
           100.000                         2.870                          4.593             
           100.000                         2.875                          4.416             
           100.000                         2.880                          4.237             
           100.000                         2.886                          4.096             
           100.000                         2.891                          3.954             
           100.000                         2.896                          3.766             
           100.000                         2.901                          3.649             
           100.000                         2.907                          3.603             
           100.000                         2.912                          3.507             
           100.000                         2.917                          3.408             
           100.000                         2.922                          3.454             
           100.000                         2.927                          3.407             
           100.000                         2.933                          3.462             
           100.000                         2.938                          3.536             
           100.000                         2.943                          3.529             
           100.000                         2.948                          3.589             
           100.000                         2.954                          3.588             
           100.000                         2.959                          3.659             
           100.000                         2.964                          3.661             
           100.000                         2.969                          3.725             
           100.000                         2.975                          3.735             
           100.000                         2.980                          3.722             
           100.000                         2.985                          3.702             
           100.000                         2.990                          3.716             
           100.000                         2.996                          3.674             
           100.000                         3.001                          3.627             
           100.000                         3.006                          3.524             
           100.000                         3.011                          3.436             
           100.000                         3.017                          3.298             
           100.000                         3.022                          3.250             
           100.000                         3.027                          3.167             
           100.000                         3.032                          2.998             
           100.000                         3.038                          2.948             
           100.000                         3.043                          2.783             
           100.000                         3.048                          2.799             
           100.000                         3.053                          2.744             
           100.000                         3.058                          2.632             
           100.000                         3.064                          2.646             
           100.000                         3.069                          2.614             
           100.000                         3.074                          2.640             
           100.000                         3.079                          2.622             
           100.000                         3.085                          2.649             
           100.000                         3.090                          2.689             
           100.000                         3.095                          2.751             
           100.000                         3.100                          2.913             
           100.000                         3.106                          2.991             
           100.000                         3.111                          3.124             
           100.000                         3.116                          3.253             
           100.000                         3.121                          3.399             
           100.000                         3.127                          3.633             
           100.000                         3.132                          3.852             
           100.000                         3.137                          4.068             
           100.000                         3.142                          4.272             
           100.000                         3.148                          4.504             
           100.000                         3.153                          4.672             
           100.000                         3.158                          4.890             
           100.000                         3.163                          5.050             
           100.000                         3.169                          5.223             
           100.000                         3.174                          5.419             
           100.000                         3.179                          5.443             
           100.000                         3.184                          5.492             
           100.000                         3.190                          5.526             
           100.000                         3.195                          5.489             
           100.000                         3.200                          5.434             
           100.000                         3.205                          5.458             
           100.000                         3.210                          5.482             
           100.000                         3.216                          5.434             
           100.000                         3.221                          5.362             
           100.000                         3.226                          5.276             
           100.000                         3.231                          5.238             
           100.000                         3.237                          5.048             
           100.000                         3.242                          5.078             
           100.000                         3.247                          4.953             
           100.000                         3.252                          4.968             
           100.000                         3.258                          4.925             
           100.000                         3.263                          4.859             
           100.000                         3.268                          4.823             
           100.000                         3.273                          4.667             
           100.000                         3.279                          4.602             
           100.000                         3.284                          4.565             
           100.000                         3.289                          4.444             
           100.000                         3.294                          4.336             
           100.000                         3.300                          4.177             
           100.000                         3.305                          4.028             
           100.000                         3.310                          3.923             
           100.000                         3.315                          3.729             
           100.000                         3.321                          3.650             
           100.000                         3.326                          3.537             
           100.000                         3.331                          3.451             
           100.000                         3.336                          3.336             
           100.000                         3.341                          3.219             
           100.000                         3.347                          3.105             
           100.000                         3.352                          3.099             
           100.000                         3.357                          3.079             
           100.000                         3.362                          2.982             
           100.000                         3.368                          2.964             
           100.000                         3.373                          3.031             
           100.000                         3.378                          3.044             
           100.000                         3.383                          3.057             
           100.000                         3.389                          3.108             
           100.000                         3.394                          3.084             
           100.000                         3.399                          3.181             
           100.000                         3.404                          3.199             
           100.000                         3.410                          3.265             
           100.000                         3.415                          3.283             
           100.000                         3.420                          3.346             
           100.000                         3.425                          3.356             
           100.000                         3.431                          3.434             
           100.000                         3.436                          3.396             
           100.000                         3.441                          3.473             
           100.000                         3.446                          3.413             
           100.000                         3.452                          3.413             
           100.000                         3.457                          3.463             
           100.000                         3.462                          3.443             
           100.000                         3.467                          3.382             
           100.000                         3.473                          3.441             
           100.000                         3.478                          3.373             
           100.000                         3.483                          3.368             
           100.000                         3.488                          3.371             
           100.000                         3.493                          3.389             
           100.000                         3.499                          3.488             
           100.000                         3.504                          3.482             
           100.000                         3.509                          3.498             
           100.000                         3.514                          3.602             
           100.000                         3.520                          3.749             
           100.000                         3.525                          3.828             
           100.000                         3.530                          3.895             
           100.000                         3.535                          4.056             
           100.000                         3.541                          4.139             
           100.000                         3.546                          4.228             
           100.000                         3.551                          4.325             
           100.000                         3.556                          4.373             
           100.000                         3.562                          4.462             
           100.000                         3.567                          4.522             
           100.000                         3.572                          4.651             
           100.000                         3.577                          4.753             
           100.000                         3.583                          4.804             
           100.000                         3.588                          4.931             
           100.000                         3.593                          4.887             
           100.000                         3.598                          4.964             
           100.000                         3.604                          4.997             
           100.000                         3.609                          5.031             
           100.000                         3.614                          4.998             
           100.000                         3.619                          5.022             
           100.000                         3.625                          4.997             
           100.000                         3.630                          4.933             
           100.000                         3.635                          4.894             
           100.000                         3.640                          4.832             
           100.000                         3.645                          4.823             
           100.000                         3.651                          4.750             
           100.000                         3.656                          4.747             
           100.000                         3.661                          4.643             
           100.000                         3.666                          4.605             
           100.000                         3.672                          4.601             
           100.000                         3.677                          4.452             
           100.000                         3.682                          4.472             
           100.000                         3.687                          4.434             
           100.000                         3.693                          4.246             
           100.000                         3.698                          4.268             
           100.000                         3.703                          4.166             
           100.000                         3.708                          4.074             
           100.000                         3.714                          4.045             
           100.000                         3.719                          3.978             
           100.000                         3.724                          3.949             
           100.000                         3.729                          3.858             
           100.000                         3.735                          3.829             
           100.000                         3.740                          3.734             
           100.000                         3.745                          3.613             
           100.000                         3.750                          3.528             
           100.000                         3.756                          3.522             
           100.000                         3.761                          3.403             
           100.000                         3.766                          3.295             
           100.000                         3.771                          3.172             
           100.000                         3.776                          3.126             
           100.000                         3.782                          3.031             
           100.000                         3.787                          3.018             
           100.000                         3.792                          3.018             
           100.000                         3.797                          2.909             
           100.000                         3.803                          2.917             
           100.000                         3.808                          2.936             
           100.000                         3.813                          2.919             
           100.000                         3.818                          2.917             
           100.000                         3.824                          2.954             
           100.000                         3.829                          3.004             
           100.000                         3.834                          3.022             
           100.000                         3.839                          3.075             
           100.000                         3.845                          3.172             
           100.000                         3.850                          3.201             
           100.000                         3.855                          3.264             
           100.000                         3.860                          3.304             
           100.000                         3.866                          3.365             
           100.000                         3.871                          3.452             
           100.000                         3.876                          3.591             
           100.000                         3.881                          3.635             
           100.000                         3.887                          3.699             
           100.000                         3.892                          3.831             
           100.000                         3.897                          3.852             
           100.000                         3.902                          3.984             
           100.000                         3.908                          4.100             
           100.000                         3.913                          4.141             
           100.000                         3.918                          4.270             
           100.000                         3.923                          4.304             
           100.000                         3.928                          4.331             
           100.000                         3.934                          4.389             
           100.000                         3.939                          4.435             
           100.000                         3.944                          4.416             
           100.000                         3.949                          4.506             
           100.000                         3.955                          4.541             
           100.000                         3.960                          4.547             
           100.000                         3.965                          4.579             
           100.000                         3.970                          4.534             
           100.000                         3.976                          4.525             
           100.000                         3.981                          4.614             
           100.000                         3.986                          4.579             
           100.000                         3.991                          4.600             
           100.000                         3.997                          4.618             
           100.000                         4.002                          4.645             
           100.000                         4.007                          4.566             
           100.000                         4.012                          4.568             
           100.000                         4.018                          4.593             
           100.000                         4.023                          4.590             
           100.000                         4.028                          4.530             
           100.000                         4.033                          4.519             
           100.000                         4.039                          4.510             
           100.000                         4.044                          4.436             
           100.000                         4.049                          4.397             
           100.000                         4.054                          4.428             
           100.000                         4.060                          4.420             
           100.000                         4.065                          4.328             
           100.000                         4.070                          4.324             
           100.000                         4.075                          4.255             
           100.000                         4.080                          4.265             
           100.000                         4.086                          4.257             
           100.000                         4.091                          4.190             
           100.000                         4.096                          4.127             
           100.000                         4.101                          4.102             
           100.000                         4.107                          4.009             
           100.000                         4.112                          3.973             
           100.000                         4.117                          3.903             
           100.000                         4.122                          3.900             
           100.000                         4.128                          3.868             
           100.000                         4.133                          3.836             
           100.000                         4.138                          3.776             
           100.000                         4.143                          3.746             
           100.000                         4.149                          3.717             
           100.000                         4.154                          3.655             
           100.000                         4.159                          3.640             
           100.000                         4.164                          3.574             
           100.000                         4.170                          3.554             
           100.000                         4.175                          3.540             
           100.000                         4.180                          3.468             
           100.000                         4.185                          3.483             
           100.000                         4.191                          3.429             
           100.000                         4.196                          3.360             
           100.000                         4.201                          3.362             
           100.000                         4.206                          3.292             
           100.000                         4.211                          3.267             
           100.000                         4.217                          3.159             
           100.000                         4.222                          3.164             
           100.000                         4.227                          3.108             
           100.000                         4.232                          3.104             
           100.000                         4.238                          3.039             
           100.000                         4.243                          3.094             
           100.000                         4.248                          3.055             
           100.000                         4.253                          3.076             
           100.000                         4.259                          3.117             
           100.000                         4.264                          3.207             
           100.000                         4.269                          3.284             
           100.000                         4.274                          3.336             
           100.000                         4.280                          3.381             
           100.000                         4.285                          3.489             
           100.000                         4.290                          3.508             
           100.000                         4.295                          3.626             
           100.000                         4.301                          3.779             
           100.000                         4.306                          3.896             
           100.000                         4.311                          3.948             
           100.000                         4.316                          4.080             
           100.000                         4.322                          4.214             
           100.000                         4.327                          4.356             
           100.000                         4.332                          4.454             
           100.000                         4.337                          4.534             
           100.000                         4.343                          4.559             
           100.000                         4.348                          4.639             
           100.000                         4.353                          4.700             
           100.000                         4.358                          4.712             
           100.000                         4.363                          4.777             
           100.000                         4.369                          4.763             
           100.000                         4.374                          4.781             
           100.000                         4.379                          4.733             
           100.000                         4.384                          4.652             
           100.000                         4.390                          4.678             
           100.000                         4.395                          4.656             
           100.000                         4.400                          4.584             
           100.000                         4.405                          4.518             
           100.000                         4.411                          4.505             
           100.000                         4.416                          4.478             
           100.000                         4.421                          4.451             
           100.000                         4.426                          4.389             
           100.000                         4.432                          4.340             
           100.000                         4.437                          4.337             
           100.000                         4.442                          4.315             
           100.000                         4.447                          4.275             
           100.000                         4.453                          4.210             
           100.000                         4.458                          4.209             
           100.000                         4.463                          4.156             
           100.000                         4.468                          4.089             
           100.000                         4.474                          4.025             
           100.000                         4.479                          4.075             
           100.000                         4.484                          4.016             
           100.000                         4.489                          3.982             
           100.000                         4.494                          3.955             
           100.000                         4.500                          3.981             
           100.000                         4.505                          3.897             
           100.000                         4.510                          3.891             
           100.000                         4.515                          3.761             
           100.000                         4.521                          3.818             
           100.000                         4.526                          3.767             
           100.000                         4.531                          3.745             
           100.000                         4.536                          3.683             
           100.000                         4.542                          3.650             
           100.000                         4.547                          3.668             
           100.000                         4.552                          3.620             
           100.000                         4.557                          3.615             
           100.000                         4.563                          3.615             
           100.000                         4.568                          3.584             
           100.000                         4.573                          3.530             
           100.000                         4.578                          3.551             
           100.000                         4.584                          3.527             
           100.000                         4.589                          3.542             
           100.000                         4.594                          3.481             
           100.000                         4.599                          3.482             
           100.000                         4.605                          3.506             
           100.000                         4.610                          3.489             
           100.000                         4.615                          3.429             
           100.000                         4.620                          3.423             
           100.000                         4.626                          3.441             
           100.000                         4.631                          3.442             
           100.000                         4.636                          3.456             
           100.000                         4.641                          3.430             
           100.000                         4.646                          3.455             
           100.000                         4.652                          3.442             
           100.000                         4.657                          3.418             
           100.000                         4.662                          3.481             
           100.000                         4.667                          3.458             
           100.000                         4.673                          3.467             
