             tauB                            r                             g(r)             
           100.000                         1.549                          4.877             
           100.000                         1.554                          5.137             
           100.000                         1.560                          5.417             
           100.000                         1.565                          5.782             
           100.000                         1.570                          6.017             
           100.000                         1.575                          6.258             
           100.000                         1.581                          6.534             
           100.000                         1.586                          6.840             
           100.000                         1.591                          6.955             
           100.000                         1.596                          7.349             
           100.000                         1.602                          7.405             
           100.000                         1.607                          7.332             
           100.000                         1.612                          7.365             
           100.000                         1.617                          7.141             
           100.000                         1.622                          6.975             
           100.000                         1.628                          6.587             
           100.000                         1.633                          6.272             
           100.000                         1.638                          5.861             
           100.000                         1.643                          5.431             
           100.000                         1.649                          4.980             
           100.000                         1.654                          4.575             
           100.000                         1.659                          4.250             
           100.000                         1.664                          3.812             
           100.000                         1.670                          3.537             
           100.000                         1.675                          3.148             
           100.000                         1.680                          2.954             
           100.000                         1.685                          2.786             
           100.000                         1.691                          2.591             
           100.000                         1.696                          2.402             
           100.000                         1.701                          2.293             
           100.000                         1.706                          2.302             
           100.000                         1.712                          2.212             
           100.000                         1.717                          2.222             
           100.000                         1.722                          2.186             
           100.000                         1.727                          2.221             
           100.000                         1.733                          2.277             
           100.000                         1.738                          2.354             
           100.000                         1.743                          2.352             
           100.000                         1.748                          2.620             
           100.000                         1.753                          2.748             
           100.000                         1.759                          2.943             
           100.000                         1.764                          3.056             
           100.000                         1.769                          3.118             
           100.000                         1.774                          3.228             
           100.000                         1.780                          3.207             
           100.000                         1.785                          3.264             
           100.000                         1.790                          3.281             
           100.000                         1.795                          3.101             
           100.000                         1.801                          3.019             
           100.000                         1.806                          2.972             
           100.000                         1.811                          2.842             
           100.000                         1.816                          2.701             
           100.000                         1.822                          2.568             
           100.000                         1.827                          2.484             
           100.000                         1.832                          2.349             
           100.000                         1.837                          2.379             
           100.000                         1.843                          2.228             
           100.000                         1.848                          2.187             
           100.000                         1.853                          2.155             
           100.000                         1.858                          2.156             
           100.000                         1.864                          2.224             
           100.000                         1.869                          2.294             
           100.000                         1.874                          2.270             
           100.000                         1.879                          2.393             
           100.000                         1.885                          2.543             
           100.000                         1.890                          2.629             
           100.000                         1.895                          2.727             
           100.000                         1.900                          2.920             
           100.000                         1.905                          3.069             
           100.000                         1.911                          3.313             
           100.000                         1.916                          3.557             
           100.000                         1.921                          3.755             
           100.000                         1.926                          3.957             
           100.000                         1.932                          4.213             
           100.000                         1.937                          4.437             
           100.000                         1.942                          4.657             
           100.000                         1.947                          4.850             
           100.000                         1.953                          5.074             
           100.000                         1.958                          5.118             
           100.000                         1.963                          5.158             
           100.000                         1.968                          5.240             
           100.000                         1.974                          5.145             
           100.000                         1.979                          5.241             
           100.000                         1.984                          5.200             
           100.000                         1.989                          5.082             
           100.000                         1.995                          5.046             
           100.000                         2.000                          4.939             
           100.000                         2.005                          5.010             
           100.000                         2.010                          5.067             
           100.000                         2.016                          5.078             
           100.000                         2.021                          5.109             
           100.000                         2.026                          5.145             
           100.000                         2.031                          5.164             
           100.000                         2.037                          5.240             
           100.000                         2.042                          5.267             
           100.000                         2.047                          5.138             
           100.000                         2.052                          5.074             
           100.000                         2.057                          4.876             
           100.000                         2.063                          4.703             
           100.000                         2.068                          4.652             
           100.000                         2.073                          4.414             
           100.000                         2.078                          4.237             
           100.000                         2.084                          3.925             
           100.000                         2.089                          3.761             
           100.000                         2.094                          3.531             
           100.000                         2.099                          3.354             
           100.000                         2.105                          3.155             
           100.000                         2.110                          2.953             
           100.000                         2.115                          2.741             
           100.000                         2.120                          2.637             
           100.000                         2.126                          2.526             
           100.000                         2.131                          2.477             
           100.000                         2.136                          2.374             
           100.000                         2.141                          2.286             
           100.000                         2.147                          2.171             
           100.000                         2.152                          2.158             
           100.000                         2.157                          2.166             
           100.000                         2.162                          2.132             
           100.000                         2.168                          2.052             
           100.000                         2.173                          2.095             
           100.000                         2.178                          2.154             
           100.000                         2.183                          2.147             
           100.000                         2.188                          2.294             
           100.000                         2.194                          2.384             
           100.000                         2.199                          2.469             
           100.000                         2.204                          2.507             
           100.000                         2.209                          2.651             
           100.000                         2.215                          2.713             
           100.000                         2.220                          2.761             
           100.000                         2.225                          2.848             
           100.000                         2.230                          2.868             
           100.000                         2.236                          2.952             
           100.000                         2.241                          2.960             
           100.000                         2.246                          3.025             
           100.000                         2.251                          3.021             
           100.000                         2.257                          3.173             
           100.000                         2.262                          3.158             
           100.000                         2.267                          3.177             
           100.000                         2.272                          3.312             
           100.000                         2.278                          3.361             
           100.000                         2.283                          3.367             
           100.000                         2.288                          3.538             
           100.000                         2.293                          3.682             
           100.000                         2.299                          3.658             
           100.000                         2.304                          3.762             
           100.000                         2.309                          3.900             
           100.000                         2.314                          4.012             
           100.000                         2.320                          4.128             
           100.000                         2.325                          4.267             
           100.000                         2.330                          4.329             
           100.000                         2.335                          4.507             
           100.000                         2.340                          4.573             
           100.000                         2.346                          4.691             
           100.000                         2.351                          4.746             
           100.000                         2.356                          4.853             
           100.000                         2.361                          4.916             
           100.000                         2.367                          4.916             
           100.000                         2.372                          4.991             
           100.000                         2.377                          4.865             
           100.000                         2.382                          4.808             
           100.000                         2.388                          4.784             
           100.000                         2.393                          4.680             
           100.000                         2.398                          4.511             
           100.000                         2.403                          4.367             
           100.000                         2.409                          4.354             
           100.000                         2.414                          4.274             
           100.000                         2.419                          4.055             
           100.000                         2.424                          4.088             
           100.000                         2.430                          3.883             
           100.000                         2.435                          3.948             
           100.000                         2.440                          3.961             
           100.000                         2.445                          3.984             
           100.000                         2.451                          3.994             
           100.000                         2.456                          4.042             
           100.000                         2.461                          4.030             
           100.000                         2.466                          4.002             
           100.000                         2.472                          3.972             
           100.000                         2.477                          4.051             
           100.000                         2.482                          3.994             
           100.000                         2.487                          3.960             
           100.000                         2.492                          3.780             
           100.000                         2.498                          3.712             
           100.000                         2.503                          3.630             
           100.000                         2.508                          3.545             
           100.000                         2.513                          3.522             
           100.000                         2.519                          3.303             
           100.000                         2.524                          3.244             
           100.000                         2.529                          3.176             
           100.000                         2.534                          2.992             
           100.000                         2.540                          2.939             
           100.000                         2.545                          2.777             
           100.000                         2.550                          2.691             
           100.000                         2.555                          2.632             
           100.000                         2.561                          2.528             
           100.000                         2.566                          2.450             
           100.000                         2.571                          2.409             
           100.000                         2.576                          2.428             
           100.000                         2.582                          2.371             
           100.000                         2.587                          2.329             
           100.000                         2.592                          2.310             
           100.000                         2.597                          2.332             
           100.000                         2.603                          2.319             
           100.000                         2.608                          2.383             
           100.000                         2.613                          2.382             
           100.000                         2.618                          2.493             
           100.000                         2.623                          2.525             
           100.000                         2.629                          2.668             
           100.000                         2.634                          2.701             
           100.000                         2.639                          2.822             
           100.000                         2.644                          2.916             
           100.000                         2.650                          3.083             
           100.000                         2.655                          3.150             
           100.000                         2.660                          3.331             
           100.000                         2.665                          3.422             
           100.000                         2.671                          3.517             
           100.000                         2.676                          3.696             
           100.000                         2.681                          3.805             
           100.000                         2.686                          3.949             
           100.000                         2.692                          3.960             
           100.000                         2.697                          4.078             
           100.000                         2.702                          4.160             
           100.000                         2.707                          4.308             
           100.000                         2.713                          4.301             
           100.000                         2.718                          4.424             
           100.000                         2.723                          4.516             
           100.000                         2.728                          4.547             
           100.000                         2.734                          4.570             
           100.000                         2.739                          4.662             
           100.000                         2.744                          4.547             
           100.000                         2.749                          4.643             
           100.000                         2.755                          4.586             
           100.000                         2.760                          4.607             
           100.000                         2.765                          4.671             
           100.000                         2.770                          4.685             
           100.000                         2.775                          4.533             
           100.000                         2.781                          4.584             
           100.000                         2.786                          4.515             
           100.000                         2.791                          4.459             
           100.000                         2.796                          4.345             
           100.000                         2.802                          4.301             
           100.000                         2.807                          4.186             
           100.000                         2.812                          4.117             
           100.000                         2.817                          4.085             
           100.000                         2.823                          4.017             
           100.000                         2.828                          3.822             
           100.000                         2.833                          3.734             
           100.000                         2.838                          3.714             
           100.000                         2.844                          3.599             
           100.000                         2.849                          3.536             
           100.000                         2.854                          3.424             
           100.000                         2.859                          3.430             
           100.000                         2.865                          3.348             
           100.000                         2.870                          3.336             
           100.000                         2.875                          3.347             
           100.000                         2.880                          3.406             
           100.000                         2.886                          3.310             
           100.000                         2.891                          3.331             
           100.000                         2.896                          3.360             
           100.000                         2.901                          3.330             
           100.000                         2.907                          3.315             
           100.000                         2.912                          3.308             
           100.000                         2.917                          3.325             
           100.000                         2.922                          3.332             
           100.000                         2.927                          3.264             
           100.000                         2.933                          3.235             
           100.000                         2.938                          3.178             
           100.000                         2.943                          3.102             
           100.000                         2.948                          3.115             
           100.000                         2.954                          3.056             
           100.000                         2.959                          3.045             
           100.000                         2.964                          3.023             
           100.000                         2.969                          2.940             
           100.000                         2.975                          2.954             
           100.000                         2.980                          2.915             
           100.000                         2.985                          2.905             
           100.000                         2.990                          2.884             
           100.000                         2.996                          2.846             
           100.000                         3.001                          2.821             
           100.000                         3.006                          2.839             
           100.000                         3.011                          2.795             
           100.000                         3.017                          2.817             
           100.000                         3.022                          2.807             
           100.000                         3.027                          2.837             
           100.000                         3.032                          2.852             
           100.000                         3.038                          2.933             
           100.000                         3.043                          3.005             
           100.000                         3.048                          3.074             
           100.000                         3.053                          3.167             
           100.000                         3.058                          3.225             
           100.000                         3.064                          3.321             
           100.000                         3.069                          3.446             
           100.000                         3.074                          3.493             
           100.000                         3.079                          3.634             
           100.000                         3.085                          3.711             
           100.000                         3.090                          3.887             
           100.000                         3.095                          3.956             
           100.000                         3.100                          4.111             
           100.000                         3.106                          4.148             
           100.000                         3.111                          4.190             
           100.000                         3.116                          4.333             
           100.000                         3.121                          4.344             
           100.000                         3.127                          4.456             
           100.000                         3.132                          4.455             
           100.000                         3.137                          4.562             
           100.000                         3.142                          4.530             
           100.000                         3.148                          4.467             
           100.000                         3.153                          4.496             
           100.000                         3.158                          4.421             
           100.000                         3.163                          4.426             
           100.000                         3.169                          4.416             
           100.000                         3.174                          4.393             
           100.000                         3.179                          4.403             
           100.000                         3.184                          4.377             
           100.000                         3.190                          4.253             
           100.000                         3.195                          4.216             
           100.000                         3.200                          4.162             
           100.000                         3.205                          4.118             
           100.000                         3.210                          3.974             
           100.000                         3.216                          3.934             
           100.000                         3.221                          3.845             
           100.000                         3.226                          3.803             
           100.000                         3.231                          3.751             
           100.000                         3.237                          3.700             
           100.000                         3.242                          3.610             
           100.000                         3.247                          3.575             
           100.000                         3.252                          3.492             
           100.000                         3.258                          3.439             
           100.000                         3.263                          3.408             
           100.000                         3.268                          3.320             
           100.000                         3.273                          3.275             
           100.000                         3.279                          3.200             
           100.000                         3.284                          3.184             
           100.000                         3.289                          3.115             
           100.000                         3.294                          3.055             
           100.000                         3.300                          2.980             
           100.000                         3.305                          3.066             
           100.000                         3.310                          2.990             
           100.000                         3.315                          3.034             
           100.000                         3.321                          3.024             
           100.000                         3.326                          3.065             
           100.000                         3.331                          3.082             
           100.000                         3.336                          3.058             
           100.000                         3.341                          3.071             
           100.000                         3.347                          3.114             
           100.000                         3.352                          3.130             
           100.000                         3.357                          3.177             
           100.000                         3.362                          3.135             
           100.000                         3.368                          3.135             
           100.000                         3.373                          3.109             
           100.000                         3.378                          3.175             
           100.000                         3.383                          3.164             
           100.000                         3.389                          3.198             
           100.000                         3.394                          3.151             
           100.000                         3.399                          3.157             
           100.000                         3.404                          3.173             
           100.000                         3.410                          3.280             
           100.000                         3.415                          3.292             
           100.000                         3.420                          3.251             
           100.000                         3.425                          3.248             
           100.000                         3.431                          3.319             
           100.000                         3.436                          3.347             
           100.000                         3.441                          3.377             
           100.000                         3.446                          3.376             
           100.000                         3.452                          3.403             
           100.000                         3.457                          3.448             
           100.000                         3.462                          3.443             
           100.000                         3.467                          3.482             
           100.000                         3.473                          3.557             
           100.000                         3.478                          3.617             
           100.000                         3.483                          3.643             
           100.000                         3.488                          3.774             
           100.000                         3.493                          3.802             
           100.000                         3.499                          3.902             
           100.000                         3.504                          3.965             
           100.000                         3.509                          3.980             
           100.000                         3.514                          4.027             
           100.000                         3.520                          4.070             
           100.000                         3.525                          4.111             
           100.000                         3.530                          4.175             
           100.000                         3.535                          4.259             
           100.000                         3.541                          4.230             
           100.000                         3.546                          4.215             
           100.000                         3.551                          4.262             
           100.000                         3.556                          4.296             
           100.000                         3.562                          4.276             
           100.000                         3.567                          4.223             
           100.000                         3.572                          4.154             
           100.000                         3.577                          4.127             
           100.000                         3.583                          4.077             
           100.000                         3.588                          4.015             
           100.000                         3.593                          3.961             
           100.000                         3.598                          3.981             
           100.000                         3.604                          3.911             
           100.000                         3.609                          3.867             
           100.000                         3.614                          3.760             
           100.000                         3.619                          3.818             
           100.000                         3.625                          3.692             
           100.000                         3.630                          3.719             
           100.000                         3.635                          3.638             
           100.000                         3.640                          3.664             
           100.000                         3.645                          3.564             
           100.000                         3.651                          3.593             
           100.000                         3.656                          3.477             
           100.000                         3.661                          3.426             
           100.000                         3.666                          3.429             
           100.000                         3.672                          3.336             
           100.000                         3.677                          3.256             
           100.000                         3.682                          3.255             
           100.000                         3.687                          3.220             
           100.000                         3.693                          3.147             
           100.000                         3.698                          3.191             
           100.000                         3.703                          3.124             
           100.000                         3.708                          3.111             
           100.000                         3.714                          3.058             
           100.000                         3.719                          3.063             
           100.000                         3.724                          3.077             
           100.000                         3.729                          3.010             
           100.000                         3.735                          3.018             
           100.000                         3.740                          2.975             
           100.000                         3.745                          3.016             
           100.000                         3.750                          3.007             
           100.000                         3.756                          3.051             
           100.000                         3.761                          3.076             
           100.000                         3.766                          3.132             
           100.000                         3.771                          3.110             
           100.000                         3.776                          3.159             
           100.000                         3.782                          3.219             
           100.000                         3.787                          3.193             
           100.000                         3.792                          3.293             
           100.000                         3.797                          3.336             
           100.000                         3.803                          3.304             
           100.000                         3.808                          3.345             
           100.000                         3.813                          3.397             
           100.000                         3.818                          3.416             
           100.000                         3.824                          3.429             
           100.000                         3.829                          3.432             
           100.000                         3.834                          3.539             
           100.000                         3.839                          3.526             
           100.000                         3.845                          3.595             
           100.000                         3.850                          3.600             
           100.000                         3.855                          3.667             
           100.000                         3.860                          3.680             
           100.000                         3.866                          3.672             
           100.000                         3.871                          3.690             
           100.000                         3.876                          3.742             
           100.000                         3.881                          3.816             
           100.000                         3.887                          3.876             
           100.000                         3.892                          3.885             
           100.000                         3.897                          3.857             
           100.000                         3.902                          3.925             
           100.000                         3.908                          3.994             
           100.000                         3.913                          3.932             
           100.000                         3.918                          3.968             
           100.000                         3.923                          3.972             
           100.000                         3.928                          3.924             
           100.000                         3.934                          3.945             
           100.000                         3.939                          3.952             
           100.000                         3.944                          3.957             
           100.000                         3.949                          3.998             
           100.000                         3.955                          3.948             
           100.000                         3.960                          3.942             
           100.000                         3.965                          3.991             
           100.000                         3.970                          3.939             
           100.000                         3.976                          3.895             
           100.000                         3.981                          3.915             
           100.000                         3.986                          3.843             
           100.000                         3.991                          3.876             
           100.000                         3.997                          3.799             
           100.000                         4.002                          3.762             
           100.000                         4.007                          3.700             
           100.000                         4.012                          3.626             
           100.000                         4.018                          3.606             
           100.000                         4.023                          3.558             
           100.000                         4.028                          3.588             
           100.000                         4.033                          3.537             
           100.000                         4.039                          3.501             
           100.000                         4.044                          3.522             
           100.000                         4.049                          3.518             
           100.000                         4.054                          3.400             
           100.000                         4.060                          3.488             
           100.000                         4.065                          3.414             
           100.000                         4.070                          3.393             
           100.000                         4.075                          3.389             
           100.000                         4.080                          3.356             
           100.000                         4.086                          3.335             
           100.000                         4.091                          3.342             
           100.000                         4.096                          3.304             
           100.000                         4.101                          3.260             
           100.000                         4.107                          3.290             
           100.000                         4.112                          3.190             
           100.000                         4.117                          3.186             
           100.000                         4.122                          3.148             
           100.000                         4.128                          3.138             
           100.000                         4.133                          3.160             
           100.000                         4.138                          3.142             
           100.000                         4.143                          3.153             
           100.000                         4.149                          3.172             
           100.000                         4.154                          3.099             
           100.000                         4.159                          3.154             
           100.000                         4.164                          3.140             
           100.000                         4.170                          3.100             
           100.000                         4.175                          3.158             
           100.000                         4.180                          3.197             
           100.000                         4.185                          3.210             
           100.000                         4.191                          3.278             
           100.000                         4.196                          3.305             
           100.000                         4.201                          3.345             
           100.000                         4.206                          3.380             
           100.000                         4.211                          3.374             
           100.000                         4.217                          3.378             
           100.000                         4.222                          3.444             
           100.000                         4.227                          3.516             
           100.000                         4.232                          3.529             
           100.000                         4.238                          3.591             
           100.000                         4.243                          3.580             
           100.000                         4.248                          3.621             
           100.000                         4.253                          3.712             
           100.000                         4.259                          3.705             
           100.000                         4.264                          3.776             
           100.000                         4.269                          3.769             
           100.000                         4.274                          3.822             
           100.000                         4.280                          3.825             
           100.000                         4.285                          3.846             
           100.000                         4.290                          3.831             
           100.000                         4.295                          3.858             
           100.000                         4.301                          3.882             
           100.000                         4.306                          3.893             
           100.000                         4.311                          3.930             
           100.000                         4.316                          3.941             
           100.000                         4.322                          3.864             
           100.000                         4.327                          3.913             
           100.000                         4.332                          3.924             
           100.000                         4.337                          3.867             
           100.000                         4.343                          3.912             
           100.000                         4.348                          3.879             
           100.000                         4.353                          3.856             
           100.000                         4.358                          3.811             
           100.000                         4.363                          3.848             
           100.000                         4.369                          3.798             
           100.000                         4.374                          3.782             
           100.000                         4.379                          3.721             
           100.000                         4.384                          3.675             
           100.000                         4.390                          3.629             
           100.000                         4.395                          3.594             
           100.000                         4.400                          3.518             
           100.000                         4.405                          3.505             
           100.000                         4.411                          3.536             
           100.000                         4.416                          3.543             
           100.000                         4.421                          3.533             
           100.000                         4.426                          3.475             
           100.000                         4.432                          3.447             
           100.000                         4.437                          3.526             
           100.000                         4.442                          3.453             
           100.000                         4.447                          3.442             
           100.000                         4.453                          3.397             
           100.000                         4.458                          3.353             
           100.000                         4.463                          3.352             
           100.000                         4.468                          3.343             
           100.000                         4.474                          3.370             
           100.000                         4.479                          3.383             
           100.000                         4.484                          3.367             
           100.000                         4.489                          3.370             
           100.000                         4.494                          3.350             
           100.000                         4.500                          3.323             
           100.000                         4.505                          3.303             
           100.000                         4.510                          3.299             
           100.000                         4.515                          3.287             
           100.000                         4.521                          3.317             
           100.000                         4.526                          3.320             
           100.000                         4.531                          3.280             
           100.000                         4.536                          3.286             
           100.000                         4.542                          3.301             
           100.000                         4.547                          3.231             
           100.000                         4.552                          3.310             
           100.000                         4.557                          3.289             
           100.000                         4.563                          3.250             
           100.000                         4.568                          3.286             
           100.000                         4.573                          3.324             
           100.000                         4.578                          3.263             
           100.000                         4.584                          3.287             
           100.000                         4.589                          3.340             
           100.000                         4.594                          3.336             
           100.000                         4.599                          3.362             
           100.000                         4.605                          3.402             
           100.000                         4.610                          3.409             
           100.000                         4.615                          3.398             
           100.000                         4.620                          3.437             
           100.000                         4.626                          3.432             
           100.000                         4.631                          3.428             
           100.000                         4.636                          3.505             
           100.000                         4.641                          3.561             
           100.000                         4.646                          3.614             
           100.000                         4.652                          3.622             
           100.000                         4.657                          3.641             
           100.000                         4.662                          3.685             
           100.000                         4.667                          3.706             
           100.000                         4.673                          3.742             
